"sensspec1"	"sensspec2"	"sensspec3"	"sensspec4"	"crit1"	"crit2"	"crit3"	"crit4"	"sens1"	"sens2"	"sens3"	"sens4"	"spec1"	"spec2"	"spec3"	"spec4"	"meanF1"	"SDF1"	"meanFP"	"SDFP"
"MSECnonull_KENDALLC_GEECEnonull"	0.453134022499336	0.996248629816645	0.89434759579668	0.916869317763648	0.6391697	0.6734989	0.7726703	0.7225006	0.295	1	0.81	0.85	0.976682	0.9925253	0.9983038	0.9951582	0.815149891469077	0.245269484766897	0.00933267499999998	0.00961812689920268
"MSECnonull"	0.449798370854288	0.863428650863591	0.849487392940139	0.8072189589124	0.7793453	0.8474209	0.9246362	0.911639	0.291	0.766	0.741	0.6795	0.9900886	0.9892532	0.9951899	0.9940633	0.742483343392604	0.196581473427944	0.00785125	0.0029179058043969
"GEECEnonull"	0.910308563798977	0.789929793401118	0.164986978984458	0.974194881819878	0.3890718	0.3813667	0.5256138	0.4323609	0.84	0.655	0.09	0.955	0.993462	0.9948734	0.9890633	0.9941772	0.709855054501108	0.371191925749053	0.00710602500000002	0.00261798351710498
"MSECnonull_KENDALLCnonull_GEECE"	0.928819303742342	0.903834794861238	0.55722442575066	0.428421131728751	0.7841872	0.8777491	0.9571288	0.8895826	0.88	0.83	0.3865	0.273	0.9833734	0.9920886	0.9981076	0.9947278	0.704574914020748	0.250308559117066	0.00792565000000001	0.00630205353912519
"CORC"	0.395564394242574	0.978668365345441	0.395564394242574	0.976842989701618	0.9911438	0.9912099	0.9911438	0.991597	0.25	1	0.25	1	0.9469098	0.9582278	0.9469098	0.9547342	0.686660035883052	0.336129120193638	0.0483046	0.00570702753687647
"MSECnonull_KENDALLCnonull_GEECEnonull"	0	0	0.891064285572438	0.985660647904169	0.6377199	0.6377199	0.7157425	0.7056753	0	0	0.805	0.975	0.9982848	0.9982848	0.9977342	0.996557	0.469181233369152	0.543138519737029	0.0022848	0.000814591218546635
"CORCnonull"	0.385904154132698	0.827065629244652	0.0029955001709935	0.38890544006749	0.904999	0.8678002	0.9802896	0.986139	0.240125	0.711	0.0015	0.2415	0.9821867	0.9884177	0.998538	0.9981519	0.401217680903958	0.336805322459076	0.00817642500000001	0.00794985418456425
"CORnonull"	0.00399200217700742	0.375146996767	0.723148353232822	0	0.9517561	0.9484488	0.9300928	0.915679	0.002	0.231	0.5675	0	0.9982722	0.9977658	0.996443	0.9978101	0.275571838044207	0.346379076714021	0.00242722499999998	0.000787224806413894
"MSEC_KENDALLR_EUCC_GEECE"	0.034375375157329	0.348169445452795	0.692360947881369	0.0207724621637084	0.9433629	0.9425549	0.9448128	0.9379406	0.0175	0.212	0.5345	0.0105	0.9630886	0.9733797	0.9825506	0.9585696	0.2739195576638	0.317317459450688	0.030602875	0.0107379016185271
"MADR_GEECE"	0.0767867401619523	0.237439163941353	0.616873943371778	0.129580995734172	0.9346526	0.9423922	0.9532805	0.9392839	0.04	0.135	0.448	0.0695	0.9558734	0.984443	0.9900886	0.9561392	0.265170210802314	0.243815021219367	0.02836395	0.0181945785400487
"MADR_GEERE"	0.372449283359596	0.00598143772837395	0.681787381952772	0	0.9505956	0.9502817	0.9575287	0.9473061	0.2335	0.003	0.519	0	0.9197911	0.9667089	0.9933608	0.9589494	0.265054525760185	0.327908866383412	0.04029745	0.0304163213281401
"MSER_EUCR"	0.0324337979864005	0	0.887829654194561	0.0197925828670337	0.9483855	0.9439111	0.9502345	0.9486478	0.0165	0	0.8	0.01	0.9451709	0.9823291	0.9973228	0.9542405	0.235014008761999	0.435415072162209	0.030234175	0.0242429976280952
"MSERnonull"	0.862860638116713	0.00299549905975358	0.0411338699280817	0.0305245851325057	0.7569681	0.9156316	0.8801712	0.8424926	0.772	0.0015	0.021	0.0155	0.977962	0.9982911	0.9973228	0.9951962	0.234378648059264	0.419296154968545	0.00780697500000002	0.00957500640360968
"EUCR"	0	0	0.923297074696662	0	0.9666499	0.9666499	0.9785994	0.9666499	0	0	0.86	0	0.938519	0.938519	0.9966519	0.938519	0.230824268674166	0.461648537348331	0.046947775	0.02906645
"MSER_KENDALLR_EUCR_GEERE"	0	0	0.884395635250466	0	0.9490734	0.9490734	0.9546343	0.9490734	0	0	0.795	0	0.9608228	0.9608228	0.996443	0.9608228	0.221098908812616	0.442197817625233	0.03027215	0.0178101
"KENDALLCnonull"	0.389464758146885	0.00399199994959968	0.00199799721131704	0.405544128822108	0.8504355	0.9338062	0.9827938	0.9373903	0.2425	0.002	0.001	0.2545	0.9885902	0.9979937	0.9976076	0.9976329	0.200249721032477	0.227866161904021	0.00454389999999999	0.00458066250885177
"KENDALLnonull"	0.0129158774829707	0.361035811009838	0.363038555744034	0.0178387988644674	0.853343	0.7829014	0.7751587	0.762368	0.0065	0.2205	0.222	0.009	0.9979873	0.9955506	0.9954684	0.9959557	0.188707260775328	0.200155915348525	0.0037595	0.00118385270761753
"KENDALLR_EUCC"	0.02856633921926	0.0297826371174577	0.663727215213602	0.0246775489011279	0.9622025	0.957703	0.9631324	0.9615967	0.0145	0.015125	0.4995	0.0125	0.9551519	0.9638386	0.9888418	0.9566392	0.186688435112862	0.318033306235617	0.033882125	0.0156169752661167
"CORRnonull"	0.218101853478346	0.00199799564875388	0.0620117238393147	0.143826897223081	0.9163298	0.9917016	0.9666024	0.9512566	0.1225	0.001	0.032	0.0775	0.9932832	0.9968291	0.998038	0.9976266	0.106484617547374	0.0944248301362915	0.00355577499999998	0.00216628231520423
"MSEC_EUCC"	0.147753644271494	0.0950482635844947	0.00399167506444541	0.164590933514539	0.9570213	0.9579987	0.9554015	0.9542295	0.08	0.05	0.002	0.09	0.9652089	0.9597468	0.9589684	0.9613291	0.102846129108743	0.0722544475686056	0.0386867	0.00277659427236558
"MSE_CORC"	0.109203344948327	0.24524949061164	0	0.000999484616790422	0.9543584	0.9521068	0.9480309	0.9519	0.058	0.142	0	5e-04	0.9318987	0.8987089	0.9291392	0.9696519	0.0888630800441892	0.116170986313151	0.067650325	0.0290612471671325
"MSE_KENDALLR_CORC"	0.000999483082424989	0.00895804842082344	0.003991578386223	0.145203505208615	0.9416329	0.9383427	0.9370205	0.9358925	5e-04	0.0045	0.002	0.0785	0.9667722	0.9608987	0.9479367	0.9662595	0.0397881537745216	0.0703535061852727	0.039533225	0.0087655269107168
"MSE_CORR"	0.00994852984244882	0.131970938401647	0.00199790914022487	0.0138979590455506	0.9407952	0.9386629	0.9376708	0.9420852	0.005	0.071	0.001	0.007	0.9664367	0.9342785	0.9555443	0.9533987	0.0394538341074678	0.0618762922614777	0.04758545	0.0133703762912642
"MSE_KENDALLR_GEECE"	0.0785561764749567	0.0285595136360122	0	0.0188122131568976	0.9397986	0.9398929	0.9248125	0.929946	0.041	0.0145	0	0.0095	0.9352405	0.9401266	0.9737975	0.9516962	0.0314819758169666	0.0335467774904951	0.0497848	0.017169155719293
"MSE_KENDALL_GEE"	0.0720583464047345	0.0505727534194009	0	0	0.9432629	0.9376582	0.9305412	0.9305412	0.0375	0.026	0	0	0.9185949	0.9212785	0.9438165	0.9438165	0.0306577749560339	0.0364710479421005	0.0681234	0.0138304700151513
"MSE_KENDALLR_CORR"	0.0217470093261562	0.0477560891276387	0.0217494922559982	0.0188127949710818	0.9470113	0.9434703	0.9427534	0.9458268	0.011	0.0245	0.011	0.0095	0.945557	0.9406013	0.955038	0.9546835	0.0275163464202187	0.0135639331826066	0.05103005	0.00709808459914836
"MADRnonull"	0.027591016852088	0.0439692133290643	0.0353478726206031	0	0.9522798	0.9428078	0.9450923	0.9358692	0.014	0.0225	0.018	0	0.9444747	0.9597595	0.9756709	0.9196899	0.0267270257004388	0.0190323620827235	0.05010125	0.0238287854139344
"MADR"	0.027591016852088	0.0439692133290643	0.0353478726206031	0	0.9522798	0.9428078	0.9450923	0.9358692	0.014	0.0225	0.018	0	0.9444747	0.9597595	0.9756709	0.9196899	0.0267270257004388	0.0190323620827235	0.05010125	0.0238287854139344
"MSEC_KENDALLR_EUCC"	0.0534903854771989	0.0138996734370376	0	0	0.9466785	0.9461678	0.9448517	0.9448517	0.0275	0.007	0	0	0.9744114	0.9698101	0.9755696	0.9755696	0.0168475147285591	0.0252920755049189	0.026159825	0.00274163115483588
"MSER_KENDALLR_EUCR"	0.0506083920546597	0.0109381430629285	0	0	0.9539694	0.9508861	0.9500157	0.9500157	0.026	0.0055	0	0	0.945538	0.9725633	0.9708924	0.9708924	0.0153866337793971	0.0240406483812875	0.035028475	0.0129796053240908
"KENDALLRnonull"	0.0109397136728294	0.0129158255111658	0.017839101846644	0.00399199837967188	0.9637818	0.9435011	0.9651451	0.9686169	0.0055	0.0065	0.009	0.002	0.9980443	0.9973671	0.9978481	0.9977975	0.0114216598525778	0.00574015779355308	0.00223575000000001	0.000285360888467007
"KENDALLR_EUCR"	0.0237017304604453	0	0	0	0.9490615	0.9483371	0.9483371	0.9483371	0.012	0	0	0	0.9535696	0.9696013	0.9696013	0.9696013	0.00592543261511133	0.0118508652302227	0.034406625	0.00801584999999999
"MSE_KENDALLR"	0.00299521913975963	0.00697402344590759	0	0.00498710330408191	0.9434518	0.9434863	0.9405131	0.9425813	0.0015	0.0035	0	0.0025	0.9397532	0.9396582	0.9758987	0.9667405	0.00373908647243728	0.00297525738334137	0.04448735	0.0186313311327094
"MSE_KENDALLR_CORC_GEECE"	0.0129118577139417	0	0	0	0.9379406	0.9352374	0.9352374	0.9352374	0.0065	0	0	0	0.9521772	0.9497152	0.9497152	0.9497152	0.00322796442848542	0.00645592885697084	0.0496693	0.00123099999999998
"MSE_KENDALLR_GEERE"	0	0	0	0	0.9447846	0.9447846	0.9447846	0.9447846	0	0	0	0	0.9360633	0.9360633	0.9360633	0.9360633	0	0	0.0639367	0
"MSE_GEECE"	0	0	0	0	0.9422113	0.9422113	0.9422113	0.9422113	0	0	0	0	0.8858987	0.8858987	0.8858987	0.8858987	0	0	0.1141013	0
"EUCCnonull"	0	0	0	0	0.7278694	0.7278694	0.7278694	0.7278694	0	0	0	0	0.9982975	0.9982975	0.9982975	0.9982975	0	0	0.00170250000000005	0
"MSE_GEERE"	0	0	0	0	0.9627303	0.9627303	0.9627303	0.9627303	0	0	0	0	0.8946582	0.8946582	0.8946582	0.8946582	0	0	0.1053418	0
"MSE_GEE"	0	0	0	0	0.9458565	0.9458565	0.9458565	0.9458565	0	0	0	0	0.9404557	0.9404557	0.9404557	0.9404557	0	0	0.0595443	0
"EUCC"	0	0	0	0	0.9652323	0.9652323	0.9652323	0.9652323	0	0	0	0	0.9581772	0.9581772	0.9581772	0.9581772	0	0	0.0418228	0
"EUCRnonull"	0	0	0	0	0.5396375	0.5396375	0.5396375	0.5396375	0	0	0	0	0.9974051	0.9974051	0.9974051	0.9974051	0	0	0.00259489999999996	0
"MSE_EUCC"	0	0	0	0	0.9615523	0.9615523	0.9615523	0.9615523	0	0	0	0	0.9084114	0.9084114	0.9084114	0.9084114	0	0	0.0915886	0
"EUCnonull"	0	0	0	0	0.6434971	0.6434971	0.6434971	0.6434971	0	0	0	0	0.9984177	0.9984177	0.9984177	0.9984177	0	0	0.00158230000000004	0
"EUC"	0	0	0	0	0.9661754	0.9661754	0.9661754	0.9661754	0	0	0	0	0.9806456	0.9806456	0.9806456	0.9806456	0	0	0.0193544	0
"MSEnonull"	0	0	0	0	0.9662394	0.9662394	0.9662394	0.9662394	0	0	0	0	0.9986203	0.9986203	0.9986203	0.9986203	0	0	0.00137969999999998	0
"MSE"	0	0	0	0	0.956281	0.956281	0.956281	0.956281	0	0	0	0	0.9097911	0.9097911	0.9097911	0.9097911	0	0	0.0902089	0
"MSE_EUCR"	0	0	0	0	0.9608577	0.9608577	0.9608577	0.9608577	0	0	0	0	0.911962	0.911962	0.911962	0.911962	0	0	0.0880379999999999	0
"MSE_KENDALLR_CORR_GEERE"	0	0	0	0	0.9427288	0.9427288	0.9427288	0.9427288	0	0	0	0	0.953981	0.953981	0.953981	0.953981	0	0	0.046019	0
