	"ACH.000288"	"ACH.000425"	"ACH.000463"	"ACH.000621"	"ACH.000696"	"ACH.000784"	"ACH.000835"	"ACH.000901"	"ACH.000924"	"ACH.001228"	"ACH.001554"
"8645"	0.0567772766668436	0.00443532156191457	0.137163992360826	-0.10629167670477	-0.0046464111623086	0.0591569681030586	-0.0903576610440986	0.0133093369571163	0.0391718317938436	-0.103683552221433	-0.0529056663775157
"55957"	-0.0233323006162498	-0.0804854954213253	-0.221510922417371	-0.339402105802742	-0.183090059786411	-0.172758937314593	-0.3001719416666	-0.494825540943286	-0.247423800571845	-0.370961354764348	-0.138578979418182
"132660"	-0.177644681414431	-0.252069639933308	-0.241260387405333	-0.454751783114772	-0.359357233315157	-0.342865441215777	-0.434675457302489	-0.412375996354684	-0.345306442879352	-0.475549247202799	-0.303025855323055
"122830"	-0.326140474119932	-0.470539810082449	-0.312286243633941	-0.341488298615614	-0.290976830459417	-0.25344925867187	-0.38316089083133	-0.261858263115362	-0.200482815373243	-0.168934168335487	-0.463983629442074
"60560"	-0.674974589345122	-0.941586697108438	-0.755932429537667	-0.688722980729987	-0.692408247988284	-0.731303580405948	-0.951959328712729	-0.67279065662537	-0.594823500778988	-0.540757040752071	-0.677491980549425
"8883"	-0.977886953103781	-0.761976486824143	-0.690548254091023	-0.84482243401127	-0.858312148496377	-0.90073423898985	-0.948691186039765	-1.11470126856038	-0.814534855081201	-1.00470576755435	-0.89851914426206
"4677"	-1.17818645542298	-1.43692703003977	-1.31378712166131	-1.5576466486688	-1.31444218917578	-1.17034292077812	-1.33427851583814	-1.34701969105795	-1.15996042049315	-1.1770121898125	-1.22039512442241
"5094"	-0.501609696240661	-0.952948529899572	-1.00813997793959	-1.1353996294943	-1.0240712645976	-0.999556111854527	-0.768105531458378	-0.984324665943019	-0.889777771036624	-0.737779274787364	-0.972069284834488
"5189"	-0.327927203136204	-0.264730196601192	-0.313487663270752	-0.291754976642805	-0.354719019437646	-0.321236423444588	-0.396958555412531	-0.281321503795288	-0.17450379071792	-0.516441211343684	-0.335543499247823
"5192"	-0.354379834148171	-0.0985282785507809	-0.159620183225498	-0.112670715716213	-0.155768048462449	-0.113637663922429	-0.0256577319703578	-0.250222307276822	0.0483847360028996	-0.32242599512791	-0.209757516206475
"5194"	-0.124356820355737	0.0353078763321793	-0.056344546159054	0.0550500508911999	-0.0162880517394505	-0.0755880540091757	0.0634548769384954	-0.123615050068049	0.117505033919415	-0.148730326337852	-0.0963081210665748
"5195"	-0.0503376634367635	-0.0824035794855042	-0.0822771557769217	-0.0898997838097922	-0.187357711239303	-0.0685937287715768	-0.0420101233780952	-0.18938296704092	-5.52550577911971E-4	-0.0823707843782014	-0.0938789479693669
"5824"	-0.0698020719399051	-0.020077060361866	-0.0166816652835758	-0.026519550560056	-0.0968437824983436	-0.0261629221640541	-0.135606178021445	-0.0642814955330847	-0.106065856659235	-0.102356699211494	-0.0884756179235217
"5828"	0.0535452491619754	-0.129205571430862	-0.0424213158887987	-0.0921493328001947	6.5528345725882E-4	0.00942924202991127	-0.0339197581388562	-0.0314332950487439	0.0594629620584294	-0.0746331797335717	0.0234144925869106
"55670"	-0.223036708870066	-0.27377798037848	-0.217497653254125	-0.0934387096884115	-0.25748138469689	-0.224359127124843	-0.199511957698532	-0.377825802114598	-0.298229027723069	-0.0820707601036463	-0.282454073418196
"5830"	-0.080703205638472	-0.00133717317455336	0.0395925903741082	-0.0600408512705176	0.0729230244251506	0.0522727710494571	0.0364244084448216	-0.0383269127279358	-0.0101080751867215	0.0859976201503573	-0.00167185320102935
"5190"	-0.0996750148178728	-0.0376263777592697	-0.147609760891215	-0.0832135836372011	-0.115109893629693	-0.118271268394698	0.0720150649889753	-0.181196023902087	-0.0160671046515008	-0.0812792823726385	-0.304281953182848
"148811"	-0.0991486367928922	-0.0363363615246204	-0.00188723616947155	0.0551928399272029	-0.127235987434539	0.0193817911374426	-0.0911261312224944	-0.0201795137003156	-0.110366747173747	-0.0279683813301105	-0.0395010229798719
"5441"	-1.51849510287453	-1.58010548510672	-1.4746283448732	-1.60061546987998	-1.66674019339578	-1.72362022692572	-1.57687865118364	-1.82713134124635	-1.42782140866296	-1.8384189690469	-1.59575667563835
"54065"	-0.00442983902783394	0.140838688717946	0.13429635674081	0.067112125208616	0.0213638736649895	0.039896109971428	-0.0555472728817911	-0.121552357845119	-0.0666079683641807	-0.00393344732915971	-0.0584449267863994
"23020"	-1.61711833133605	-1.5163547790189	-1.52227408197782	-1.57845725294244	-1.44456848200277	-1.62343613123312	-1.49430008373884	-1.76296417724765	-1.46588285187265	-1.62555713424888	-1.76098576860897
"6632"	-1.56505627588752	-1.6264859727796	-1.43732927767101	-1.64371851011144	-1.5960467470036	-1.63982706542416	-1.59252354409604	-1.56034644842745	-1.58690821346231	-1.75941480397857	-1.62851984365452
"10653"	0.0317701988173584	-0.0878714263149662	-0.164384349098807	-0.307067352857005	-0.116891336597946	-0.131488430118449	-0.182927359180306	-0.214324253624907	-0.0488141076883997	-0.196971935378592	-0.163526383383698
"729873"	2.28306253525814	2.04869605198258	2.03861113165674	2.13686235591459	1.9525210196328	1.97018768042244	2.07789621887623	1.95488276017265	2.15640480889963	1.80541237396504	1.96454065421144
"90407"	-0.0644633589987927	-0.287552857336792	-0.0232145685589081	-0.118300604892716	-0.0191796250528934	-0.155206894812506	-0.146749840659054	-0.0790114228835627	-0.0391398081810247	-0.175912670383555	0.0205463199409196
"9039"	-0.864095001405736	-0.698505391543951	-0.94017271594186	-0.902103519994644	-1.02476714451664	-0.789697604216535	-0.733128201009715	-1.01933055373466	-0.713438994378706	-0.923303375337228	-0.803160388558688
"9040"	-0.465532289203396	-0.936508580982423	-1.07746625338829	-0.852687405585315	-1.01747725693844	-0.958331022357553	-0.998421361572421	-0.860982883403558	-0.899153888893239	-0.95613103076592	-1.09607739629459
"55697"	-0.161986432999286	-0.189804629376031	-0.324306553378157	-0.268857154098774	-0.449222477450484	-0.290000500806609	-0.104658249204524	-0.0985392319078132	-0.165328345529815	-0.185230230102136	-0.360322022025972
"27183"	-0.457558170795966	-0.258436885043136	-0.404116543926553	-0.710773562664372	-0.56751171909195	-0.341950997579491	-0.402413551186627	-0.473781959148969	-0.197636388181136	-0.321762620920954	-0.37420586047013
"23144"	-0.156649218158413	-0.220999841853898	-0.407726691875423	-0.290824529102225	-0.157975946516143	-0.36890497046862	-0.172438999234086	-0.241034504114229	-0.227063983411958	-0.369112638257843	-0.136801415040334
"7776"	-0.477708629919061	-0.522070725991569	-0.433235090264037	-0.409551890614495	-0.561101675132101	-0.620512175508867	-0.55595491362245	-0.521796004464269	-0.413754739275063	-0.322724192166335	-0.531483698776773
"55628"	-0.650760554996078	-0.713508376421573	-0.74874430532098	-1.22108706411797	-0.830602202061125	-0.762047156194537	-0.852235084099364	-0.790385236997061	-0.589663222282995	-0.795997602160735	-0.748143175700485
