	"ACH.000013"	"ACH.000015"	"ACH.000021"	"ACH.000042"	"ACH.000053"	"ACH.000067"	"ACH.000082"	"ACH.000092"	"ACH.000095"	"ACH.000098"	"ACH.000127"	"ACH.000133"	"ACH.000152"	"ACH.000153"	"ACH.000168"	"ACH.000190"	"ACH.000231"	"ACH.000232"	"ACH.000235"	"ACH.000244"	"ACH.000250"	"ACH.000253"	"ACH.000272"	"ACH.000291"	"ACH.000293"	"ACH.000295"	"ACH.000310"	"ACH.000312"	"ACH.000315"	"ACH.000383"	"ACH.000406"	"ACH.000416"	"ACH.000427"	"ACH.000436"	"ACH.000460"	"ACH.000481"	"ACH.000484"	"ACH.000486"	"ACH.000487"	"ACH.000491"	"ACH.000505"	"ACH.000521"	"ACH.000522"	"ACH.000524"	"ACH.000537"	"ACH.000541"	"ACH.000548"	"ACH.000570"	"ACH.000585"	"ACH.000593"	"ACH.000601"	"ACH.000620"	"ACH.000638"	"ACH.000657"	"ACH.000658"	"ACH.000672"	"ACH.000673"	"ACH.000684"	"ACH.000694"	"ACH.000699"	"ACH.000711"	"ACH.000725"	"ACH.000753"	"ACH.000767"	"ACH.000781"	"ACH.000782"	"ACH.000811"	"ACH.000829"	"ACH.000859"	"ACH.000862"	"ACH.000876"	"ACH.000900"	"ACH.000912"	"ACH.000926"	"ACH.000941"	"ACH.000950"	"ACH.000974"	"ACH.000986"	"ACH.000996"	"ACH.001028"	"ACH.001048"	"ACH.001096"	"ACH.001151"	"ACH.001270"	"ACH.001306"	"ACH.001332"	"ACH.001408"	"ACH.001552"
"4017"	-0.0442334698056197	0.0016172528782729	-0.0836109727724991	-0.10019249650982	0.0554160259637807	0.111977391417493	0.0382283551008349	0.0345649246442237	0.0519268620611981	0.123328755614595	0.00103218211635344	-0.0691394419210723	-0.0199347017218186	-0.0164980724326745	-0.0394157280367234	0.281097350999005	0.0573174561315621	-0.0924088763554437	-0.0928948966427946	-0.030085592407563	-0.0480513143086926	-0.0358950931141604	0.064918818734714	0.00151270874035555	-0.0717262786003562	0.00404712387117333	-0.0622941746547826	-0.0585459448237733	-0.144379604012737	-0.00414746259819782	-0.0277174553409683	-8.89467871524078E-4	-0.0873209506091551	-0.0493881812102162	0.0738594579065563	-0.0615971741559224	-0.0508909392750942	0.0159911300237202	-0.0831251828267973	-0.0459611108691009	-0.00123589261562875	-0.0268713056747434	-0.0735963885098088	-0.0758363343478187	0.100474351185767	0.0925266702966026	-0.135658446526916	0.0406673018638936	-0.0175566285652234	0.0162055796814406	-0.0331595347522141	-0.0163117456216083	0.0296335883758615	0.0223309181726809	0.0044087721930562	-0.212585504383191	-0.028315125373021	0.112627762459851	0.0721782843685837	0.030723231605178	-0.0171409419536323	-0.195378618706005	-0.00130610706731817	-0.0858727425808502	-0.106615473568215	-0.181407430024752	-0.0126929496893469	-0.188933791588031	-0.143744649584421	0.0215638041987891	-0.00944476136070828	0.100090942875927	-0.0455146671916102	0.0211373448227213	-8.60430029309711E-4	-0.0374021500042844	-0.117763068515075	-0.0686495487890292	-0.0945008036021123	0.0549597667256131	-0.154868062845905	0.0420772862388377	-0.0666670192044029	-0.0193289464251635	-0.13340571236089	-0.12182671287763	-0.232601093298863	0.0458380898076194
"25804"	-0.789676573914912	-1.01537175537451	-0.871883295479263	-0.697150317866477	-0.664241638107271	-0.746708897286614	-0.751586634207946	-0.778862555748566	-0.712985252213981	-0.919244287991313	-0.706473399543349	-0.795092707160508	-0.830365813753953	-0.350124666462091	-0.656998850660328	-0.679377715117321	-0.838477751440459	-0.888160953700329	-0.803261240855933	-0.830600493812387	-0.873196575099243	-0.62834021056627	-0.654105559518831	-0.939525608152395	-0.773746817480745	-0.548520042299253	-0.732496716329169	-0.766320146903143	-1.15735501423218	-0.728017146170424	-0.763202911938285	-0.815123484400108	-0.707927481070787	-0.4748545687138	-0.78885526193221	-1.00046455836498	-0.51660727490655	-0.579327707703962	-0.655676609551879	-0.614837507328406	-0.754068502484811	-0.748818865710745	-0.755567493269022	-0.688273983029913	-0.938932437995523	-0.476059444564373	-0.564212260734586	-0.670901675313593	-0.694653165920671	-0.721729324629141	-0.81179730927049	-0.623583685420589	-0.684897324948216	-0.691692798231147	-0.49701803002778	-1.08402016776421	-0.677317474875786	-0.772161453849704	-0.947278780845669	-0.51654790033168	-0.803161107017476	-0.918178269563225	-0.680064857938337	-0.791684170824776	-0.823010414782405	-0.712921583292041	-0.713146903919676	-0.844883611897051	-0.691566713837793	-0.509585515590591	-0.613916521956724	-0.901700777694246	-0.720870005298025	-0.73073751080202	-0.830522881807113	-1.08139408508911	-0.831175243253717	-0.713834209561199	-1.07734096168622	-0.714609157450359	-0.75762139383723	-0.812266357576132	-0.818643340164323	-1.00065723624156	-0.846201780566832	-0.776952883110873	-0.733948239355141	-0.537660318563729
"84944"	0.0867234296608025	0.0115483127050031	0.0142681891301229	0.102927690968831	0.00528944410955637	0.133827964540561	0.040055914838309	-0.0106049393265841	0.039006908795793	-0.0719920042413813	0.00833416032125966	0.0312682217961051	0.0514869871116456	0.00527234694298629	-0.0342288273034265	0.343137525181666	-0.0274205461834187	-0.0550916631904077	0.00786256382544532	0.108209114440783	0.00372806846040037	-0.0993276093579834	0.056862367625136	0.107551542188192	0.0170187982265038	0.0641556212790304	0.0853339355682151	-0.00886899733822411	-0.0420724933794605	0.0396950320416927	0.0417385432242797	-0.0826660849797915	-0.0721313581156908	-0.00967812040742136	0.0172789649562178	0.134794515277817	-0.0850511942230295	0.139906054514229	-0.0452996681101188	0.0979834458291106	0.0126934412220817	0.0392530984536268	-0.0530639378367363	0.0948501818933225	0.117192885238945	0.0354131235509255	-0.010683559658428	0.113350072641746	0.0360383999505352	-0.0217352537152335	-0.00301644323769166	0.0157046305187467	-0.0348066899163197	0.0110637329787213	0.0787214408691412	0.250026254659141	0.00648626761649176	0.119955457891571	0.119306796507478	0.0729004937231253	0.0474966140894457	-0.0367930752278843	0.0326115217426672	-0.15350138540043	0.0195586290121874	0.0308065071799519	0.0240628036025659	0.0209246078195396	0.182125821612018	0.0658675673930798	0.002363719208775	0.0883355038966652	-0.0695545660884129	-0.0566825857443997	-0.021547943958051	0.0926423130838862	0.00670534516166046	-0.0205533130711044	0.0983174481550681	-0.00761751058632414	0.125862222485298	-0.00724995538029339	-0.0214972390845136	0.17564699690483	0.0464332339823668	-0.273618833732931	-0.0577245940140171	-0.0630425638851325
"55226"	-0.683350104688239	-0.853188439425988	-0.907748232396787	-0.74309192906709	-0.712091108446436	-0.856712761580681	-0.912458808482907	-0.956502398489921	-0.783729850598301	-0.940223693123617	-0.781901225885039	-0.775441680816454	-0.697397833003919	-0.705085244830392	-0.850994782842679	-0.696350304880413	-0.936007737265757	-1.04490286272854	-0.732912866631968	-0.797052715784695	-0.787886847280541	-0.78873977144664	-0.790066508483456	-0.763192072473595	-0.678897811430916	-0.814910619797163	-0.86314945924418	-0.839856007177096	-1.07559442511511	-0.687938430322478	-0.878286726148927	-1.0056518827157	-0.730299383016294	-0.818911864432493	-0.903898030394932	-0.736677087566667	-0.551921725268554	-0.836982003575411	-0.848658359779598	-0.723292075488395	-0.731792685220496	-0.805381945567341	-0.991956561369904	-0.862239979663343	-0.906192414233471	-0.515078387693636	-0.640598325533912	-0.874856732162394	-0.912913451858288	-0.961073997665873	-0.895541658193092	-0.810883761825059	-0.911185944937565	-0.835502008152815	-0.592746716568112	-0.806139911937325	-0.784970957500888	-0.831935562150471	-0.836274852457302	-0.810796124871284	-0.643905790792911	-0.523636053889272	-0.835674219841725	-0.791524525191166	-0.914443331748164	-0.821623145968962	-0.815601661422998	-0.788422312987368	-0.969377566166952	-0.902045601096	-0.659414163922358	-0.812410840271126	-0.878047010662519	-0.775256290818986	-0.814022378899005	-0.857526344623939	-0.797954469863736	-0.796670185266352	-0.824304833838804	-0.843630254789933	-0.956199797606306	-0.952470556997629	-0.814905923859009	-0.926662025207658	-0.792627702191977	-1.02573293175117	-0.842257201881197	-0.851695992132073
"9437"	-0.0423253142395451	-0.0031033815557451	-0.0943550133698947	-0.0686647417614682	0.00438850255805847	0.0656353322877055	0.0298019461026393	-0.165315317362314	-0.136547978302264	-0.041461880168738	-0.0104106358927011	-0.0455421129989588	0.0368654176215443	0.0769932852948708	0.015961533163321	0.266798317564501	-0.0191531596068257	-0.129429585228354	-0.0457841388654342	0.169020012439952	-0.103486846262145	0.0401042556760119	0.0644405801657039	0.00717313183643531	-0.090683380954113	0.0280778490825836	-0.0772369211877316	-0.0133095669654265	-0.210993064587009	-0.0489818994043274	-0.0526305747223294	-0.0538428688622432	0.0356749144561861	-0.0888517093103116	0.0601851912625111	-0.0218586673023619	-0.0656597361953988	0.0704293837774021	-0.089499269405922	0.0722243762990548	-0.0528839206224653	-0.144409852443054	0.0715848313370637	0.0024995501565239	0.104970739184923	0.107852035595128	0.0187653074507305	-0.0765709271299644	-0.0042301665063893	0.0965666751082933	-0.0564600646489241	0.141368515533503	7.78646382830487E-4	-0.168458300220548	-0.157907394098434	-0.0282014706022126	0.0503917188953657	0.145694960403933	0.0111657610507129	-0.0248578235189531	-0.125209490234728	-0.0208583927543588	0.101459346751577	-0.0400289506569756	-0.0593489057014396	-0.19409775991686	-0.00803642314701909	-0.189681436161989	0.0786554124090639	-0.149818074447383	-0.113390695894	-0.107474580162224	0.0722051502467457	-0.23412791004253	-0.0963639362096718	-0.129637403923485	-0.0929874430825344	0.0733593795011296	-0.162677066430297	-0.0849920736507804	-0.113169584097715	-0.135301611548099	-0.0176774017582904	-0.0588142070114597	0.0459457439559059	-0.158697429947021	-0.0806771428417517	0.084406378605769
"84365"	-1.05807608451399	-1.02124483219697	-1.0461645877806	-0.949653442594178	-1.06967029452199	-0.891500730161053	-0.828418496112564	-1.01138137712454	-0.935336654314105	-1.02034434506848	-1.11553043650593	-1.01302041755046	-0.944937940275419	-1.12023467829925	-1.00887971297201	-1.00493819678836	-1.04036619925511	-1.07257287743936	-0.874537387847555	-1.08380440907195	-1.09829540337625	-0.9437331667105	-1.0285612454928	-1.08208626236944	-0.846968673096642	-0.972788762584635	-1.15858163853194	-1.00755701125584	-0.986991888818786	-1.06079045039434	-0.896973377161698	-0.911001820055248	-0.848143735365741	-0.923898229257322	-0.844862531356333	-1.04995055357098	-1.0595346740458	-1.02537604272329	-1.14770834615408	-0.799334121040295	-1.03846688164149	-1.00020918421942	-1.12306828227422	-0.912798246376237	-1.1057619634133	-0.781665791216654	-0.899694837516283	-1.19692245311766	-0.937676005585873	-0.932420992940138	-1.0624731725625	-0.982725724325339	-0.881392910269044	-0.994016227218449	-0.926778935336867	-1.35143630017365	-1.05069034040507	-0.983555597801024	-1.0476710243847	-1.1628730619708	-0.927224183734801	-0.75653704006507	-0.941448003045194	-0.910032919522401	-1.04686374946919	-0.790016484976523	-0.954437494883678	-0.88816544292859	-0.992405114504968	-0.958400045975024	-1.09478052538558	-0.993451770430987	-0.937957400463913	-1.03348568681511	-1.06544859700791	-1.07703115338991	-0.997737285949522	-0.989342867548533	-1.09154395450023	-1.12047861963974	-1.13690340573619	-0.95141842648925	-0.991830128935242	-0.864812749898396	-1.07464706801589	-1.17584504151122	-1.05983961711225	-1.09741206105402
"25926"	-0.356549018504145	-0.599696217926031	-0.523209502303602	-0.487367418743132	-0.646893350828298	-0.554262503083968	-0.73383083128101	-0.574214929327124	-0.536052733905857	-0.585444167149586	-0.317078713567256	-0.461106882399901	-0.662734350250232	-0.666342161205464	-0.532555152063283	-0.720750366295309	-0.612617461433406	-0.57597517310543	-0.559176125683269	-0.632466066800618	-0.453128742962632	-0.373157557882222	-0.573189677347538	-0.415101888146703	-0.64113916147981	-0.501963424282236	-0.426150264657335	-0.452725072823282	-0.407580122160189	-0.522361658924419	-0.441697749187539	-0.679823904501015	-0.422390488287813	-0.609005969973976	-0.53642328195298	-0.578187984372568	-0.357874478806986	-0.557727577160241	-0.551320503547119	-0.413295045542477	-0.467967992325117	-0.520508358967842	-0.58918781073915	-0.570036107548741	-0.661307021375018	-0.399319011061592	-0.586571310302609	-0.468308749393272	-0.645976921260797	-0.480483601103437	-0.508806342258677	-0.488323888547578	-0.42471720228339	-0.595341844136123	-0.56020032576845	-0.656420633364265	-0.49948584108321	-0.695360875421335	-0.486080890034537	-0.310258261036517	-0.525956741650878	-0.410037710625427	-0.63414532457461	-0.447525734511105	-0.551454593253339	-0.365543593447521	-0.603640789158139	-0.530323400623002	-0.720406703085425	-0.361041602842632	-0.621554313202065	-0.615932776417429	-0.561094498439587	-0.705276072849943	-0.471949261597034	-0.569952480893988	-0.571405359379302	-0.47445995086632	-0.56638444265616	-0.503536491034178	-0.410646359909709	-0.521058328235354	-0.413854849194033	-0.472823427766324	-0.605913109020957	-0.28253800230447	-0.466897560564968	-0.522215713326173
"65083"	-0.80435895141651	-1.2097340705031	-0.930980462718913	-1.12552217191733	-0.870667090887102	-0.985617108230763	-0.877600894079706	-0.930686016077878	-0.932340127838452	-1.07468208596147	-0.938467896811478	-0.785301053775006	-0.805211502520931	-0.95127408897057	-0.73599467186674	-0.989016465992455	-0.808276997762974	-0.865574013351183	-0.931282590513378	-0.755257184530534	-0.782312571406439	-0.816432492324459	-0.936141127381618	-1.03610120918703	-0.87784298239767	-1.0181799248744	-0.668928937198651	-0.78539235109132	-1.17442324436592	-0.886290311668558	-1.1350044671563	-0.841172427399445	-0.713461442089055	-0.821478837514037	-0.70348508715743	-0.973712705793036	-0.609665753474072	-0.863650898648677	-0.762303347440691	-0.747433775590106	-0.771720710624623	-0.903573477519981	-0.751364161331441	-0.779168369987494	-0.791652635671362	-0.823854892058139	-0.72387235240072	-0.997457681451359	-1.06449482380728	-0.757860390569799	-1.06636787064128	-0.842929134679762	-0.818776615473237	-1.08269815326805	-0.515568376954496	-0.9370048352203	-0.850081202923957	-0.907426670414315	-1.24550297881743	-0.675714359495748	-0.857674096739237	-0.490660859065737	-0.896672022467818	-0.955720076663614	-1.03590056867625	-0.9494993377597	-0.832864760922093	-0.678096768219329	-0.844732736422028	-0.789324968710643	-0.757929049713645	-0.84913756807787	-1.02502855304191	-0.961774994734461	-0.799169164500244	-1.03506984638011	-0.81251792277022	-0.903568284751015	-0.660376109422389	-1.10231739254605	-0.972058015564008	-0.882551621930309	-1.01836392258509	-0.960175169948707	-0.928517041372272	-0.922940866593802	-0.865888774572416	-0.879759498199265
"10528"	-1.12996365175077	-0.859211255567258	-1.02940855453546	-1.03909364286674	-1.11721566919919	-1.08134928306451	-1.20990191055375	-0.918370077508431	-1.14318477522226	-1.11403957615424	-0.95575686494655	-1.15084691098513	-1.05533571699537	-1.02897101289395	-0.998401601541102	-1.04148910540714	-1.0183853392947	-1.03711305247769	-0.904246198690566	-0.778669791980454	-1.01320072792603	-0.845380569292521	-0.890576165212651	-1.12029718463869	-0.922074628068982	-0.810074579987808	-1.13843797030524	-1.06072272725023	-0.815998614008364	-0.97980927109981	-0.805030431435588	-1.05757336758107	-0.86354307920895	-0.942706526960987	-1.13036900511516	-0.898097375708495	-0.957245292744905	-1.10781502602505	-0.850297170786527	-1.08836399111976	-1.08623717358059	-1.22874520246254	-1.07041519730804	-0.892498847882416	-0.87658329111558	-0.724564462497839	-1.00452241019922	-1.04215010737971	-1.07643654906517	-1.03189524075277	-0.983317847813961	-0.891417742987919	-0.888998747743292	-1.03879071663258	-0.865699221038104	-0.968968028226757	-0.88397785187948	-1.05610248886279	-1.14287443573043	-0.908269555908502	-1.00595185466359	-0.764454139894561	-1.19666860290507	-0.826937985748679	-1.12538155545028	-0.808168538047984	-1.0955869591794	-0.891782452990958	-0.971933447541914	-0.955238297168734	-0.661382573578377	-0.987587269001824	-0.80707145705658	-0.980220003347273	-0.872005867435256	-0.831242587821555	-0.896791213034327	-0.994155577848196	-0.898640232519605	-1.10341211623946	-1.17853115571486	-1.02922597877306	-1.09372794998246	-1.20047342798626	-0.861927074027066	-1.13975293095112	-1.11606976333918	-1.00879489732839
"83666"	0.201888440797615	0.00516823939311149	0.0893649219225709	0.0961501628720145	0.14548769543839	-0.115732339278977	0.155833268154035	0.107682554527873	-0.0532727408213476	-0.0292995478096937	0.104672505527799	0.0598962310524884	0.0490901852817086	0.0248237933057502	-0.0665211759301714	0.381985255979859	0.0941803109940596	0.0174835015039148	0.0200459383448466	0.0401271931267766	0.0244740853181452	0.117482319475678	-0.102475456927711	0.176780252102096	0.096519929845837	-0.0831508234816355	0.166783729618955	0.0843551658976002	0.134172303011741	0.0723950006962253	0.0794137181325185	0.0808728216780339	0.0948014658344276	0.0989685896763179	0.123814359129655	-0.0137597715102763	-0.0335743461975922	0.0581747302626193	0.174150144260411	-0.102571067900717	0.106184382774192	0.170835489933088	0.111648532210324	0.021592494102285	0.0475721926093094	0.269911732789799	-0.0221267232290038	0.0302477848370256	0.13438656655161	-0.09986203264014	0.13053714486103	0.120792067141907	0.0260279531398335	0.0614577810140197	-0.0469442039637592	0.292475522027017	0.0573095845627641	0.217203865577689	0.0749244427859936	0.0770147844694433	0.114429299969651	0.0448720164441444	0.020873257061293	-0.0480930694711381	0.0773741444427464	-0.206860807419992	0.158973422411365	-0.192680036719529	-0.0606107705249793	0.0327977208284574	0.0928629278157311	-3.97817405926202E-4	0.0506480688422338	0.199987361627984	0.0205037529496537	-0.0905151401730159	0.00282799128005559	-0.0368157951656704	0.164070433028135	0.0610757432198083	0.0649977200219001	-0.0379998203180078	0.0440197830458461	0.100123830056505	0.0769071388704265	0.254829696758746	0.199692251112811	0.0098630284054378
"59335"	-0.0374776526611893	-0.180657343581437	-0.093978212984671	-0.165783181950499	-0.0140500826399203	-0.168951043657356	0.0861113299043937	-0.00877427481650589	0.0263928293776369	0.0312720055975944	0.0570057577359744	0.0601049660471985	-0.00195144104891083	-0.131467179527418	-0.0674388878265885	0.354136059834225	0.0243661982313427	0.0361183379365792	-0.0203262371763695	-0.28358891731062	-0.0543548194164624	0.02901680534861	-0.0375007415022326	-0.0998037554402689	0.0335860554973691	0.0618549659058952	-0.040527936089473	-0.108580012861111	-0.113599670721616	0.0524952681266985	-0.0523674164468221	-0.12290398415827	-0.0123438272122155	0.119159634141401	-0.00428116340845524	-0.0383997612033754	-0.0615274660247706	0.142680146465594	0.0711931580527391	-0.13814826352455	-0.0400069595664019	-0.179238436860957	-0.00671133239405943	0.042473742166903	-0.0259938477249137	-0.0826152744125565	0.118960455532823	-0.188915239163303	0.0312629216932839	-0.083314476335181	-0.0539746748912511	0.0187068955217315	-0.0928709556609648	-0.0753390759787617	-0.151020655855177	-0.0509514924937461	0.100427140603956	0.259031999290645	-0.114986513685603	-0.0455594435850911	0.0278032834827451	0.0896541804868866	-0.0382389158699684	-0.0649378064047102	-0.14228932488215	-0.208512817933229	0.033080555252801	-0.119776905617613	-0.0466355429895082	-0.0267470781927214	0.175605287783877	-0.0378512432917158	-0.0631153349937894	0.0410416612596817	-0.0914315253900862	-0.116347195953304	-0.0166195115798379	-0.113497720662566	-0.160711333994169	-0.0389957642465343	0.0259412529214686	0.0229863719785203	-0.0315603808213327	0.0397514614852471	-0.0893667893534799	-0.213905297979009	-0.0452151999080771	-0.146047465613326
"10171"	-0.563382600504468	-0.664016677982111	-0.739479374014394	-0.735715091066375	-0.718113859969355	-0.720109876384473	-0.850163508510672	-0.614329734665387	-0.611998249852731	-0.751751174401887	-0.7200279718798	-0.841635051695001	-0.683003440633416	-0.514451145962499	-0.706600838103699	-0.786323468083794	-0.65270137317841	-0.547094525167316	-0.666286621747929	-0.710007961540258	-0.519038485639759	-0.647378157589471	-0.655769727923062	-0.740347678437478	-0.626103685773934	-0.79295459174372	-0.497752434409999	-0.684735053099802	-0.882160292104902	-0.547185238512317	-0.654125232682974	-0.78014741370057	-0.540535216855747	-0.544517524659792	-0.52687138833861	-0.560819828780988	-0.272056032296658	-0.550027039434204	-0.270724417271358	-0.791188341828755	-0.536334558762538	-0.720003441492526	-0.48696889558341	-0.509393760397573	-0.736494041531984	-0.650243792344957	-0.594373622420035	-0.694415788843825	-0.620899123935858	-0.563145949238249	-0.768541865038622	-0.596745064835543	-0.37313654255067	-0.600309922922504	-0.458504795067347	-0.170169329782988	-0.658431242022988	-0.659511891263291	-0.874107409418903	-0.419086734799219	-0.630888086323973	-0.185974391407377	-0.596929714835327	-0.42925753020527	-0.79189574337683	-0.513148120177701	-0.77876521140152	-0.585733731958728	-0.438908267895587	-0.667429365280598	-0.428455006724092	-0.802695862763249	-0.532411376902785	-0.685186095740416	-0.623448979651136	-0.816081587009612	-0.591202965448178	-0.588814605287361	-0.649152501613345	-0.771694786469519	-0.51995348967433	-0.573133046640362	-0.676852973948466	-0.666205719294457	-0.588519185954189	-0.537710197393063	-0.482187508375474	-0.64871909110723
"6231"	-0.179394316820933	-0.256219025573679	-0.168320559263877	-0.266111450478191	-0.256844490692758	-0.277746316740837	-0.228856783106462	-0.338205196646874	-0.139092201199545	-0.159619317603619	-0.207740385748131	-0.355703835835767	-0.407407456905216	0.0176970744506936	-0.182785169069554	-0.47720915184433	-0.292002987899815	-0.179109122679021	-0.274742749858595	-0.0451497290157788	-0.319633673371829	-0.289792358801969	-0.0553928394628561	-0.326184775160465	-0.167292577644851	-0.0163577632348197	-0.146483274373872	-0.213153996221358	-0.220529294110089	-0.166147089679299	-0.193053399122085	-0.305196981923259	0.0666714500367076	-0.170442962055445	-0.292486332605278	-0.205017209186416	-0.175646071476102	-0.189348225824816	-0.0724323517752129	-0.0916510830239042	-0.259120849682326	-0.248829312687536	-0.172148355488347	-0.174373365094526	-0.232966762964228	-0.27717868125649	-0.318706903039862	-0.178618703840251	-0.20452470137447	-0.122493677108075	-0.224300115537614	0.0208756720096302	-0.140332700354476	-0.247270521745319	-0.10497262434908	-0.203888145402778	-0.0768174463506038	-0.18636529779056	-0.372074393982652	-0.184624799328985	-0.208241252820309	-0.157586680683682	-0.240492609122255	-0.220629203244905	-0.0578101989448267	-0.252808758510141	-0.348192259151532	0.0353655889958342	-0.420430540641385	-0.178330712398225	-0.279217487751066	-0.305062338862962	-0.198242582252365	-0.279370830001954	-0.242998792090649	-0.459857049041415	-0.229134901966345	-0.328624923336999	-0.586141015634623	-0.278885123351114	-0.216137515048927	-0.185263873309458	-0.173088542752349	0.025402123704483	-0.324960330993493	-0.121376174439311	-0.259913402826149	-0.266305819402961
"23480"	-0.705789074483292	-0.669731761171758	-0.753918452616816	-0.670599182932727	-0.774781455581993	-0.797077855331141	-0.883795099994618	-0.954000515957528	-0.752768943920002	-0.823109847639075	-0.788632817913008	-0.917471205839541	-0.812177554681671	-0.777460218960825	-0.608374083281095	-0.92078400557541	-0.861991361996645	-0.885908917101614	-0.590897719450239	-0.904112702845204	-0.659591450556037	-0.833182194980316	-1.04429235526153	-0.711514194618497	-0.858586135590161	-0.842740591695901	-0.830479650177968	-0.752388441721374	-0.541242281298532	-0.637580627405121	-0.625064992716952	-0.98530549634433	-0.799298058055095	-0.795464008474183	-0.747473900035268	-0.784887315377873	-0.765349846259352	-0.8984188811962	-0.769594550152792	-0.659177476038266	-0.773199727459663	-0.896335031704385	-0.804695402591745	-0.946778405176502	-1.11492014229088	-0.697775182743095	-0.695029271253523	-0.616255649783154	-0.874507688456467	-0.79923244403272	-0.693045015993165	-0.784214595045844	-0.652891172642015	-0.761743771323756	-0.919009250315182	-0.673898873353133	-0.872843291316191	-0.89880057216783	-0.897925249905697	-0.967124228828736	-0.759695929403854	-0.752794330594543	-0.928513299963552	-0.680237368189194	-0.778341976787452	-0.898248350405619	-0.991579111747797	-0.822280555580371	-0.901222882304663	-0.706454629379929	-0.682729831044497	-0.982868238217391	-0.828558224008865	-0.662598778459184	-0.75589505036227	-0.417701440556834	-0.782557833373247	-0.672471307476118	-0.471349873733702	-0.842855832724592	-0.923679539633126	-0.654260538363619	-0.774385721402195	-0.590915269748875	-0.925351398213328	-0.830895923291076	-0.695517039183229	-0.747545297607185
"11066"	-0.812604913031413	-0.905802554432512	-0.968902246360098	-0.903646807090395	-0.919665434171797	-0.97955128027881	-1.10092652637566	-1.02722559196714	-1.0052027782515	-1.0324988809545	-0.8681578306541	-1.02672237513636	-1.06834929472783	-0.954835443399565	-1.02899515184438	-0.831665504128056	-0.953338091515712	-1.04477426258633	-0.876799477724984	-0.892936147830036	-0.95895827417115	-0.95630922025709	-0.895906978496399	-0.991001963713923	-0.960754746068779	-0.949408832320827	-0.915573421650243	-0.852203450970066	-1.26681800425115	-0.936932012070001	-0.916553574910397	-1.05710189778611	-0.810433172618925	-0.740219897676633	-0.96320395359647	-1.00636153574175	-1.09510592066429	-1.00492145202962	-0.80335036132738	-0.780083250373656	-0.805032633294462	-0.874912983737622	-1.0232186781763	-0.970084660356269	-0.939455830452117	-0.779824327595258	-0.92169579298147	-1.01484318606852	-0.857182266205829	-0.906859259754674	-0.918229693908858	-0.9562680380464	-0.941267244490897	-0.886556043536492	-0.807393837931212	-1.23907318676342	-0.805972415217961	-0.839521231190392	-0.944089018740235	-1.06515965948972	-0.851075615282926	-1.2021146831638	-0.864561091433649	-1.04510745188113	-0.809035683137057	-0.942807747132557	-0.992990846964565	-1.08693602637709	-0.999641287612403	-0.957087803762462	-0.850439575276798	-0.806815554615475	-0.927754692556743	-0.996615546957998	-0.907166542554185	-0.955817142253763	-0.907260302363254	-0.975794017036654	-0.841574683369555	-1.06777405761731	-0.906139059665365	-0.966313740703012	-1.07089453958566	-0.844983102082977	-0.895173610714721	-1.08395384318003	-0.819212032804956	-1.000976177393
"93349"	0.0757878675718527	0.0202464285489531	0.1313045726168	-0.0545736221794227	0.215903095297531	0.074507067037504	0.0479029608802357	0.0405835524239344	0.030642054624212	0.0224233286057765	0.181640827119307	-0.023276949325737	0.165009988087965	-0.105052385115195	0.0456816344666099	0.421849149513947	0.0186672064249013	0.116739614682618	0.0554518363053286	0.362251842678611	0.0871291565135154	0.0517746113578893	0.0376959514399456	0.0485068411841163	0.0974708491924594	-0.0204506636883299	0.118309157782097	-0.0100520925178493	0.224777327619156	0.106075295225751	0.0825785500661815	0.130804413970849	0.0901887762780066	0.0627018028385022	-0.027591431482851	0.0314342253831477	0.074690557902422	0.0673232828011097	-0.0499903567574104	0.0269166497849363	0.10309029565359	-0.100418853438474	0.118515650414733	0.0694895763132831	0.0802858352384639	-0.0280866248223636	0.00660926938295902	0.0738396123949348	0.0784509310501217	0.0705472466104603	0.0982609393432697	0.15891564173791	0.0166990721490121	0.0626911042367589	0.0656568218835777	0.217193520333911	0.0595494755709138	0.0376137481747015	-0.0248042800910141	0.0279384872298128	0.125591319611102	-0.0543169568339191	0.06565877913304	-1.76401406244808E-4	0.155304730653979	0.199694245783543	0.0703062849945712	0.109626656800566	0.0796544050596917	0.141985538511942	0.141045046227513	0.165006104082528	0.114952601170239	0.142426554874155	0.0713324081556648	-0.011172351165581	-0.0902881513781153	-0.035283380670244	0.126870784982514	0.0530481155756909	0.0788812079036865	0.107120832309407	0.0753129068316948	0.0531929537336348	-0.0124694213843844	0.21711729780915	0.00828861864830821	0.211811882440429
