	"ACH.000009"	"ACH.000013"	"ACH.000022"	"ACH.000047"	"ACH.000116"	"ACH.000128"	"ACH.000143"	"ACH.000148"	"ACH.000235"	"ACH.000243"	"ACH.000253"	"ACH.000266"	"ACH.000278"	"ACH.000302"	"ACH.000308"	"ACH.000318"	"ACH.000329"	"ACH.000339"	"ACH.000403"	"ACH.000416"	"ACH.000467"	"ACH.000480"	"ACH.000488"	"ACH.000507"	"ACH.000527"	"ACH.000549"	"ACH.000556"	"ACH.000601"	"ACH.000618"	"ACH.000620"	"ACH.000673"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000711"	"ACH.000720"	"ACH.000721"	"ACH.000747"	"ACH.000758"	"ACH.000823"	"ACH.000827"	"ACH.000848"	"ACH.000849"	"ACH.000862"	"ACH.000869"	"ACH.000885"	"ACH.000910"	"ACH.000921"	"ACH.000924"	"ACH.000926"	"ACH.000936"	"ACH.000941"	"ACH.000947"	"ACH.000948"	"ACH.000973"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001151"	"ACH.001163"	"ACH.001275"	"ACH.001346"	"ACH.001368"	"ACH.001380"	"ACH.001523"	"ACH.001554"
"51343"	-0.032472045505463	-0.658765299270297	-0.164137294011827	-0.272061184758103	0.0615885560471527	-0.109682501569211	-0.291246870894743	0.0686947985037914	-0.195864434221144	0.116978804335964	-0.11163767996404	0.0165192128205781	-0.151351382983792	-0.173932249682526	-0.0753967555833804	-0.0489969671465203	-0.0137782542454903	-0.141723995429993	-0.0473384857719624	-0.384292550700301	0.120479659266731	-0.177104686886735	-0.169955398664938	-0.152946966491395	-0.0499697837480343	-0.0487431427800845	-0.160028084584455	-0.0130258203209074	-0.297127555401894	-0.286648755426209	-0.0440409090930518	-0.115694551135673	-0.0710566252074905	-0.246596821746717	-0.240118864687215	0.0916116235875527	-0.648830161691676	-0.178612438275013	-0.139929586096346	-0.183530757306958	-0.017217398510138	-0.244759038587353	0.0470539724330303	-0.442923395729146	-0.200525507624337	-0.342523241291855	-0.117961034858587	-0.432521420857672	0.155355035920737	0.0291321015553937	-0.32413149628355	-0.168210862703726	0.129932237225565	-0.160025043032174	0.0269545323975744	-0.31520515567062	-0.305227895127903	0.130886673901954	-0.0582776605591213	0.010130867446638	-0.0150583309666648	-0.277908471965582	-0.0530005752822441	-0.240995717641075	-0.112726868509094	-0.109100016205243	0.0014858780912369
"2934"	-0.112956719897796	-0.0337104891097548	-0.0743779427051268	-0.146796492686082	0.144560836318054	0.0935601908909036	-0.010425465040434	-0.135799538074318	-0.0373220528898966	-0.0413576436267454	-0.0978713852596731	0.0470340499303886	0.0829807368319898	-0.0625984740991518	-0.048962107732424	-0.136057286373538	-0.0072725326449204	9.03039631886314E-4	-0.00497785361643443	-0.0987835645353498	0.0041106822386224	-0.0624001689003061	-0.0296831618747739	-0.0105145389026633	-0.0105630248663522	-0.178373658516059	-0.126721281124912	-0.0245397295300339	0.0668311877196511	0.0524219154590986	-0.00109697879473368	-0.0573180248913666	-0.00549685212504961	-0.102964900225566	0.0156162382832902	0.0269907478825228	-0.084878132806842	-0.0270431989667953	0.0546273210729334	-0.0515464258303443	-0.0936417981643203	0.00558019229339361	0.0227317037005827	0.0468255028747994	0.00414311160045245	0.0844906676364618	-0.0281284375272823	-0.0175657448814773	0.0846920446330189	-0.0720271868703132	-0.137716631148459	-0.0179656931002241	-0.0151217952015043	-0.0720536377985517	0.00192376906066681	-0.0955617106786342	-0.0374857383949612	-0.130499095832569	-0.0142590091694225	-0.0843987117830327	-0.196398720484137	0.118629478770337	-0.0383609263490366	0.0326377015956387	-0.109579659361143	0.107423520469807	-0.0566151684957656
"3336"	-1.64701872334544	-2.06874222289587	-1.70941413964239	-1.84139417816694	-1.80201658180245	-1.61430684064628	-1.71399120500171	-1.91115211275623	-1.60176191807888	-1.61351483771198	-1.43837814296575	-1.61335677132097	-1.61420305919342	-1.9869636780609	-1.66239326664394	-1.90090706194041	-1.59920488178271	-1.78888722776902	-1.44213182533359	-1.31553603402615	-1.61048028253157	-1.58373024727134	-1.55108716487709	-1.52751102369911	-1.68021769118841	-1.63931919044329	-1.54720024800994	-1.43979895206613	-1.66101150466843	-1.72974914898209	-1.40935480738024	-1.62098961283584	-1.5330956620773	-1.5631732541246	-1.66769244893736	-1.73948795122067	-1.60485943178926	-1.66054159957001	-1.52536988897136	-1.62953326671349	-1.55359371408146	-1.48955938579649	-1.76136729075287	-1.85005341510764	-1.77558096806035	-1.49925182270571	-1.7866681367778	-1.5725492847893	-1.18188684346651	-1.38094154392726	-1.65034702932357	-1.82312143828726	-1.60415809193857	-1.77998143819739	-1.56586545672687	-1.45111388277726	-1.51863693068724	-1.64428156131622	-1.86828698609717	-1.70116956062211	-1.61346664862547	-1.4173004191363	-1.4715444487808	-1.60231530157995	-1.53332441624018	-1.85920791697127	-1.79415159224593
"3796"	0.0339226122334277	0.130203266482118	0.0898408700394692	0.204330573897032	0.00699417755223573	0.067411258095455	-0.0769590081738567	-0.0722608289089876	0.128616718675323	-0.20557701636939	0.147340526737462	0.0709598052663985	-0.241147339397998	0.117463515104535	0.0443363972973874	0.00256912410008672	0.00286078978120442	-0.101643535973027	0.107584985424483	-0.187471401143073	0.0911759247492154	0.00256918258483716	0.0547089659493577	-0.0407180553608052	0.239727010069247	0.165965220942342	0.0613432904974108	-0.0176260650722706	0.0586585020300781	0.117673600924795	0.00995131450405915	-0.101172583469269	0.106930415659509	-0.015506794126548	0.161647728877766	-0.0336496482229286	0.0285295898145978	0.305385765586091	0.150065608674915	-0.0644274833820883	0.0735416931013935	0.0993107554628806	0.127681221945737	0.0464713936703125	0.0282678548321789	0.156377911489105	0.11039068224978	0.025700810143938	0.0989506811663022	0.0987885395601209	-0.0652413197039965	0.105721498891442	0.064665005142685	0.193871409748348	-0.138921833936321	0.156802287206079	-0.0693202801276171	0.120692302556524	0.0250894761355202	0.0527094258903311	0.234616419208543	0.239073576944685	-0.216114993797225	0.137720017793015	-0.064400804207059	-0.0500845263616516	-0.0625972889219076
"55132"	-0.0680135405444268	-0.09934547963873	0.0216025810884598	0.00228196908148133	0.0117732706289469	-0.00288864138917417	-0.139566712815793	-0.0824229275841263	-0.0101336902458094	0.0102138745090115	-0.073180120420326	-0.0507867173007587	-0.0654119365679167	0.00327105221219869	-0.118509797602658	-0.133871035762757	0.0250135913357242	-0.0532781326784564	-0.105097553743047	-0.240308271432323	0.104818292621681	-0.0443030752172329	-0.038438544110761	-0.0295854558727019	-0.042795694444652	-0.0260242676852908	-0.0848466491011782	-0.0523949097947843	-0.0552727988909537	0.00722346715033812	-0.0823607343071341	-0.0125049112565473	0.0564572160682609	-0.133444733090777	-0.0875911807643672	0.122380694689836	-0.0873835601938567	-0.0209657642964718	-0.0953517461738867	-0.0556717592398843	-0.102898426378323	-0.0843358473990912	-0.183692399082616	0.0562712792081549	-0.0242173744293419	0.0702999669592012	-0.0195061077399113	-0.0197984247300517	-0.0181671573393758	-0.0431358025367043	-0.052705532940375	-0.0426077565232207	-0.0158447230301244	0.0487606317777575	-0.0390868598312159	-0.00176512473650745	-0.0360494449314912	-0.088823085649747	-0.0398601595521586	-0.0477968065006978	0.143211853766294	-0.0672324714123412	0.0263012155009581	-0.118762299226636	0.0398156506557831	-0.0837925018064936	-0.0999353464684203
"84967"	-0.444446591546115	-0.465235034012882	-0.562025490763606	-0.233369125180169	-0.175630541190588	-0.386606465185729	-0.351417848567104	-0.307678058539551	-0.44725125767562	-0.389561321724689	-0.201626302059535	-0.383028876568269	-0.340894821173439	-0.453175498624419	-0.484119575170313	-0.478649842873564	-0.371495876546124	-0.312321900597104	-0.255344861339717	-0.533422984180129	-0.466840264984975	-0.382082067021427	-0.268857037980108	-0.315742269102877	-0.389673668041349	-0.377333450301101	-0.584058164949594	-0.314863071076338	-0.325616952237885	-0.320864168361215	-0.498669968481758	-0.402544544776423	-0.501544907848956	-0.670061565345381	-0.467858515261734	-0.510704051568782	-0.732384099262813	-0.431769684264682	-0.454588241138532	-0.498011472069553	-0.473296555160671	-0.536142008739565	-0.380083107473338	-0.290715098969635	-0.275878245730019	-0.307518962109038	-0.247453429172678	-0.515337594774419	-0.611917119152265	-0.406074173522935	-0.402340922726548	-0.406228422389064	-0.456300036661104	-0.22265617440704	-0.564670080096065	-0.357117059504438	-0.372190551768153	-0.534045322772902	-0.0974168450620658	-0.496917357235824	-0.479918760473168	-0.368464890405201	-0.419330905118642	-0.478814420188671	-0.28400201956075	-0.345218999569599	-0.295454615359354
"152519"	0.0644811208927843	0.276510677137488	0.165203250673105	0.118343849919816	0.152243891747905	0.0204174491117939	-0.0524056157826917	0.150687975347849	0.0857015951925775	0.136419947168996	0.268573537717077	0.119652926394132	0.247429304372939	0.101402312217379	0.0459895039830342	-0.020065565409778	-0.0115519367475142	0.150147707294769	0.115162689538677	0.161977666555676	0.169809728669643	0.0571844254740891	0.0891966260736266	0.0952995113503419	0.0689789916000191	0.201723258173907	0.0506493025000196	0.0571450737852325	0.0139490952936559	0.20635905897995	0.0993425693498167	0.0945715582680555	0.0991248311742473	0.0545287677780788	0.10214109942188	0.120482842425147	0.171194589947019	0.0345799800346881	0.160073792567151	0.0767761295542874	0.0044521134460463	0.144001974326189	0.116440414521624	0.17063022328785	0.0726577368662648	-0.101743714983591	0.11319550943353	0.153927801998912	0.197604430945575	0.0761805898641093	0.112803289860981	0.131465848232451	0.140787262634519	0.135263559366793	0.124039304475468	0.151215783152991	0.128723994371772	0.129613081722761	0.0705369416513209	0.111589792449667	0.061723964327592	0.258280191507904	0.166371956588079	0.128261231918729	0.151445812397619	0.0929916916066864	0.165834823892982
"94103"	-0.159366387268903	-0.175780871496307	-0.0113088630272235	-0.131076703870852	-0.134772634451575	-0.0323983662627565	-0.15255438817874	-0.141636022998888	-0.195371376014701	-0.204798499474067	-0.0297376908857253	0.00634220224853192	-0.0298657990081571	-0.138596646100246	-0.0824345302576207	-0.122078362466395	-0.0910665387062133	-0.226438473635631	-0.160809062894614	-0.144401954222829	0.0863003091258317	-0.0702656389264981	-0.0605123029019041	-0.0547134671058145	-0.136645681925132	-0.0636008812241673	-0.279021469561747	-0.110679222933236	-0.0704347971471798	-0.0502200690221025	-0.0417192329922359	-0.0975800223224386	-0.246886910655135	-0.127174109480689	0.0415645853111823	-0.141788444997522	-0.169667824349586	-0.0921730581390717	-0.113510023738631	-0.149536521748179	-0.103183554392012	-0.18592292123279	-0.0463061739159513	-0.0417224042814753	-0.118068465416027	-0.0791726648269834	-0.239853692848209	0.0688787398276871	-0.222137116079358	-0.146642583484409	-0.00788393776962385	-0.027863877906203	-0.0992738645985148	-0.176225004879856	-0.00789801280757534	-0.11655805547208	-0.172783563530701	-0.11243839682587	-0.088535402266133	-0.232839170411522	-0.164778214050851	0.0094480786339244	-0.0580813637737744	-0.153476567022808	-0.160882387402381	-0.0931594889632911	-0.0956055423302492
"65979"	0.0181036104712019	-0.318322137143722	0.00944162481630602	-0.20670775214597	-0.0990292257618437	-0.139414772889234	-0.10951852343628	-0.0738692966877685	-0.135180641196102	0.00881848366453493	-0.0284929672105735	-0.0802646458773016	-0.0636347505288955	-0.363595958605068	-0.045172986144915	-0.159359732438677	-0.107086251872922	-0.12668029116372	-0.0119455791724537	-0.194084327878714	-0.111817655950445	-0.158513285690371	-0.0792307648008041	-0.0810600837112739	-0.12288065185966	-0.059761806873402	-0.0983113082626355	-0.147844836684917	-0.0404786168539833	-0.055588714435129	-0.0623992220459836	-0.0579479077601981	-0.126951540576821	-0.291527205363769	-0.115009858995585	-0.141680979746611	-0.102964204927356	-0.434972839738102	-0.0843324861477922	-0.0571420205802553	-0.138105584742493	0.0413201512036166	-0.00148822014710837	0.0187433813461612	-0.0985495224990091	-0.487372374171726	-0.184856018448875	-0.224481846502946	-0.247269212884634	-0.116768905090789	-0.162851677272646	0.074480311584891	-0.00954805082872134	-0.0267549478283235	-0.129893140567998	-0.119341484383011	-0.108148114676386	-0.0305454971888621	-0.0179630309124319	-0.0919986105362029	-0.090546136831487	-0.111465022220435	-0.0942481602899099	-0.143537729133163	-0.0952999313258517	-0.232555267542442	0.0115466472519407
"5586"	-0.0874386196234205	-0.267021709807912	0.216727597585912	-0.451302435453834	-0.325925103736894	-0.158701357622365	0.0343579054199218	-0.143112872074472	-0.40186853135933	-0.0962730469171828	0.103681493230173	-0.255385153949767	-0.21649852138549	-0.344257383460635	-0.179307182023238	-0.22347015630336	-0.00925926175390974	-0.627680118907791	-0.357492582171259	-0.364520647605686	-0.0461389321757373	-0.267000961569044	-0.0995602176818171	-0.17807101050943	-0.162858115466181	-0.401204560450181	-0.153562813604506	-0.136837089964438	-0.202785918923659	-0.205117222529764	-0.15438787437808	-0.0735927054936576	-0.188949833911952	-0.16258245302929	-0.343355430993474	-0.313684562853862	-0.00850858518837256	-0.400409438127635	-0.295495719595222	0.0391496955386343	-0.0493875111181372	0.0228716644349131	-0.202768121115932	0.296819050730358	-0.122385208299574	-0.561498899128246	0.0881013367270166	-0.370772685525054	0.0794486658173341	-0.0250858887926256	-0.25664770458394	-0.261778097298938	-0.0650232751356305	-0.0977465666651688	-0.344845643574405	-0.353280966450996	-0.242246326285693	0.00340865720849781	0.162841265760179	-0.162059069038193	-0.192327261776214	-0.0858358401390099	-0.354805202258671	-0.0324058267434103	-0.444657261688628	-0.460806220151523	-0.134899748217354
