	"ACH.000013"	"ACH.000036"	"ACH.000052"	"ACH.000086"	"ACH.000099"	"ACH.000137"	"ACH.000178"	"ACH.000223"	"ACH.000256"	"ACH.000278"	"ACH.000291"	"ACH.000324"	"ACH.000348"	"ACH.000375"	"ACH.000389"	"ACH.000425"	"ACH.000452"	"ACH.000470"	"ACH.000480"	"ACH.000490"	"ACH.000542"	"ACH.000552"	"ACH.000616"	"ACH.000661"	"ACH.000676"	"ACH.000736"	"ACH.000765"	"ACH.000781"	"ACH.000791"	"ACH.000827"	"ACH.000841"	"ACH.000846"	"ACH.000943"	"ACH.001239"	"ACH.001270"	"ACH.001275"	"ACH.001277"	"ACH.001532"	"ACH.001554"	"ACH.001740"	"ACH.001745"
"10987"	-1.09590348840516	-1.15542361259587	-1.19736075031113	-1.048275735595	-0.664955721086253	-0.908115265054706	-0.790922949214327	-1.10808676730683	-1.33315006295385	-1.08652679119544	-1.01648397493903	-1.11588847270468	-1.21327621582136	-0.810659458798991	-1.16633976958089	-1.12691097654114	-1.23314410418091	-1.13550899314159	-0.860419604726469	-1.12008281136093	-0.941198313001809	-1.16491889611864	-0.938505685009554	-1.17693863619421	-1.00490910563543	-1.51261605610291	-1.1379254719936	-1.06640001095787	-1.03768309980601	-1.11953768859551	-1.01844640031448	-1.14610730283134	-1.12442299190028	-0.98918695943049	-0.848037560349957	-0.997492864984815	-1.15790110738093	-1.08369231509704	-0.809185624989044	-1.20247666930195	-1.06538623248116
"10920"	-0.7404801777955	-0.701651259146847	-0.88531641430021	-0.778377836319872	-0.644294304595563	-0.929304119010827	-0.753125403747587	-1.05407890599549	-0.647128435054659	-0.930891834723852	-1.01026364612631	-0.784283408289678	-0.710697986743149	-0.717262955333076	-0.856488965871214	-0.571778568066727	-0.862004327800908	-0.689961427144	-1.1060344002757	-0.876062261631788	-0.917668628544356	-0.886307852613176	-0.582379572203346	-0.782508413663122	-0.872355088944656	-0.974073409197554	-0.696462468189391	-0.635794967788621	-0.699634273359088	-0.802367995665387	-0.665692518455507	-0.822151222896921	-0.813558135881427	-0.629796347885204	-0.901474327691277	-0.995742003819248	-0.98850171034889	-0.717256612605878	-0.80735509572136	-0.946515493620753	-0.885923871489987
"51167"	-0.505254530041596	-0.487845194301038	-0.531889751182615	-0.450407295368345	-0.643167248133574	-0.50412328707661	-0.388308698551184	-0.712036889187833	-0.383202925770812	-0.541068065513303	-0.759104813304163	-0.572452777193971	-0.600536969614672	-0.580714708786483	-0.672531600325307	-0.505389072953482	-0.339899622575558	-0.521224445155089	-0.459562847790346	-0.666067042384036	-0.32556379307263	-0.608121790088839	-0.653764106750485	-0.607660665117922	-0.678970968996549	-0.553096567518608	-0.521846019845911	-0.467048729432633	-0.414379996176271	-0.762942407661287	-0.515457690593482	-0.746113007388904	-0.454396299527308	-0.52665267960055	-0.530484093013681	-0.581129185180046	-0.713604916377267	-0.611596219035173	-0.596301730343674	-0.585870830537352	-0.490247590637924
"11325"	-0.896179547879133	-0.986917667768137	-0.989978464238641	-0.960695980631001	-0.805999676412266	-0.87776927366077	-0.894264560038824	-0.939432226601677	-1.23638189986201	-0.728390926009002	-0.834268915007185	-1.02938094878274	-0.814112084041313	-0.858779326646637	-0.947341242073241	-0.80507323664345	-1.00949379789385	-1.15977656324167	-0.869345247484718	-0.763579894239249	-1.06492124501154	-1.19011586572084	-0.725127943341313	-0.99731697364301	-0.8757586254697	-1.26613581560108	-0.912090830030856	-0.919037292218237	-0.982344316854421	-1.07334094966042	-0.918358326109085	-0.509706602569566	-0.974968754354105	-0.795330305629069	-0.654332872430193	-0.772119244231918	-0.932905621571927	-1.08435234200354	-0.761560489287808	-0.693703392433388	-0.972757546892004
"245930"	-0.0314176973218043	-0.0392141479329733	-0.0167960367214865	0.00809195326677564	-0.0550484451359589	-0.0370876190581279	-0.137951396131346	0.0755614029991565	-0.0731222768400795	-0.133626048251888	-0.0937675464155495	-0.0567098069027396	-0.140218096974841	-0.0772993986846731	0.0109032902245817	-0.142623004333658	-0.0398359166074627	-0.176523729050607	-0.186035099749548	-0.263254481783769	-0.0164350534345032	-0.0171832241662008	-0.0156664805336624	-0.0240226393484616	-0.0575011103484942	-0.0878947282905943	0.0488639296635127	-0.0635281032653763	0.0460191464528446	-0.19669506589617	0.140074093246148	0.0627933810294814	-0.0906304415802514	-0.100148672882576	-0.00324456647128208	-0.00891307428618767	-0.0659435478008591	-9.16101622402895E-4	-0.0220683232053079	0.0281813651862451	0.0659447755986531
"54491"	0.151011732858144	-0.117561268249942	0.140948208788916	0.193711196939276	0.0541579088655279	1.14563050540364E-5	0.0721392040275552	0.0134643610398119	0.0875452775206141	0.071898518750497	0.132928226692478	0.0737257425465919	0.0433106101894817	0.0529230674926385	-0.0251903202841831	0.0159427156879102	0.0916763965786443	-0.069460679146863	0.112872185514365	0.134969626658957	-0.0344910688741939	0.153148278964467	0.0936284876053197	0.0281024982051853	0.115784371325412	0.0804987863276824	0.213858664194171	0.0173730851467182	0.0654345894775804	0.0474665244993949	0.0742776452690397	0.150070273845746	0.140914946091392	0.0719354837297662	0.0789233496234506	0.0495437782830629	0.142881832615767	0.0745614029954517	0.0200008002783785	0.0439514346546844	0.152003315654197
"55294"	0.00669280381466152	-0.13519884483995	-0.0594721672638557	0.168001190745344	0.0840018947701412	-0.0125983589444743	0.177669369356008	-0.191313450950985	-0.159529148286322	-0.103268487693938	-0.156048732926351	-0.0699620670784927	-0.187139114384372	-0.21559847338349	-0.222769833402606	0.0499706877049467	0.0681779537180432	-0.10462259706106	0.00563286502560373	-0.2446249877167	0.200297204849723	-0.0722984953583621	-0.0134147566964285	-0.0070202150224575	0.0971393723562091	-0.0479032939111765	-0.0246653374856445	-0.0954622401821748	-0.00204588374562784	0.0390031777452199	0.122997308450229	-0.0359270972189394	-0.00262372338079286	0.22540970990237	0.27881560510977	-0.266304195835629	0.0472484157886879	-0.222262805321381	0.0818858612741072	-0.670483602743185	-0.660979980435329
"63943"	-0.0605497795876414	-0.25643145243964	-0.0210309404275749	-0.230730686565042	0.110725004281459	-0.349980953421933	-0.181378518819053	-0.14324069867162	-0.166674674382187	-0.0566808008996876	-0.320980766612753	-0.126530418346043	-0.0453970564817276	0.0217095684889416	-0.239576324477612	-0.204788019433358	-0.234304891277785	0.00952834861883694	-0.0310716933392441	-0.226241144912225	-0.109647379470071	-0.283977352851939	-0.217494900971344	-0.119947038946599	-0.176704967555353	-0.138982915769002	-0.280215019019695	-0.0183006279526202	0.0491720823884855	-0.332410610518827	-0.201607806320969	0.0300279122264351	-0.33589537399679	-0.154927797279403	0.0624265638457402	-0.258125771609894	-0.207404289768164	-0.233927668090202	-0.158368671300379	-0.130370134824608	0.224282874719935
"2873"	-0.905608607096689	-0.898623013372313	-1.01701791258403	-0.819874922788385	-0.610402180154139	-0.960334056637817	-0.925500301319828	-0.854605965256922	-0.84498609249598	-0.957259035668173	-0.881964306281739	-0.792241575928713	-0.99758778691685	-0.886813976162248	-1.23874948545279	-0.735174788878346	-1.04455632518504	-0.974103474164551	-1.10462166826357	-0.724079760115595	-0.837574416253873	-0.844088781621329	-0.729897358153305	-0.780498761250113	-1.2711124755865	-0.86442761216292	-1.06270829508562	-1.05548147144957	-0.885067444372797	-1.07687221232509	-0.869502459492119	-0.796399354204142	-1.05353342586556	-0.720897024523591	-0.997100566761248	-1.06021585291069	-0.833790320029924	-0.83933530942231	-0.749183499726274	-0.84841140766577	-0.906236326148248
"23210"	-0.351439986973159	-0.229047656599651	-0.488808166626062	-0.35749239738217	-0.36495386973638	-0.403561529568921	-0.490311956353102	-0.408847479682103	-0.409069646899695	-0.431223874998924	-0.6165127125922	-0.472021432815661	-0.468270562614912	-0.40646463657308	-0.577926964395598	-0.57388238606552	-0.574228590496278	-0.640154390536814	-0.351463942164053	-0.424106312386171	-0.44624199232259	-0.201526127285114	-0.465232730828488	-0.191827417335388	-0.312739934823989	-0.136810109037099	-0.327780241480598	-0.378492233486931	-0.35686889070923	-0.345857377764753	-0.45805634339827	-0.154311618325872	-0.283082888181325	-0.26440683471366	-0.291421332985737	-0.533361970020064	-0.490043659720889	-0.474148064745937	-0.357836923307311	-0.323772761570078	-0.310308602029326
"3796"	0.130203266482118	-0.0162454869298859	-0.211783082734251	0.260872455482635	0.085144950428273	-0.093856685503963	-0.00969404591113078	0.0306361326710456	-0.0552672478219244	-0.241147339397998	-0.395492262691566	0.164148372278965	-0.0610514541488683	0.247360399325144	-0.0354197941807241	-0.189294549881573	0.173031917340574	-0.368819031524769	0.00256918258483716	0.201593848176047	0.048209053514552	0.217414056718441	0.0373274618069438	-0.0575506725390775	-0.316958827939208	0.0175237210472526	0.130359775361614	0.0177754999847073	-0.00540494773656126	0.0735416931013935	0.138722386330111	-0.00923179262776255	-0.0747642914492042	-0.17065244818677	0.115397059715415	0.239073576944685	0.0490874576717519	0.0450604529767014	-0.0625972889219076	0.0196250769210652	0.0836294567842834
"2011"	0.0346695370161815	-0.395628087714432	-0.197658845938153	-0.20003944815045	0.209714462252835	-0.200996670952437	-0.453698323938	-0.300411322316763	-0.258419758181265	-0.0628858576526189	-0.321238945831758	-0.314393017688544	-0.306702275690779	-0.156025240239567	-0.208726352475668	-0.170111128994753	-0.0651805363885871	-0.265022979515357	-0.246760939310955	-0.529913214740626	-0.15712118808801	-0.353099535030676	-0.0588763087722496	-0.350662013396694	-0.110214102752899	-0.399453662399785	-0.283683009405381	-0.183357529414421	-0.166087291602526	-0.0517343125953832	0.228924093094826	-0.166222919804983	-0.283177759110353	0.0569708120683898	-0.295873266759321	-0.180442047508059	-0.225515138433008	-0.152612554283566	0.0391445213934666	-0.168502584394092	-0.0747967527355184
"90390"	-1.4293494949744	-1.07551928939653	-1.23444865588513	-1.08689415549718	-1.24927490688602	-1.2063835437087	-1.36634903269078	-1.48827603785902	-1.80201263072019	-1.10082480117461	-1.29321569723582	-1.2315129472959	-1.4266972902943	-1.1216687264356	-1.34999289794898	-1.24731302720002	-1.414710978096	-1.33040171410648	-1.32641296305603	-1.27032489623832	-1.16218138968589	-1.1880914131016	-1.29436147187954	-1.62825210984965	-1.30785567786884	-1.57626282601463	-1.56294393840229	-1.63252090367513	-1.42788656497096	-1.24983084216333	-1.22549057342691	-1.52431710947068	-1.3971062642364	-1.39158574204753	-0.990849741161673	-1.12031358376432	-1.01846530027505	-1.31422892089905	-1.2463666076657	-1.2025262164624	-1.41858788843736
"4750"	0.0239731327540048	-0.127085815383504	-0.104264970190987	0.0313012210141774	0.161418610246958	-0.018134685467922	-0.0692403039144262	-0.116496224451103	-0.191419278424584	-0.195667356902323	-0.0982318909484433	-0.0326890651618426	-0.0939622194556693	0.0864568893327278	0.17204967337722	-0.194036897698276	-0.0158049757041398	-0.463320788742644	-0.097800484137434	-0.115439679955984	0.00241430483759405	0.0786695777804117	0.0274557749566111	-0.222981222866531	-0.274596285269374	-0.186485642637352	-0.0935341717583017	-0.0831791472210211	0.0265801294704835	-0.0733886255455815	-0.122504664221325	0.007458674466012	-0.173231021621022	-0.17194983288916	0.0184740500243314	0.0210981156817424	-0.0214815835269003	0.0161193248888533	-0.0556443516343607	-0.123659650686016	0.0979846890792463
"5093"	-0.761241888742769	-1.10188948883428	-1.04929213840296	-1.03682299654008	-0.92669752897689	-0.914061129340578	-1.09827902893119	-1.04240541421623	-0.905688128003514	-1.07578305629488	-0.667483192347817	-0.99632811702585	-1.13597423294803	-0.991316865858841	-1.14190212182486	-0.60579590528808	-1.05215095878404	-0.951088858998773	-1.15873414364221	-1.04441350967992	-1.11468644626079	-1.18754614947384	-1.13838897483183	-0.904690523281744	-0.985578055593655	-1.00023342773659	-0.988593820039377	-1.01719373560379	-1.04285365118643	-1.19691138850178	-0.968037341250184	-1.05516099784643	-1.03345555964722	-0.979710460667119	-1.01159626037144	-1.0433036432259	-1.00487930766471	-0.975132363141088	-0.984304735683178	-1.02775688340727	-0.957391454479833
"55703"	-1.27624681037617	-1.27221295402486	-1.0060070995109	-1.10880657432206	-1.08046237081023	-1.08578397583808	-1.11101897039571	-1.44350992643217	-1.1732738722812	-1.09310886823725	-0.997220905884167	-1.2851393288643	-1.04926985793928	-0.885487583896015	-1.16882401073694	-0.947775184175152	-1.36877704122646	-1.40091915822058	-1.08274901759252	-1.1649185851285	-1.21930932740647	-1.19703017517218	-1.07529131518464	-0.873560320364369	-0.788083531343127	-0.991787346284938	-1.00934757046907	-1.24182424804483	-1.27597798963336	-1.17701376485804	-1.22400383364741	-0.828253327380687	-1.14995900090132	-0.958694305602875	-1.34586130755338	-1.18181750907244	-1.12728404042169	-1.07051753921913	-1.04814569452412	-0.921241448602108	-0.992223540753924
"5524"	-0.891967200619822	-0.795677833867016	-0.966230455848579	-0.823623888274342	-0.821824792457798	-0.639662850110198	-0.789510377575775	-0.869492948092698	-1.0087378532111	-0.919875983438604	-1.17263706849844	-0.804700375280397	-0.84489563338184	-1.05265142905621	-0.740053077895926	-1.08616161841422	-0.856530436003915	-0.91454431393404	-0.805644061950833	-0.898397358892271	-0.707058214319671	-0.936416325347926	-0.78865324880796	-1.15042771829737	-1.03967850849116	-1.0576004834335	-1.16102372466075	-0.807997884114382	-0.761800194789667	-1.0397931222272	-1.04461362957492	-0.721580196685081	-0.771776106342896	-1.03275253539516	-0.946463456064818	-0.859515891857494	-0.993772280128561	-0.917935152566764	-0.843720192632245	-0.837232142448394	-0.772125221371228
"5537"	-0.919789257904124	-0.778364175028039	-0.930505094164628	-0.836612253629051	-0.675806760306004	-0.939990096164859	-0.873752949912997	-0.856723054148499	-0.933807885778851	-1.0063716470249	-1.08900529370819	-0.835466183860676	-0.821982782272898	-0.941777471222065	-1.01660196541454	-1.20880004309223	-1.03333983631478	-1.0281549739104	-0.856207927439051	-0.911209649880626	-0.945911467521795	-1.07382687184478	-0.906373920542818	-1.09555305251081	-1.10618557429987	-1.12514664641371	-1.3289712773049	-0.727981001767152	-0.992903543550755	-0.96912146819809	-1.1558530186371	-0.814695538654721	-0.794203949336686	-0.793238146631718	-0.972918009987471	-0.693845179017048	-0.649098966392695	-0.721803289765716	-0.857569293417917	-0.752192258831983	-0.836869702885437
"55660"	-0.780950637742181	-0.805708046252755	-0.518807048053079	-0.841740043930869	-0.78366637386531	-0.862187773624595	-0.779509341445197	-0.894165904108179	-0.577750571946226	-0.871628674261947	-0.490050107318274	-0.887969967746046	-0.557040137530057	-0.700218675822711	-0.634138205172644	-0.473777408173052	-0.675411433260243	-0.481405485524678	-0.58270229502384	-0.813006113579606	-1.01227687469836	-0.648748390305551	-0.802987250736171	-0.780092495468763	-0.738509092200212	-0.519399430760158	-0.815345148686778	-0.535115830032182	-0.743028632757001	-0.758273509402731	-0.757961851299015	-0.573650064160068	-0.691747054093831	-0.443059974072807	-0.894522109377305	-0.776438249511779	-0.821367829324495	-0.778629459736961	-0.793504250993968	-0.897288080970135	-0.767166071859806
"5691"	-1.93561803796363	-1.44150537954383	-1.60689451393439	-1.41120215991446	-1.62171375361227	-1.66131452159318	-1.59431705767498	-1.85122081074425	-1.81766571316762	-1.69926616822073	-1.54990619075107	-1.7888027467565	-1.93494648432732	-1.7687683088639	-1.59364484974706	-1.67932422996559	-1.8073246606325	-1.92513170281001	-1.52259505311793	-1.57268598323991	-1.65440412349658	-1.46496266438419	-1.68261883789407	-1.91587158114195	-1.54631176225241	-1.67219320864682	-1.8697887766647	-1.74415503820382	-1.56791450680218	-1.44895148895286	-1.70526107343778	-1.50769202976759	-1.76579887913383	-1.58417098136194	-1.57349274047851	-1.72650192505888	-1.6572515207831	-1.71394057111681	-1.85428789138517	-1.60917653619422	-1.63052072561662
"5713"	-1.72048183139422	-1.42283803115931	-1.51046408111904	-1.35408591121622	-1.4345105608274	-1.5461943619216	-1.50220997984542	-1.58445147291102	-1.70504681337318	-1.48090506502193	-1.36067401013857	-1.47454179598659	-1.67306755138755	-1.66286108192915	-1.52855616341326	-1.61631282850694	-1.60121721561693	-1.6346813548385	-1.4028182147129	-1.49285655474757	-1.50059966462585	-1.33970965624435	-1.31188472364212	-1.76816580290839	-1.48772262306244	-1.60108453521128	-1.89881540211686	-1.64585215523513	-1.45317880955468	-1.59744514102004	-1.55757107365183	-1.42917246472227	-1.91364685614826	-1.61350561883838	-1.56227095343083	-1.52811939742183	-1.44748798021353	-1.65874266572362	-1.67890524528692	-1.41682147998522	-1.35655646564199
"5901"	-1.98503673901868	-1.61601491278551	-1.3495083014695	-1.58354327335824	-1.74123469299146	-1.68059947726051	-1.72530549604091	-1.78744053027619	-1.88274561161547	-1.70732597664765	-1.94982077400302	-1.74381863835888	-1.94159997111245	-1.88202708792513	-1.69155932427978	-1.64263748731629	-1.83690707109527	-1.88315476697127	-1.76103222400566	-1.8719132114561	-1.68621232375116	-1.80662504782881	-1.4275244411609	-2.12016139343606	-1.4718902291151	-1.98943639339127	-2.01198757287085	-2.024656829277	-1.8169723111775	-1.84535685436426	-1.96604584260513	-1.86233828123382	-1.90207259823761	-1.7592734340923	-1.5966390479343	-1.62860340261477	-1.56797609626725	-2.01686629499921	-2.0028063164658	-1.92459099180732	-1.85472055955267
"10181"	-0.16968438193198	0.183905178483087	-0.334736099688318	-0.314591875950804	-0.425769763817538	0.0139495560174487	-0.300617147194369	-0.300477562702193	-0.254855403789499	-0.218015745971482	-0.28621490464847	-0.258309280384908	-0.200574578275229	-0.217412712170466	-0.0502906572607987	-0.222787161179737	-0.226382771036099	-0.191920579828734	-0.08777198246769	-0.19873555709923	-0.289645990994036	-0.273321872189098	-0.385502307385176	-0.466890038271174	-0.216037425277244	-0.565040020449603	-0.29818902575092	-0.254692016242511	-0.119176268215586	-0.226500278077648	-0.196690803735276	-0.597545522452515	-0.230842383337695	-0.211991853712083	-0.218239048065194	-0.0832007986364405	-0.489525639113365	-0.210173221547719	-0.353146052003703	-0.52254323022245	-0.397079954016061
"6207"	-1.24273331301208	-1.18236545676698	-1.14903596652823	-1.05562227787769	-1.23299790257147	-1.1578404294457	-1.13888878319993	-1.16245345956757	-1.30680914976339	-1.27166544589344	-1.37648385879635	-1.26827455448431	-1.3785627608945	-1.41743722168176	-1.20075787330804	-1.24474641349326	-1.38578082511952	-0.990937202329928	-1.19686886196523	-1.19079694168387	-1.22735439582581	-1.13581034978509	-1.13629677797419	-1.73187023276552	-1.23004070651471	-1.20948938394105	-1.50398269345382	-1.56784509176993	-1.47671794922542	-1.14085240277137	-1.27271299228846	-1.22909960791559	-1.60460757176327	-1.26017577029221	-1.33658481913217	-1.20852779009859	-1.11252715108334	-1.37891114439232	-1.37097096293988	-1.34999685565353	-1.20637709771741
"6651"	-0.912990081207727	-0.74259107852572	-0.539643237957673	-0.968398800227798	-0.91571562199401	-0.623533905883269	-0.806454380640213	-1.00313119868204	-0.806314960704796	-0.763240528106518	-0.808319644329474	-1.16882617225833	-0.782123778668716	-1.02357299044822	-0.88417283319412	-0.723128110938976	-1.01948353496624	-0.919148762071919	-1.01036023280051	-0.749930616587294	-0.841097515486854	-0.793025599289363	-0.982643722627695	-0.870125711633083	-0.742034480339991	-0.888260587970966	-0.551449911814214	-0.797664923400549	-0.880288562735119	-0.949564363128429	-0.937149325141408	-0.785832982764075	-0.690880649853892	-0.871772020875215	-0.745542290401085	-0.780863048258247	-0.801057031006159	-0.952937522400483	-0.934788312636726	-0.907366783737381	-0.757169996791135
