	"ACH.000012"	"ACH.000013"	"ACH.000014"	"ACH.000019"	"ACH.000025"	"ACH.000030"	"ACH.000052"	"ACH.000055"	"ACH.000092"	"ACH.000116"	"ACH.000118"	"ACH.000138"	"ACH.000143"	"ACH.000146"	"ACH.000153"	"ACH.000159"	"ACH.000168"	"ACH.000169"	"ACH.000223"	"ACH.000226"	"ACH.000231"	"ACH.000237"	"ACH.000244"	"ACH.000257"	"ACH.000264"	"ACH.000288"	"ACH.000315"	"ACH.000320"	"ACH.000324"	"ACH.000336"	"ACH.000348"	"ACH.000363"	"ACH.000365"	"ACH.000387"	"ACH.000403"	"ACH.000406"	"ACH.000410"	"ACH.000414"	"ACH.000444"	"ACH.000448"	"ACH.000450"	"ACH.000463"	"ACH.000467"	"ACH.000468"	"ACH.000476"	"ACH.000480"	"ACH.000486"	"ACH.000487"	"ACH.000496"	"ACH.000510"	"ACH.000552"	"ACH.000579"	"ACH.000589"	"ACH.000608"	"ACH.000614"	"ACH.000620"	"ACH.000624"	"ACH.000646"	"ACH.000661"	"ACH.000663"	"ACH.000688"	"ACH.000706"	"ACH.000714"	"ACH.000721"	"ACH.000732"	"ACH.000763"	"ACH.000768"	"ACH.000776"	"ACH.000782"	"ACH.000785"	"ACH.000809"	"ACH.000824"	"ACH.000849"	"ACH.000858"	"ACH.000861"	"ACH.000867"	"ACH.000869"	"ACH.000872"	"ACH.000873"	"ACH.000881"	"ACH.000896"	"ACH.000905"	"ACH.000920"	"ACH.000921"	"ACH.000928"	"ACH.000932"	"ACH.000938"	"ACH.000943"	"ACH.000948"	"ACH.000953"	"ACH.000968"	"ACH.000969"	"ACH.000986"	"ACH.000988"	"ACH.000993"	"ACH.001028"	"ACH.001151"	"ACH.001163"	"ACH.001211"	"ACH.001228"	"ACH.001336"	"ACH.001346"	"ACH.001353"	"ACH.001377"	"ACH.001391"	"ACH.001496"	"ACH.001500"	"ACH.001554"	"ACH.001735"
"91949"	-0.138080606308921	-0.332611082193006	-0.233176984880791	-0.324860259016194	-0.580728852801118	-0.354003909872675	-0.412184417525138	-0.45771345398491	-0.597515574750208	-0.456675414854424	-0.666591797006181	-0.396584943278742	-0.781200931083414	-0.291364005067275	-0.624775181815857	-0.447157593816766	-0.509275520921965	-0.519494219494371	-0.491998048901119	-0.414313561405791	-0.390111578719718	-0.343849104648782	-0.471948388605863	-0.225949767830709	-0.147421101362243	-0.458490506298212	-0.188226443820872	-0.470441525022317	-0.530910888584661	-0.38436918115123	-0.283749250168079	-0.538196906156856	-0.514786351246818	-0.430873722475427	-0.172451219458198	-0.11358539879904	-0.346819198520212	-0.505653260092313	-0.503765634677418	-0.566075632799917	-0.667655400143174	-0.409446486258085	-0.512354700303936	-0.394953832260405	-0.125449809530268	-0.650198011121158	-0.548693651603973	-0.482979367734597	-0.439231220790767	-0.327678327930233	-0.229585834237276	-0.163493034573999	-0.114664732220062	-0.294987717536518	-0.40023788358832	-0.290355053640429	-0.458877340346946	-0.776332811021996	-0.253547756636424	-0.263184881803772	-0.440617087038212	-0.251257068044309	-0.417023334204172	-0.447386663528239	-0.523686602887445	-0.399773875642537	-0.79025734604933	-0.359620065017285	-0.46468410855378	-0.334386541016925	-0.358176815414318	-0.318054707422613	-0.464595191591901	-0.11499249895185	-0.352768519255459	-0.667969810577399	-0.656449743507384	-0.491971200153353	-0.308132585846218	-0.439642229904711	-0.582036127603038	-0.798614084909612	0.107582490455672	-0.305864470259887	-0.455485241614566	-0.382389512698331	-0.307767875947362	-0.453553343259488	-0.330877503955937	-0.127971242270346	-0.575957987810988	-0.524406307516732	-0.41003680721171	-0.346061340466309	-0.599988837234828	-0.257419417325803	-0.380043609455293	-0.273639193711563	-0.422277157242306	-0.551362762680788	-0.613217950939626	-0.444636074436228	-0.155603613525731	-0.223518442723426	-0.0492880428078009	-0.463977953690813	-0.488865826214755	-0.393877357808014	-0.261161198222072
"2131"	0.0640826804315983	-0.0591708204018057	-0.0312861574476078	-0.0937509968869522	-0.104612726314413	-0.0981564752676535	-0.27415692676196	-0.242263797770633	-0.371701894228995	-0.131089566192398	-0.184841407436606	-0.194627469519987	-0.482138867398085	0.0529233064259317	-0.356450728706318	-0.0850798301413254	-0.0355482272688607	-0.156537311594281	-0.166243035007192	-0.0961464919896258	-0.255361141737749	-0.198196671844532	-0.248851368802108	-0.165812833581442	-0.167809061074257	-0.167812315326901	-0.247807736868968	-0.098607522007772	-0.233869513859477	-0.361991067637404	-0.0456371383598583	-0.110664135610661	-0.111320095536207	-0.100327049076809	-0.107100980702378	-0.0109921824992591	-0.0470580089402341	-0.2930325695565	-0.153253168016507	-0.109852324338792	0.089351154593061	-0.293164083327306	-0.031638852882094	0.0466743611229447	-0.141897549253208	-0.226001087568888	-0.213363286137159	-0.035407412683915	-0.332476371555274	-0.0872985697986684	-0.182809276639175	-0.0151284139799016	0.0347217324936307	-0.129084567743787	-0.193585349232729	-0.182458122046355	0.0131821356995657	-0.284674588494609	-0.0790717356183682	-0.237273143604008	-0.265318873234718	-0.145521210223718	-0.282065373631884	-0.133418347585027	0.0829776001183889	-0.266171417585536	0.0776274375401287	-0.24671876044678	-0.153405896437579	-2.5074654900752E-4	-0.0524644336659848	-0.120461182956366	-0.296260220617129	-0.195113627606621	-0.10786781043363	-0.206999727602971	-0.314622040462843	-0.0524095978668685	0.0114804900408955	-0.0373257741631524	-0.180693109777198	-0.148442974418942	0.106784046273301	0.0441435532936866	-0.0186527805248903	-0.124555812197043	-0.304658610929996	-0.066820271928276	-0.372443493411669	-0.0959969222456811	-0.173818642426608	-0.307600361095321	-0.0654037754632878	0.00392673033273326	-0.142126328111094	-0.161422949873627	-0.0507831703715239	-0.145324986790724	-0.234047941294198	-0.233510790243586	-0.205544504374182	-0.282892832521227	-0.0628976827391595	0.0982187565764529	-0.0237170378737357	-0.203309994566246	-0.0508219156064878	-0.0617969338088012	-0.0863226573922311
"2132"	0.0355169646825111	-0.182706771882745	-0.182150874462262	-0.308249225933572	-0.194945012329047	-0.216036096131883	-0.311119168883176	-0.126675866122413	-0.423838746541491	-0.268129802708201	-0.1650046872138	-0.297282420113281	-0.523943590069791	-0.0988970100717095	-0.0460391845960117	-0.217098459699362	-0.208619880811439	-0.0963498367351117	-0.140972486151808	-0.228716990918533	-0.336598530399714	-0.258414688066641	-0.254068651702255	-0.226596101798827	-0.150324463493835	-0.331742609266686	-0.220198897030068	-0.0855907527380901	-0.188484033342935	-0.199534155627699	-0.106572982505119	-0.156157011093291	-0.054048969108995	-0.165327213654124	-0.105912716604068	-0.142286030148785	-0.167591922562803	-0.401346781861576	-0.270228724392136	-0.207572050688396	-0.433254371550125	-0.186069484563074	-0.0294485589270272	-0.0907136975550201	-0.337540354482655	-0.363502484558022	-0.305953691406108	-0.119193389781026	-0.255312605781239	-0.164824371973293	-0.221543451257114	-0.11451796129455	-0.0647396323981038	-0.264175970724885	-0.158439214127973	-0.243143573601749	-0.0208245311404628	-0.21142642717789	-0.409099347658441	-0.200659527240846	-0.162808297809322	-0.328231846292181	-0.121840536677535	-0.101378297835006	-0.27788407022712	-0.153196410178876	0.0165102096558138	-0.101288149172664	-0.0290504596878716	-0.0627725841518662	-0.301592225283138	-0.266861715813324	-0.164457205649482	-0.124330292040768	-0.0836153212422246	-0.305562312090657	-0.311312777268603	-0.182750380268609	-0.228695867905413	-0.107973063564399	-0.181901018446361	-0.134165304977713	-0.0354704129188562	-0.172114371782194	-0.0126346772268375	-0.242085902964503	0.0390534939554752	-0.112712761268797	-0.294006924944364	0.00393755637796685	-0.305743175114899	-0.200269739594709	-0.180396508118152	-0.235985208163056	-0.140964391881768	-0.140819556199801	0.019808626870893	-0.0674754771895505	-0.287881467359956	-0.264712142690704	-0.110933841474789	-0.181771085993732	-0.0580492155295366	-0.0619696074877246	-0.13690616371474	-0.290370402317459	-0.0537207815669549	-0.346638667602673	-0.0709758299737956
"2137"	0.176504764143952	0.031424225602991	0.0841450626159322	0.0646201475566074	-0.0765920470653981	0.0476105855507813	-0.104269128810659	-0.0764739645371395	-0.205523566050519	-0.0261164607669024	0.0306320709447272	-0.035070946872532	-0.0546899502094418	0.0449902630052733	0.115948916887226	0.0490741421746488	-0.0638247191314042	0.0408254380043351	-0.0609575031302612	0.0796489052218137	0.00542354299983868	-0.164022850638005	-0.0906486097319048	-0.203288062021864	0.0622738766807644	-0.0775536559003844	0.0719754031112472	-0.0573090344670547	-0.0961594518451043	-0.0752342584937447	0.0421870723306869	0.0556298542327067	0.0529921745171716	-0.071087551730095	0.0108005789993142	0.00966120791050165	-0.0950798626753147	-0.0804904681630297	-0.173740704781787	0.0172043511115995	-0.0577418773530642	-0.0733628463440044	-0.0844024559946038	0.125567106195408	-0.170559270564049	0.00161990070091369	-0.086792510475182	-0.107560827827785	-0.142413733869629	0.0771171982231701	-0.139688294409551	0.0662575208051086	0.152978457103352	-0.0948093370989297	0.096472002451592	-0.0772716724111654	0.105252928535432	2.73379913741603E-4	0.00487236678937734	-0.0954753901039745	-0.302137277097663	-0.0416518535142236	-0.128048470761004	0.0383812696909915	0.0318341031480382	-6.99137198063515E-4	0.238757619131354	-0.0776880600663924	-0.0489981762047088	0.0418124563234309	-0.0917070362709409	0.0102590551294755	-0.126699461651452	0.101693645166023	-0.0490341039101528	-0.0835133417465756	-0.144579296945436	-0.199411947795565	0.0437432728986999	-0.0601200298919491	-0.0889088288063591	-0.0399902952925956	0.0889499957041737	0.0945389033918072	0.0323118421459729	0.0093538754124774	0.0364348492435074	0.0722598356128338	0.0196524579769006	0.138265025751167	-0.00274619880430656	0.0237325310396132	-0.20359807771762	0.0143610272030025	-0.0486215832735444	0.0879548339138801	0.0637449148089206	0.103033547391369	-0.149716002739092	-0.115045276151019	0.025933694385001	-0.190399128427235	-0.0323021599421008	-0.0651878434499299	-0.047763204208755	-0.157183477472159	-0.0335699623148689	0.0165531568104642	-0.0557621470586992
"2260"	-0.035346422910019	0.155979905193291	-0.0501334955062625	-0.112500875310074	-0.174025156717731	0.0519468787827635	-0.0986189355910619	-0.112716830017698	-0.289195549616864	0.0190042573596907	-0.00751169088963589	-0.0218931080325361	-0.232310574209136	0.0241746055688788	-0.296331157642226	0.0871433742751049	-0.253463401091288	-0.0211866189648159	0.0488838175127313	0.00925890130159176	-0.130609455165735	-0.236293574156843	-0.0503768331331475	-0.2738594629671	0.0454084891416119	-0.382470987080882	-0.0774233579962069	-0.130048798591171	-0.085461792668646	-0.105786768260561	0.0627751424860138	9.6371045430016E-4	-0.18779778261145	-0.0542178256401204	0.0547482730502626	-0.0339373683395968	0.0131947615535699	-0.0973970802630271	-0.415272396038772	0.0839638671494241	0.00792789924551532	-0.0320857974958079	-0.0137087858128907	-0.00831825151459348	-0.202834624589734	-0.0444986687237774	-0.122900797241176	-0.0885472256456197	-0.328990636437296	0.0749049843751835	0.0151847281710293	-0.0428110556593575	0.101467240543464	0.0334030958343807	0.0865267921525621	0.0853560210577176	0.0894517477892789	-0.00186728977055082	0.0925642817723171	0.103924910828096	-0.623657015341442	0.187746007973835	-0.0495936947154266	0.0589114882903739	0.0236888649862128	-0.0812940073955597	0.00911491076062228	-0.0771197387951035	0.0274775179423256	0.0390527578527584	0.0847086853063045	0.124320417119477	0.0868810839174188	0.0705451919351268	-0.216855319095875	0.0270395922557782	0.0594547158518149	-0.150411023888327	-0.0804389212875424	-0.0482544460732531	-0.180973253628329	-0.0381228428345794	0.127177870543166	-0.0477241544605792	-0.0577218913023977	-0.105974042563511	-0.155771784628705	-0.0188545228600704	-0.0783564794870004	0.0548686949157488	0.130739069139825	-0.161434008086244	-0.157321406474152	-0.0227718076905749	-0.0414875756691794	0.0871114914922614	0.0375851344894288	0.0684961539255955	-0.132725766008777	-0.0132171051414318	0.0958631550940893	-0.132903315292132	0.0122633526272308	-0.0439847421830074	0.118416381759698	-0.0542053779630613	0.199343425308049	-0.0616694864809324	0.0139553066084242
"26035"	-0.0827876462867165	0.0257495865683089	-0.13525363679142	-0.0419169829590809	-0.0506641601639164	0.0458712159633397	-0.051366552878878	-0.0523516432976155	-0.0585880713581676	-0.111735284813977	0.089245895814959	0.00503837704685248	-0.460368887199811	-0.0222648082710912	0.0580927137495882	0.0482905907506388	-0.165875224363525	-0.0366144209404971	-0.129676725822198	-0.0212405360960772	-0.064663648181854	-0.0907920562057924	-0.24691644985187	-0.330874322617461	-0.0601692056180072	-0.109037552747589	-0.0950007700043793	0.0573110178863045	-0.00349477462604305	0.204792586866956	-0.0751652748909555	-8.57584175136616E-4	0.0420053218401094	0.0426690676978729	-0.0397206917761156	-0.0218997141727716	-0.155107272881802	0.0593068081483039	-0.317383055483539	-0.0978354299366227	0.265788493896641	-0.120157410664216	-0.043212302686117	0.0167745497965927	-0.0614236083846387	0.0364339195686116	-0.0393733635373868	-0.158547093292868	-0.243725860923518	0.0167642372863011	0.0173172634770463	0.0453287615355399	-0.0189735723070274	-0.0670319365969056	0.0788983209193343	-0.0120538643064379	0.0854287136541858	0.00108560721002599	0.161303640262129	0.0651046896410188	-0.202010196299034	3.44508740597165E-4	0.0244885064271908	0.0129813756870585	0.355574502543235	0.0119857061571692	-0.0622600668837526	0.0728574656637206	-0.0622211365632495	0.0202525394513818	-0.0460795484949533	-0.039471807200501	-0.0265555153377715	0.175203154890924	-0.00736802670280119	-0.0209165777364679	-0.20588122825305	-0.00574686232674894	-0.144726491315614	0.0566898374601469	-0.165704157939091	-0.0209497874712232	-0.234444167675923	-0.0993420909516707	0.197002472226815	-0.0412554425516723	0.151063274912352	0.0102164070007548	-0.135911150320563	0.120180051643416	-0.119476520693788	-0.0270782300685912	0.044578225883927	0.0422120934207754	0.0794593122823625	-0.0199464316869502	-0.084907640816543	-0.18598856902315	-0.150669402500998	0.0650944595786854	-0.0837116199949249	0.00695271655742665	0.032479753639003	-0.104265851295654	0.0117139813721953	-0.0131241532977666	-0.0505617177738282	-0.0108161367597513	0.0448645598438658
"3837"	-1.50327876238544	-1.51228783571937	-1.43809974367224	-1.27696195019729	-1.45888920768219	-1.53506256014514	-1.60564751664488	-1.29733528134913	-1.34230682482419	-1.39192107867321	-1.36372488187602	-1.40391992200462	-1.47218936666519	-1.62782232610456	-1.85405573994761	-1.29799276067112	-1.45852243315337	-1.54386779457716	-1.65777189627344	-1.45635492429256	-1.46715973636107	-1.41644120530543	-1.45861948977366	-1.50174102918375	-1.52478392075509	-1.47281078685342	-1.42569673649552	-1.45729843316774	-1.46547616392215	-1.56287107267318	-1.65304079483646	-1.39852559765118	-1.58639008346878	-1.66270577349345	-1.61540926699639	-1.57322581150152	-1.36420748673265	-1.66794801231744	-1.36990178731149	-1.45031753275816	-1.41531673590591	-1.22478328114449	-1.37340713494264	-1.54019560168158	-1.27535961920103	-1.31303618436855	-1.51616543187726	-1.30943585906623	-1.46677369533113	-1.54279584696536	-1.57275470782702	-1.55220255156065	-1.46376209434087	-1.58923083915028	-1.56345676065451	-1.46214401418645	-1.40474346091053	-1.31563319390607	-1.62859565357691	-1.34431905901	-1.74352034142999	-1.53877977701923	-1.67119173108162	-1.53132714917784	-1.36677501671296	-1.38789406025837	-1.48862154791297	-1.27390358358273	-1.48467261771726	-1.64506192938433	-1.40928708831311	-1.44382906859296	-1.44924934710405	-1.42170733694107	-1.46723700353173	-1.36212579884651	-1.60690824752852	-1.4463176753304	-1.45937533479722	-1.35571399359794	-1.36015790531537	-1.22074049307077	-1.66513730230858	-1.45079153227357	-1.3554154342879	-1.59191232540075	-1.50320753288167	-1.56077023458156	-1.40060461605421	-1.59444288900145	-1.39006672289507	-1.53194233175473	-1.41062921205593	-1.37655781617238	-1.4616646249481	-1.5010815881905	-1.50885909938205	-1.67481381192585	-1.54544745735718	-1.36951298888646	-1.37800544605245	-1.48639815609375	-1.30483091268631	-1.63835543484517	-1.40215314655041	-1.54257042402876	-1.4870777550199	-1.44104047583968	-1.54028940841325
"57819"	-1.3070272271796	-1.72804443048012	-1.41614833617446	-1.45153423804523	-1.32332588829305	-1.46718062408897	-1.5055206737619	-1.43372547868073	-1.47543085236423	-1.53772841901632	-1.22554153245865	-1.39329872177417	-1.4998108486965	-1.58177682702075	-1.47142282668357	-1.4490992477117	-1.68023605260836	-1.37242141368694	-1.51756209141991	-1.47831468472182	-1.44139484560242	-1.50064427930818	-1.32903252347594	-1.29454525352252	-1.53374211765918	-1.50463854081394	-1.60818137298872	-1.64090580087741	-1.50571431715788	-1.30664081572663	-1.33019884370327	-1.46730341421823	-1.46697452710772	-1.36318302754046	-1.50870844659564	-1.41353524255083	-1.38720120181675	-1.55892351992791	-1.23669344562534	-1.50068088825447	-1.47075436871724	-1.44181516783176	-1.62827621242933	-1.5732818405612	-1.43821712474101	-1.52737382533518	-1.38270652239999	-1.38756861830657	-1.48065202296137	-1.3740289205271	-1.44446355254581	-1.20146287753708	-1.68472302737287	-1.39882623104498	-1.46496546665409	-1.40247222608342	-1.38905857710883	-1.70043539892927	-1.66445827050171	-1.44473721836137	-1.65483835470926	-1.44437209744841	-1.62063134094589	-1.58871872741709	-1.66645461038294	-1.46002091718103	-1.41688462510363	-1.31774312935604	-1.45664985194454	-1.58450382340545	-1.38704207413993	-1.49249844058093	-1.34458548329508	-1.56257216744161	-1.37739354284521	-1.45990780780801	-1.65092865024862	-1.54024078526413	-1.41488994980576	-1.41146547054208	-1.39204129113988	-1.48348543623574	-1.48807546975394	-1.47926937033641	-1.43355477159354	-1.4163332989478	-1.598573272862	-1.50790989672338	-1.23532799447039	-1.40416928808436	-1.13381358696314	-1.42585797343601	-1.44654700167915	-1.48343814094117	-1.41409811937626	-1.49610753985684	-1.43929736836284	-1.54710057476491	-1.63508630353203	-1.46578359746011	-1.40115117613902	-1.38743760342798	-1.32853386065091	-1.40461786203236	-1.49487603775362	-1.56298639450284	-1.29469498787302	-1.35382503681877	-1.49277228110232
"2475"	-0.924128474599304	-1.185284916271	-0.921870457390697	-0.943035910205001	-1.15533448818448	-1.04381891820025	-1.26418174318801	-1.06820726070551	-0.930516661757254	-1.23455637911298	-0.927962201152708	-1.01798950833748	-1.00369156566484	-0.740416843645928	-1.11368380649023	-1.12729164613788	-0.831660777950876	-1.21300667757917	-0.837684590434908	-0.829826895900338	-1.05382292366382	-1.02733781382738	-0.816265404571441	-1.3369716521152	-0.923910439580984	-1.19023814450713	-1.37365814916132	-1.35979004771382	-0.785734312554442	-1.07347116370489	-0.954223274995671	-0.924804881623873	-1.13836326378052	-0.983927549813971	-0.929428166473113	-1.01473496969842	-1.08592982253641	-1.05774340480563	-1.17450427791729	-0.977707288113434	-0.978892054000774	-1.02664340685888	-1.16448034880803	-1.03624184895537	-0.930590901012724	-1.24406459087981	-0.914327077367539	-1.09006779797643	-1.36184969084032	-0.92911588767853	-1.03004595626496	-0.736578349433637	-0.91702479319755	-0.845507647813549	-1.06195746095698	-1.18751284459428	-0.801889187210459	-1.20129129161055	-0.99021003499195	-1.12364526902047	-1.01733568737041	-1.06137125852856	-1.03637168841341	-0.942970642236834	-1.08265134170667	-0.992505385614175	-1.02352185175865	-0.990254464877882	-1.00787618531912	-0.907643197366462	-1.15019700622984	-0.84299426712356	-1.09824695447686	-1.00861835786341	-0.937750160294506	-0.684607721845467	-1.3064278716252	-1.11690885530068	-0.800928094288479	-1.03688116840052	-1.05982733724189	-1.17191338153892	-0.962961630076003	-1.07104329731685	-0.80499242500724	-0.972191730043533	-1.09953145295103	-0.999591635536425	-0.882300229121942	-0.916433709045189	-0.985489233562772	-0.877423668372319	-1.14568684282396	-1.32380772617088	-1.14980894913217	-1.14839949890103	-0.910621107450764	-0.99356197701623	-1.18832494524549	-0.958928117200778	-1.14369862516285	-0.976394038792468	-0.802928454741213	-1.12250098728457	-1.01158104992396	-0.83761902282322	-1.25160165576268	-0.939346145736271	-0.851041705866119
"3340"	-0.0717825755579549	-0.0568297297858564	-0.185122184052732	0.0482958285976272	-0.00596721437210841	-0.050794625557675	-0.528129013158314	-0.212450230559983	-0.101286406721157	0.0488930267770588	-0.0857539811437678	0.00360538836749966	-0.168949424526455	-0.00829543779910612	-0.262547266517833	0.0111467902781629	-0.0780145329293819	-0.00914836496127307	-0.0556512867770816	-0.0612750742750991	-0.126625600657409	-0.150194541855188	-0.340027411763885	0.0190323976845356	0.018275525356839	-0.241999308760127	-0.124464616906659	-0.0878543529705842	-0.1267570841598	0.170045933352726	-0.0639044674165841	-0.0810531204225163	-0.122133902419958	-0.122691212549482	-0.158265278400083	-0.0657397098212316	-0.113878684276199	-0.165442727500013	-0.183965476043899	-0.131791314578248	-0.0838288463246281	-0.0557434653572486	-0.0149558039643539	-0.0506239363011472	-0.271162773509519	-0.0452469069340884	-0.245799280541381	-0.2064725512204	0.010585223318806	0.0632274854572582	-0.15684074845615	-0.109506239007879	0.0417414409880909	-0.0637079951968587	-0.129426324849107	-0.0606116540282067	-0.0297022548043449	-0.435257955674965	0.0255519311831635	-0.19945972698857	-0.255774354207806	-0.0341982451824245	-0.0300762712571065	-0.0312355036456761	-0.190092039967401	-0.0502185334120173	-0.0360646081737469	-0.0226067247356985	-0.2063237814159	-0.136039668735194	-0.110531812676291	-0.101766179781502	-0.184489540462343	-0.178800424286861	-0.0709943523787106	-0.0935517351314295	-0.025625453254957	-0.112291432071592	-0.357652970561292	-0.122169731956901	-0.0842328256421809	-0.0224423716798505	0.147021680503806	0.0485459729461547	-0.148134526833321	-0.0492701484374033	0.0125651071006931	-0.0192806089712752	-0.109991640808225	-0.0273488989017681	-0.163583216282379	0.0578146799237935	-0.095838965099747	-0.0029215747111855	-0.093924010142744	-0.0596085025407916	-0.0532300278267702	0.0104411848225323	-0.301849188825129	0.182778074668529	-0.130395982305898	-0.127614631313723	-0.109672995681223	-0.0600135808552668	-0.282811289618435	-0.122479749023356	-0.218411018186545	-0.0923344330112385	-0.069640980669985
"5441"	-1.68415871411048	-1.93230716109839	-1.74414663910939	-1.61444650716782	-1.56702693134204	-1.9036990173438	-1.58491609599159	-1.92466069027016	-1.47869437877029	-1.91818714967946	-1.57706565771412	-1.72573047200694	-1.72750299221837	-2.00350242416246	-2.01405741428897	-1.71532864489254	-1.3848431739093	-1.5855133342954	-1.66723839672234	-1.74567888148824	-1.40806567727181	-1.53807187131822	-1.64489744202411	-1.64574065731483	-1.57222494306039	-1.51849510287453	-1.90034034962853	-1.63518682836188	-1.67328416041856	-1.53512002625329	-1.67794561385162	-1.64561575761225	-1.82564365088778	-1.68012608672287	-1.62975473321848	-1.90785879049786	-1.59698767837888	-1.81687239259356	-1.40030375568286	-1.42181067435032	-1.27336299392457	-1.4746283448732	-1.52515680739321	-1.67047112088773	-1.62946560180965	-1.59775724634211	-1.74618032952827	-1.68548792276738	-1.80649830327696	-1.56812506886738	-1.51932927176838	-1.38902007875475	-1.55067286831746	-1.71704305204128	-1.63835919700045	-1.45966993797636	-1.72704777173831	-1.29320963900494	-1.8038431374609	-1.63927850301491	-1.82428579552509	-1.67276848405036	-1.60158854351213	-1.50898681638708	-1.5567769924899	-1.92622055535991	-1.6439632037439	-1.46390221607449	-1.58168180693315	-1.88198740723107	-1.50028277585678	-1.82414690276115	-1.66589761276859	-1.37927253721452	-1.71742571696823	-1.78240436854371	-1.68822851462598	-1.84705368279291	-1.9273387282031	-1.77000928266861	-1.57180446356513	-1.63957238168864	-1.65617459369867	-1.47008483689626	-1.43996164110539	-1.59389541429819	-1.97478976420621	-1.75456776502108	-1.66887530918323	-1.74299611247107	-1.61022921667414	-1.81048523343774	-1.66807921311717	-1.86840515645298	-1.675101363724	-1.60434621203183	-1.6081004510669	-1.71798160342051	-1.15428495856395	-1.8384189690469	-1.66913939486048	-1.74891814410621	-1.45673898151122	-1.68608349696372	-1.53492052023877	-1.52664472314723	-1.3535456412008	-1.59575667563835	-1.81947042014177
"5691"	-1.57292039839015	-1.93561803796363	-1.7290313659653	-1.75062415026469	-1.49536877954705	-1.58110817122566	-1.60689451393439	-1.65640026723899	-1.52889744247104	-1.55844308262484	-1.63811179477416	-1.49013996608472	-1.71743149258961	-1.96047741258058	-1.92088706651439	-1.48970957102839	-1.54592049830357	-1.74400728038514	-1.85122081074425	-1.60372329323856	-1.52642777126695	-1.68444743939362	-1.66281409806373	-1.42362227214833	-1.57913824182447	-1.68490615279409	-1.71854159254666	-1.66793463356805	-1.7888027467565	-1.67839849443613	-1.93494648432732	-1.60370340345142	-1.64044547081608	-1.68841781856132	-1.51022305150494	-1.77339553642779	-1.57431610364675	-1.87193210420716	-1.45204408735018	-1.53870967600554	-1.70489572603507	-1.43438173461168	-1.57901505266301	-1.62766440929602	-1.42821245916358	-1.52259505311793	-1.64538989321963	-1.82511233738968	-1.57129131048381	-1.69085510019322	-1.46496266438419	-1.49242043876849	-1.65419690797517	-1.74898002628648	-2.03560345959652	-1.65679443767397	-1.60229426098973	-1.52420833731673	-1.91587158114195	-1.89081966246554	-2.07470492511736	-1.64575212106099	-1.58542728253504	-1.6715072184466	-1.65444341577747	-1.91581054344514	-1.72364287165534	-1.51198109127321	-1.671771126109	-1.5908959291483	-1.44400088999675	-1.63808046544249	-1.70408699993831	-1.53096891669151	-1.64573856092019	-1.6538183488925	-1.79036744773692	-1.47666993039877	-1.38101326090127	-1.89602956750618	-1.50200635468756	-1.37423461801303	-1.80556797692062	-1.65099342602018	-1.66369610031645	-1.68160436768368	-1.38951444846004	-1.76579887913383	-1.58488852487941	-1.525623250608	-1.51380599605665	-1.6089925826824	-1.73271960627976	-1.81901819056458	-1.69760157925699	-1.76890410166994	-1.57159905105842	-1.70602125592823	-1.57205194825876	-1.39804253927022	-1.45761020192403	-1.54951892149036	-1.67891355254147	-1.63330574595215	-1.82454415808869	-1.13365791687461	-1.65415441503611	-1.85428789138517	-1.77236463124442
"5901"	-1.67158190380375	-1.98503673901868	-1.87148088277177	-1.98882781571602	-1.72474652640474	-1.99895006067249	-1.3495083014695	-2.14334540168861	-1.74420064709858	-1.94199150954346	-1.72936567503962	-1.81968469409443	-1.92254820649759	-2.21889480135453	-2.09699886139763	-1.44625981978099	-1.94819284401721	-1.84043300377373	-1.78744053027619	-1.91890021856368	-1.6411118250057	-1.71764090523772	-1.68787289684522	-1.87592293380888	-1.70996337021598	-1.69042197413595	-1.9224532915399	-1.91937289384031	-1.74381863835888	-1.93120583852186	-1.94159997111245	-1.90595851393605	-1.94561312819797	-2.12723308221987	-1.9635663211723	-2.176775881513	-1.59022749070804	-2.08647016985689	-1.86283777521872	-1.88527688775248	-2.20884595011116	-1.83854477018396	-1.80725483240961	-2.00409682693983	-1.86143154919423	-1.76103222400566	-1.67388257064	-1.99005535555713	-1.85720143287626	-1.63788341144253	-1.80662504782881	-2.19328567566639	-1.85320621684548	-1.93405948849794	-1.95274496299386	-1.81031125700637	-1.82082601655329	-2.17627308180187	-2.12016139343606	-1.81684043332473	-1.89969922478207	-1.90789248333106	-1.89571219346856	-1.76530324750627	-1.64449705276974	-2.30498979509525	-1.99300477995336	-1.87432649569684	-1.92579988023239	-2.07505134206314	-1.726443149639	-1.90990889850156	-1.83929832811704	-1.90518042916754	-2.00164919211621	-1.87670641207738	-1.92352689623758	-1.82405000556725	-1.38710636774123	-1.97687658776173	-1.76699302266813	-1.82339264219882	-2.11139678309686	-1.79724505762726	-1.85878527677123	-1.73043504380261	-1.93670874928858	-1.90207259823761	-1.95389479241607	-1.9682766301264	-2.33381438400489	-1.92114926847269	-1.691402375566	-1.99653049039239	-1.91704527342118	-1.74147433048526	-1.85552759720072	-1.63388543633712	-1.37580065666077	-2.238848210019	-1.70703817914309	-1.73541554482739	-1.67755627792496	-2.00760288431799	-1.63556053003772	-1.64742702664899	-1.82162488019521	-2.0028063164658	-2.03961824280118
