	"ACH.000030"	"ACH.000097"	"ACH.000127"	"ACH.000148"	"ACH.000150"	"ACH.000159"	"ACH.000178"	"ACH.000226"	"ACH.000233"	"ACH.000235"	"ACH.000248"	"ACH.000259"	"ACH.000261"	"ACH.000265"	"ACH.000291"	"ACH.000302"	"ACH.000310"	"ACH.000320"	"ACH.000324"	"ACH.000335"	"ACH.000336"	"ACH.000387"	"ACH.000407"	"ACH.000411"	"ACH.000414"	"ACH.000444"	"ACH.000452"	"ACH.000458"	"ACH.000463"	"ACH.000475"	"ACH.000484"	"ACH.000490"	"ACH.000496"	"ACH.000505"	"ACH.000507"	"ACH.000510"	"ACH.000522"	"ACH.000524"	"ACH.000552"	"ACH.000580"	"ACH.000588"	"ACH.000589"	"ACH.000608"	"ACH.000622"	"ACH.000627"	"ACH.000630"	"ACH.000632"	"ACH.000648"	"ACH.000699"	"ACH.000706"	"ACH.000711"	"ACH.000732"	"ACH.000734"	"ACH.000747"	"ACH.000758"	"ACH.000763"	"ACH.000770"	"ACH.000776"	"ACH.000778"	"ACH.000781"	"ACH.000785"	"ACH.000788"	"ACH.000802"	"ACH.000804"	"ACH.000809"	"ACH.000811"	"ACH.000822"	"ACH.000834"	"ACH.000835"	"ACH.000840"	"ACH.000848"	"ACH.000856"	"ACH.000869"	"ACH.000881"	"ACH.000884"	"ACH.000885"	"ACH.000887"	"ACH.000896"	"ACH.000901"	"ACH.000905"	"ACH.000911"	"ACH.000943"	"ACH.000948"	"ACH.000950"	"ACH.001028"	"ACH.001061"	"ACH.001075"	"ACH.001197"	"ACH.001239"	"ACH.001274"	"ACH.001289"	"ACH.001306"	"ACH.001377"	"ACH.001380"	"ACH.001431"	"ACH.001552"
"5500"	-0.520005212839974	-0.466670072940608	-0.661043886818619	-0.531402468755771	-0.623963732936793	-0.498012726422309	-0.53867130127137	-0.672398971671686	-0.415107362101827	-0.460801270266766	-0.139418504739684	-0.592460029193173	-0.581765484400915	-0.429678585607581	-0.555741796473691	-0.190203550888243	-0.221873780031799	-0.499267658819213	-0.500242798821054	-0.621143418286385	-0.327050261661859	-0.36241736359642	-0.601665380734566	-0.54038812054722	-0.451965598302889	-0.454491580010229	-0.695790322454433	-0.648681885725962	-0.603126110522236	-0.377233835289381	-0.266589321812273	-0.521023984490667	-0.810546240074468	-0.441811222833426	-0.591650720826921	-0.331993425026336	-0.463407163043231	-0.508092152909124	-0.314875898702959	-0.449469004029908	-0.476569120505559	-0.523105543063033	-0.293153003344454	-0.525023420733068	-0.354209367562906	-0.720843242823793	-0.538864216507577	-0.579912150184514	-0.407975372724659	-0.344387986064255	-0.402968170198258	-0.415163841196332	-0.242891557901386	-0.483992230675881	-0.394685695279025	-0.651776363355027	-0.642553519192145	-0.606056204515908	-0.579643496364721	-0.458540048359798	-0.313410082221496	-0.434589996755905	-0.53307573821895	-0.472609243343486	-0.550931443184306	-0.380768435202938	-0.360805536142251	-0.55755760808163	-0.459521958872467	-0.709054138027407	-0.451296966447828	-0.508680941288226	-0.320484620779239	-0.492241101780608	-0.60848362469393	-0.391699535141111	-0.506093996719661	-0.72666896988627	-0.57771010302504	-0.666637805910344	-0.707954223656122	-0.526357466389268	-0.563791709368005	-0.689834513083637	-0.444317052270735	-0.509029929795934	-0.635114935688811	-0.527507823555597	-0.339057942126464	-0.544975459355835	-0.409070098036776	-0.518825886342808	-0.730798341595701	-0.372341195964054	-0.55066314442072	-0.460615923193926
"5901"	-1.99895006067249	-1.91865643543523	-1.71939535014596	-2.00568924323627	-1.9570066669571	-1.44625981978099	-1.72530549604091	-1.91890021856368	-2.03090349689694	-1.74713148840677	-1.68869662161299	-2.13219519296299	-1.88357385631026	-1.84369396841556	-1.94982077400302	-2.14901088960802	-1.78023598991561	-1.91937289384031	-1.74381863835888	-1.74332438661046	-1.93120583852186	-2.12723308221987	-1.62903615746185	-1.73436208219953	-2.08647016985689	-1.86283777521872	-1.83690707109527	-2.04828355390128	-1.83854477018396	-1.78604437830121	-1.80261481439797	-1.8719132114561	-1.85720143287626	-1.68734224150197	-1.60004581399308	-1.63788341144253	-1.80324014227619	-2.10353919559388	-1.80662504782881	-1.9763750191855	-1.74385685497798	-1.85320621684548	-1.93405948849794	-1.94972489320134	-1.59807474988323	-1.57173408154331	-1.93601504592073	-1.92971157499135	-2.13645904632646	-1.90789248333106	-1.75494931407939	-1.64449705276974	-1.66170456346541	-1.89993338575779	-1.63151504024211	-2.30498979509525	-2.11786780290696	-1.87432649569684	-2.61577995938899	-2.024656829277	-2.07505134206314	-1.78580866325782	-1.78456856809465	-1.98873938616019	-1.726443149639	-1.62774576018568	-1.84569723764229	-2.01694340612984	-1.6690004082019	-1.92889140196962	-1.53303811295655	-1.94421019844585	-1.92352689623758	-1.97687658776173	-1.9000951759845	-1.66986663993334	-1.59466212137263	-1.76699302266813	-1.95055501952161	-1.82339264219882	-1.73659341836454	-1.90207259823761	-1.95389479241607	-1.20642917376266	-1.74147433048526	-1.63983967283518	-1.69204593167984	-2.18392745514934	-1.7592734340923	-1.53358591368666	-1.91470215457526	-1.66312735722687	-2.00760288431799	-1.71236007040665	-1.95829914572988	-1.56812896148383
"5932"	-0.735417517877894	-0.706766878133839	-0.716682374376086	-0.797211746305652	-0.832121159376323	-0.893490518316827	-0.806285035205411	-0.649252662531929	-0.885291612813469	-0.766135712651959	-0.6450161006478	-0.811463221909409	-0.775997326785277	-0.725499941411813	-0.566600846243254	-0.622298108154616	-0.795831226504362	-0.633996592347355	-0.888420356957072	-0.680210886727639	-0.878101248864329	-0.931890735243672	-0.406204877319191	-0.786076305267156	-0.735053120133054	-0.880598513496547	-0.895260797086424	-0.867807925600646	-0.838694778764315	-0.81283973161931	-0.738643262516225	-0.943777295901108	-0.693953121453103	-0.693019072646714	-0.885102063489722	-0.809048252966909	-0.929533583026491	-0.988358927803756	-0.794541948356171	-0.804108921675358	-0.589214221429611	-0.921857117972239	-1.01998649491223	-0.845666969884668	-0.602901929853516	-0.792704713960119	-0.799859552661776	-0.907424417935	-0.70826441394917	-0.865065046955512	-0.836032502056141	-0.91045261675303	-0.532610107988983	-0.762285263474174	-1.00046114534235	-0.781366369280295	-0.833987893723222	-0.806482419836343	-1.04061361970834	-0.773514225519969	-0.821381804202797	-0.815131533954831	-0.922826079862103	-0.671209228588304	-0.666665368191352	-0.629455748898925	-0.732374407629287	-0.710318623830974	-1.08917452204887	-0.868217121596292	-0.685486587424164	-0.739203619354836	-1.03643800804221	-0.779123173359325	-1.00277167034711	-0.758451434982374	-0.771897960727342	-0.872433944140858	-1.05742834553208	-0.692515650954707	-0.966787965196691	-0.798640618881405	-0.996281792814552	-0.707243400723507	-0.528466928910584	-0.87716019179852	-0.741135091249704	-0.531620031540462	-0.692521666195388	-0.793141503005168	-0.606402294112079	-0.777175619784891	-0.819455761239723	-0.706441269404504	-0.915619060161265	-0.879443752267993
"10284"	-1.17600398320837	-1.0206302452902	-0.969310534965875	-1.27577303192517	-0.99639539193964	-0.946074599124681	-0.918833192846346	-0.953528642916699	-1.01023234947618	-0.871236008663073	-0.905979752006987	-1.0597175358008	-0.957318649144252	-1.0662132634181	-0.955740574501323	-1.26731956226278	-0.900767983545719	-1.00288103256828	-0.992837447417958	-1.25429592856185	-1.18388937869424	-1.11380561281555	-0.979214727494977	-0.888168011904489	-1.1033424069275	-1.15716787257652	-1.04061217129831	-1.08978505207267	-1.12298616051976	-1.03772316488477	-1.11815848270806	-0.908144541844225	-1.15467589551039	-1.05769379411359	-1.10809950737514	-1.08053646791927	-0.948707549948866	-0.717003012086269	-0.861173094498966	-1.22614039058065	-1.03583652326205	-0.979344700218658	-0.972847789678718	-0.977973416294947	-1.05510457033301	-1.09268399892534	-1.17465398895797	-1.06665039743655	-1.1212245520071	-1.08164334476207	-1.02768099036674	-1.06057755410531	-0.886280432784471	-0.8472380702755	-0.870756779486284	-1.3498299068414	-0.81430429302233	-1.11221090911416	-1.01444111587005	-1.14998732416836	-1.14902132561909	-0.927304825704143	-1.06140057732787	-1.03242747776865	-1.02748397431738	-0.617633803650508	-0.935184343307826	-0.97994362039536	-0.984089695085783	-1.24719295366272	-1.11996669495898	-0.899946415057089	-0.834119308788073	-1.20095730810704	-1.0390721177118	-1.07097712929488	-0.93424463037868	-0.943305545706934	-0.958078045483471	-0.941218365439141	-0.968471548106052	-1.19534348035733	-1.0998039051338	-1.18789601832266	-0.867616392512142	-0.905533335734186	-1.32414984780277	-1.10317702009145	-0.980913864308201	-1.16989460052925	-1.04569909079027	-1.10776654835587	-1.00051121103342	-1.03092695836958	-1.16734469973656	-1.04286017139503
"26054"	-1.13043940751993	-1.04872863794818	-0.818954242658316	-0.99012726708335	-0.790640741589264	-0.879152487179593	-0.925313211802215	-0.906620057174891	-1.101513347701	-0.898027206795733	-0.803842335427367	-0.788894744175147	-0.907325925573994	-0.856672882086089	-1.04581300538776	-0.867214371532598	-0.632699257516487	-0.807039888852606	-0.939732573784055	-0.94381056647341	-1.01658091501075	-0.694883440335529	-0.943345138005481	-0.90651033448246	-1.07010903909176	-1.15564936890682	-0.926052620509569	-0.998370170523006	-0.990233732901533	-1.04843688832674	-1.03990313152855	-0.635894300805783	-0.91427435639015	-0.933765930498137	-0.935878141715667	-0.718433135337765	-1.01099111683956	-0.938174664814215	-1.01641677369724	-1.04743087442528	-1.02728735134036	-0.968339333408251	-1.06788964085524	-0.907323310965933	-0.864787842282087	-1.01377826852345	-0.98903183059743	-1.04901260718038	-0.733258873747777	-0.617764283947597	-0.948757762769267	-1.00098143912039	-1.17905823225256	-0.959748501177399	-0.974858244946964	-1.18749008482391	-0.67641622486743	-0.914587414024119	-1.1058312958661	-1.01962934439375	-0.708625822759036	-0.939025665897343	-0.904714218003346	-0.873618419147146	-1.06706407000359	-0.740025880919486	-0.902958643058085	-0.994089715261087	-0.956764718160845	-1.21080134479429	-0.998265143872931	-0.655757112544785	-0.76509864387769	-1.03982851887104	-0.850527497232595	-1.02650277540442	-0.769420306356249	-1.00713971673744	-0.700772164435171	-0.946791562163482	-1.00332795093996	-0.809397357450136	-1.12715607262147	-0.975439722452942	-0.849118169392458	-0.933712190690569	-0.976017732856847	-0.871311772517451	-0.709954337505506	-1.12100880025538	-1.06932413321274	-0.914310621751988	-0.845852525749057	-0.891032873317719	-0.944562839223686	-1.0178367046401
"7884"	-0.273146584488007	-0.39939442033792	-0.258002588621329	-0.290449877405511	-0.492774884506163	-0.278847814134326	-0.353815950606894	-0.328946125649189	-0.132761295962261	-0.388118742364669	-0.202125984715316	-0.496320042969255	-0.372027440974782	-0.320790751393215	-0.320257488469495	-0.14238192075426	-0.31874630817902	-0.139278050549866	-0.41504592857784	-0.110445878215686	-0.682144998934139	-0.52258625570027	-0.455937786045393	-0.434205449011459	-0.343654307884483	-0.488575280386721	-0.382788898853693	-0.697256154219344	-0.359660095169637	-0.474243778570639	-0.364272947473065	-0.550165465988071	-0.351975316456337	-0.374993132663545	-0.495496647343623	-0.298105964415141	-0.488785099946919	-0.531862702198518	-0.548699944821122	-0.454588215624824	-0.140148571877198	-0.452952417080401	-0.325585533836705	-0.320634580546467	-0.435179325778549	-0.215585526013019	-0.295235886000228	-0.463592091342541	-0.5653119722943	-0.575596863438284	-0.335012058062842	-0.453532511616234	-0.438846325441969	-0.255402039510136	-0.527736203918173	-0.460624056364135	-0.236690339140238	-0.203310585687234	-0.323507767342548	-0.403649797203501	-0.609769726897232	-0.382894209168572	-0.454714459170732	-0.318040452721451	-0.257095087637708	-0.144312171193964	-0.295053887058994	-0.189620046357909	-0.327287021052716	-0.397545094857563	-0.382568006829335	-0.47477146183668	-0.121802076196364	-0.454253476039118	-0.493611600259017	-0.516907711367891	-0.362911136539363	-0.43362723062519	-0.378165008962266	-0.397549221746968	-0.502701585196192	-0.198038436138357	-0.633776137657292	-0.181306883818308	-0.329469423423986	-0.227127921312815	-0.332676511278664	-0.30911928209738	-0.321437685263033	-0.383683076679773	-0.522430759236386	-0.346324714186022	-0.447009838555718	-0.293861321042863	-0.474728176140557	-0.344556063644242
"6728"	-0.716928543298399	-0.72686782151429	-0.767352580395076	-0.782695466960653	-0.568647945430689	-0.611536838506267	-0.537487869086521	-0.50254706302563	-0.51872046782158	-0.720466243627024	-0.575843846432458	-0.74526557903093	-0.612991050192	-0.664724356636448	-0.525163067774646	-0.814524265265646	-0.45592775524588	-0.496703533076292	-0.794524000075998	-0.659785125574145	-0.550941451657651	-0.765771209112281	-0.832219687754585	-0.721076431719624	-0.67438962946966	-0.751557877049345	-0.575232904065889	-0.670674032935552	-0.64402800003444	-0.648707753698502	-0.504709057457579	-0.707641554187535	-0.607078561808382	-0.543133792027695	-0.746939059845944	-0.520154360738449	-0.609904107369814	-0.836725436891456	-0.639364174664619	-0.637423268653541	-0.851704377790166	-0.650061264041862	-0.828284047050079	-1.05681042286514	-0.661655502883848	-0.514381451492593	-0.53404119819195	-0.609885441882885	-0.756022286612886	-0.792882102799743	-0.603077354482566	-0.788120412110463	-0.525880391583415	-0.671793847544412	-0.58353668746851	-0.762013464987815	-0.768026500513934	-0.438932763206117	-0.663460821118194	-0.829343300321722	-0.701722961599997	-0.633086672187404	-0.712537167093728	-0.561378800339971	-0.458017083404527	-0.646990157586624	-0.519069443842131	-0.425498398644781	-0.85409149573668	-0.76502973658733	-0.590186650925405	-0.74816298894219	-0.637515469002903	-0.678609521493332	-0.762007487410076	-0.7278490676302	-0.673404529788792	-0.597082970295022	-0.592741516997166	-0.675536796586123	-0.797848584264912	-0.721212587483774	-0.899951908275427	-0.607777655583526	-0.534647264663261	-0.772222030621736	-0.84964691840962	-0.639615922373325	-0.652339323084712	-0.593414609654047	-0.584857003644854	-0.643787884411816	-0.573702897928561	-0.64811802556577	-0.706975503209882	-0.789002951190899
"729873"	2.01176149888605	2.13141194724295	2.0740178666258	2.00434691949025	1.96756684708006	1.99949878690552	2.08500504265254	2.37162716417698	2.12036853678447	2.08761469391238	2.29602153838148	1.70142734314578	1.95215343252686	2.10938409579875	2.27172997791077	1.88222000499821	1.63433054776853	2.41839194750676	2.01220266736443	2.35542981006776	2.33841839250472	2.06687401731199	2.02523285414349	2.13330321587481	1.98469393352202	2.19417436410882	1.88331479183934	2.0040661140445	2.03861113165674	2.04053278681672	2.27598304999711	2.05102116449714	2.4413864009606	1.97985888733272	2.07681760356785	2.01086502061202	2.15976168323153	2.01627557180334	1.95601993010269	2.60418131778262	2.21748626661654	2.20860783461278	2.08380162250019	1.83379139018165	2.26512644092858	2.05103072608178	2.02561528437375	2.12801237140822	1.9960299872123	2.08079563949803	1.93009170860575	2.16083795721581	2.13038559762433	2.01691737097407	1.91730439649985	1.7396692240347	2.03339887021624	1.75974600260201	1.64454015274177	1.97462676429183	2.25026307694681	1.98372006297251	2.05991840682824	1.95539400809331	2.15742108308917	2.04002724956575	2.08411033395608	2.01199917363445	2.07789621887623	2.1544650757322	2.30605829063995	2.52022450309449	1.93232449039235	1.97272206819503	2.11606948134562	2.37219187352998	1.89910708484162	1.95831043269741	1.95488276017265	2.04289604856942	1.71467944245878	1.95265826731124	1.99538226950942	2.16446917354643	1.96871332699557	2.05401284875104	2.08103268345867	2.69056618343643	2.00041843418418	2.05834720413285	2.41477511779683	2.18643195705183	2.07195157056707	2.02812885259023	1.69994638622056	1.94279982709459
"414060"	-1.62697068578901	-1.69686273995663	-1.61667593799061	-1.81872929364502	-1.80489081906784	-1.63366401742144	-1.67231347817284	-1.60211996704918	-1.6136371165597	-1.62177695612892	-1.75164729618735	-1.59685660128689	-1.64579366490997	-1.63505621604373	-1.75743045926656	-1.65400338835724	-1.46644217992813	-1.9106292065731	-1.66307008310096	-1.69850626556907	-1.81505645493676	-1.76484172560135	-1.48521224912887	-1.54229670434034	-1.68235148668715	-1.83995012877786	-1.631439049546	-1.5791212521458	-1.39794503813837	-1.68797312589387	-1.57916327943219	-1.44866103692565	-1.70081500364145	-1.38516833598634	-1.6057042529732	-1.49242462839028	-1.66311648716289	-1.50231101228723	-1.65092817534076	-1.75481974342416	-1.86688851163033	-1.73598021788013	-1.57963190318908	-1.43823544481636	-1.55919043105708	-1.57415976608684	-1.52681625481116	-1.77329191595619	-1.39197120316372	-1.62049106592475	-1.53454023558227	-1.68853822324295	-1.67410393084053	-1.59765197325835	-1.59403263530798	-1.84885714284341	-1.5813375036821	-1.4569059085659	-1.93294882976593	-1.67985877382616	-1.64137676336909	-1.59634093384412	-1.75620923268821	-1.65548187357517	-1.47840898634838	-1.59927283019188	-1.45262683409365	-1.40645348939465	-1.59409460561912	-1.61231830067317	-1.76365949130457	-1.77985618672989	-1.59466366722084	-1.40683751646443	-1.57808265780215	-1.76329422360481	-1.63399604207768	-1.58987727302758	-1.62030478939386	-1.62739139246231	-1.56300709148136	-1.70483300304196	-1.55831846815676	-1.79372550951124	-1.50815555633865	-1.53220900286694	-1.78118213292677	-1.74152449167753	-1.58038512266687	-1.52702530437421	-1.71195880648214	-1.60599467435652	-1.40523783031194	-1.59419027270518	-1.47831128751109	-1.56121427434941
"6908"	-0.330618400453073	-0.590412249526195	-0.260018555948923	-0.334616287619242	-0.397558404337141	-0.377331370100054	-0.465230727558421	-0.321618269871113	-0.314212827813137	-0.397506060099027	-0.499913120698592	-0.455155447753272	-0.349029934298714	-0.353708716811701	-0.416297753094165	-0.331361932255398	-0.259108054824067	-0.40859358604274	-0.378699622757861	-0.0827540122588087	-0.259075878596943	-0.206210168952004	-0.447795116726085	-0.323681704281563	-0.318626203281388	-0.44872352645988	-0.346020348565086	-0.397773219710751	-0.381327023618953	-0.375754839774851	-0.319211336126364	-0.372140958482606	-0.301288226641716	-0.222437168873386	-0.418168964944783	-0.101667882334753	-0.178431944257404	-0.417504415380356	-0.574959723124182	-0.282163884814751	-0.23532939286398	-0.400504879494412	-0.344624520382581	-0.444615111566848	-0.177835193444602	-0.221562399869833	-0.271747687033276	-0.415078657091116	-0.481248234319432	-0.372197547172366	-0.48620995571504	-0.399885928929708	-0.267968983792571	-0.451298240197518	-0.530652768603361	-0.676262172322641	-0.40312421021482	-0.372223357043382	-0.407326532169921	-0.319059796694888	-0.262394075481837	-0.485712636761272	-0.308482234994476	-0.316211017102891	-0.372796675724081	-0.259306812747595	-0.234839262537495	-0.254241591287845	-0.302745105679124	-0.607235224121015	-0.355085769631876	-0.45960988894453	-0.237459963326641	-0.331407887958186	-0.40272102256842	-0.49757493334216	-0.370008080293765	-0.46563537336316	-0.241530277573681	-0.317967148303523	-0.263950336864329	-0.420781510862818	-0.403037725164275	-0.120004740512861	-0.401911763175136	-0.327862825055762	-0.518685815013504	-0.250239415617856	-0.31196115426519	-0.309909887625712	-0.519487320480133	-0.375884442897248	-0.321212503175996	-0.530019738847071	-0.297574130095465	-0.30830346918334
"64288"	0.0204990590149107	-0.0215871823609049	-0.0262114484008383	0.11722998895588	0.00365715225240828	0.027189213715128	0.0492501687907744	-0.0190045873110488	0.0149257313096707	0.0198722762318065	0.0126246554177228	-0.0481903441322183	0.0364412003533882	0.0712674712670846	-0.0935136714562096	-0.0256305071316108	0.0721440965594512	-0.0915305848638865	0.031278284640625	0.0729932767258441	0.0298832113590465	0.0237185301169042	0.048417154925219	-0.0146389313614842	-0.0567187905500503	-0.0832847381952965	-0.00226871528761202	-0.0113000457484003	-0.0302957345402603	0.0205599409355287	-0.0487386436897748	-0.0570518639500202	0.089538116112284	0.041190117984337	0.0149031522188728	0.00450659657600431	0.00740542146328844	-0.065322135643768	-0.06032934986854	0.0375679824784728	-0.0162923096251527	0.0291206485659799	0.0138356025066988	-0.0215089259326804	-0.0654581615548786	0.00138174814998853	0.104410225632343	0.150529514657334	0.0358248354803927	-0.0200862473692784	-0.00632609096262268	-0.0439622185702733	0.00570917877774862	0.0885996895673424	-0.0127781427562902	-0.00486546503244627	0.0199628390634372	0.0861768365743344	-0.0992456623508641	-0.0492409183349874	-0.0250665936880918	0.0223243495605181	0.0116647032750218	0.00567291976819391	-5.20994343856868E-4	-3.26426022543486E-5	0.0376273191715639	-0.00255578480138444	0.0703273971670096	-0.0614303541395854	-0.0431894470660604	-0.0643913844636316	0.00614206049468543	0.0260626897185149	-0.00235868375832101	0.0220583805493537	0.044848592369465	0.0512740703875702	0.0492398308012123	-0.00717162344103312	-0.146720653855662	0.0338932800206077	-0.00176071160688736	0.0364146453207097	-0.0270619844895317	-0.126059924585377	0.0269653741619121	-0.0571590471521622	-0.0685680515994077	0.0822186710800673	-0.116026698714644	0.0519040718783785	-0.0335999368424799	0.0498931597282143	0.0283851195338392	-0.0955154205775524
