	"ACH.000004"	"ACH.000013"	"ACH.000018"	"ACH.000028"	"ACH.000035"	"ACH.000040"	"ACH.000041"	"ACH.000045"	"ACH.000095"	"ACH.000113"	"ACH.000123"	"ACH.000142"	"ACH.000146"	"ACH.000152"	"ACH.000204"	"ACH.000221"	"ACH.000232"	"ACH.000235"	"ACH.000243"	"ACH.000250"	"ACH.000260"	"ACH.000265"	"ACH.000272"	"ACH.000280"	"ACH.000288"	"ACH.000291"	"ACH.000302"	"ACH.000307"	"ACH.000316"	"ACH.000317"	"ACH.000322"	"ACH.000323"	"ACH.000324"	"ACH.000365"	"ACH.000383"	"ACH.000393"	"ACH.000406"	"ACH.000421"	"ACH.000424"	"ACH.000433"	"ACH.000445"	"ACH.000458"	"ACH.000463"	"ACH.000470"	"ACH.000471"	"ACH.000473"	"ACH.000486"	"ACH.000491"	"ACH.000495"	"ACH.000505"	"ACH.000510"	"ACH.000520"	"ACH.000522"	"ACH.000549"	"ACH.000556"	"ACH.000557"	"ACH.000569"	"ACH.000580"	"ACH.000591"	"ACH.000614"	"ACH.000632"	"ACH.000638"	"ACH.000648"	"ACH.000651"	"ACH.000653"	"ACH.000657"	"ACH.000658"	"ACH.000683"	"ACH.000701"	"ACH.000711"	"ACH.000713"	"ACH.000724"	"ACH.000734"	"ACH.000747"	"ACH.000753"	"ACH.000756"	"ACH.000764"	"ACH.000766"	"ACH.000782"	"ACH.000783"	"ACH.000791"	"ACH.000805"	"ACH.000811"	"ACH.000822"	"ACH.000823"	"ACH.000827"	"ACH.000835"	"ACH.000836"	"ACH.000847"	"ACH.000848"	"ACH.000858"	"ACH.000861"	"ACH.000865"	"ACH.000867"	"ACH.000872"	"ACH.000873"	"ACH.000880"	"ACH.000881"	"ACH.000885"	"ACH.000896"	"ACH.000900"	"ACH.000901"	"ACH.000906"	"ACH.000907"	"ACH.000913"	"ACH.000917"	"ACH.000924"	"ACH.000935"	"ACH.000936"	"ACH.000941"	"ACH.000943"	"ACH.000960"	"ACH.000973"	"ACH.000974"	"ACH.000986"	"ACH.001020"	"ACH.001031"	"ACH.001038"	"ACH.001048"	"ACH.001050"	"ACH.001067"	"ACH.001183"	"ACH.001197"	"ACH.001232"	"ACH.001274"	"ACH.001278"	"ACH.001289"	"ACH.001346"	"ACH.001368"	"ACH.001380"	"ACH.001408"	"ACH.001532"	"ACH.001552"	"ACH.001554"	"ACH.001654"	"ACH.001735"
"55199"	-0.0545332199220714	-0.308067643371493	-0.0599185122532155	-0.131823245254025	0.0228732333411503	-0.149808730102901	0.0468761529749553	0.0756256008557188	-0.146734663979346	-0.151258625167191	-0.228739979303697	-0.202141342937507	-0.173860813059079	-0.169528697164807	0.0365197784829757	-0.391068215725209	-0.146533130314732	-0.156231768799311	-0.128854202991975	-0.2491099598137	-0.267088874448468	-0.223565273194707	-0.122404339308081	-0.301597407120388	-0.208430288439981	-0.256178594252253	-0.201928499084338	-0.238907464041037	-0.343176439044428	0.0236462212840103	0.27092975522024	-0.224476130366944	-0.220792425870151	0.0691542912520935	-0.116263373988749	-0.174897169553784	-0.253809772673358	-0.171666512375311	-0.158702270243219	-0.119095368782342	-0.221999290430286	-0.331535813792768	-0.225717209938534	-0.0358116995430406	-0.116284409134418	-0.138861356380157	-0.187887028903606	-0.312512250356352	-0.256578696679321	-0.157779339191301	-0.202968976058972	-0.290891385983859	-0.109199830846872	-0.0750156115234809	-0.210760296545095	-0.0611779044839531	-0.389041765092112	-0.151862777157775	-0.211140535323731	0.0240499032162949	-0.255441805227434	-0.246566524408242	-0.119459643485491	0.0152926723464038	-0.240228451256955	-0.195694261636658	0.00751219362069077	-0.159898395222733	-0.168733297964432	-0.1632502006037	-0.0580098421300782	-0.305063691148151	-0.431161172482874	-0.195517678087946	-0.188394369148785	-0.324571917179393	0.0674715092100911	0.0329864824979861	-0.12048184149395	-0.218367046745903	-0.317118393336179	0.096657572598169	-0.140122660429085	-0.0440874148983481	-0.258110838107216	-0.107414373160385	-0.172815779577177	-0.115178656481627	0.00765025117379788	-0.156643446794942	-0.135492115246606	-0.383496406179437	-0.251612138406329	-0.270628153443891	-0.164844041929081	0.0250660308808396	-0.26739642244044	-0.0511493650613065	-0.0803820247541914	-0.120854359025572	-0.367390886596621	-0.332354216995599	0.086388664581332	-0.203406403972386	-0.103386170933245	-0.378393154169757	-0.123605143665641	-0.297848221030343	-0.16829284335298	-0.237659846567376	-0.204842706113339	-0.126276421139557	-0.00229446259215748	-0.195497755060897	-0.252895448008915	-0.0241884019057401	-0.185210248237713	-0.132679651464746	-0.260574734493491	-0.188624860152371	-0.058746493288811	-0.0520322521353086	-0.286895388571836	-0.155089418346919	-0.192062375813563	-0.0712296501724423	-0.155146942236389	-0.349011200813625	-0.15042689795196	-0.170498113028834	-0.249746920706026	-0.260266140215718	0.138257983618388	-0.248109587919664	-0.239876848511171	-0.0494133981561835
"92105"	-1.03780909869249	-0.604172416944453	-0.883613650392545	-0.674419859784181	-0.823751002907169	-0.868510276661718	-0.836485631242201	-1.00506987752009	-0.85217586232421	-0.861396135071724	-0.784955911150164	-0.955970076820608	-1.13734310113462	-1.03228820118151	-0.859320021970733	-1.04157148375396	-0.806469884667439	-0.98533302586376	-1.01473761737662	-1.09632148458077	-1.08396094875173	-0.93227399169407	-0.799306964810109	-0.833673141089683	-0.963277958938094	-0.987648376321457	-0.997905696965354	-0.806738798818532	-1.22961914322988	-0.961646506174943	-0.864623969210567	-0.797798452464348	-0.843981179694964	-0.921622751215293	-0.981438040667275	-1.1320699596322	-0.991414713769452	-0.964710057322525	-0.879112994763983	-0.950999153056809	-0.939241442134541	-1.0135803835018	-0.923607214079238	-1.05077697616037	-1.06027478119436	-1.08363203148355	-0.943074016921585	-1.03021489331941	-0.907243512744278	-1.08814880854497	-0.905603330314852	-0.73831218192926	-0.833944274384489	-0.987393000954502	-1.04773141441852	-0.818026142762256	-1.05918356004219	-0.859621732777761	-0.799698775773019	-0.751981435304956	-0.867657628040325	-1.00800911005901	-0.873374137010981	-0.808533911875283	-0.87247379934949	-0.899174135926043	-0.802649945062489	-0.90313998173505	-1.04851672722395	-1.00814756046612	-1.00228301935708	-1.07876661711134	-0.852515585721099	-0.911545826888089	-0.922920826145415	-0.689460193966995	-0.780729575697933	-1.00516812603966	-0.932112163925022	-0.782160328007209	-1.03474019025124	-0.864512545012043	-0.971813242459122	-0.853706104928549	-0.769620278109432	-0.91842608780358	-1.01391358082218	-0.941570818047622	-0.85252336902433	-1.04055247788262	-0.781985826775886	-1.16079645456997	-0.838106729417491	-0.921957549699476	-1.03798218155433	-0.820756772621297	-0.806729233964841	-0.931805722042809	-0.819242193809387	-0.891033004338831	-0.943892465193843	-1.14571541487308	-0.93999971074963	-0.974417003229542	-0.732878046306119	-0.740212683764218	-0.766771382108887	-0.95736546025074	-0.84233191853017	-0.97659927664274	-0.931347360099695	-0.845969497771803	-0.980873528437022	-0.895151762667494	-0.805788844403068	-0.785425263944316	-1.06697522182261	-0.91602376396412	-0.950849734142819	-0.584548385801176	-1.12948539786034	-0.920881683419668	-0.874699660261348	-1.0329847568523	-0.896305619120259	-1.16021681217197	-1.09022319972458	-0.774413312246272	-0.837328568271162	-1.12737918801264	-0.985580629494818	-0.72319879501487	-0.975513268269033	-0.90985419560274	-0.769620549585569	-0.80315179072329
"4069"	0.088300502351901	0.0346897545915743	0.043402622969544	-0.0103001722700345	0.057444696151753	0.028074886860976	-0.024543940316382	-0.061332174197104	0.0273519353539098	-0.0433792772525024	0.0435526721369379	0.0976676119260537	0.0711013084984918	0.0620464626966474	-0.0496180344770384	-0.0271676720374727	0.00255334323817953	0.091777644180989	-0.0186288977767496	0.00377255129736458	0.0721258294033414	0.111774824724063	0.0478214592395581	0.10612091768148	0.121403092108676	-0.074472372306012	0.0410229574181409	0.0897906747493009	0.10316130908541	-0.16959168378835	-0.260862126061983	0.142934332149858	0.0443954850853989	0.111096527622269	0.0225936337103444	0.180268048805423	0.0247153242004088	0.0478370739958935	-0.0235605322203992	-0.00721409282465442	0.131744038109628	0.160017812163987	0.0763151233025303	0.340777056121544	0.0975520689709967	0.123499949599698	-0.0649734873983152	0.172907047348945	0.217422335646776	0.0628693087749349	0.0951891952725863	0.289882305494613	-0.00632614757346972	0.047355442512944	-0.126017747641724	0.103452894121476	0.131974692508972	-0.00346117661101843	-0.181707189763817	0.102225378931768	0.0673388978866368	0.0664611265912062	-0.141656894841442	0.0169579255993641	-0.0352980365052731	0.0575073178081955	0.215278527604011	0.149341271347081	0.0747144878496373	-0.0341552981826681	0.0877874056635696	0.141974601659808	0.0216611169210892	-0.155515102583237	-0.0900996054327988	0.0278214454726491	-0.0502421259031181	-0.0451030126071358	0.170462778835793	-0.0183548691548347	0.109849884056624	0.0481875214118748	0.0109535152313335	0.0342281768975789	-0.078622670267753	0.0466432847682746	0.0374755577227828	-0.00951063906241896	0.0685265345843666	0.121250285652103	-0.036789049879541	0.06156628889581	0.0763241702250719	-0.00220900903227937	0.158315323248806	0.00277175281693809	-0.0226615190973912	-0.064428664893437	0.103313284715733	-0.0857279201281508	-0.12261245321059	-0.0359744456254035	0.0134495607356113	0.10503394946175	0.0168076965168408	0.0788263682422109	0.0582914257885035	-0.0785115448852458	0.125862968048693	0.0221315796827989	-0.0122322578951036	0.0260025656539045	-0.0677481536327845	-0.0683463060656457	0.159007553944579	-0.0235073175285125	0.109559739551634	0.0976688932757876	-0.00802686337282062	-0.0805923989421796	-0.0951446010647114	0.0511706183471125	0.199038652029502	-0.053666823870041	0.0433879089634005	0.0278769518160244	0.114597002062672	-0.110682078559667	-0.0824891955843165	0.0284254516686102	-0.0180990107838034	-0.0183827196000049	0.0450068556319647	0.0659478696240412	0.0786046432466008	0.120108498674372
"4613"	-0.204683599636565	0.0169060382813232	0.0469655731641657	0.0848174096996227	-0.00702994230220928	0.0248593902156218	-0.22044141566354	-0.036486373914898	-0.0435300852252839	0.114236440408867	0.0631637098768991	-0.0118579243374261	-0.0491963421094937	-0.0995006273140305	-0.0365131087274939	0.131932605084149	-0.0812032789261103	0.0321183677421018	0.142337021525924	0.0199373202779263	0.0439099544809651	0.0330649308573804	-0.0460850740871738	0.127690596241564	0.00290343031724029	-0.00566545960166837	-0.0246545628518632	0.119937179739602	0.0415194162027386	0.134218232899375	0.272690019506566	-0.0511532383319248	0.0706464607020075	0.0254096735977676	0.083356309507955	0.0715923144411333	0.0396676968214499	0.0243827829769182	-0.15677182702684	0.0629235430290674	0.0719488916646914	0.0934481450110184	0.0656153462760239	0.0634158656424161	0.0380085341243331	-0.134539943537247	0.0171638764368337	-0.170826500923734	-0.0242304619250997	0.0636200460252341	-0.021049266453853	-0.0736596741737106	0.0394287733076951	-0.0319425610065034	0.0352220912776255	-0.0706664822150995	0.0840295479122011	-0.0636119340105097	0.0457906332729504	0.0979775723743172	-0.090859979004438	0.063562051069353	3.12859537800188E-4	-0.0466747234076999	-0.0729323212869165	-0.032520643733987	-0.0228443295178065	-0.0735527722416978	0.17804762562162	-0.00414061123651432	0.0478133720102628	0.0174527202391886	-0.0694845945977993	0.0542081844838189	0.0724224900103011	-0.0791990424095506	0.162626486036929	0.0174096322141281	0.0391169034800052	-0.0067064824593586	0.0960357213728661	0.0102367279647238	0.00693223342953963	-0.106896785466437	-0.00541946787695558	-0.105859706872366	0.112760929493122	0.0328381632314547	0.0558370954024233	-0.293219194089193	0.00322392594978676	0.0909831643071825	0.032633428971673	-0.040611608646474	0.0640786238934132	0.111921932511049	0.0169667878154195	0.0229779692963427	0.0251738098542013	0.0256373219940323	0.0105343153327224	-0.0453864518507685	0.00362176363601487	0.0337960947352142	0.0440435025843386	0.161802101428978	-0.0218969643706496	0.010109796954005	-0.00431205816045654	0.0262334875954097	0.00665445707295124	0.00510382273193601	-0.0369485208308275	-0.00627823351762668	-0.108726860702456	0.0143344679915485	-0.0286394501380876	0.0478297484685314	0.0895480837091944	-0.0130892775606984	0.00761331890509279	0.030723867787886	0.0430490686604445	0.0634601334379762	0.108946897898953	-0.0155791763248346	-0.540354166223917	0.0109585599402045	-0.21274777916484	0.0158093307337449	0.0102819229313249	0.0174319630332844	-0.0189484033100117	-0.0992465480098839	0.0569018634515013	-0.0508378926265533
"54820"	-0.686635202139727	-0.686446657564909	-0.487106428372701	-0.26033382551279	-0.341943199573281	-0.642795754785803	-0.517304009635499	-0.249956334899742	-0.377434653495658	-0.304522267425226	-0.625214222909498	-0.669256695366962	-0.648237098023442	-0.483521313252008	-0.233322855009255	-0.898296840440523	-0.36289956745689	-0.708403014206892	-0.341284428734191	-0.844008460613661	-0.704024506458387	-0.471285660834372	-0.194703961318281	-0.944525532293933	-0.441962974327387	-0.592892403259822	-0.456343038673624	-0.534652690114918	-0.782634760288037	-0.45185605762623	-0.488354491651445	-0.43314663256085	-0.599004291377224	-0.38866358061722	-0.743846987301446	-0.609965959073123	-0.712062380743841	-0.709236218825883	-0.48415708347871	-0.428585350834497	-0.434266904976407	-0.616709483858487	-0.505217257336789	-0.968618611730789	-0.84719073686669	-0.886073025926162	-0.49102091865946	-0.48560656452527	-0.388727586441721	-0.526799227489651	-0.528139764262941	-0.390538849969352	-0.340506621920491	-0.823115582794624	-0.392164877283825	-0.647980979411174	-0.444974018204237	-0.351640501776771	-0.72620933745995	0.00524832651745153	-0.392840793756278	-0.325980445900069	-0.675126802633549	-0.352863469639095	-0.240415473297083	-0.498876845515692	-0.234497347255696	-0.234445977814127	-0.444959440913084	-0.560682258013359	-0.941676926320487	-0.471183920768985	-0.554375886874816	-0.499946137960617	-0.731253689978607	-0.407840693294513	-0.633732709392787	-0.715612734876151	-0.505931969236118	-0.397923913887561	-0.487616256512151	-0.448364980800263	-0.807963013329733	-0.4709120552024	-0.29595014153398	-0.387056915147099	-0.406669507707184	-0.478279635681924	-0.437504977077885	-0.445888560885828	-0.333755000415181	-0.48128205968262	-0.507948191726143	-0.405292430484732	-0.572127852637499	-0.485314937474239	-0.370702892783869	-0.451851033211813	-0.683605242019661	-0.309771291232465	-0.340318930228334	-0.384356715726855	-0.282822680662561	-0.512853076156351	-0.184816859423847	-0.720702676086406	-0.565985416289494	-0.444227378866212	-0.47544627710461	-0.514693997369044	-0.660907219197121	-0.438050566486245	-0.46972658282478	-0.344605567192249	-0.402115887391895	-0.777925608656721	-0.328588113696234	-0.299403264862036	-0.679295870707937	-0.756900750993229	-0.808507855667715	-0.888428046486691	-0.751579861480174	-0.76785627306847	-0.527516077282318	-0.496591927340662	-0.72372869993791	-0.55588384879915	-0.501756240258353	-0.361461150809978	-0.64910690837272	-0.625919700417788	-0.499289290176858	-0.362773607778647	-0.528367930711825	-0.335291647983642
"5048"	-1.88682779433508	-1.7054009167081	-1.15841403602451	-1.23682684825481	-1.31220236221882	-1.30193525416768	-1.49570524587683	-1.32854176891664	-1.37248641425042	-1.39338854667817	-1.24856010847932	-1.28109525435306	-1.79242243311848	-1.30677132753984	-1.42644527543367	-1.81001839876028	-1.2557123387683	-1.41709418521587	-1.31338356693831	-1.43967690811771	-1.4141091358023	-1.46774334584943	-1.30434991465466	-1.35624253363361	-1.53046367379338	-1.37160257478804	-1.56880640779662	-1.33744208940101	-1.42170466043455	-1.3450471408466	-1.40035373025969	-1.24949253998889	-1.42678156789036	-1.55778588169376	-1.4091365483533	-1.59683740256765	-1.66206696737148	-1.38635175168782	-1.52636594518782	-1.19880065648318	-1.60285389052506	-1.59177609595598	-1.25167457889658	-1.5799335793384	-1.54238129826252	-1.61300003432544	-1.3607872933188	-1.27851235553407	-1.39559181173465	-1.52100274155152	-1.41229093307998	-1.47295867635897	-1.44635801835019	-1.25353508140985	-1.36317839853056	-1.61362568847223	-1.34479227893413	-1.37318271830597	-1.2740282838913	-1.48185758198765	-1.61117312791815	-1.30852377199125	-1.47868349492972	-1.41268564000463	-1.3616717178146	-1.43601651228122	-1.50220902675243	-1.37656247513841	-1.30548900597465	-1.30050024968481	-1.45139771555734	-1.67482234262443	-1.35948659761894	-1.19070653546154	-1.58607427106847	-1.35390382413982	-1.36093467839136	-1.48673390708376	-1.40967761003142	-1.52013440570375	-1.38419635597004	-1.57483096659722	-1.65146362912177	-1.48807387728532	-1.39079488422884	-1.28585240311202	-1.29403491698097	-1.48167244290486	-1.54729342844135	-1.34882856541662	-1.4887917806328	-1.4740135470239	-1.39775639153132	-1.3758208681826	-1.46860264867866	-1.45714458306541	-1.37829154437515	-1.39332095166619	-1.40833134812501	-1.35827589172141	-1.29816622041234	-1.42942072674027	-1.50925369725749	-1.27007914987026	-1.44336070530776	-1.28850210449408	-1.19311416778013	-1.31704690817599	-1.46119813290671	-1.44823174021685	-1.45892632552951	-1.11811629123306	-1.33738432843486	-1.3108604211041	-1.36149385648787	-1.57390560227648	-1.47587513639044	-1.45082371942386	-1.44079387904175	-1.16137124807933	-1.41883701898068	-1.71303815149748	-1.67947357046678	-1.27903850994935	-1.34179599468456	-1.27112938831957	-1.32511662080888	-1.41072533268115	-1.42773114553317	-1.27215183006175	-1.49931186677873	-1.48365535827533	-1.43985069542999	-1.41123245752084	-1.36994294365685	-1.49010626942832
"10081"	-0.401228894141134	-0.539159251153851	-0.223920746398582	-0.275055820201408	-0.365073251212599	-0.415953700271591	-0.533999790209864	-0.522329202196705	-0.532641868407301	-0.356302708981257	-0.329116848899107	-0.425656900001212	-0.307519177984564	-0.451575757048123	-0.364005290899264	-0.480878037230102	-0.398274769112042	-0.421298757127867	-0.628766260958199	-0.454918210974394	-0.636712933066889	-0.51257219959367	-0.399915556354812	-0.557150909989958	-0.49778331805021	-0.420729869552857	-0.556188893596806	-0.467083973784103	-0.332380001045815	-0.26514334291764	-0.464726830631145	-0.427186662868607	-0.485545517034576	-0.402644565009082	-0.28188124860815	-0.630822877716231	-0.197971811532312	-0.615762574765252	-0.44581311385892	-0.223724482057045	-0.325680508785543	-0.491188337495945	-0.53776274927332	-0.625809388125314	-0.486568685256157	-0.55491741253182	-0.531290078639904	-0.324754816694796	-0.0378552081872111	-0.412176972132812	-0.340850921132524	-0.492063374559803	-0.472507345321685	-0.561264176264276	-0.526482351805671	-0.407236924915915	-0.437927362675684	-0.659515007381326	-0.516398702374098	-0.412034249569344	-0.674527343214744	-0.590500937079875	-0.368327370825074	-0.484806980885756	-0.593697922905914	-0.468453016846692	-0.474710366107176	-0.468166648654766	-0.302934516013102	-0.468998419784768	-0.521024817270681	-0.421268874794383	-0.368282743938983	-0.629171681821601	-0.577336195041273	-0.425975594843472	-0.182482666046205	-0.518485706074056	-0.382698171967227	-0.471919526761502	-0.448876304998792	-0.335094899890625	-0.284541677592054	-0.420809564991978	-0.62784829474014	-0.531591673622428	-0.619678864920946	-0.277406698905574	-0.586100413321202	-0.276643883929158	-0.408953170064755	-0.562865663732575	-0.586798987471533	-0.410793265332499	-0.386451273244133	-0.5446444351948	-0.548265431471459	-0.474380155171237	-0.304194191517798	-0.425801116811555	-0.497265579089962	-0.338525854075527	-0.269186323119266	-0.301751571805322	-0.440403285434317	-0.387477504196294	-0.405498436409942	-0.52509136970754	-0.442725297998741	-0.362099992131605	-0.380091663658319	-0.410077282880867	-0.489489058344928	-0.444232953620043	-0.52486821888198	-0.475338110474526	-0.381739951607109	-0.421543323866656	-0.269970905855726	-0.448301106468389	-0.466740324810763	-0.485526102622418	-0.450027943112899	-0.574951948710253	-0.503388104008525	-0.354759731836602	-0.709658523898564	-0.707845961820351	-0.473196765727051	-0.47247743795834	-0.505934093864476	-0.370142634320496	-0.378856853247256	-0.580736402473587	-0.63649942645975	-0.445576923446107
"9512"	-1.28849228154036	-1.30498514686571	-0.819436790459232	-0.953491355397627	-1.20189427658481	-1.07189019040983	-1.12152803537626	-1.2183138113382	-1.05231612095203	-0.911758930090111	-1.13441001257806	-0.92739981644954	-1.14588731174522	-1.10192423830074	-0.808647561456854	-1.30710721160349	-1.01476332767239	-0.99450838858996	-1.06329270073635	-0.867981170523557	-1.04950533890297	-1.05192752511025	-0.958587385808401	-1.27136637375684	-0.988547094782328	-0.87387866736341	-1.09073047043031	-1.14422225923784	-0.930572888854972	-1.01311931750607	-1.1024128650165	-1.1874733189282	-1.09813693027884	-0.976807320509125	-0.923301471567024	-1.06575691674962	-1.24715927784485	-1.31090659962376	-1.03442998415559	-0.708636879293276	-0.903672145293307	-1.13226351033313	-1.09567221023712	-1.16297694398756	-1.07034555066567	-1.42133327070884	-1.05884660412743	-0.972255800840383	-0.94866801783044	-1.07984125048949	-1.01755976764698	-1.2242103205344	-1.02141010047179	-1.05601179873623	-0.984468325904615	-1.03554516533332	-0.85656519902901	-0.866703963303732	-0.904803795250868	-1.10816353740652	-1.07710315053178	-1.00624068836061	-0.976586027650965	-1.09922301921323	-1.05670334990387	-1.13325195729336	-1.08526674816424	-1.06975305364511	-1.33806318877455	-1.19998149887022	-0.92832912816174	-1.04968699506928	-0.93884343098236	-1.01892403843254	-1.18500341391971	-0.954042327950021	-0.754911199958819	-1.10076994196579	-1.0383957697261	-0.909925987555436	-0.981018207503529	-0.787846796529078	-1.15759925215008	-0.727143860948342	-1.09300591990624	-0.996900595564642	-1.27357792589592	-1.19265161686251	-1.19709365531353	-1.1300454423789	-1.02981242176511	-1.28909690591547	-1.09182240002687	-1.12910993755664	-1.1271787809427	-1.05186186478009	-1.22816072795864	-1.36124025874443	-1.19463053096329	-1.16241465781769	-0.860566986576406	-1.07890865464871	-1.07725026221324	-1.1050960788369	-0.976211439087452	-1.11898583061884	-0.999064410005545	-0.77488241676657	-1.12189677903397	-1.12303470669912	-1.21919316189256	-0.968790881088063	-1.10409957416866	-1.22322032536144	-0.933560880570676	-0.7209963582298	-1.12045880471255	-0.917803241294847	-1.15174479441557	-0.923087048584179	-1.06222556633615	-1.22972918830208	-1.12363103964257	-1.16805078283883	-1.1524000019435	-1.03742642994627	-1.11912626503114	-1.04730449557676	-1.03112502137811	-1.23434644949722	-1.17617606644554	-1.15884184569729	-1.17491423698505	-1.10234863792073	-1.06063432209089	-0.925385373738741
"117177"	0.00778425857752342	0.0292561918068148	0.00668254909760179	0.0503126894515114	-0.0402138678250169	0.0420784261652013	-0.0156741920405444	0.0639068516153319	0.0485265185238176	0.02252517642575	0.0194428715858937	0.0964988494632936	0.0142918071376608	0.126586597729529	-0.043714352037061	0.0905534147664684	-0.0501421046524173	-0.0714284182961001	0.0253466744933034	0.0319632000060095	0.0369540354029822	0.149565451746015	-0.0202639906230883	-0.069090466289861	-0.0606092177833831	0.047529779821137	0.00887730465378432	-0.0424419466620618	-0.0459945993911628	-0.0561651224634229	0.0570579229014563	0.0445838980656219	0.0206567316089703	0.0100973229443743	-0.0401318657293764	-0.087628584718747	0.004342199742449	0.0220421655880816	-0.12598440780159	0.0417118692440785	-0.0963836749713537	0.0186115059290731	0.0812277368375654	0.188966452558308	0.137201736039851	0.210686238815112	8.451652553597E-6	0.133731030975695	0.0312402763889069	0.104161191462036	0.107807238613328	-0.0463572475748526	-0.0241528187673123	-0.0686851804100525	-0.0750518317794997	0.0410567150075658	0.029137956583923	-0.117472504675115	-5.766306840003E-4	-0.0139860465732783	0.0759945450995381	-0.0708237829916276	-0.0936304769284245	-0.00465639957829772	0.0444234370950857	-0.0367126477803398	0.092922216946191	0.0499618669104505	0.059808381333512	-0.015824136050187	0.0394858536122071	0.124067860506384	0.00617249633375614	0.048806687649374	-0.0127691360837973	-0.050344499014024	0.106204130773507	0.08435641445246	0.00488091140165118	-0.152742883607341	0.0629107258752249	-0.188357286688438	-0.021160174698377	0.0332085407825679	0.0337638387441502	-0.0302207237036877	0.155040573319122	-0.0673529124210016	-0.123030001664024	-0.0183907555786013	0.0376769294296283	-0.049744425106971	-0.0636832397720729	0.0138027763074366	0.143646379918049	-0.0585063912442559	-0.0223937237128944	0.0233681279934765	0.00992543462327531	-0.0498344368855587	-0.121083921218789	-0.0383005923024418	-0.0107315190349891	0.113741022689412	0.0217025851056987	0.0488703330309074	0.0370050292356323	0.0461002451370283	0.0199398674269951	-0.0813469582985415	0.0561966755187245	0.0809643083116142	0.0187916816349418	-0.0463120675118661	0.00857834066058455	-0.122313837721228	-0.0483710226954259	0.0178160465560508	0.0305715251347265	0.034885916683874	0.0197061769859632	0.0813555574323882	-0.170087359379976	0.0396405619974782	0.00700945741803863	-0.0207120755612751	0.13387701246027	0.0478709720662098	0.0662517805102187	0.0832645990187693	0.0961710669151732	0.0455509099913635	-0.183859579909751	-0.0184783694025846	0.114377544010579	-0.0408322979189792
"6631"	-1.33338453440437	-1.21587953605018	-1.07906019383696	-1.05359601859745	-1.06696278986867	-0.959167846273583	-1.0964008754678	-0.725148032882107	-1.12755430040234	-0.818545458780187	-0.883732220003445	-0.921198760712243	-0.85634097438534	-0.61302297618864	-0.870357018496629	-1.01939665120715	-1.02104428938675	-1.13342807590057	-1.02227990894234	-0.866515961389655	-0.976522156431789	-1.09323916258218	-0.986830402821669	-0.940105914760211	-1.02015390832611	-0.968993519635479	-1.04946010173928	-1.20242187323633	-0.967083627451353	-1.41465843232047	-1.02227575506786	-1.04387200322814	-0.938968519333782	-1.10637750931357	-0.919803436691443	-0.908719206437065	-1.0031838440474	-1.10091856291747	-0.646366720622207	-0.973244331935729	-0.581417242065176	-0.98133257938349	-0.92406030569897	-1.16567872989827	-0.990037647376148	-0.628178645294393	-0.905768283484038	-1.01962330424124	-0.81012770264155	-1.02032579093698	-0.885854798923124	-0.978319441068045	-0.98066481866837	-1.15446356526899	-1.21676817733191	-1.00147719951452	-0.705951685342081	-1.01957569775627	-0.885042489425474	-0.939948368573749	-0.892301758776797	-0.768359755749128	-0.721924213230632	-1.10565637656358	-1.03584020905802	-1.04850421771973	-1.27362914657295	-1.23350299306468	-0.898937490588724	-1.09930612773519	-1.05959941630299	-1.30519895789258	-1.03946490414361	-0.840896755167805	-1.18329586561988	-0.965921111096111	-0.946417429787797	-1.02081218253724	-0.921045964385564	-0.870138310316429	-1.08844718718168	-1.09580629936917	-0.8762609417329	-0.828736407613297	-1.00096326281199	-0.931020311393524	-0.75099468387452	-1.03481115259211	-1.13620375657568	-0.980602200495081	-1.02919844450101	-0.934237884841046	-0.980753001219368	-1.17571576664929	-0.967420184362715	-0.823583759343705	-0.70231117732985	-0.892766583259037	-0.960116717590488	-0.904355415682442	-0.974400982615992	-1.00970716945415	-0.992181655785415	-1.19169905132435	-0.900871156653983	-1.10636512771033	-1.02335406272485	-0.947635261254538	-0.946823211812999	-1.04509126796867	-1.07469469947266	-1.09468585348383	-1.07146903400958	-0.98833743832359	-1.03930622245073	-0.973450918247233	-0.869471282357468	-1.18765719436709	-0.874727624913764	-0.833113684565989	-0.974428947012629	-0.689427270299856	-0.938074858999448	-0.96356614093784	-0.927455269593256	-0.971676660074319	-1.12273374645901	-1.02116071273869	-1.0203012925813	-0.969003873090657	-0.945554686377266	-0.89203538985905	-0.799607615973351	-0.889902723026979	-1.25604609951518	-1.04386936806399
