	"ACH.000004"	"ACH.000014"	"ACH.000021"	"ACH.000022"	"ACH.000030"	"ACH.000037"	"ACH.000040"	"ACH.000042"	"ACH.000053"	"ACH.000054"	"ACH.000082"	"ACH.000099"	"ACH.000118"	"ACH.000146"	"ACH.000178"	"ACH.000211"	"ACH.000223"	"ACH.000231"	"ACH.000234"	"ACH.000235"	"ACH.000237"	"ACH.000243"	"ACH.000258"	"ACH.000259"	"ACH.000261"	"ACH.000266"	"ACH.000279"	"ACH.000308"	"ACH.000311"	"ACH.000319"	"ACH.000320"	"ACH.000322"	"ACH.000324"	"ACH.000331"	"ACH.000332"	"ACH.000341"	"ACH.000362"	"ACH.000365"	"ACH.000381"	"ACH.000383"	"ACH.000390"	"ACH.000393"	"ACH.000403"	"ACH.000407"	"ACH.000410"	"ACH.000414"	"ACH.000460"	"ACH.000466"	"ACH.000468"	"ACH.000472"	"ACH.000473"	"ACH.000475"	"ACH.000476"	"ACH.000488"	"ACH.000505"	"ACH.000516"	"ACH.000518"	"ACH.000537"	"ACH.000552"	"ACH.000556"	"ACH.000557"	"ACH.000571"	"ACH.000580"	"ACH.000585"	"ACH.000588"	"ACH.000616"	"ACH.000619"	"ACH.000623"	"ACH.000624"	"ACH.000627"	"ACH.000633"	"ACH.000637"	"ACH.000647"	"ACH.000649"	"ACH.000651"	"ACH.000658"	"ACH.000661"	"ACH.000665"	"ACH.000673"	"ACH.000694"	"ACH.000696"	"ACH.000734"	"ACH.000735"	"ACH.000753"	"ACH.000758"	"ACH.000766"	"ACH.000768"	"ACH.000771"	"ACH.000788"	"ACH.000791"	"ACH.000796"	"ACH.000809"	"ACH.000811"	"ACH.000822"	"ACH.000829"	"ACH.000837"	"ACH.000838"	"ACH.000866"	"ACH.000867"	"ACH.000876"	"ACH.000896"	"ACH.000898"	"ACH.000906"	"ACH.000911"	"ACH.000924"	"ACH.000938"	"ACH.000960"	"ACH.000968"	"ACH.000973"	"ACH.001001"	"ACH.001054"	"ACH.001061"	"ACH.001151"	"ACH.001197"	"ACH.001232"	"ACH.001278"	"ACH.001306"	"ACH.001318"	"ACH.001322"	"ACH.001380"	"ACH.001523"	"ACH.001550"	"ACH.001552"	"ACH.001735"	"ACH.001765"
"3208"	-0.14134616255695	-0.0796918376259978	-0.250923328846042	-0.0304016081734105	-0.144568026215354	-0.224822452976507	-0.106599691326129	-0.270590580845786	-0.174058303703541	-0.11837408504554	-0.239682953022145	-0.364544788702635	-0.213487908429814	-0.149540263066863	-0.220331523110165	-0.0953010673489025	-0.170807599739495	-0.223970864755162	-0.210609447611356	-0.144621590434394	-0.265797125264642	-0.130045384989721	-0.142821396442414	-0.227573568662243	-0.0874702820297936	-0.16798843507844	-0.131621897712491	-0.142075516835365	-0.185032556824326	-0.137583399693872	-0.397281401906645	-0.211363760511381	-0.136009372923658	-0.236437224821886	-0.201149804191238	-0.150352742033205	-0.169973088086827	-0.183555987890389	-0.158585684621022	-0.202951499461314	-0.164490475865205	-0.272868727153039	-0.1423669080966	-0.158250550929134	-0.20104655667949	-0.174253294168958	-0.129467384481042	-0.1222469636406	-0.208098285463845	-0.123548321603536	-0.221084957313855	-0.150159552252883	-0.175999078513605	-0.238585254943581	-0.122419013998126	-0.0869799237494739	-0.138141402084644	-0.192030539039902	-0.129320380695212	-0.14645492255134	-0.144192502162079	-0.0910273439805571	-0.0595716682939393	-0.236404567961253	-0.231147024950405	-0.230031531943772	-0.205307460158346	-0.286504543037208	-0.202062448757933	-0.255856369426783	-0.234932356914165	-0.0801695256921762	-0.0730907035789133	-0.250096806500434	-0.228522196663223	-0.124042905711415	-0.171049276537302	-0.177412108920359	-0.312181666253599	-0.126710506479474	-0.147281206240361	-0.158264565215529	-0.259256445416695	-0.251031916240753	-0.279695738665916	-0.141655007645157	-0.191172127628923	-0.17323475248312	-0.142726656182599	-0.28254743591557	-0.151544654074513	-0.141665079092773	-0.219396677720891	-0.177899153503492	-0.256031445133405	-0.240176360946784	-0.238789204769822	-0.20505019387526	-0.111968896367364	-0.0717999790904733	-0.10353736459408	-0.117204856895784	-0.0885517766021113	-0.271658809766941	-0.252015616151604	-0.128309140746983	-0.196587347523383	-0.119580123039642	-0.224689777362703	-0.260215455456084	-0.0512737538963839	-0.141464143995682	-0.195940209149743	-0.184859585779982	-0.193250117032688	-0.275443440229089	-0.193561332549685	-0.200646005248579	-0.180858819992119	-0.214178996486533	-0.262822447904384	-0.132295857343811	-0.299776534020459	-0.135118007189989	-0.179378882953894
"51747"	-1.4239888247676	-1.48671102245082	-1.31274257019676	-1.21675940727888	-1.39887247978182	-1.51097758027587	-1.43307598617366	-1.21383812433112	-1.38758039868222	-1.3263933302728	-1.45166239501339	-1.20369032738014	-1.14905901562015	-1.37632658717384	-1.35649067026114	-1.5009016693793	-1.24304681236002	-1.37566324736734	-1.40138518457568	-1.42294614886658	-1.46798355098795	-1.41743996499727	-1.35619399708035	-1.39594500755638	-1.20989473236818	-0.9545596691075	-1.58313777370825	-1.5099316381613	-1.15011172204742	-1.46108432949993	-1.50297228618566	-1.49614879047478	-1.2310323786422	-1.27431646523297	-1.27769664126936	-1.10816728559851	-1.55801798738797	-1.51736932549701	-1.40903060350869	-1.3555210953721	-1.46299353336947	-1.21759002530866	-1.27109884030681	-1.36403337368075	-1.23604125482671	-1.52176253500008	-1.22811312000029	-1.36010248451788	-1.48872658482159	-1.13667642257352	-1.31981279892934	-1.36529058369463	-1.18210002010141	-1.18000722941999	-1.33909409183378	-1.52507044273256	-1.42484946718623	-1.24189285420875	-1.34010438590116	-1.42891201834537	-1.45959252095502	-1.13049414038513	-1.5721787527561	-1.53606456656033	-1.27388911597149	-1.17763283515505	-1.45996142763134	-1.19031173720541	-1.27730602494713	-1.48647168069382	-1.33612710770956	-1.248786848304	-1.14649181156964	-1.33702258826334	-1.37324152699045	-1.50765638584997	-1.27193967375517	-1.40835643047762	-1.24916647712465	-1.43829433878813	-1.40887093276515	-1.24007434269727	-1.51839334194869	-1.31315596439282	-1.12833704234312	-1.29928975506207	-1.20917299853713	-1.07659128361536	-1.34321439679348	-1.31327983556984	-1.09083288808026	-1.42338872232368	-1.44248960673064	-1.53305519832655	-1.25134658159453	-1.50604861678334	-1.43886941481424	-1.32291884269132	-1.31863704696558	-1.48434630680804	-1.31909460717927	-1.37548773969825	-1.24564400392106	-1.47791778018864	-1.44257222343003	-1.52391693614288	-1.44199797575446	-1.41972548215416	-1.21645373307746	-1.13119909445236	-1.2961051869513	-1.26982404970365	-1.25130742077435	-1.32594808345737	-1.38947539142335	-1.27682581712207	-1.44256478419459	-1.40438452235829	-1.35992860533942	-1.21617341649934	-1.59154812369114	-1.29829163769261	-1.62972943457344	-1.27408513571634	-1.29368861077425
"56181"	-0.187920059736527	0.00231086050169969	-0.0920303888839219	-0.0549048630009112	-0.156346217920994	-0.184749323966076	-0.158919676965306	-0.047784362660466	-0.153041985360535	-0.133740742659165	-0.0576224050289057	-0.110185433109378	-0.0396867452930217	-0.030574349360811	-0.182395239656395	-0.0414374752420605	-0.102953122925945	-0.123719460026914	-0.12109451681432	-0.0655789256458077	-0.158170558588034	-0.0500315816445067	-0.207079073791572	-0.090013234877265	-0.108376099417225	-0.0618452222842273	-0.0778368108897848	-0.0765951725117816	-0.0667960933473536	-0.044711861302736	-0.0985580627795345	-0.11776763020031	-0.172652056701631	-0.119512790904795	-0.0865434292836427	-0.135908122095753	-0.110523148066079	-0.0674615756422277	-0.045479961211357	-0.0718146289392129	-0.0628804120334086	-0.118294325406845	-0.123048195702826	-0.130894601108218	-0.175066476897899	-0.0521046016729443	-0.126928540903353	0.0425791193505852	0.0103111100240356	-0.0226205730596378	-0.0220246536738599	-0.125093550537563	-0.116091036835084	-0.141879579449304	-0.0844448179332553	-0.0972046520178251	-0.163140943185609	-0.0301301118993975	-0.107780592168709	-0.104594219311881	-0.0215532607084063	-0.0522873179163323	-0.0755968590008225	-0.130211342253276	-0.100574492892796	-0.182262325756782	-0.163707503219352	-0.0899873751781557	-0.121820568408065	-0.341846305769668	-0.0758728423509704	-0.180825843833066	0.0292560437354904	-0.122142713889969	-0.0856299569445301	0.00304274365182036	-0.0836290966265658	-0.0825070500039624	-0.108927111772561	-0.158010705484358	-0.159481791338479	-0.0645374202069162	-0.247327355846281	-0.0967899017962843	-0.110774832185008	-0.0511722566650678	-0.0783307378771333	-0.0798804488925771	-0.0783789010665632	-0.119806249391009	-0.0860285693222665	-0.0119776856144819	-0.187343069313343	0.00394682341058945	-0.020994647797992	-0.0781283319332623	-0.128591170316747	-0.115012592217235	-0.0167602755294898	-0.0853037410168848	-0.00563145430037584	-0.0471207767101952	-0.0664335585365689	-0.0873201050506789	-0.192117226950926	-0.117045033568232	-0.0958837938518694	-0.107729439897108	-0.105979772475947	-0.225981693172506	-0.197081098743862	-0.123801715334519	-0.101221638010631	0.0235326811600357	-0.189983655447485	-0.0488601451184243	-0.133069661202233	-0.0802066313147393	-0.191214260428487	-0.145890393847836	-0.188383492536355	-0.105818811307237	-0.12237400570692	-0.132256182263776	-0.0791584891052984
"127294"	-0.0432178168190451	-0.0125482440084834	-0.132233245884503	-0.117937194418309	-0.031634374502787	-0.00348891010190224	-0.168944527866682	-0.0915350882094995	-0.0808259847298897	-0.0291649453803626	-0.107844194210889	-0.137239527369451	-0.00709605188855761	-0.0784761425228958	-0.0965297881431259	-0.0576015022726627	-0.094516619817496	-0.088496519732745	-0.0366036706070331	-0.118032851788196	-0.203325928960055	-0.0987968984047934	-0.184303114522001	-0.0439274316968985	-0.103328911531252	-0.0421569400852227	-0.273390236322838	-0.0499263406044635	-0.00344366756030172	-0.163588391360675	-0.114629128835795	-0.0879821412576225	-0.1427774951741	-0.143300320783716	-0.119631121195678	-0.0871162988047408	-0.0218484425664238	-0.124089183510037	-0.180694394718063	-0.113545813857747	-0.0374070295738801	-0.0985960566990316	0.0939560133105705	-0.00981573810223639	0.0213645635678138	-0.150092469133961	-0.0212535929677088	-0.0342305726025029	-0.217096427866003	-0.0380444139275489	0.0885901911663608	-0.127249638383218	-0.0834787086762479	-0.184001462011002	-0.175401014894009	-0.14508600387283	-0.096178790391045	-0.119749240014138	-0.164855278083924	-0.0350062104939235	-0.186488620830391	0.0982067950690819	-0.0703660229835857	-0.0735222232950837	-0.0352389074678604	-0.0842955975008173	-0.144546511929177	-0.107338648592155	-0.123931931940108	-0.1915066336696	-0.128980909499156	-0.211966773347526	-0.0576102150309855	-0.132486350860582	-0.100405794657717	-0.113646440781151	-0.252199600772263	-0.0114611243434425	-0.16889320390745	-0.023812135358576	-0.168185430882624	-0.140883748197025	-0.142989125626954	-0.166414316015938	-0.0403256322202035	-0.137187574853567	-0.047797029124711	-0.124783851534458	-0.155321751132383	0.0101350390528509	-0.00196521876773858	0.00413557999197652	-0.116565192097802	-0.0394690059463581	-0.142633600002191	-0.057503921598277	0.0750840980864924	-0.0634421825981935	-0.0338404481183808	-0.157229416804045	-0.0508214961195615	-0.158264728856252	-0.0601240580557714	-0.0780291458685734	-0.0498845055902827	-0.115319490470865	-0.157546672544672	-0.136496581486928	-0.221358796126486	-0.134326775946026	-0.139746501526679	-0.128260220653556	-0.128757480354686	-0.0734662889155952	-0.0255395840298232	-0.123949051929636	-0.165745044521061	-0.108537455050993	-0.304511785315588	-0.0514071632539591	-0.190707923862821	-0.0408533343242347	0.0104178664493576	-0.13273044078698	-0.144962788117461
"653784"	-0.344086959800334	-0.223836845012089	-0.09943961606081	-0.107136689701822	-0.177717702708806	-0.159003433885626	-0.262367343656212	-0.159211674481798	-0.261219581895388	-0.353988345548303	-0.267812785757747	-0.193114757637788	-0.16065196977079	-0.23954541313028	-0.304160121425677	-0.396558564875956	-0.384193567048162	-0.221712990484823	-0.277830153637267	-0.219752760602158	-0.485480923174462	-0.262535171906199	-0.286969096887491	-0.209663470630349	-0.180410476974189	-0.231450482224947	-0.237601039705473	-0.395592339354495	0.0731398321031179	-0.237428695809332	-0.408891100210945	-0.146979593250811	-0.295330834489686	-0.393950339467776	-0.20657975635408	-0.270165898007228	-0.297302437670878	-0.151227078763923	-0.0857055313014591	-0.219269517724198	-0.218540532850515	-0.308276250052186	-0.365820497005805	-0.0724538601273077	-0.212784101585036	-0.112809836619989	-0.236584877578506	-0.300195631068945	-0.272332230801459	-0.223966853886181	-0.0227008933243395	-0.288689586243865	-0.213049705779407	-0.143458708930394	-0.271094471696881	-0.336139200891682	-0.139237648086776	-0.20757599628791	-0.263373926943414	-0.34389638945183	-0.289530670449925	-0.22009453457621	-0.230949091866445	-0.246978731388183	-0.182503215150315	-0.218456766948117	-0.153604782504575	-0.434553791500765	-0.265302166610345	-0.158004589907297	-0.232046816136867	-0.274906652705133	-0.254722758163049	-0.27883117479224	-0.232500094715856	-0.359852136361559	-0.228441203717654	-0.228345356625547	-0.245023476635698	-0.204382265080326	-0.279656961821024	-0.31228514501074	-0.26746682796215	-0.176510659138945	-0.0961710479510793	-0.213968533430052	-0.294377759483813	-0.215191356492176	-0.241877669042931	-0.209995202504014	-0.239882085622897	-0.187282244037205	-0.240256741100964	-0.20357376715486	-0.101680448077526	-0.110206635607065	-0.158167190127339	-0.251954259421199	-0.0795960475846609	-0.162433386843475	-0.126640172023855	-0.318601194236535	-0.264802709687587	-0.144139500636057	-0.318311249215268	-0.19772764897867	-0.251287921458944	-0.28307082980295	-0.15694471915398	-0.114913102665639	-0.291083711620313	-0.278350050849705	-0.193652849717249	-0.215726245390597	-0.0732404522625614	-0.226348847424992	-0.43295472417151	-0.36126751879143	-0.147042671722317	-0.221295662089779	-0.268441802549961	-0.236654833428805	-0.224222549370585	-0.214116332981071	-0.341584958377327
"4681"	-0.133710347961251	-0.155773808661761	-0.0541439890808764	0.0294324103841026	-0.129642092869624	-0.131915741591518	-0.128630663388455	-0.106340933424263	-0.278528418249156	-0.209646514040848	-0.116502775341192	-0.197920225017474	-0.0951836872962831	0.00347233753426629	-0.0618406153801806	-0.0922284724890478	-0.0949228716251449	-0.213138824025274	-0.185515013376519	-0.078105673643498	-0.246920879648347	-0.143962356651935	-0.219192813431982	-0.0873123579835899	-0.0499942064425663	-0.150791146311835	-0.275927979998821	-0.0623600465783106	-0.230634776691173	-0.26340207943069	-0.085469183167041	-0.139041913627994	-0.12977469676824	-0.194882894666187	-0.0907700534735772	-0.191536971026784	-0.0898550352906327	-0.24568572013987	-0.121668246748995	-0.111861687589679	-0.149105276690487	-0.106948440322503	-0.118626307417966	-0.19151052990177	-0.0519612092099423	-0.0830525333593137	-0.11158041298366	-0.0880172501401476	-0.104984559228638	-0.0866044667969271	-0.200028704849703	-0.0909090994941011	-0.169949936061207	-0.148946390737684	-0.140077367322055	-0.10711079739268	0.0241771856605059	-0.083204216934536	-0.120835201785463	-0.0750996734069803	-0.0496589446723416	-0.156184163320861	-0.146336644347827	-0.17689250776425	-0.104303728294286	-0.0662657975511785	-0.112559605271088	-0.204862810223769	-0.0701258069997548	-0.311056702272509	-0.172644041192298	-0.111771215487687	-0.0184872469525704	-0.166385744183031	-0.136674148263167	0.00365697906209664	-0.118148529240638	-0.00166088041707124	-0.170328673127002	-0.0331690230916973	-0.152955637949036	-0.164684901053999	-0.240181913457004	-0.133626863839534	-0.226732079770306	-0.16078646332163	0.0144456492761777	-0.0529644884907839	-0.129199994491132	-0.130927032631105	-0.0758993371333984	-0.0750053622942726	-0.0990084123869916	-0.123086938699807	-0.296117632055798	-0.165885257715012	-0.0702743874736111	-0.0915687020722952	-0.153125948698113	-0.131811206466046	-0.0285878126631538	-0.0768614975225528	-0.0211438753225532	-0.100123599123793	-0.11601834671764	0.0137070879987267	-0.19402378890438	-0.0609847434628647	-0.22379082416349	-0.0261060124295404	-0.271117878773148	-0.0896304365710022	-0.124636048707166	-0.108623773844872	-0.119874726251117	-0.184660243278648	-0.123210936794664	-0.227885372480295	-0.100385215928291	-0.127627897392125	-0.310907422734878	-0.0669434250432412	-0.142872547678687	-0.180562851983083	-0.167058691517395
"2810"	-0.183220920400802	-0.238332426998048	-0.105347784331983	-0.104141733461552	-0.131662935787545	-0.201828945810082	-0.201392547220782	-0.00281149870614014	-0.120134993890216	-0.188305573596699	-0.153393137192731	-0.0952761459557685	-0.168399404100455	-0.0571618390146117	-0.0555803547941843	-0.053864757891466	-0.198819288657003	-0.106035883167473	-0.222857612954242	-0.0803442378633115	-0.26868683645605	-0.139278754869779	-0.205386756076741	-0.0693871373034551	-0.196875934455678	-0.0903261851007973	-0.213964476337942	-0.129213406232698	-0.153291707201564	-0.264725113286596	-0.22972787179653	0.063879722624912	-0.257157145417765	-0.218018663631003	-0.158116439521572	3.87677547277E-4	-0.13742502108324	-0.170412682460156	-0.0916785469908708	-0.120023347053864	-0.114221286329243	-0.23091737071197	-0.076252590177114	-0.189065845569174	-0.0306951925063119	-0.0950049590739314	-0.0495069443613189	-0.124340987502761	-0.134235117941905	-0.175159487131001	-0.101105476459956	-0.0550466935785968	-0.0544676346085045	0.0265589618787333	-0.201350515902723	-0.140068776256889	-0.0459197253846141	-0.115636424458945	-0.126376854884946	-0.0589534238317302	-0.148464819668607	-0.160216134096265	-0.0298170849080905	-0.121221676574905	-0.20062609723966	-0.121755024009241	-0.204591590243869	-0.183257439890566	-0.0729086628680999	-0.255298360365651	-0.14809862342384	-0.0624174803604654	-0.151077944317551	-0.160486395686792	-0.0748833368321647	-0.143043703898797	-0.0783789759678094	-0.132636931481937	-0.122064579240271	-0.218146232846643	-0.194007950389681	-0.15919759340076	-0.193667112534732	-0.0921121376162913	-0.177522734680288	-0.160896760622107	0.0126778712992895	-0.0573549236681449	-0.144465460466596	-0.18173631104365	-0.156837045892547	-0.0907046141892348	-0.226884762542278	-0.0826146388535804	-0.194690601474093	-0.148153064128703	-0.0408678120180025	-0.103099649838766	-0.0925320967395521	-0.0817112836925627	-0.0509822329716939	-0.0312243846596672	-0.148539026359882	-0.145024830188664	-0.124936876257469	-0.2027014186321	-0.133315690364927	-0.084035818658671	-0.142775356303922	-0.187726907870705	-0.145274856085419	-0.16356825453563	-0.187622635987931	-0.0732015592750801	-0.135006877750344	0.0289848747515361	-0.286475043244772	-0.0965632325679465	-0.127693130706495	-0.237033855348974	-0.0753849423122032	-0.190532343647026	-0.081503986608372	-0.171516049732206	-0.122809658600214
"6632"	-1.97473638243056	-1.63101077163409	-1.62112856231871	-1.42958724474469	-1.62574796706874	-1.81864858783027	-1.47060038606768	-1.3721644309499	-1.57098438356754	-1.35481765274289	-1.56910492642646	-1.57776271773898	-1.30133272660362	-1.63420318156884	-1.58436449326955	-1.39161365262722	-1.78495967142284	-1.48111474119417	-1.60983121321122	-1.60134633941361	-1.53168427637791	-1.61131752061175	-1.65917158856883	-1.68813380504415	-1.48125271401351	-1.51920129177465	-1.5400046870947	-1.79728531399789	-1.63450606604369	-1.53264624161962	-1.65999670425215	-1.58918237996892	-1.53540884302197	-1.47318263081611	-1.23563824488189	-1.56432858674047	-1.65221590780291	-1.37004023364806	-1.61351970027383	-1.58764076354766	-1.562094891578	-1.42012670316072	-1.82724183793216	-1.39733110000065	-1.42802615038622	-1.38591101774438	-1.39576310808151	-1.59287901333361	-1.57647492198573	-1.70542532542735	-1.59278583750972	-1.6224784960827	-1.56184217391268	-1.47684139649254	-1.41143765085578	-1.51010662112697	-1.72171663323389	-1.76389449874737	-1.58794903483362	-1.47086828134999	-1.5868254269998	-1.71668947121786	-1.56571551026702	-1.62397410387749	-1.5077624430426	-1.54167948335129	-1.62779523713813	-1.67253831687425	-1.61470258961244	-1.48538398694592	-1.36955987616365	-1.42861608003589	-1.44694898860307	-1.65489967932743	-1.61912293461766	-1.59913419266756	-1.93530393878771	-1.47621726865425	-1.48502506906842	-1.67249864921072	-1.5960467470036	-1.65294864951649	-1.48639650669526	-1.67330209006546	-1.5312842722253	-1.53656138238398	-1.56432878462981	-1.44333926745079	-1.67543211622246	-1.42857931762399	-1.64620224352148	-1.58622773016925	-1.6278820561655	-1.5040762417273	-1.65448348754185	-1.63518701968169	-1.54203804947919	-1.71682485460104	-1.52202921271978	-1.7988028131789	-1.52739427596906	-1.57879643203569	-1.5806830805132	-1.61317137522463	-1.58690821346231	-1.68423278969625	-1.69524412733606	-1.31216185134702	-1.53310595838869	-1.60001615657391	-1.5011377057803	-1.6320305678164	-1.56479313999675	-1.77209026140436	-1.42479742584222	-1.70677306910667	-1.33144851099863	-1.48226553152708	-1.54813275011943	-1.60124247988011	-1.56496080262123	-1.76247224163548	-1.61342596052767	-1.48269923915813	-1.5587117345188
"729873"	2.37452173159269	2.37784887445286	2.01078915252059	2.03216844487261	2.01176149888605	2.29486534776201	2.15973485019319	2.03956727068893	2.05075861798334	2.20427688318282	2.16919886032556	2.02437632578034	2.15135707995914	2.03663833654169	2.08500504265254	1.92639863419867	2.22323535990401	2.04869962103284	1.56202695315356	2.08761469391238	2.13407259836803	1.85933084521458	2.34494235505635	1.70142734314578	1.95215343252686	1.90344701679304	2.10010150134977	2.0885275585211	2.19335042569176	1.98480935245784	2.41839194750676	2.54212683636054	2.01220266736443	2.07120930293648	2.03800619409497	1.86064467947732	1.91694688088116	1.84788306449643	2.569814252192	2.03733967871356	2.07560240321219	2.22590648709707	2.16426788853266	2.02523285414349	2.08501893389431	1.98469393352202	2.05864969846108	1.54397825024747	2.04725775495921	1.85855008817917	2.18497988467869	2.04053278681672	2.04234415984606	1.90364150719294	1.97985888733272	2.18597488740416	1.6390387288633	1.96997093522181	1.95601993010269	1.96907784996577	1.78313300058072	2.06004565305872	2.60418131778262	1.93196430330751	2.21748626661654	1.99337578006481	2.13322775434349	2.21535446889562	2.13847363834738	2.26512644092858	2.12910777033611	1.85370409618519	1.9928602444954	2.024223145192	1.86083831107956	1.92023800976869	2.2000062871166	1.85702086630198	1.91519705491726	1.86667544714303	1.9525210196328	2.13038559762433	2.07503512753302	1.90492676871246	1.91730439649985	2.32274161253357	2.11850573012223	2.05909488522066	1.98372006297251	1.87724275277279	2.10720069671589	2.15742108308917	2.04002724956575	2.08411033395608	2.45271903871526	1.92363543999338	2.27686634739259	1.91371558819445	1.85673875522381	2.07697685334149	1.95831043269741	1.99061060543989	2.03388241824264	1.71467944245878	2.15640480889963	1.93308865296701	1.86067501610186	2.29295169673045	2.02218853053976	1.96767660727504	2.30809318846347	2.05401284875104	2.00367742109274	2.69056618343643	2.0988330563444	2.15899893326973	2.18643195705183	1.96541835114498	1.89293747115355	2.02812885259023	2.13196274192351	1.78116577147103	1.94279982709459	1.89129174259254	2.05038969295329
"414060"	-1.79252722786785	-1.8116533285687	-1.64917912003685	-1.7045657675154	-1.62697068578901	-1.53984191089782	-1.46925101509891	-1.47072332266058	-1.55680893863822	-1.50521284382923	-1.60003728620701	-1.40612660139053	-1.65845862264887	-1.83529327836527	-1.67231347817284	-1.61386958268178	-1.61758778048825	-1.59166412424233	-1.46106925434284	-1.62177695612892	-1.58846329757607	-1.53706683041994	-1.91003373968267	-1.59685660128689	-1.64579366490997	-1.55466288221163	-1.64335701493064	-1.57409658190448	-1.69872828734968	-1.68545716837939	-1.9106292065731	-1.71532719962186	-1.66307008310096	-1.43240152489894	-1.56148800958497	-1.76926518038092	-1.65184750458973	-1.61066818445645	-1.71544475772332	-1.68869212658217	-1.68279126558482	-1.70637889315333	-1.57850568434315	-1.48521224912887	-1.53167560978792	-1.68235148668715	-1.65150105311221	-2.03038973584499	-1.72470765247035	-1.73214761530269	-1.51877201703016	-1.68797312589387	-1.53924942449157	-1.50044256894438	-1.38516833598634	-1.68190138560139	-1.50816996641878	-1.56950537231725	-1.65092817534076	-1.44989512393349	-1.75102873330555	-1.64421356801423	-1.75481974342416	-1.60908187854635	-1.86688851163033	-1.64387648131353	-1.48930190918812	-1.67379764965774	-1.72042629055407	-1.55919043105708	-1.66668840079811	-1.83338462607294	-1.54436400265257	-1.62281215380868	-1.54188818597488	-1.83341614652659	-1.73172608565588	-1.36294180815801	-1.55904833531856	-1.61010440923616	-1.49013496892742	-1.67410393084053	-1.66744321459597	-1.63883261990968	-1.59403263530798	-1.76993376901788	-1.73902929379138	-1.56034015950804	-1.59634093384412	-1.65384871942312	-1.661917670755	-1.47840898634838	-1.59927283019188	-1.45262683409365	-1.64765841093819	-1.50649324428052	-1.72384229907122	-1.55862151290575	-1.58077036776792	-1.78204094355592	-1.58987727302758	-1.46061193087849	-1.58732095883067	-1.56300709148136	-1.55932066309906	-1.72304976290349	-1.69237654561849	-1.4203228300231	-1.64247926338366	-1.56126281951672	-1.52012275551425	-1.53220900286694	-1.62861745841788	-1.74152449167753	-1.59738430752401	-1.71466921148753	-1.60599467435652	-1.60909741169932	-1.38159332473532	-1.59419027270518	-1.79428406558232	-1.6259235435774	-1.56121427434941	-1.45926732505461	-1.60388572615293
"27285"	-0.205183494221886	-0.346254135328366	-0.320230016916635	-0.298629350566513	-0.227280758118884	-0.446375992204138	-0.20048441367877	-0.20814911727769	-0.36542475349767	-0.332926158917546	-0.373479721301253	-0.146147221351322	-0.40762005952746	-0.304772112128827	-0.3202652435461	-0.159258946939343	-0.194436337252731	-0.365479537682128	-0.110634713464688	-0.359137386437562	-0.299782864176582	-0.291227598381286	-0.415215848573605	-0.401222348116805	-0.24832464044184	-0.247447274773037	-0.348774814332362	-0.265269509140997	-0.400463506332065	-0.282371404611873	-0.574388814871269	-0.320697935774971	-0.329611257082085	-0.320079779494802	-0.349651589552429	-0.301043215606812	-0.200311722706147	-0.283337066749204	-0.214594692594262	-0.350705375479461	-0.341435710856165	-0.29623491141349	-0.253607274145932	-0.409132744751885	-0.290866631400839	-0.395687574530575	-0.171722558702066	-0.183812069474627	-0.334744894404808	-0.248452303207244	-0.417551393707391	-0.266282285969783	-0.30140571587592	-0.338764351999478	-0.259417820661718	-0.235992289875837	-0.329320169243741	-0.497441803570803	-0.293371675089569	-0.354559308847476	-0.269195502038323	-0.211573769682705	-0.283661129959961	-0.359355446477486	-0.144550822935115	-0.429439944776692	-0.306401672782523	-0.269840221829559	-0.213576004198052	-0.350335059569179	-0.414052264366021	-0.234515638019248	-0.221934888176215	-0.303550674544199	-0.21872544203446	-0.222940472578941	-0.272242526804787	-0.25073285711899	-0.399338488435825	-0.3936531439248	-0.321101108023803	-0.381566030438055	-0.416969258963947	-0.380884894900479	-0.435283309009498	-0.323729592843688	-0.237126348778868	-0.327543733649058	-0.334113805604545	-0.445972518953641	-0.309651386282846	-0.312157271319368	-0.406628096498701	-0.336595186413824	-0.254939690764855	-0.397178796303165	-0.433115895396417	-0.245081188933871	-0.331872505057175	-0.263099121236916	-0.332352562968773	-0.314136944136473	-0.239944354097381	-0.373046391150617	-0.301286676107823	-0.369438284291739	-0.307205807830813	-0.294739891064394	-0.311549027138116	-0.32907990474216	-0.359657968859236	-0.233166799720115	-0.330902845866421	-0.549022553058588	-0.368336338686834	-0.41034449528796	-0.387901550995955	-0.315490102672391	-0.239627512295933	-0.290736858687862	-0.445490162046449	-0.344634425442633	-0.223049205719833	-0.355019819543515	-0.346178056472119
