	"ACH.000012"	"ACH.000014"	"ACH.000017"	"ACH.000018"	"ACH.000028"	"ACH.000078"	"ACH.000095"	"ACH.000116"	"ACH.000120"	"ACH.000123"	"ACH.000127"	"ACH.000138"	"ACH.000188"	"ACH.000232"	"ACH.000246"	"ACH.000253"	"ACH.000260"	"ACH.000261"	"ACH.000262"	"ACH.000272"	"ACH.000291"	"ACH.000310"	"ACH.000319"	"ACH.000324"	"ACH.000332"	"ACH.000383"	"ACH.000401"	"ACH.000407"	"ACH.000445"	"ACH.000460"	"ACH.000470"	"ACH.000517"	"ACH.000552"	"ACH.000570"	"ACH.000585"	"ACH.000591"	"ACH.000621"	"ACH.000624"	"ACH.000649"	"ACH.000652"	"ACH.000661"	"ACH.000693"	"ACH.000718"	"ACH.000735"	"ACH.000736"	"ACH.000769"	"ACH.000776"	"ACH.000784"	"ACH.000837"	"ACH.000851"	"ACH.000878"	"ACH.000905"	"ACH.000917"	"ACH.000926"	"ACH.001239"	"ACH.001270"	"ACH.001328"	"ACH.001377"	"ACH.001380"	"ACH.001408"	"ACH.001496"	"ACH.001500"	"ACH.001654"
"4208"	0.110413957477077	-0.0764095953387528	0.100174475260421	0.0129953121987999	-0.0219356153776517	0.13632684148771	0.0133464684404127	0.0141671956976629	-0.0143217164347222	0.128326979213742	-0.0200655073019104	-0.107019728893529	-0.0558546823302589	0.0406272039469343	0.13065717009519	0.105422668052802	7.92454292568583E-4	-0.0630180578238053	0.0287485507486495	-0.0386757356114142	0.0931283531597938	0.0373081057208886	-0.0578603790913959	0.106922693052995	-0.0366419473279591	-0.0920908211077749	0.066813445758531	0.0158709385295998	0.0182924944565757	-0.0999144695701902	-0.0310009177746719	-0.0262667020843645	0.00752119654383491	-0.00109901765466128	-0.0171828060536317	0.13535367254582	0.0303388394059105	-0.0105670859507816	-0.00477998285397923	0.00453731658304157	-0.0215895214731338	0.0435742639402461	-0.11034359935257	-0.0417167436098607	0.201521467653475	0.112368155907962	0.0388853079116232	0.014666426361056	-0.149690309237526	-0.118989673707033	-0.0477156541203806	-0.0589276989625474	-0.0506878919450173	-0.0329483912043743	-0.444332306878627	0.0296182517882836	-0.0128781324657387	0.0527705377909119	0.0408855863949918	0.0566410014804344	-0.0654581402890283	-0.113571720881095	-0.00206475929904384
"10199"	-0.694288109186179	-0.676515720911959	-0.709679698033372	-0.830806790883078	-0.629998214503473	-0.450772727718855	-0.688671692713954	-0.718000666394592	-0.753800806485235	-0.6584687017063	-0.766083853196897	-0.713894554665831	-0.740959089683389	-0.797839820807764	-0.730492422520485	-0.747950750060564	-0.765552143909133	-0.731514632354241	-0.699931324559212	-0.740112831011132	-0.793712711803633	-0.558030047289536	-0.919127976538756	-0.685684553555302	-0.789894048160342	-0.620621618419122	-0.632615418936379	-0.748757899368049	-0.606914806565932	-0.813307486849226	-0.787329570722659	-0.761968560627764	-0.776506168743814	-0.634521565162103	-0.791198693781856	-0.707757857611099	-0.690432009861607	-0.809099552494973	-0.804044256307807	-0.661086435610264	-0.790417973048481	-0.889352298133719	-0.842926946045855	-0.685070562542132	-0.649448782098658	-0.846855239037181	-0.889767621790768	-0.695527781771574	-0.793171246105853	-0.770752396974944	-0.734324147730779	-0.738281352243638	-0.628056492998109	-0.739850559472127	-0.545674277469278	-0.983797655697869	-0.60152543559229	-0.879977911854111	-0.733072475116173	-0.678184986874444	-0.880232377602411	-0.698872254402155	-0.611659367239167
"80155"	-0.878867312719833	-0.735709622891923	-0.808759852449811	-1.06867969956085	-0.870334741544404	-0.850649938971882	-0.872114579031913	-0.922597563411183	-0.828076020531237	-0.724173539388712	-0.945067786080126	-0.986270362783656	-0.889044112045637	-0.922928791397512	-0.834943892882399	-0.756427315464201	-0.84113808684386	-0.813329458071209	-1.08264977466336	-1.03765231248426	-0.950995032652197	-0.737439207173353	-1.13772628898383	-1.03694719945383	-0.932705816583384	-0.971476846846222	-0.91943701094297	-1.02308572928138	-0.988477476472665	-0.9510092953653	-0.925484595178835	-0.907693537801667	-0.98454126993204	-1.00445163370355	-0.980498492166535	-0.999451617518881	-0.799899863596802	-0.828034837208855	-1.12826650725466	-1.1139650241887	-0.761166431068632	-1.05128290126835	-1.04188248118787	-0.971425884026804	-0.723703987281912	-1.12539575900095	-0.900414125728821	-1.0033330879742	-0.908107728870002	-0.914959940203639	-1.01245388852835	-0.943044066929502	-1.03160322514027	-0.707954019818785	-0.762355578421398	-1.06676477290378	-0.939045693192954	-0.73429092973299	-0.850536219613379	-1.02612841091328	-0.917979844141845	-1.08277990396748	-0.866673662050986
"51491"	-0.925864473789307	-0.972320129938278	-0.859821745485418	-0.826197294349132	-1.06522064340259	-1.02125432160304	-0.945525470016579	-0.884088279657585	-0.939054504060535	-0.893769309928529	-1.15485534688639	-0.974474505343669	-0.944807215856944	-0.863100809823725	-0.832374822668644	-1.13047212192566	-0.917276417427031	-0.910545148537745	-1.19006139730606	-0.88920941900225	-1.1002391620142	-0.944525834452415	-1.11390248879958	-1.02000555063902	-0.85980598017202	-0.97456005583802	-1.04076127779005	-0.950213952089273	-0.983460872916691	-0.886048068222442	-0.946420797795234	-0.79494308089715	-0.975097435915216	-1.069269589455	-1.01276388883084	-0.947473351348098	-0.877503133187215	-1.00633521259614	-1.07077174933175	-1.05687608806058	-0.862976832658955	-0.933617352048003	-0.64619824151734	-1.03944800894312	-0.855494495408054	-0.945044550679047	-0.82331376245179	-1.1547215938412	-0.940324381958678	-0.904749705473484	-1.10972585846155	-1.0174119391379	-1.34524661785847	-0.970930814889082	-0.87239894346865	-1.14504285900553	-0.87130787100107	-0.858464171637865	-0.916839347007528	-1.02193923578465	-1.0420097539216	-0.800280392756477	-1.05658027335102
"5450"	-0.0193576789336871	0.163530226247999	0.0959079336927151	-0.00764848527542307	0.0562546484180141	0.102784138579727	0.0843233234922254	-0.0291220857217122	0.0624795861691348	-0.00263046689555356	-0.0419310554659727	-0.111248053247448	0.0256439268641408	-0.0175421097047585	0.0271243534545723	0.024793222966079	0.0748082960061607	0.0697459041856631	0.0397871881682519	0.0161301419648616	-0.0363005248662484	-0.043000617436761	0.0735535358301488	0.0414697983239623	-0.0267685289250886	0.0651793439792366	0.0897735733771469	-0.0331017987332495	-0.0687128813913865	0.0346683210161966	0.0387199621731162	-0.0489064811691715	0.0951792792449071	-0.00338180522022857	-0.00154516067632572	-0.0266679322601908	-0.0269898946713282	-0.157774246456104	0.0384818084666785	-0.0138911913219923	-0.00463370566735516	-0.021956304270298	0.0260454449782649	0.137558199364807	0.149821111932221	0.150563282683799	0.0549932526325006	-0.0596884292640589	0.0258157074676755	-0.0595014296715645	-0.0824720815711973	0.111145045163741	0.0682045520870015	0.0265794803410023	0.096238793580635	-0.0475793254321472	0.00958717749294186	0.0441043914160363	0.0651777252521298	0.0355621695794802	-0.0457296457744653	0.146515896257111	0.0819434129272277
"56342"	-0.97760794752115	-1.20460656137644	-1.02589505153524	-1.23128418412658	-1.12033644319419	-1.04530946670113	-0.903579031971902	-0.978961860456288	-0.997939355411094	-0.994202290598593	-1.01969076804005	-1.23258854353057	-1.02762300635791	-0.984669371390277	-1.03888178850201	-1.09950992145979	-0.968637379549901	-1.05333820851784	-0.983592193246729	-1.02076420576655	-1.15670672788722	-1.02834238824566	-1.11780978444127	-1.02826848195309	-1.19091229668189	-1.22304753781967	-1.13557757528775	-1.04133698812976	-1.14486706471737	-1.07943051216382	-1.12331276553468	-1.08290458207469	-1.12490196170715	-1.10995906150364	-1.03804377699282	-1.19656744942073	-1.00613342983766	-1.05477684156719	-1.23048325502807	-1.08450677553883	-1.13271736462899	-1.12959269779804	-0.919234799718601	-1.22425804075168	-1.00763577324422	-1.22052276213558	-0.916882249559038	-0.929970149139337	-1.08952049809733	-0.977349911432283	-1.51126485459339	-0.931468018489485	-1.22835237103233	-1.11198528670684	-1.02953722770065	-1.08820600700556	-1.13444596598964	-0.841142102568974	-0.844931981609132	-0.990616910597754	-1.22738805994146	-0.997394402022372	-1.14813028163652
"23398"	-1.40421010162122	-1.53959364878872	-1.43986470114582	-1.45139947513937	-1.22063447807325	-1.41137699910024	-1.28861730977378	-1.40436354644599	-1.19445056505679	-1.34009485559659	-1.36573932612871	-1.29761858808281	-1.25402956400002	-1.37642951422656	-1.25515484168949	-1.25088521604438	-1.19549440230017	-1.09486647317966	-1.15554350159971	-1.16898210827716	-0.951144435383285	-1.25779828329232	-1.31018625076575	-1.28171192595875	-1.20670948743545	-1.49257568116651	-1.45302331503545	-1.32271073557612	-1.20304798626187	-1.14036400105985	-1.41902626985946	-1.40236648124522	-1.15996774181705	-1.35534682766176	-1.49518609566499	-1.53664370363596	-1.35918752616524	-1.24764965893076	-1.44728392465605	-1.33900045830794	-1.46842331381547	-1.30992276152443	-1.42873756953221	-1.42945069642527	-1.29185428852094	-1.3314920049136	-1.35659052705028	-1.30615364576219	-1.4087133666761	-1.28276032251235	-1.35898279715416	-1.4545639037587	-1.39745192725342	-1.41507588421013	-1.27748647189258	-1.40861030837807	-1.43147952462271	-1.36579844477629	-1.24515238682704	-1.35419180604418	-1.52023019624383	-1.21472778173745	-1.35471640921561
"639"	-0.0145900770826989	0.192235601625698	-0.0777746070044123	-0.173480184340897	-0.11090456770108	-0.137638995375217	-0.0772536069316086	-0.0562272516303829	0.027995654868441	-0.0996626031231207	-0.0536751445573306	-0.112069220205383	0.0209068936917971	0.0520539307013914	-0.0453085975203874	-0.0464770641123757	-0.10029938285947	-0.0266223825466422	-0.0594529487594759	-0.116828811987687	-0.094722883626217	-0.121274211951067	-0.152205907606078	-0.00579706185548586	-0.0201842389997204	-0.0825500740377955	-0.0118820488822149	-0.043421413585089	-0.243728313675851	-0.10147586795025	-0.142451699547993	-0.0530615590812983	-0.0563149320128184	0.00357707033130019	0.107547865782501	-0.0501652297846607	-0.0788858717022035	0.00250129233044792	-0.00247581672758535	-0.158785213778894	-0.125889709695413	-0.00807174080701167	0.0162493549419544	0.0504004901406697	-0.0535534511237898	0.127201572139837	-0.101841422692224	-0.0187215254828658	-0.0844646547617612	-0.130426325957158	-0.0679039208260766	0.15477305869343	-0.0267862131565617	-0.0648342389497741	0.0426553094452938	0.116885883789693	0.00369738617975902	0.0679706492187809	-0.103175564131918	-0.0980967287742796	0.0309806764666185	-0.024037141605438	0.0448581671226544
"5822"	-1.07660774962234	-1.03937688791237	-1.08747064957691	-1.20222358575597	-1.19118523092166	-1.09125604603128	-1.07066491956701	-1.19258637575059	-1.09072443893455	-0.990425005550421	-1.29792284810685	-1.17559849406188	-1.13969838664525	-1.06773689790531	-0.956257784266886	-1.01185375104592	-0.913447307488021	-1.05310481981483	-1.13923310145452	-1.01040548787625	-1.08747625378366	-1.14583850999377	-1.20148806323674	-1.12034235317157	-1.07146655430669	-1.15150766215274	-1.37611829112622	-1.26889913308287	-1.14447068158849	-0.92059672987111	-1.00281332304205	-1.06909080290704	-0.966609613208079	-1.08877749139515	-1.09977934622088	-1.36960067231952	-0.98464229427912	-1.13343645784988	-1.19027861024792	-1.14766165718729	-0.885795756251627	-1.28461275329821	-1.13314417463625	-1.15695610294534	-0.920965932863538	-1.03736307726496	-1.09706056849839	-1.09055689731148	-1.1959060902779	-1.23451847728102	-1.05263416915098	-1.00455705204361	-1.04810811995608	-1.12905146689951	-1.12034460070566	-1.34900316959547	-1.01436458610471	-1.00238034068812	-1.13353759927728	-0.893869706053126	-1.13976772539567	-1.20716235045551	-1.2763658918212
"8568"	-0.810817522131344	-0.485496663498212	-0.668243522901047	-0.730465895556815	-0.784599696766144	-0.683789888227703	-0.771700717362959	-0.680335176843561	-0.693020089276965	-0.707791607675865	-0.837973885320995	-0.636822583861318	-0.715326234740547	-0.754081898557048	-0.705154089420426	-0.7403109490076	-0.542115276304738	-0.66731923737272	-0.5306098680865	-0.772746878281421	-0.696179115783542	-0.827532985949511	-0.667204929394492	-0.757716142902503	-0.718139401335679	-0.815693876215166	-0.670718884493221	-0.814712978727228	-0.688543798722855	-0.57418423260972	-0.427412789555698	-0.548866672546769	-0.748516188500603	-0.733732033853727	-0.741654418664701	-0.729834494391061	-0.497090760498574	-0.618514048846142	-0.779313475803477	-0.898595155047425	-0.650400508609966	-0.813229381882874	-0.56482829772263	-0.85978192836457	-0.776595087543177	-0.775880064778176	-0.658273927464354	-0.760928875255355	-0.685430847682128	-0.882496866219288	-0.572617224512597	-0.559790068038157	-0.753745925110182	-0.642669263003345	-0.788301953342254	-0.794463745971872	-0.711407045720058	-0.621702331542431	-0.650771782665414	-0.725201776040582	-0.665247355196282	-0.721650728794873	-0.68424991283465
"26156"	-1.01041248697245	-1.11638538832312	-0.753531428036358	-1.279457575278	-0.925562515099299	-1.07910140313547	-1.00754425856263	-0.957712897752244	-1.12508835869815	-0.809364234166573	-1.06176388778316	-1.04983799100059	-0.89956497003285	-1.10165298110066	-1.05350606980434	-0.843437908138321	-0.949824182170252	-0.959321466351851	-0.8876984564611	-0.978852189989112	-0.983154990781481	-0.940463665469084	-1.20782909909546	-0.867366993967452	-1.04247952982494	-0.979663500756644	-0.910717625184542	-1.02127379400844	-1.31694996390913	-1.15767571010237	-1.03346899994773	-1.02479324903107	-1.02747135822568	-0.969866285255154	-1.0567140951567	-0.954341589336859	-1.07243055460821	-0.919404597961245	-1.12473149323025	-1.15206199122176	-0.833314760155444	-1.06160702355575	-0.96930669550783	-0.978062625595568	-0.859630907451091	-0.958589912657693	-0.985593956175364	-0.995090718225774	-1.20917954280898	-0.957509441572297	-0.940903550700692	-1.14234369580137	-1.10879482069257	-1.12844877588623	-1.06868233595651	-1.05446509369231	-1.00358910755645	-1.01190581277627	-0.950032657121723	-0.904841864257234	-0.978251581125101	-0.865352581318	-0.932851306417306
"10055"	-1.13192528136967	-1.18025618444036	-1.39834435874748	-1.26395401640776	-1.11118275198523	-1.20318771502989	-1.09598195006596	-1.14746641341019	-1.2377480534471	-1.13293710883833	-1.28135318513315	-1.2215766085843	-1.14499237538379	-1.14742540869867	-1.18530515085555	-1.24688649715537	-1.13525512719872	-1.23971594298694	-1.28256306878036	-1.21949390251924	-1.18783351924722	-1.12805856225384	-1.07782043060802	-1.12129610307186	-1.30489534946073	-1.29580725330537	-1.58650197193226	-1.24625519927907	-1.204121413298	-1.10213288715287	-1.16984534701218	-0.919117932067575	-1.13744917379622	-1.25433450026199	-1.51799551821681	-1.3099891022724	-1.28836998793737	-1.15154706459936	-1.35908566818234	-1.42280444777724	-1.16053651487646	-1.24425920605918	-0.94069363672433	-1.21907379951441	-1.12272964276785	-1.18831509909104	-1.37262379150369	-1.33615662025202	-1.34043292435267	-1.19946858530251	-1.24990039933236	-1.34118092115421	-1.30168525924275	-1.10613797795292	-1.25846181091097	-1.35191135428706	-1.25571268298046	-1.09561129235955	-1.1559100003633	-1.19605030015762	-1.39001009594149	-1.38741357278664	-1.43476455035882
