	"ACH.000009"	"ACH.000013"	"ACH.000021"	"ACH.000022"	"ACH.000053"	"ACH.000116"	"ACH.000128"	"ACH.000143"	"ACH.000148"	"ACH.000159"	"ACH.000215"	"ACH.000279"	"ACH.000302"	"ACH.000308"	"ACH.000312"	"ACH.000329"	"ACH.000330"	"ACH.000339"	"ACH.000375"	"ACH.000376"	"ACH.000381"	"ACH.000407"	"ACH.000416"	"ACH.000467"	"ACH.000480"	"ACH.000488"	"ACH.000491"	"ACH.000507"	"ACH.000537"	"ACH.000556"	"ACH.000589"	"ACH.000608"	"ACH.000620"	"ACH.000621"	"ACH.000652"	"ACH.000657"	"ACH.000671"	"ACH.000681"	"ACH.000683"	"ACH.000696"	"ACH.000721"	"ACH.000725"	"ACH.000747"	"ACH.000758"	"ACH.000760"	"ACH.000770"	"ACH.000773"	"ACH.000823"	"ACH.000827"	"ACH.000848"	"ACH.000849"	"ACH.000851"	"ACH.000856"	"ACH.000862"	"ACH.000866"	"ACH.000869"	"ACH.000881"	"ACH.000885"	"ACH.000911"	"ACH.000921"	"ACH.000924"	"ACH.000926"	"ACH.000932"	"ACH.000941"	"ACH.000946"	"ACH.000947"	"ACH.000948"	"ACH.000973"	"ACH.000974"	"ACH.000984"	"ACH.001028"	"ACH.001038"	"ACH.001061"	"ACH.001119"	"ACH.001151"	"ACH.001163"	"ACH.001239"	"ACH.001275"	"ACH.001532"	"ACH.001554"
"390201"	0.047932838805613	-0.0615117604353516	-0.109996879769261	-0.134326900668185	-0.0455972461807877	0.039914856525095	-0.029166188091816	-0.0656711504661098	0.0178805014909766	0.0130409535342457	0.0189709498948277	-0.0572259621925142	-0.0836354468365632	-0.0788336154618977	-0.0122899375697207	0.125594278204174	-0.0627147546312508	0.0183785634821091	-0.033467092956313	-0.0561675276974412	0.0378415412413974	-0.00574110164244141	0.00862533195305723	0.0330858152153928	0.0348112387366368	-0.0829477390017417	-6.05733173731514E-4	-0.0843349666561918	-0.0466303048735001	-0.0600229625701939	0.0514904116890325	-0.0834201265754384	0.103182641839748	-0.0305745617693636	-0.0754884828225438	-0.0311607837989903	0.05013446268798	-0.179327492489153	-0.00215061891004556	-0.00374584251708007	-0.0370286804563033	-0.100170380536639	-0.15000468587616	-0.140724797954289	0.0739267691993487	-0.0242790098694053	0.0205757523037047	-0.0820884202117979	-0.120901880000581	0.034963439653903	0.0668264991859693	-0.076542264604977	-0.0620948721440411	0.0322931367167123	-0.032225841567693	-0.0264473276369226	-0.0210757313095219	-0.0458859280802175	0.00353365039128332	-0.101847805177609	-0.0059486336256179	0.0261211020964478	-0.105017171729864	-0.0603864435507243	-0.157393391656468	-0.0658715786228411	-0.00259474012269676	-0.00308881252444154	0.00760381100399397	0.0504124832492153	-0.0570792556741967	-0.0350700312587688	0.00204914646647085	-0.106285362641852	-0.0222265434861659	-0.185623355945098	-0.0227830405124523	-0.00648856186010453	-0.0569962135458207	-0.0423172946405255
"219453"	0.0567635973058296	-0.01401996190947	-0.0849505857741664	-0.00587734069757502	-0.0894156795102073	-0.123148744238905	0.0615766882595119	-0.00716343312605663	-0.139061140299818	-0.0292648377313973	0.0174057331689374	0.0383073742148516	-0.00421423230287101	-0.160432329916441	-0.0270888155673053	-0.0204967582103186	-8.92407397631667E-4	-0.145089449377748	-0.146213121241379	-0.134962435837264	0.0576161322098944	0.112351447881203	-0.0671011580775854	-0.0814243340088228	-0.0509738828393975	-0.00517734392426374	0.0124819822780132	-0.0527953411877569	-0.0585566355540217	-0.0328933390672786	0.0465001278425289	-0.0314579234222227	-0.0598530646612771	-0.132130646104011	-0.182270597780646	-0.0143728416242971	-0.174182818408685	0.00267974086853012	-0.0785180412472771	-0.0268472157404564	-0.024616681549892	-0.129676003357817	-0.0848832346899454	0.021425122490456	-0.120959653341046	-0.0296627775472304	-0.06164243123974	-0.139931068607863	-0.108343478916359	-0.0666454819152116	0.037038335883909	0.0635962255717551	-0.0380594929832825	-0.0385210418498601	-0.0150390319434701	0.0945728847612403	-0.00614786985643881	-0.0529480466387761	-0.0864037044838627	-0.113522815028422	-0.0215577066116454	-0.112476496781866	-0.0405436638602855	-0.0434503830467235	-0.121474637396361	-0.157538567259163	-0.0467130801836823	-0.0459008406745278	-0.13034006465267	-0.0665259698253267	-0.0122218913911473	-0.0844651709494182	-0.181045957180107	0.0405717919620714	-0.0387350983381994	-0.0717665638301467	0.0598466230404996	-0.0582236202341095	-0.0939096345178931	-0.14742281415572
"79622"	-0.993170080584784	-1.52301497365832	-1.13283485878887	-1.11950416877356	-1.03115258758698	-1.07697800643755	-1.13479768204168	-1.06608981710593	-1.44427403884777	-0.922232385120564	-1.07067178551583	-1.24739515810614	-1.18204232967655	-1.05300163909224	-1.13444214582082	-1.10371991534122	-1.03003764913103	-1.23480338013859	-1.19872957544246	-1.11228989644282	-1.34831807335074	-1.12231054381497	-1.27775680207155	-1.05723565341502	-1.21845432380438	-1.11437945609316	-0.900896081024751	-1.14948846364796	-1.03640151106404	-1.15494337686675	-1.09982437886076	-0.86028707764639	-0.980569765702982	-1.1168431311532	-1.1601516489498	-1.15091988144736	-1.23382328778172	-1.08691926050272	-1.13703508449349	-1.10795687222975	-1.08685037594767	-1.01898427647659	-1.29263099327633	-1.17491028218146	-1.07967098258222	-1.09525933370909	-1.05037707206504	-1.04630858447296	-1.1855904630018	-1.21680640778027	-1.25341814931228	-1.12470262978852	-1.37501361460389	-1.11054771452529	-1.20209495750612	-1.13779847764362	-1.14698272855236	-1.00940429199729	-1.08643113088358	-1.09141352735919	-1.09660206205909	-0.944860117139623	-0.986291360105399	-1.11271528475251	-1.23907397130659	-1.33394120121853	-1.38308031603385	-1.19884893660663	-1.10935238433586	-1.18765610409128	-0.9701423821378	-1.21215071901271	-1.00607760721074	-1.04633168494205	-1.12772041401528	-1.24372958975686	-0.989938581430092	-1.22630073347254	-1.00104796002419	-1.17938809101405
"29907"	0.0280684953830919	-0.103209790247647	-0.0620159834836658	-0.0965010159243775	-0.0266829607840287	-0.145362523951255	-0.15553910752508	-0.0270039105765945	0.00290956856215308	0.0646182242678561	-0.0206859242640885	0.00239698475049632	-0.0138228846502419	-0.195350024806546	-0.0184924424231398	0.147730921969376	-0.144482723911195	-0.0191269832088947	0.0880316474483638	-0.118685198435808	-0.15562269601241	-0.144575589707912	-0.0123540817418455	-4.86502280111767E-4	-0.0384145977857909	-0.0809263749320391	-0.109727703197952	-0.144893449039856	0.0477818595580328	0.00834266396599816	-0.026677109651766	-0.0210826141114368	0.100200416476529	-0.100652783153889	0.0134906160868236	7.08130572618913E-4	-0.0424172258426144	-0.13104976768827	-0.0988882875992106	-0.034274266922406	-0.0839659008548699	-0.0435849934758814	0.0373063776458763	-0.17057415435718	-0.0392851396732464	0.0623363320345767	-0.0119979340401865	-0.039348761200447	0.0111607075123393	-0.0893553729216774	0.102307702625601	-0.0319331849391048	0.00397182521815944	0.116436357265534	-0.0039224950365622	-0.0828362396526672	0.0639339003206476	-0.10043282057415	-0.0792068028651632	-0.137804377354861	-0.00691819965607361	-0.00409260367972248	-0.151470571938502	0.0194750298149964	-0.0609738612596004	-0.0315170135254827	-0.0594394008461902	-0.0910198441192768	-0.0206740171899663	-0.080522402518356	0.0130246283674987	-0.035560008935153	-0.059998802951032	-0.0598113298968236	0.030844250928433	-0.129672387648329	0.077808063092017	-0.146345895259054	-0.0020528429406301	-0.0602803558664872
"6653"	0.0270049177613953	0.0132629201346702	0.108785261528375	0.0754261018964678	0.0655990990194034	-0.0166018582151697	-0.0345116481821074	0.0212079001542656	0.102718624218921	0.0387061232113748	0.0321589305422445	0.00991725453692864	0.0443880832896631	0.108242525313332	0.0227080680242415	0.0447480998161515	0.027772315873221	0.0606486357190619	-0.0550284308194953	0.0104240057449073	-0.0345949488260643	0.0260123802960789	0.0650384910225452	0.0719973959425316	0.0903237677900402	0.0575359749227636	0.0676488719265508	0.0651650551001653	0.0565277089365835	0.130835296974717	0.105792323990687	0.0700225126393923	0.0448624267618024	0.023202511996478	3.13122314926457E-4	-0.0123264155169935	0.152612904743977	0.0381225102442104	0.053068242250687	0.0548311353160663	0.0558840696779077	0.0507574587516874	0.10667556245967	0.193361097595304	-0.0372730792861787	0.0400381647649098	0.068703673472211	-0.0292268771432275	0.0856260563168101	7.7352436679899E-4	-0.0406253708849123	0.015813116427892	-0.0243747621675752	0.113186242590673	0.0626681976152369	0.0570014903876267	0.0421153335029677	-0.0544548533985308	-0.00100510411327547	0.131098059132429	0.0339546554879601	-0.0137998493746747	0.0269311363331649	0.103104086875659	0.0771359736717929	-0.0185532111288821	0.0512219639088696	0.0414622778298422	0.0438134679581382	-0.0744648978245843	0.052294707345827	0.0842230558079377	3.63107963501165E-4	0.0840723466344952	-0.0180761732665948	-0.0338080572177595	0.0322753873992419	0.0905898611381446	0.100316227778769	-0.00315326723232176
"729873"	2.27208714701055	1.88541882879127	2.01078915252059	2.03216844487261	2.05075861798334	1.86119846318612	2.01887757032826	2.2100122680549	2.00434691949025	1.99949878690552	2.14155257875886	2.10010150134977	1.88222000499821	2.0885275585211	1.74677268617619	1.93920126837785	2.23331239612527	2.02455816638371	2.49670265324147	2.18810943502762	2.569814252192	2.02523285414349	1.9730493770553	2.2510446577739	2.21308640439977	1.90364150719294	2.31345822302577	2.07681760356785	1.96997093522181	1.96907784996577	2.20860783461278	2.08380162250019	1.84206407201736	2.13686235591459	2.1609374378261	1.8980667607905	2.25432363368471	2.32766926312888	1.85255258646486	1.9525210196328	1.9430334595139	2.27916994998139	2.01691737097407	1.91730439649985	2.23088597421408	2.03339887021624	2.54023094636374	1.82115518787607	2.00505180405655	2.30605829063995	2.10014051594514	2.0810089052969	2.52022450309449	2.0828216376843	1.91371558819445	1.93232449039235	1.97272206819503	2.37219187352998	1.71467944245878	2.05502271488513	2.15640480889963	2.2136750727736	2.09043981687302	1.86740689522107	1.84883405048596	2.01305696505475	1.99538226950942	2.02218853053976	1.78358358317678	2.11065139199764	1.96871332699557	1.92942043158684	2.05401284875104	2.33521254847528	2.00367742109274	1.87548382344008	2.00041843418418	1.93419615984165	2.12443227887751	1.96454065421144
"414060"	-1.70364456751264	-1.58340216177402	-1.64917912003685	-1.7045657675154	-1.55680893863822	-1.59891292106679	-1.55305252043255	-1.55601305363892	-1.81872929364502	-1.63366401742144	-1.66858695635375	-1.64335701493064	-1.65400338835724	-1.57409658190448	-1.5022626595829	-1.45246959361687	-1.68469507635117	-1.53682008168279	-1.67676619492456	-1.6417481385015	-1.71544475772332	-1.48521224912887	-1.47681235879405	-1.76338196040589	-1.67288566942425	-1.50044256894438	-1.67246209529057	-1.6057042529732	-1.56950537231725	-1.44989512393349	-1.73598021788013	-1.57963190318908	-1.7128996856171	-1.59050623757088	-1.63609408995295	-1.57570325479831	-1.70031341280911	-1.66606045325216	-1.58706902050526	-1.49013496892742	-1.50598516234723	-1.69986903061694	-1.59765197325835	-1.59403263530798	-1.41271245467045	-1.5813375036821	-1.72486238068464	-1.50188548524786	-1.54650940601265	-1.76365949130457	-1.76945314828728	-1.60203262234743	-1.77985618672989	-1.65497981897153	-1.55862151290575	-1.59466366722084	-1.40683751646443	-1.76329422360481	-1.56300709148136	-1.45052391322803	-1.55932066309906	-1.70749479859155	-1.69521064125552	-1.59412449828228	-1.55372959729743	-1.61553998473375	-1.55831846815676	-1.64247926338366	-1.51212245841264	-1.56299360645075	-1.50815555633865	-1.68924312077082	-1.53220900286694	-1.67697763716923	-1.62861745841788	-1.58103072489807	-1.58038512266687	-1.32836021509937	-1.54431819240495	-1.70518124197248
"220359"	0.0443503490444969	-0.247603755905736	-0.11646142015385	-0.0173263022944709	-0.183740924285537	-0.217466730242366	-0.146691848081363	-0.0119685410872091	-0.153923358128704	-0.169198756663893	0.0304501421946351	-0.0963373571301271	-0.0161538023640782	-0.353555566139557	-0.105018881349034	-0.00467644360690238	-0.161389448631698	-0.0327536552691482	0.168387293542165	-0.152949829065595	-0.0334353772182135	-0.0666127834404805	-0.142128084516174	-0.281638535764819	-0.0636964511640163	-0.164731961585636	-0.0547806133559407	0.0169138003957233	-0.0351299182404464	-0.11199568407143	-0.0407742977019764	-0.189793583875004	0.0111007619873572	-0.160967052068677	-0.12884629223326	-0.267527995668564	-0.199009557434659	-0.0252406388775217	-0.216923957191826	-0.116251429075648	-0.099833150014951	-0.120691117474895	-0.103565033662314	-0.163103746872257	-0.0658901382865282	-0.142540786667153	-0.124183814450139	-0.0967932478091347	-0.182801649964963	-0.0539156624236454	0.0761868011227922	-0.199595500903701	-0.0916870843022627	-0.0680571875805782	-0.120604214275818	-0.203048844604148	-0.0986513871766281	0.00693091869918523	-0.18343356086568	-0.260474893939355	-0.0685565927910288	-0.187301140975932	-0.291478304813529	-0.260560013616098	-0.271914110084717	-0.246034381830043	-0.0731927007714639	-0.170005322040219	-0.37388923789872	-0.211507625893809	-0.128430088172653	-0.166374144623126	-0.200852056167395	-0.0305256546301631	-0.0983493800379965	-0.164948173142773	-0.118941899939988	-0.132742140853183	-0.183247469783958	-0.225792298484659
"338949"	-0.0429145477665847	0.0147796837161894	0.11225822804194	0.0286868622764711	0.0449240498831826	0.0695085480344532	0.204841808527156	0.0883285554005963	0.0523711877835616	0.0724990001278856	0.0557142725751519	0.0996879389036686	0.0722182927311077	0.0765963976584835	0.0607799649271044	0.110351859741302	0.115799838407276	0.133853421353258	0.0561376528162245	0.0450060902246771	0.0423382706307672	0.09240512201511	0.00122005558087661	0.0906011061487037	0.0864493204377398	0.0376815911308859	0.0832232315505983	-0.0909670573744316	0.100069293810128	-0.00849812637577058	0.0268782022303424	0.0138288319197646	-0.0512852797083345	0.0623106014163623	-0.166693306629207	-0.0268774762873532	0.248221589714529	0.0159590516880671	-8.09686506273653E-4	0.0378598275987603	0.0666927536994679	0.0131642471275817	0.255324087107897	0.182740977716131	0.146912648357237	0.0615405067218315	0.102530483647281	0.0157301971185457	-0.0544688658696033	0.0374972061942319	-0.0539449567977821	0.0328068701846738	0.110012142649006	0.119536642579611	0.0207730797928238	0.0804768691223624	0.0351503022112651	-0.0433029465183593	0.0203889184038109	0.0711828971603296	0.0459856181246095	0.0240908361156074	0.134157956850614	0.215897959642313	0.0274154311150064	0.0638111832852533	-0.00292066412633268	0.116848428219761	-0.00281566572014854	0.0952891074253011	0.0573854654224695	0.0409560894819321	0.105045634777001	0.0742096773750574	0.0434621651724117	-0.019699008314787	0.0206871569877316	0.0845147547130635	0.108604711969691	0.00788441651184622
"10452"	-0.632914997459794	-1.04950174125977	-0.951337699645204	-1.04149639200341	-0.831839757803996	-1.02820324414921	-1.09402910080115	-1.05134692130806	-1.00843768919402	-0.97393552227235	-0.795587079047928	-1.02827804120157	-1.09201630680885	-0.916150479315506	-0.945285141763465	-0.787694248696044	-0.910949148928572	-0.935749125411187	-0.900540381267668	-0.777757061024027	-0.832477396065886	-0.900276929599772	-0.813986780196643	-0.816376712991489	-0.962884401932235	-0.785973881708804	-0.98347470053192	-0.862534495101547	-1.04264789604182	-0.814735106507543	-0.991990665266847	-0.701665625299745	-0.939055335363537	-0.963175536940195	-0.83332267985291	-0.835028652605375	-1.04123080858958	-0.990093099857205	-0.832496890318107	-0.941847194007699	-0.90267492463643	-0.885943454221997	-1.04694693920524	-1.03942283318952	-0.784428022573075	-0.919875093676118	-0.800416910619767	-0.716959552412348	-0.907660199845168	-0.865375474047973	-0.878129400019393	-0.669076624795051	-0.833988302729888	-1.10908052204464	-0.847249308149153	-0.76118168861867	-0.964261352795556	-0.815340456993298	-1.00809855611191	-0.855980484804141	-0.782617989212195	-0.752031730709545	-0.801202815294012	-1.06451129824946	-0.868537288890259	-0.950505591987867	-0.849025411872069	-0.846042807960895	-0.921185994903351	-1.09424541239426	-1.08995379306287	-0.826541089873197	-0.949272777633138	-0.790332105462392	-0.858414638907589	-1.00228876385308	-0.813971917375784	-0.707258817784774	-0.887741500340586	-0.950354769138952
"56658"	-0.0582730086100644	-0.0264156426082266	-0.0350575584011443	0.0474087233258039	-0.0369827048909866	0.00493385800519645	0.0902659111871661	0.033859608850118	0.0999321325041251	-0.0272112566437256	-0.0597182375575043	-0.0378871575970741	0.0525877928901969	-0.155805979949183	0.0770928402344631	0.00841531174513637	0.0105077097799062	-0.0397512471639574	-0.0689117828330967	-0.0560984702604536	-0.0137451617407286	0.0185576309352029	0.018173158807939	-0.045942327198083	-0.0618543538373035	-0.0580102777893309	0.00765098900332933	0.0695240164798288	-0.0252052869002384	0.0118747797291731	-0.0539129454560121	-0.0640005352381139	0.0283081941788701	-0.0396915849739812	-0.0402517666649695	-0.0175585882324628	0.170197834951925	-8.94148893198787E-4	-0.0564112440914104	-0.00591969019199144	-0.0497173343847464	0.023404140645323	0.176645475167939	-0.112779974541004	-0.0355946342657013	-0.00408433541413539	-0.0460404839241651	-0.0179165714850649	-0.061086132234332	-0.0412057392146073	-0.00443160147237106	0.0081235267235868	-0.0197388811357462	-0.0217492772654309	0.00201692832321963	-0.090124271322674	-0.0133392148923342	-0.0747763069723668	0.105952791130835	-0.0170100921244485	0.0283611953432972	0.00209343591305685	0.00691316410487738	-0.150984931835023	-0.08697654412891	0.0416403424308227	0.00219324140490637	0.0078685805658693	0.0222408241397991	-0.0470904864875341	-0.00835638352910838	-0.0554909328088544	-0.0932301769054859	-0.0317053988695411	-0.00481118944513229	-0.00860407204132034	-0.0401458985381744	0.17127064791428	-0.0245911159741859	0.0121046218464863
"84135"	-1.25562187164535	-1.28806105896326	-1.34852574542983	-1.30559306117921	-1.21122251990698	-1.39042494148915	-1.3139898139124	-1.21925262384154	-1.3814213583362	-1.16387008419942	-1.33018867910085	-1.57459752218578	-1.3580982869051	-1.16431551543812	-1.24629461443427	-1.13635541351556	-1.21727667303799	-1.29451697435627	-1.38854148923712	-1.21920826166361	-1.32347742428196	-1.40667564340742	-1.31680375072494	-1.0864377430369	-1.27864713322606	-1.22866745463143	-1.17978837000294	-1.22912080867472	-1.31964375718183	-1.25186982493634	-1.24780751525573	-1.05730907974261	-1.45748405686958	-1.41459585906724	-1.37005344634575	-1.36931596320224	-1.47079287424817	-1.25353112266025	-1.30790543865042	-1.20115309218687	-1.2894468556077	-1.14321840234677	-1.23418588218274	-1.34433226590947	-1.25520425591905	-1.32905085462873	-1.34408045287899	-0.781104219760095	-1.40832095950872	-1.38183352088999	-1.35350753269806	-1.20594640970847	-1.386897342295	-1.30828551496168	-1.29438597444503	-1.08721631056162	-1.29645150115059	-1.21399767139115	-1.22346122126497	-1.10512328401906	-1.13525472470143	-1.39398947515396	-1.17133346583671	-1.11493017407087	-1.25616565378481	-1.29816147643434	-1.17002432741617	-1.41590203339642	-1.47707167971179	-1.40584053633854	-1.36132054870149	-1.34336485986558	-1.21517931886653	-1.31145631016844	-1.29678465485512	-1.21632474889326	-1.28615165243456	-1.03901728733947	-1.22155019498344	-1.48793965777412
