	"ACH.000007"	"ACH.000009"	"ACH.000017"	"ACH.000022"	"ACH.000039"	"ACH.000042"	"ACH.000097"	"ACH.000108"	"ACH.000116"	"ACH.000127"	"ACH.000132"	"ACH.000142"	"ACH.000146"	"ACH.000153"	"ACH.000163"	"ACH.000207"	"ACH.000208"	"ACH.000221"	"ACH.000228"	"ACH.000234"	"ACH.000235"	"ACH.000237"	"ACH.000238"	"ACH.000243"	"ACH.000246"	"ACH.000248"	"ACH.000250"	"ACH.000253"	"ACH.000262"	"ACH.000266"	"ACH.000278"	"ACH.000307"	"ACH.000315"	"ACH.000329"	"ACH.000330"	"ACH.000337"	"ACH.000352"	"ACH.000364"	"ACH.000381"	"ACH.000383"	"ACH.000389"	"ACH.000410"	"ACH.000415"	"ACH.000421"	"ACH.000445"	"ACH.000452"	"ACH.000467"	"ACH.000471"	"ACH.000477"	"ACH.000480"	"ACH.000481"	"ACH.000483"	"ACH.000484"	"ACH.000488"	"ACH.000490"	"ACH.000496"	"ACH.000507"	"ACH.000521"	"ACH.000528"	"ACH.000537"	"ACH.000544"	"ACH.000552"	"ACH.000584"	"ACH.000593"	"ACH.000616"	"ACH.000620"	"ACH.000632"	"ACH.000638"	"ACH.000652"	"ACH.000673"	"ACH.000701"	"ACH.000711"	"ACH.000713"	"ACH.000714"	"ACH.000721"	"ACH.000736"	"ACH.000758"	"ACH.000762"	"ACH.000763"	"ACH.000769"	"ACH.000777"	"ACH.000778"	"ACH.000784"	"ACH.000785"	"ACH.000805"	"ACH.000809"	"ACH.000811"	"ACH.000823"	"ACH.000827"	"ACH.000834"	"ACH.000837"	"ACH.000839"	"ACH.000843"	"ACH.000848"	"ACH.000855"	"ACH.000859"	"ACH.000862"	"ACH.000867"	"ACH.000869"	"ACH.000876"	"ACH.000889"	"ACH.000905"	"ACH.000910"	"ACH.000912"	"ACH.000917"	"ACH.000924"	"ACH.000926"	"ACH.000929"	"ACH.000935"	"ACH.000948"	"ACH.000950"	"ACH.000953"	"ACH.000973"	"ACH.000988"	"ACH.000993"	"ACH.001028"	"ACH.001119"	"ACH.001151"	"ACH.001183"	"ACH.001270"	"ACH.001274"	"ACH.001283"	"ACH.001306"	"ACH.001377"	"ACH.001408"	"ACH.001654"
"23759"	-0.644495209669588	-0.605849513915272	-0.69744550023777	-0.451591655321981	-0.605878119527188	-0.686195978190969	-0.675331898819258	-0.590735540031534	-0.670496335058316	-0.531478713818847	-0.753905633803482	-0.766138115476204	-0.53874182932018	-0.494889770835166	-0.630461130124372	-0.337910301931399	-0.560566610302544	-0.798947803704412	-0.754738375175685	-0.507465164805037	-0.411559424678774	-0.68821873633167	-0.576220854390511	-0.548285400026821	-0.631205040306835	-0.701682828851774	-0.565046498702322	-0.564221776315686	-0.664441253630416	-0.659103199110259	-0.808289943264513	-0.588167387756046	-0.822432278606413	-0.579994202585731	-1.06616983392943	-0.731926319500276	-0.716344478463077	-0.69304652657887	-0.526051635694499	-0.573131198010956	-0.703218248398624	-0.841235142337248	-0.558159726271774	-0.627930889382583	-0.460231966819285	-0.612207825391979	-0.73734130790025	-0.628454168551625	-0.662895422645915	-0.479606065554242	-0.690262456872235	-0.424206745728911	-0.383144035992434	-0.561667569002129	-0.642397770325538	-0.577347384604849	-0.718528474186029	-0.491135674821468	-0.586162051416019	-0.735567332573316	-0.424146477148588	-0.853026192839768	-0.65893446241921	-0.493310471748296	-0.520078706781083	-0.495963281107771	-0.550955260108533	-0.568382535326761	-0.541323926568031	-0.484300901117746	-0.480038619357201	-0.680315100613444	-0.307512869186824	-0.570107310657258	-0.807844537701879	-0.484192511028397	-0.637887758123783	-0.7706147245713	-0.742381650166011	-0.763151450490203	-0.666859234042048	-0.742851790218104	-0.538635892386078	-0.585930777564127	-0.623674607553849	-0.546729000170524	-0.390939092335837	-0.506752861671574	-0.67468280504012	-0.420842868087575	-0.622923443641518	-0.696455691261842	-0.627902480648472	-0.717345606256339	-0.509424377966283	-0.321492180031568	-0.733277342118689	-0.451661133671052	-0.659843783719016	-0.728917042669754	-0.495413977758344	-0.50560291809429	-0.464718240839897	-0.381916046197884	-0.443191298015732	-0.613358076990429	-0.590034187933221	-0.327063645453137	-0.515232300074515	-0.497653522341862	-0.509348572939735	-0.442811339964419	-0.436735921209609	-0.456126306939375	-0.722169737044415	-0.443108562219431	-0.693587381086391	-0.551890044887268	-0.557904933234738	-0.725183115974529	-0.733253989852751	-0.653001390535574	-0.611500400819907	-0.550660552518725	-0.63383921231383	-0.672692282110355
"5691"	-1.55252711835542	-1.55501713663397	-1.71266886563648	-1.74834255215707	-1.40734024292036	-1.60130084752471	-1.72139141636409	-1.5963443690334	-1.55844308262484	-1.61023884977649	-1.52411248591374	-1.56868629739907	-1.96047741258058	-1.92088706651439	-1.71811582827401	-2.11967392016712	-1.4392848379934	-1.90182636082878	-1.79806543822808	-1.51284256381075	-1.62722225451157	-1.68444743939362	-1.6770687820137	-1.61795698477193	-1.5067034191265	-1.69483490865244	-1.60242174147159	-1.46683463297399	-1.41318207086821	-1.54447849645242	-1.69926616822073	-1.58072454029071	-1.71854159254666	-1.73899918955438	-1.53180551806346	-1.7228840170425	-1.66709637562995	-1.49397210277492	-1.70143973322004	-1.43110898609512	-1.59364484974706	-1.57431610364675	-1.87726673854627	-1.43483985957345	-1.73096280787923	-1.8073246606325	-1.57901505266301	-1.69347011649677	-1.93855969376937	-1.52259505311793	-1.49252696978446	-1.68169372941422	-1.78784308921273	-1.11129777531234	-1.57268598323991	-1.57129131048381	-1.57699465619582	-1.51331196221315	-1.5315074770146	-1.66440287760235	-1.57043961915303	-1.46496266438419	-1.71513555385842	-1.58154699009604	-1.68261883789407	-1.65679443767397	-1.73231007022121	-1.46670012909821	-1.49645994876417	-1.69315914093138	-1.74335540816561	-1.6749701662187	-1.53897954406095	-1.58542728253504	-1.6715072184466	-1.67219320864682	-1.66554329104856	-1.72162030649847	-1.91581054344514	-1.67716910874006	-1.54360353249153	-1.81119874105061	-1.34791482466379	-1.5908959291483	-1.66208843141293	-1.44400088999675	-1.61734613966495	-1.40231313006708	-1.44895148895286	-1.6290313674951	-1.65339516720403	-1.48471123629906	-1.53228508878885	-1.61715672867435	-1.41099131552659	-1.56120634609494	-1.60164299193644	-1.6538183488925	-1.79036744773692	-1.81356128062899	-1.82383416682066	-1.37423461801303	-1.5204563207595	-1.55392400937282	-1.67708445352391	-1.45022230202398	-1.61406499021089	-1.66099804088376	-1.5939846907481	-1.58488852487941	-1.52341596386814	-1.525623250608	-1.75927671054532	-1.81901819056458	-1.69760157925699	-1.76890410166994	-1.75640106847888	-1.57159905105842	-1.61452779009716	-1.57349274047851	-1.53689666442517	-1.6401776644728	-1.47275677984157	-1.63330574595215	-1.73314998845602	-1.60075124501585
"91582"	-0.535909001558617	-0.665782664103545	-0.321159418577302	-0.621189322819768	-0.430668131180128	-0.603682646121869	-0.593065172233017	-0.552447147068345	-0.488923813344146	-0.347345188190729	-0.719193532222862	-0.55543290280373	-0.566692453824802	-0.314142960948914	-0.526820148171536	-0.624937235411919	-0.420060424084801	-0.406094870596992	-0.641966005906475	-0.287260125143872	-0.434470288280946	-0.474659175995827	-0.665982209705508	-0.648682475861514	-0.470136881579977	-0.440022491873903	-0.427256963040683	-0.443084928832466	-0.365025931872724	-0.535155235916068	-0.629035857794183	-0.589135820237524	-0.865660681621498	-0.43200873558691	-0.559197681909811	-0.44144571834147	-0.51163294404814	-0.45349598297267	-0.40568755951428	-0.453868048868368	-0.384442608766982	-0.638394684757934	-0.50221272670936	-0.688703715189237	-0.644064249799821	-0.502581505992015	-0.576260221925152	-0.543727681959466	-0.495017036889553	-0.546209971399166	-0.298474247160825	-0.604066746497273	-0.310414416927252	-0.606632095845187	-0.568314371788046	-0.476406919090031	-0.527381800233169	-0.384230267195574	-0.541800201367169	-0.494894979252483	-0.505088278946264	-0.680380463272293	-0.655132713526671	-0.507675089062219	-0.527122975312153	-0.526448261420954	-0.461529429971001	-0.473666388943829	-0.632403124211824	-0.526445920718321	-0.300597022012581	-0.515851687837599	-0.5344645498353	-0.268513916056953	-0.378736147081571	-0.332309103050408	-0.501349809476675	-0.536893583901943	-0.495894878373896	-0.638893587592499	-0.628135799050082	-0.421586733456406	-0.580332801565036	-0.366474140371696	-0.496341933692305	-0.552184457473716	-0.506645868284942	-0.535906325226385	-0.603775243064142	-0.475287643271377	-0.593782976785149	-0.484660558571238	-0.491813816078226	-0.215679820816683	-0.689799735618834	-0.610273156302125	-0.753732529479274	-0.490089876818498	-0.625262461439305	-0.309427392437264	-0.418603292254212	-0.639772264013046	-0.30022475366807	-0.646622131922442	-0.516998554293105	-0.666327018575799	-0.672601157772464	-0.293626785453987	-0.324488546608313	-0.543015733086603	-0.569917999000526	-0.393650660361969	-0.590606114254479	-0.80684948384991	-0.516852963399531	-0.444874196528255	-0.296501874746014	-0.524562115870223	-0.534784225904643	-0.504216197935058	-0.498465066333899	-0.500606576674846	-0.58778268043776	-0.345099549828032	-0.505807902527739	-0.707361592982698
"27341"	-0.520317828791841	-0.575043993213075	-0.750728056668753	-0.917022136365028	-0.320519347342685	-0.457011132930253	-0.723736265243929	-0.753155928295949	-0.750479175731408	-0.57490746611081	-0.611790077327733	-0.726235897225243	-0.685539267869765	-0.776019241046179	-0.807828700004624	-0.314686662093365	-0.615673213233971	-1.10214183584625	-0.695091915474197	-0.568234252479396	-0.709254391941288	-0.636711562712201	-0.620552667842887	-0.799951221507842	-0.841262422976126	-0.930545310203235	-0.499112227175871	-0.566651655984427	-0.448180797223088	-0.517352684770499	-0.835662515547229	-0.82705120450765	-0.878648769925523	-0.729224754049507	-0.783675891546732	-0.75258873725045	-0.911893248825326	-0.557216521937229	-0.798447120296142	-0.484690162610694	-0.563087352839968	-0.792937511007749	-0.680647195644791	-0.850040170838412	-0.711973776038513	-0.495315406678824	-0.717347497438929	-0.617065157871229	-0.708315006133649	-0.744867087160569	-0.615215943721087	-0.640628349399547	-0.640204427669347	-0.614731414793292	-0.687768558149861	-0.782749076571287	-0.81584626172309	-0.784445442228907	-0.872585329312804	-0.8144081338131	-0.82721790799808	-0.725762948559717	-0.599585479144569	-0.624103367186873	-0.751774209695917	-0.459623854730478	-0.569735146969762	-0.328015630014819	-0.548380911856815	-0.546305379430878	-0.755813856839854	-0.51604711931637	-0.789171882108747	-0.588004423441777	-0.586305247088517	-0.646527236586991	-0.96778061942956	-0.814148948360324	-0.488301639368096	-0.674088433918233	-0.774369250428779	-0.442082610205271	-0.6435210585708	-0.612806841441441	-0.423997394405167	-0.628998659389877	-0.544440483953469	-0.505545693487225	-0.836656962755383	-0.796112415534388	-0.812083072952594	-0.615709638958935	-0.690027829584249	-0.538614727037811	-0.873213544071517	-0.565605988481614	-0.800870271704698	-0.768433627733267	-0.819774959577115	-0.62801625721182	-0.52730302280192	-0.621669630739694	-0.653391231043699	-0.870570863347014	-0.828359123136179	-0.849950409716447	-0.702943564650537	-0.515989727521678	-0.63141660327802	-0.411102295880128	-0.548470079110911	-0.40287718182246	-0.513198151015792	-0.934917590135273	-0.835064678223301	-0.468169745149845	-0.534337215739323	-0.4517947418967	-0.657003221424227	-0.817234575774052	-0.57078495089907	-0.789225554105488	-0.638991294346963	-0.608939815549934	-0.552438905771506	-0.762924184532395
"6664"	-0.062984514759988	0.0599915400759018	-0.0749064509140099	-0.135393117959137	0.0178374331957217	0.112596817137034	-0.032108191848418	-0.0421505568260206	0.0287975026716221	-0.0362183870720508	-0.0710581240311532	-0.04958129993279	-0.0323497671267863	-0.127361091926133	-0.0771064849574914	-0.017853239853378	-0.110542222138406	0.129780474920907	0.107369705413148	-0.0509981060236761	-0.0525980858959161	-0.047533060212159	-0.0227451564567665	0.02591274130467	0.0594955329388157	-0.0586902551372895	-0.0472680912088704	0.0817740240455918	-0.0965214041890486	-0.0349802715526422	0.0616988152164673	-0.0213055012070025	0.0983327081297406	-0.0245567420500918	0.0793941388014303	-0.163386001862681	-0.00113367933009126	-0.0711116058519713	-0.139015517883973	-0.0748210819334124	0.0549563977114307	0.0162964031784465	0.0310136988449404	-0.00990912564153777	-0.138856331855257	-0.00999574338708023	-0.145837438954108	-0.00508701777424604	-0.151584922778307	-0.0535644353432759	0.00581399890124544	0.107257954115587	-0.0488080663451173	0.0305099187138771	-0.0890719501052853	-0.0958146387450106	0.0321838512489334	0.0132941939531888	-0.0614036042805442	0.024861312384904	-0.04591432470221	-0.0919967965411422	3.74287823455091E-4	-0.140046147810583	0.0535751846217359	0.0259367839345747	0.0389120602211678	0.0254198218949381	-0.0259053266091744	-0.0509638879053037	0.0600254080660975	-0.0082924980910152	0.065535534321276	0.0510644152594724	0.0127553953077212	-0.00867498987169614	0.125703901583913	-0.0371240119518759	0.066944351743556	0.116717250808422	-0.00141997480784724	0.0795066756157957	-0.0849215882829302	-0.0863312663834826	-0.0788176283444768	-0.0410530985158916	-0.0166363934269273	0.0112344370060455	-0.0692747676852786	0.0911635332240538	0.0245364229798288	0.0267874543146978	0.0725916903806078	-0.0612080930006752	-0.082377901598285	-0.0297322739309833	0.051877113867366	0.0338181696072746	-0.0399137544907985	-0.165438204127031	0.0293431095928076	0.0445480074553479	-0.162055771195132	-0.00434530162430496	0.0820508926865327	-0.0647298463911049	-0.0101918416678916	-0.133148690393431	-0.208691944264034	-0.0452867170357611	-0.0949919506970863	0.0957813328829109	0.0100069273381856	0.0456408519917035	0.00716080182414979	-0.153272091564399	-0.046857599193496	0.0118856686467352	-0.0902606093937891	-0.0205948896279761	0.0631614025000212	0.23739537931547	-0.0338789963286927	-0.140246198222574	-0.0783385992106952	-0.068149408097837
"729873"	2.69660141366817	2.27208714701055	2.08688904183563	2.03216844487261	2.25876268859684	2.03956727068893	2.13141194724295	2.13980184013565	1.86119846318612	2.0740178666258	2.3201240289875	2.13267075372249	2.03663833654169	2.52897359811677	2.37872130871471	2.12863378385798	2.37923315150792	2.00545535274898	2.01534355637441	1.56202695315356	2.08761469391238	2.13407259836803	2.27022815536604	1.85933084521458	2.1098105681284	2.29602153838148	1.95877269162881	2.02344801566122	2.34469288017419	1.90344701679304	2.21242115167539	2.0831646011987	2.36056403070333	1.93920126837785	2.23331239612527	2.10755702894763	1.92040818046772	2.13647923126849	2.569814252192	2.03733967871356	2.19116355061237	2.08501893389431	1.88994030093169	2.02052129517958	2.20726678466112	1.88331479183934	2.2510446577739	2.17933773942756	2.47436608488277	2.21308640439977	1.97126442320058	2.12075369940437	2.27598304999711	1.90364150719294	2.05102116449714	2.4413864009606	2.07681760356785	2.29882676180257	1.98776457621333	1.96997093522181	2.20078287554178	1.95601993010269	2.30404426191336	2.20907509007269	1.99337578006481	1.84206407201736	2.02561528437375	2.08512425410116	2.1609374378261	1.91519705491726	1.98787537277623	1.93009170860575	2.01738259056367	1.8536837046161	1.9430334595139	2.19694453916666	1.91730439649985	2.48244512998603	1.7396692240347	2.16295771398762	2.28382338312263	1.64454015274177	1.97018768042244	2.25026307694681	1.96970818706731	2.15742108308917	2.04002724956575	1.82115518787607	2.00505180405655	2.01199917363445	1.92363543999338	2.23465378466032	1.83323658217614	2.30605829063995	2.22353498139834	2.27221008046584	2.0828216376843	1.85673875522381	1.93232449039235	2.07697685334149	1.90080737723958	2.04289604856942	2.02423217561552	2.06356970095121	2.04636499852765	2.15640480889963	2.2136750727736	2.14303019988044	2.4890970689076	1.99538226950942	2.16446917354643	1.8735567150919	2.02218853053976	1.73226822355017	2.13073199390487	1.96871332699557	2.33521254847528	2.00367742109274	2.10859505052044	1.86567997236903	2.05834720413285	1.98945197172311	2.18643195705183	2.07195157056707	1.65232122824646	1.93627151937332
"414060"	-1.68805429633408	-1.70364456751264	-1.86764702486253	-1.7045657675154	-1.76158856251486	-1.47072332266058	-1.69686273995663	-1.52343640983488	-1.59891292106679	-1.61667593799061	-1.67505073840539	-1.53270601999674	-1.83529327836527	-1.89500530212089	-1.67575014052574	-1.46472033216846	-1.68458422650596	-1.96469637922189	-1.76510321067831	-1.46106925434284	-1.62177695612892	-1.58846329757607	-1.84411081798397	-1.53706683041994	-1.55771551217346	-1.75164729618735	-1.48976882330281	-1.4937245969625	-1.56488110614083	-1.55466288221163	-1.51194778692767	-1.57357023516557	-1.56683373184756	-1.45246959361687	-1.68469507635117	-1.42742383314142	-1.59646294963779	-1.6419075318697	-1.71544475772332	-1.68869212658217	-1.55347989939488	-1.53167560978792	-1.73529026733596	-1.53250730433932	-1.70454207027858	-1.631439049546	-1.76338196040589	-1.69479197456955	-1.46840711076589	-1.67288566942425	-1.66257527944911	-1.71039600240201	-1.57916327943219	-1.50044256894438	-1.44866103692565	-1.70081500364145	-1.6057042529732	-1.70452081455745	-1.57393666709425	-1.56950537231725	-1.90892934911907	-1.65092817534076	-1.81834046951206	-1.77295380116987	-1.64387648131353	-1.7128996856171	-1.52681625481116	-1.44876068808916	-1.63609408995295	-1.55904833531856	-1.61516704889843	-1.53454023558227	-1.55938550038082	-1.51308212103919	-1.50598516234723	-1.77861402501108	-1.59403263530798	-1.86699898009827	-1.84885714284341	-1.63480515590117	-1.68671504900146	-1.93294882976593	-1.51791885056298	-1.64137676336909	-1.52580084619467	-1.47840898634838	-1.59927283019188	-1.50188548524786	-1.54650940601265	-1.40645348939465	-1.50649324428052	-1.64872592624346	-1.46540946435634	-1.76365949130457	-1.66454903583167	-1.51784835516586	-1.65497981897153	-1.58077036776792	-1.59466366722084	-1.78204094355592	-1.77573931224471	-1.62739139246231	-1.57289535234086	-1.49689906600333	-1.62730674842372	-1.55932066309906	-1.70749479859155	-1.51257602655219	-1.67716831175712	-1.55831846815676	-1.79372550951124	-1.49857622796409	-1.64247926338366	-1.35753537181421	-1.61285875660173	-1.50815555633865	-1.67697763716923	-1.62861745841788	-1.40516924014358	-1.54629002727625	-1.52702530437421	-1.44648933108763	-1.60599467435652	-1.40523783031194	-1.57128449969707	-1.55665947433599
"24144"	-0.60942319470346	-0.645401208082664	-0.694327906427134	-0.704311297162874	-0.501663358485299	-0.259118696816068	-0.608530739826461	-0.816270597761617	-0.831283723008621	-0.515986002165188	-0.809513441271269	-0.5533788330637	-0.826952156778877	-0.592584933712646	-0.613693593058448	-0.446687282162756	-0.577674351505049	-0.848751377548257	-0.856680376816756	-0.552625821999599	-0.555245025386545	-0.730386032533584	-0.574581423435746	-0.706217915503578	-0.742204275573614	-0.762309716093054	-0.531004694443481	-0.497101123804675	-0.495235505882306	-0.750988055381359	-0.900753714735707	-0.641432805903047	-0.871543886606091	-0.542144954547895	-0.746903808691371	-0.712811336998205	-0.908939241057983	-0.389140957919441	-0.673530090775906	-0.348659261773738	-0.744410289131077	-0.842956130843723	-0.373062548555092	-0.825417076805954	-0.495994269317317	-0.481164879625382	-0.841841019468075	-0.614561107951124	-0.779312647095232	-0.652837336373796	-0.529729458032597	-0.869690909721829	-0.748226948497504	-0.581401422839049	-0.559899889161539	-0.692916109381282	-0.41906125135006	-0.462263651395076	-0.617132044903563	-0.630971457497612	-0.688433919743296	-0.957925238106132	-0.927200899887927	-0.377120217942361	-0.825718948914854	-0.42776106190211	-0.583379235641279	-0.655409493362099	-0.617538007510562	-0.732316744797862	-0.650411061692935	-0.835055564487834	-0.42888046608557	-0.644763422347652	-0.544651217844922	-0.747602579778818	-0.614002436898205	-0.741853085743464	-0.792849782655273	-0.544475276625702	-0.52919966955639	-0.580315936713957	-0.858855236102102	-0.59335529541361	-0.96448709334217	-0.474598342205077	-0.560439161313827	-0.518617843652787	-0.724036929910675	-0.551427143779855	-0.709943350342246	-0.616006207483164	-0.735769170892211	-0.508064049765563	-0.763947780204786	-0.657448631860853	-0.961464203348493	-0.523723213576602	-0.841124084191166	-0.77588742450584	-0.618553703386138	-0.447490111439535	-0.42648824811614	-0.41284055766403	-0.556766333527003	-0.776258107441142	-0.756892261654335	-0.547485209617876	-0.384092769236644	-0.732997957847252	-0.653313434491148	-0.343083711060771	-0.711732620354304	-0.611193469458053	-0.913350304232432	-0.485497470444757	-0.660984206804794	-0.677413010404491	-0.592583082820296	-0.376279322752134	-0.672760779835829	-0.830399005573428	-0.5199229913117	-0.683154523374641	-0.631109562971881	-0.630704016492832
"56993"	-1.07718149760136	-1.13104541090151	-0.946119064007944	-1.1245984738588	-0.912501296552077	-0.827970213953633	-1.02416183570144	-1.01192467958097	-1.06355150711025	-0.868366818348159	-1.33890274277651	-1.11880216002384	-1.20214693308058	-0.811235303995043	-1.16034052396835	-1.10292378349588	-1.10396623365788	-1.24666032338173	-0.95705163176998	-0.834553908409361	-0.929037289399333	-1.16206816542475	-1.08287662137098	-1.15582181827053	-1.02009746811304	-1.15317179843302	-0.950221236834868	-1.013568731074	-0.920979949128256	-0.868435909461827	-1.1638476097912	-0.957297908806366	-1.03685259791677	-1.00885967706298	-1.21486901014855	-1.06819976823888	-1.05425936215609	-1.19460686131676	-1.34048971480378	-0.928725959918668	-0.959396317171318	-1.21682357026398	-1.05906034020852	-1.18342429439522	-1.29782679717162	-1.00006229897544	-1.16873704365062	-1.08147349798983	-1.05200290471191	-1.15094137749554	-0.833479174495131	-1.11197664100263	-1.05184089453814	-1.02736815121489	-1.00446357368875	-1.01825768852771	-1.00194959026624	-1.0468934170761	-1.30349014626258	-1.1068775967205	-1.09005482560833	-1.18522402349645	-1.03957297432851	-1.08593646508369	-1.06389930344497	-0.846725940233603	-1.09415439870642	-0.839750205706692	-1.07243451598092	-1.07035722860243	-0.815595190125341	-1.04463044365588	-0.95320095834732	-1.06609853029168	-0.905958939324496	-1.06968327631311	-0.99944947633017	-1.11906123361608	-1.16747516309861	-0.994526759645615	-1.05637921185508	-1.01422868243398	-1.06252110711468	-0.985588690881956	-1.04660841858127	-0.896859939310132	-0.940297747976623	-1.12276440663248	-1.0861024082639	-0.986100382016233	-0.985318044003129	-1.12739647405294	-1.18578187462075	-1.0879421492049	-1.1886936826594	-1.15612157906353	-1.18010922307687	-1.01530569088888	-0.954894893615402	-0.903310460015481	-1.32444608842533	-1.09064762669592	-1.01082859828289	-1.17833799309191	-1.06603995253127	-1.00536270616754	-1.06146514251745	-1.07486245702324	-1.2176265995001	-1.11627347017085	-0.991238417229223	-0.93931954873688	-1.07470488699042	-0.986345415937692	-0.914189867083602	-1.27452156451289	-0.958618425947697	-1.02927533279303	-1.03146116343068	-1.11459348384966	-0.73400973397111	-1.11696023131385	-1.18736170637673	-0.978507573792928	-1.16264579550061	-1.0363945644868
"85378"	-0.493556622901262	-0.514068510790794	-0.42620197523367	-0.672259620052562	-0.602366168632579	-0.82060807803344	-0.655078697895926	-0.723839047586561	-0.646756951083026	-0.556932891087076	-0.572575626230075	-0.589978645939412	-0.408901533336518	-0.51937033504032	-0.596013435214287	-0.482670977914988	-0.725590527669976	-0.714575653192612	-0.816597204722552	-0.391863682508387	-0.583064430554618	-0.883794013316477	-0.583065570346926	-0.705919347351959	-0.720822451434143	-0.772606105200654	-0.713453109363818	-0.484089408494723	-0.297284353169364	-0.513419118664356	-0.800542117546798	-0.39557819546826	-0.935948407649601	-0.655553936398611	-0.76753552274789	-0.676830972127067	-0.573039681246876	-0.441460809140392	-0.691260599977047	-0.36092598822541	-0.51113944957969	-0.71988257070847	-0.493996661292847	-0.644560918861792	-0.958932551777695	-0.513072791385551	-0.821037137638446	-0.574922425697834	-0.315913478054511	-0.852567554966519	-0.50038411675296	-0.770308377020855	-0.65530529410839	-0.680481911553244	-0.558174861248357	-0.685841132406311	-0.729516223170207	-0.726039962564464	-0.988833990594979	-0.479352838688005	-0.667414891312151	-0.387792384328834	-0.59578397073664	-0.490434302129519	-0.584984605080958	-0.556906538079343	-0.471761547358211	-0.510635670601262	-0.550162131243142	-0.652652368701664	-0.644599715629512	-0.832367070735257	-0.347413848160537	-0.653975847769481	-0.439509112546927	-0.720111173883761	-0.56860565885675	-0.721383619472398	-0.415872681991031	-0.776211124195868	-0.764066360433362	-0.703517812934145	-0.482883174557845	-0.364164028265647	-0.393103307631987	-0.45805507032434	-0.539114065237616	-0.625886169726751	-0.733423520537019	-0.572980729086506	-0.64253532635156	-0.631886510768992	-0.638023641179665	-0.569706901036829	-0.857314929693023	-0.708730675959954	-0.923712616496852	-0.626624721526111	-0.714584894576376	-0.474641622195909	-0.594486751822894	-0.473696850003351	-0.584417829477948	-0.736504574467637	-0.367924086178458	-0.569604654241315	-0.58062813120304	-0.353869234728331	-0.609084782792279	-0.657248620160097	-0.730227030436428	-0.488654887398212	-0.592509712359132	-0.650842225948617	-0.61844432791252	-0.490822179767619	-0.619341686774352	-0.614963036605963	-0.708527814957051	-0.39156452040213	-0.571383494841645	-0.602870922001934	-0.27386872693745	-0.552954941635209	-0.517293526737679	-0.566746111973848
"7353"	-1.04764051430831	-0.942634803561386	-1.12136451811358	-1.12829738273649	-0.929235320756463	-0.993720852243878	-0.976319346378146	-0.934865777371823	-0.916069385225822	-0.811864815720697	-1.06723443564071	-0.866299340634328	-1.14752974449382	-0.928501142003508	-0.913404532977124	-0.602348855153777	-0.699091396987746	-1.00412391773432	-0.875029456505305	-0.76824220238223	-0.862425728063458	-0.815385670963612	-1.10749244476713	-0.897666695759443	-0.838514596202873	-0.795932542525089	-0.626149297459034	-0.98852825496931	-0.709955166146782	-0.93338794741052	-1.1030541274177	-0.838073428043793	-1.0189681076501	-0.762663751301342	-1.18003126332102	-1.11828151389588	-1.17286534903879	-0.892339364146442	-0.841454376930993	-0.726779753781232	-1.0177251527683	-1.03949853487449	-0.69846311779863	-0.750743480511096	-0.913956731349705	-0.795883844408667	-0.993602632449864	-0.977372838702539	-0.778373292389638	-1.11832912594389	-1.03966045378907	-1.11257969196327	-0.906254313322856	-0.828406194722032	-0.987429826001767	-0.836224565863895	-0.564717522997358	-0.799519492023297	-0.795704473489438	-1.07350896291178	-0.899370115468231	-0.633129793609185	-0.780067113541305	-0.641827480446399	-0.883150189405664	-0.673180467116149	-0.873221955065466	-0.755758416721624	-0.905070687474374	-0.804729930512752	-0.79147053359459	-0.878003793522843	-0.507634051413126	-0.800109879785296	-1.02675082776302	-0.894622872115718	-1.03463877334353	-0.919515173243771	-0.90869132462866	-1.01207897349104	-0.601036946288376	-0.839890170629272	-0.77502425152018	-1.00349950101757	-0.823408044768752	-0.835940643369361	-0.877282423213061	-0.910909773001027	-0.854414812835772	-0.597726713253771	-0.935473718331526	-0.865251868828744	-0.750165887767358	-0.691602803884897	-0.900197094108004	-0.991123697665224	-1.04283620459385	-0.775679160451188	-0.890592771649482	-1.05793420895965	-0.684096107797107	-0.730647155641285	-0.823778238004544	-0.757764782903839	-1.05895999469414	-1.02212018192902	-1.12196477668829	-0.876107033171015	-0.858101435605241	-0.889626472289946	-0.78105120507182	-0.672866792435528	-0.757141943570574	-1.058678348271	-1.10699156417034	-0.712704076595778	-0.944370616806032	-0.711104529515386	-0.850150069587503	-0.919784834455209	-0.970994160925249	-0.870345203787737	-0.753882540906655	-0.886171930773963	-0.788553922480433	-0.730834956767099
