	"ACH.000012"	"ACH.000015"	"ACH.000025"	"ACH.000035"	"ACH.000040"	"ACH.000042"	"ACH.000067"	"ACH.000086"	"ACH.000098"	"ACH.000108"	"ACH.000116"	"ACH.000133"	"ACH.000152"	"ACH.000163"	"ACH.000169"	"ACH.000188"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000232"	"ACH.000238"	"ACH.000248"	"ACH.000253"	"ACH.000255"	"ACH.000261"	"ACH.000265"	"ACH.000288"	"ACH.000291"	"ACH.000307"	"ACH.000316"	"ACH.000319"	"ACH.000331"	"ACH.000348"	"ACH.000376"	"ACH.000390"	"ACH.000401"	"ACH.000407"	"ACH.000410"	"ACH.000425"	"ACH.000444"	"ACH.000468"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000486"	"ACH.000505"	"ACH.000510"	"ACH.000511"	"ACH.000522"	"ACH.000527"	"ACH.000542"	"ACH.000544"	"ACH.000549"	"ACH.000552"	"ACH.000570"	"ACH.000573"	"ACH.000584"	"ACH.000605"	"ACH.000623"	"ACH.000627"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000665"	"ACH.000676"	"ACH.000683"	"ACH.000696"	"ACH.000713"	"ACH.000720"	"ACH.000732"	"ACH.000735"	"ACH.000748"	"ACH.000753"	"ACH.000756"	"ACH.000760"	"ACH.000765"	"ACH.000766"	"ACH.000768"	"ACH.000769"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000809"	"ACH.000819"	"ACH.000832"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000859"	"ACH.000861"	"ACH.000865"	"ACH.000881"	"ACH.000882"	"ACH.000884"	"ACH.000887"	"ACH.000896"	"ACH.000901"	"ACH.000905"	"ACH.000906"	"ACH.000912"	"ACH.000913"	"ACH.000917"	"ACH.000973"	"ACH.000986"	"ACH.001048"	"ACH.001232"	"ACH.001239"	"ACH.001275"	"ACH.001306"	"ACH.001328"	"ACH.001336"	"ACH.001380"
"29078"	-0.378798065668184	-0.164264323154972	-0.10698528147082	-0.222775023353376	-0.0614236084640532	-0.0520360902965333	-0.138426291972028	-0.36500475665584	-0.208008427374964	-0.0669843346960793	-0.194728150803913	-0.142689393108838	-0.169184125134043	-0.145177026067886	-0.323626582094092	-0.0603953064309717	-0.0913009851283691	-0.153793313587183	-0.004696053762448	-0.0480565224417541	-0.165053732922817	-0.246625551555861	-0.322233973956045	-0.186137462790728	-0.107367624408109	-0.41407940102852	-0.255392671177406	-0.285385192334243	-0.0929143397950851	-0.159491993676807	-0.314160045396403	-0.220859815974373	-0.35904198303138	-0.345200417755118	-0.316874251741195	0.0596683170611707	-0.306475950565234	-0.201602417585539	-0.207513340452059	-0.273440891815042	-0.170616918476661	-0.304904516407392	-0.233828061935866	-0.262288077914194	-0.248765825491171	-0.167240546948863	-0.00323550597093218	-0.137605946304916	-0.294578358502493	-0.158770607409421	0.0268938844745323	-0.413576674181623	-0.38177409316487	-0.187335604639966	-0.0933054325867976	-0.0616391901080698	0.0193753851997171	-0.270248489276515	-0.0711575517422768	-0.244129419499655	-0.217426445105197	-0.240138084844089	-0.270701627137618	-0.200321476839353	-0.257325675533167	-0.255584268277762	-0.296424798388059	-0.120508292055252	-0.0988088679427884	0.018730103830754	-0.103858454587155	-0.0141403262126084	-0.0968222206103902	0.0984463453425913	-0.153083153778019	-0.314988716019506	0.0389006621868851	-0.319333257673703	-0.401158558581615	-0.0358441155913731	-0.237748947466295	-0.111639287094448	-0.13484836580335	-0.12528333184478	0.0240726981911906	-0.153038138481132	0.103326596239641	-0.534614610640757	-0.361227954040324	-0.246709838263654	-0.26875100189645	-0.163064264978951	-0.274662199409191	-0.298938380521764	-0.273577616622072	-0.0674408314279345	-0.120798557329873	-0.225331304989144	-0.279932607271276	0.0375450021855445	-0.262444999093918	-0.28719470190785	-0.121006987395913	-0.216764909885037	-0.163666245613054	-0.0439909964636168	-0.269185774720701	-0.359975686607309	-0.204733312487305	0.0156638692820639	-0.226839347194817	-0.438704761389529
"4716"	-0.582986710090071	-0.636076987329763	-0.637999317227055	-0.571453806865758	-0.336286121164134	-0.270313642928953	-0.210805115281433	-0.42577141079206	-0.381435983725416	-0.329422789090059	-0.597509030420591	-0.485385987703395	-0.349640413359541	-0.327011175228207	-0.488035883028287	-0.111032342961719	-0.419769438111687	-0.425757496291331	-0.269128818825028	-0.352785965564502	-0.297364331413546	-0.321571099825753	-0.423615557539635	-0.375107828610883	-0.36932016948601	-0.628669157361796	-0.652120987660452	-0.58427376676088	-0.42097036217399	-0.541466495116944	-0.48051625477139	-0.221439058926671	-0.626911559150323	-0.572681814271472	-0.511268899941711	-0.195009310629558	-0.463746817265916	-0.230554036968374	-0.515317401743746	-0.474398136437421	-0.331710561921986	-0.713815393020581	-0.424922404743597	-0.417535220246323	-0.521137167212479	-0.491210831637238	-0.555813569471624	-0.146491578638562	-0.532560091730006	-0.46797619927591	-0.277260070172532	-0.498361825621575	-0.667844203147974	-0.532653451220132	-0.248390564786191	-0.345131396344177	-0.261346229517563	-0.462874771195713	-0.393684240657473	-0.268851554146187	-0.42743991123009	-0.625132928403732	-0.533374632914773	-0.231838820531272	-0.638351135644926	-0.484974958681442	-0.326696060403733	-0.28938403296458	-0.268883385517062	-0.481707286633352	-0.270090870465514	-0.331443208950823	-0.607187504426702	-0.142900766743536	-0.482491717461864	-0.640404775646479	-0.302896295393141	-0.547253533111828	-0.461277356317227	-0.162243071123564	-0.600423352764173	-0.403503839375209	-0.539791791882684	-0.359184807495551	-0.0592862662292318	-0.37476678092443	-0.298419635026917	-0.826690544976191	-0.261933057924664	-0.483935014504924	-0.414019654692972	-0.545043223405965	-0.600936894324003	-0.59786257317667	-0.464880857488289	-0.348894056494276	-0.481062647976771	-0.372224621397682	-0.699194209021164	-0.127519430872925	-0.521055246489912	-0.50151780286056	-0.301642293541924	-0.30067772511571	-0.436047445711752	-0.339367866067206	-0.64995910410993	-0.623468909599118	-0.40313044247771	-0.533752283443437	-0.432882287603517	-0.720277634344444
"4709"	-0.548230382000826	-0.443420256421859	-0.49438991722851	-0.416092880814899	-0.256701865883207	-0.338157950120199	-0.363809184765624	-0.534944857608428	-0.39535635463756	-0.223065012430087	-0.403840204077482	-0.344527457363925	-0.304565055280301	-0.305899682998056	-0.376313254351794	-0.110909944706391	-0.38174357482276	-0.308646502554325	-0.174205439064983	-0.224705494783236	-0.435917780301932	-0.40240792161217	-0.332473765773378	-0.33983118513138	-0.272423089113212	-0.444417935484778	-0.525251105558841	-0.463090580820052	-0.343995513473776	-0.265645071709624	-0.417552302430213	-0.195060527669541	-0.540013078626093	-0.574691400066495	-0.495611713396839	-0.190386487290692	-0.465091007901701	-0.376750827386964	-0.495015710774435	-0.537822508650285	-0.295928129942437	-0.594295910681965	-0.380722703027965	-0.478384068896071	-0.407859480272765	-0.375485244369718	-0.341072498867389	-0.0815574776332838	-0.562804025990538	-0.416667727009915	-0.277367485565323	-0.450576357433306	-0.793113959229095	-0.441280489361271	-0.274243787429143	-0.371533589499952	-0.267759102412865	-0.434078407384503	-0.334929916074087	-0.402963681898456	-0.367781580728115	-0.485041470838217	-0.378181533864479	-0.233774464547302	-0.581230152517764	-0.42097218305898	-0.327307213435967	-0.240332975969702	-0.309631101290873	-0.404186597640381	-0.420253019495608	-0.206441657310323	-0.376201676307504	-0.199448159919566	-0.318165900098816	-0.528956295099116	-0.180163933550416	-0.485277510493105	-0.426447248278547	-0.0993021096581401	-0.386394725968498	-0.33528645643365	-0.44656144327149	-0.324832002753971	-0.15949819541602	-0.375158242881574	-0.305288123635434	-0.360272851612569	-0.397912780460036	-0.387841986764279	-0.346145140833487	-0.395892317694002	-0.484070287344435	-0.544122720108313	-0.44006867686149	-0.278080530096095	-0.376184483488859	-0.38614309474029	-0.598139255327377	-0.0930040354616199	-0.440309075843037	-0.348477201907164	-0.190002574360267	-0.298620377935367	-0.354638829179223	-0.290557461721393	-0.566642971630139	-0.512364529363818	-0.34498645067751	-0.313809768239888	-0.449504095039319	-0.706151805794509
"4711"	-0.358574718632848	-0.324458835125991	-0.251198243141639	-0.322551738181893	-0.198432870910486	-0.0588805611553226	-0.164121097754752	-0.365219843486965	-0.22666861627858	-0.154243684703351	-0.289141901081927	-0.0316841685203472	-0.189281193382162	-0.0773157163428593	-0.345170502335915	0.0736661736845772	-0.21293175688384	-0.231421621907441	-0.131972929670534	-0.117172648576719	-0.283196194157977	-0.0507971953883225	-0.207242891152512	-0.181139566387626	-0.18738461490123	-0.354761462476116	-0.307568643952226	-0.263485810084854	-0.16560355357903	-0.0786133639074298	-0.183216932004068	-0.155591310144583	-0.286167901886799	-0.321749722280774	-0.322686444158484	-0.235995079314673	-0.252001573707569	-0.288584051230179	-0.356036202710426	-0.299021068028308	-0.239786095452658	-0.384693237349579	-0.208486266564271	-0.331065788778791	-0.373965867432145	-0.171672865442727	-0.199959657444983	-0.0515074071271787	-0.29295929644436	-0.288968660547553	-0.147822863219189	-0.466482729943235	-0.458794222778885	-0.345756201597444	-0.280273547391692	-0.416997384150281	-0.0836605232837746	-0.312420549251028	-0.189512522099021	-0.318103390936884	-0.187268291631031	-0.221795952905572	-0.274939401607499	-0.116660168553667	-0.328442086921707	-0.321976907277146	-0.349169334047233	-0.0575366681324055	-0.170463805714884	-0.281060724552582	-0.380710413714919	-0.194886075660236	-0.315705992807178	-0.132842576990554	-0.334040367052916	-0.397149904944523	0.0373564432744669	-0.297062651628132	-0.48657179793356	0.00416865432460128	-0.445138229468015	-0.210925475515071	-0.0942187616274424	-0.0653638002021787	-0.148551238395	-0.193505627214085	-0.112032390690792	-0.195328062718986	-0.25474663847419	-0.135047696648302	-0.341433490319859	-0.266552152669915	-0.352098911937083	-0.441628645471547	-0.311701414410346	-0.358374354830185	-0.32881400297713	-0.207949886424197	-0.413991237166464	-0.0440278614235891	-0.325545039412181	-0.272045987568315	-0.113147936177911	-0.16767573610493	-0.264623967922071	-0.112758105613611	-0.283916615678279	-0.256339647754512	-0.163754772079857	-0.354791161556286	-0.188462226535112	-0.523727201738436
"4714"	-0.417049444563045	-0.573120894930524	-0.586244467175384	-0.519118173052702	-0.339972994555567	-0.31885776725397	-0.465572893253805	-0.58291377703428	-0.380116601534715	-0.385366416416429	-0.573030548743577	-0.366861490469203	-0.452281584723189	-0.423157888048684	-0.605830453511487	-0.160639030591334	-0.504681978968089	-0.438017339857776	-0.290323871300931	-0.352800172059591	-0.415020145264312	-0.335311977462883	-0.495797154916716	-0.413102818237602	-0.306981977453124	-0.622373686172556	-0.465681187968852	-0.656425699079121	-0.413679783079437	-0.479884027410391	-0.435955337864314	-0.375786234319791	-0.641140504169343	-0.639911427860889	-0.568267089282599	-0.134975986218274	-0.410984630787392	-0.50521577767664	-0.596322976165118	-0.500473467692833	-0.354613500677835	-0.604625072491732	-0.432783379426444	-0.504656923931736	-0.496270007877942	-0.382992920640997	-0.477688766668977	-0.161689386992774	-0.44319703010496	-0.384930306287479	-0.225320568500856	-0.448773000220266	-0.499517161129435	-0.3429471469909	-0.358652996166948	-0.502054280344017	-0.316005480817742	-0.3964633204064	-0.381911877195946	-0.337424995447814	-0.41052046722186	-0.537951290261354	-0.502076322947722	-0.406752234480867	-0.665455676993982	-0.492418272187915	-0.446622474051906	-0.125034035208609	-0.345347128065084	-0.465345911757722	-0.419059957077858	-0.25579373405544	-0.531961949230611	-0.220671216770667	-0.483091981740097	-0.577510943820519	-0.272288759475412	-0.475710903011131	-0.581065417246513	-0.178029874133451	-0.493927357480938	-0.369751148737184	-0.490163083404831	-0.283541709971034	-0.329228062502625	-0.452218803518279	-0.178814772000839	-0.384742514562008	-0.373827843173599	-0.603152282031276	-0.527083049613244	-0.545282667150344	-0.496450159613675	-0.545279151088379	-0.427713615670573	-0.394445975615208	-0.464099169715499	-0.555594637182222	-0.51046449475322	-0.163983823535797	-0.331021091044502	-0.426514964736681	-0.33436770132496	-0.316841815808631	-0.523345124553445	-0.381759961067163	-0.546046671073597	-0.569713309799604	-0.382189430012916	-0.444800355760613	-0.410559693438778	-0.665210385344692
"4717"	-0.259312877609837	-0.28281145875625	-0.303852966660032	-0.199190705870232	-0.11317186975867	-0.0780286965617571	-0.168713609304305	-0.25880886563964	-0.226451284540616	-0.0635338297814366	-0.308861341678663	-0.163767236564583	-0.168954664399932	-0.0902148382911509	-0.310746064788583	-0.0167997706507821	-0.312033746790643	-0.192899556300123	-0.0935132847115617	-0.0159109274966868	-0.126806923152629	-0.195243141564373	-0.216664588203779	-0.145220039128405	-0.119411450094847	-0.339875628221248	-0.221709404398414	-0.265337404910787	-0.214167034370032	-0.149655599059214	-0.122175116053447	-0.106245209702474	-0.328371530393678	-0.289599279927872	-0.254941486075655	-0.0821207873156066	-0.316216598902991	-0.214954560048073	-0.276469258433949	-0.347991696995993	-0.132238333875724	-0.369980305805809	-0.157755832203498	-0.228074603316308	-0.232538337336682	-0.175698599772697	-0.179318345389019	-0.0341829342205309	-0.237942248252987	-0.189853759791528	-0.0848299889269231	-0.378518159646756	-0.313425119527737	-0.309157586680784	-0.166496313738692	-0.192298188207767	-0.0765405175683445	-0.236597204976605	-0.150057277348561	-0.178578919092819	-0.135739394585233	-0.307580456464741	-0.281119857473543	-0.126473290402386	-0.307709633062879	-0.209507054674887	-0.133660304774096	-0.111952486061679	-0.165953245019646	-0.179606405348273	-0.134291197926676	0.0104970343267543	-0.224261423663419	-0.022782029051316	-0.186603055583425	-0.323581650760099	-0.207170127325461	-0.167804886347252	-0.342026623655075	0.0340919256591641	-0.262238321030673	-0.139690042129744	-0.171910951478276	-0.122933616501352	0.0104715537658285	-0.19125128306544	-0.10128886407177	-0.425931277839458	-0.306071472719719	-0.140359761473816	-0.250241274190407	-0.33335289977313	-0.231417469461631	-0.355968345456473	-0.284828998079209	-0.0702637342883867	-0.155387383478682	-0.154956454502043	-0.409194260440504	0.0804194212685726	-0.173566426180601	-0.151997754420122	-0.0725694287086674	-0.132415402142333	-0.20078388215196	-0.173719382771815	-0.290023906761151	-0.505733589135463	-0.200407819490176	-0.0527442736353091	-0.155247146838637	-0.403957423312041
"4718"	-0.289647295880664	-0.387536614132255	-0.3637581183733	-0.406224218646692	-0.124789401176872	-0.280140859562114	-0.133573078980031	-0.489222096779344	-0.158758315425348	-0.186201888271278	-0.525015134699613	-0.303586865028987	-0.302692222546582	-0.0468212491311075	-0.54236643131784	-0.143167562887621	-0.350158928976856	-0.28561048918978	-0.189922447063641	-0.0791649909327373	-0.133685411652016	-0.132824204977176	-0.282947078934546	-0.247178370929825	-0.282613314413501	-0.441668819753016	-0.380184156037692	-0.378412796122575	-0.257852745189462	-0.384326734181582	-0.360918227731951	-0.174840513032399	-0.343962620954036	-0.59880450819383	-0.374557611555784	0.0768155317194308	-0.264120052008741	-0.33375875174147	-0.287804362944871	-0.488125403392582	-0.216955659639359	-0.49730895427127	-0.232406380746918	-0.387675944692005	-0.497688253094353	-0.305631910451852	-0.203052383477662	-0.0708405531968368	-0.438427113982184	-0.325496068679323	-0.103254453640365	-0.217676985867284	-0.520541836410809	-0.182068885897731	-0.234853533897692	-0.227360830470153	-0.179087382712693	-0.224622611019726	-0.167526482752988	-0.227895669477259	-0.340722497683091	-0.379134648746387	-0.505583149331235	-0.270238171897573	-0.293863303923678	-0.376873276824419	-0.213769246005284	-0.258032719602679	-0.293180583635185	-0.343700912964148	-0.235621801976042	-0.0817936628360492	-0.352991394644047	-0.143779513108979	-0.242376303878072	-0.620634995649266	-0.100276261361209	-0.357630902080197	-0.435978823940481	-0.0552545218722164	-0.374718196787852	-0.142730739996272	-0.151713059477195	-0.231616326283585	-0.160900430859288	-0.162027332100848	-0.0433015445149639	-0.617921088820982	-0.2636315225202	-0.300030091259709	-0.324497586663209	-0.366846264887438	-0.398730471901567	-0.444272623770105	-0.43867189245758	-0.246160330557207	-0.196563060569692	-0.274004610363992	-0.55581625363222	-0.0754715859335491	-0.233523656014977	-0.336159484796654	-0.0945441232149671	-0.171259680623488	-0.274499671648618	-0.280743525859535	-0.326929916307875	-0.490384395088271	-0.257903671187362	-0.368839030399213	-0.288634287513766	-0.502710773190102
"4719"	-0.401377200467366	-0.388526455695188	-0.340097333331797	-0.245943616228308	-0.350544734947175	-0.181789992691387	-0.132186097937507	-0.587570892928191	-0.411263706282331	-0.382343390449324	-0.492569884339925	-0.329676299848045	-0.342455017097237	-0.416547123140662	-0.534084427380281	-0.0323191394503679	-0.308170109636576	-0.441097933669383	-0.118634157799303	-0.306612392414759	-0.46143741344809	-0.316839304321923	-0.221611008260493	-0.365773729094288	-0.249598957811182	-0.578729054107348	-0.484120925643875	-0.687462945839567	-0.275621339881646	-0.350437106687284	-0.311421385846012	-0.43000331190929	-0.490338736844988	-0.663605889606819	-0.416516854027327	-0.13114668908133	-0.478908175400018	-0.464150617368594	-0.514593101655124	-0.500091121639709	-0.240384575836451	-0.687332353574656	-0.35951483143277	-0.332268795367203	-0.463327870316027	-0.352759419455728	-0.407106722338172	-0.115129308545033	-0.426248200608955	-0.379378002371024	-0.244992592905726	-0.454200205877151	-0.561587901848884	-0.32060635929902	-0.435563919455531	-0.456935346054441	-0.302716072311632	-0.337189142283819	-0.331192096716344	-0.405172808639594	-0.351291000630801	-0.451394199874225	-0.465959733263333	-0.204076943508807	-0.644084065627519	-0.514109145211555	-0.408570230855972	-0.131473058453417	-0.305208162477551	-0.391728759283573	-0.344163377942892	-0.306838357009101	-0.509010337705998	-0.161480703772321	-0.417256765965961	-0.468862326947598	-0.13053763869728	-0.377333005405889	-0.455507343177253	-0.0400471895958668	-0.563366440537448	-0.321723463145203	-0.372570012167334	-0.287525833272043	-0.0892493902753782	-0.31717934769709	-0.149068533142926	-0.570786285446586	-0.40432022490595	-0.410133380156685	-0.47710441062457	-0.38919209060302	-0.467643869991547	-0.659051633140451	-0.356325554433963	-0.400613014340187	-0.32151719713878	-0.355481524687533	-0.652971772968003	-0.0455120564312393	-0.324919928227468	-0.528787384103494	-0.128935981283445	-0.387297326180413	-0.34509523906052	-0.236847655276581	-0.561474728949861	-0.676950586882349	-0.285786352639002	-0.428993451021066	-0.393835691535427	-0.637654597976117
"4720"	-0.455578948927708	-0.627346985861603	-0.451418240584459	-0.454755665825156	-0.159902950042479	-0.169121154297416	-0.263754878829764	-0.719082343107193	-0.399355880834426	-0.194038971706283	-0.457920492741524	-0.368111781766872	-0.332948024416927	-0.385743756999403	-0.596701290614739	-0.201996738278284	-0.260372363690338	-0.448512940470609	-0.193992426320919	-0.283059954627348	-0.269842741444005	-0.311045137566624	-0.307101810010713	-0.334524175898423	-0.299406797466596	-0.529772909868098	-0.455162288505772	-0.4157536070757	-0.258157936084762	-0.310546644672023	-0.459791462413425	-0.234010844432976	-0.40478550089392	-0.616854593233004	-0.46060150658151	-0.481715985215848	-0.310927995864395	-0.474072604460567	-0.412859145590131	-0.447188259367413	-0.333592349418755	-0.525113572071494	-0.306502734808939	-0.399596273050162	-0.385283733341536	-0.323944187548556	-0.497726440173217	-0.131316739323771	-0.443673991834014	-0.379736440224665	-0.234692220503264	-0.464375206668587	-0.640839014657486	-0.391883894343981	-0.230624872865928	-0.304293012248136	-0.317437491406873	-0.337058456300503	-0.2991760511061	-0.439403689961138	-0.318792486531738	-0.589021399481269	-0.520600175080247	-0.279942971283311	-0.623911409720631	-0.600755998344084	-0.42788886458971	-0.217598029886607	-0.337752737102864	-0.441227115150064	-0.37261532801097	-0.355305214700962	-0.464352674528766	-0.327206015421698	-0.458777857788763	-0.558460898590966	-0.291705617118278	-0.409461548901679	-0.580157088499373	-0.200768454249328	-0.423004596032095	-0.297712545961546	-0.423023063021163	-0.373162621245939	-0.255622733342168	-0.41563270996299	-0.24492315583916	-0.481736424721431	-0.148888990963188	-0.414521785447499	-0.486327738939988	-0.499079613970648	-0.469728730550582	-0.542807905562054	-0.457548198265723	-0.345457875504679	-0.361785051806595	-0.426794789673933	-0.478178362873018	-0.220080738802254	-0.452973507360362	-0.469261133612813	-0.270778488773959	-0.318390320895527	-0.349019779392417	-0.249067902145036	-0.512506731977417	-0.690763047549191	-0.311869828790285	-0.394130754506039	-0.463461020422496	-0.527471547291326
"4725"	-0.691528276255654	-0.849639253461984	-0.66731822773569	-0.749269386959781	-0.632276184146226	-0.518905179527947	-0.665993324024927	-0.72536484684707	-0.601796658297153	-0.590914872208562	-0.645553991645993	-0.57981552854994	-0.808063877891108	-0.574746804144271	-0.776734322483431	-0.579314647166652	-0.566591497406274	-0.684984125100275	-0.423292929197112	-0.627637542084622	-0.657595624577214	-0.583079307351596	-0.630310581129857	-0.620205209269121	-0.519590736787198	-0.780341458301759	-0.852954177433718	-0.784411162299176	-0.670666994979287	-0.474017906060033	-0.778286244571549	-0.514127106539932	-0.733506001047659	-0.931254776237207	-0.769140175771566	-0.420654241280545	-0.742895475580126	-0.643139316568832	-0.636165895695545	-0.714135974950269	-0.593270324257449	-0.901971049147971	-0.57507891635924	-0.7232352646134	-0.73471661941592	-0.601922433580287	-0.730027858001891	-0.520727572203235	-0.911716362549299	-0.702241265869654	-0.674431158892587	-0.709950988070102	-0.77737685375547	-0.601514940903036	-0.628918250405118	-0.755571934273054	-0.450729017435777	-0.611811748668776	-0.572885327668761	-0.734596429205106	-0.714815942341386	-0.668508405839583	-0.739180017674191	-0.570125014712171	-0.982609021823917	-0.759259007213808	-0.640711651054826	-0.611429283917445	-0.705884630947489	-0.589172635037149	-0.608502840213487	-0.433773237440987	-0.695611467584869	-0.48918581773137	-0.692371611963515	-1.00405462161257	-0.504616311766713	-0.717379275711861	-0.777805850575183	-0.346604633115104	-0.606173917230887	-0.522570632490397	-0.808070194584511	-0.50219550686778	-0.485329252423744	-0.627717251872644	-0.503063559471441	-0.826318827141079	-0.678630641796739	-0.724994605601887	-0.583494884873281	-0.634577663182859	-0.688694419246658	-0.856816057261918	-0.788496150777409	-0.430241606262681	-0.580359869129369	-0.632360191643616	-0.862834961108276	-0.362292821052263	-0.759099530234915	-0.594282230068851	-0.460683993185388	-0.545583949092321	-0.71589457160562	-0.723425902476181	-0.814212335548461	-0.831342064202608	-0.548860760913719	-0.63952909479237	-0.793860580273425	-0.891250660673276
"374291"	-0.323923093334992	-0.39374892008322	-0.208099424774092	-0.246106467157437	-0.091157047193742	-0.0860331536232582	-0.0934160826446691	-0.331255871812285	-0.235855938060647	-0.286209397934993	-0.285754637799257	-0.153193291524536	-0.123836874783247	-0.194525651525312	-0.306037620604603	-0.167646006006528	-0.200642457936978	-0.159884652779118	-0.0310651790654189	-0.14185305265609	-0.197768488382499	-0.157747911092011	-0.180871045499551	-0.106601962236159	-0.197523524614294	-0.406730717865877	-0.153873740548958	-0.393392020801081	-0.171887216885256	-0.134831867368485	-0.23640448358211	0.0210046766889864	-0.373040623354607	-0.198946988148195	-0.252343270920731	-0.186255255142348	-0.217782468712535	-0.348594962077666	-0.244129324004234	-0.384975878313225	-0.239303834909531	-0.334025010694662	-0.240682419831509	-0.282289922472529	-0.293184387115965	-0.23233732465616	-0.194593148793003	-0.0969317858181074	-0.430741684878694	-0.194636293141471	-0.154651532388386	-0.277192637682298	-0.492159182433726	-0.301440101700052	-0.234637728436085	-0.196365221172918	-0.143925727715871	-0.386232737415009	-0.181086164224837	-0.278826100983556	-0.201289867464265	-0.337772397391156	-0.215594945343703	-0.371451027417053	-0.389810135625806	-0.314382520663373	-0.180789063196652	-0.217599595350061	-0.254255645556286	-0.30199371229911	-0.228184654813878	-0.0959975893297848	-0.21526266690414	-0.125869815997606	-0.188814908923223	-0.348293999853398	0.17700111851313	-0.31807697516201	-0.446441623617999	-0.00850469305456824	-0.240515175252937	-0.308896111259124	-0.289513115581672	-0.21005670723172	-0.140827414491505	-0.116037838286329	0.0396182563503231	-0.26772782138646	-0.194625773116621	-0.241056914171355	-0.211780913458036	-0.199429150090263	-0.389902101916195	-0.35792528731942	-0.327897051594692	-0.229645934350468	-0.192916860774734	-0.283486934216264	-0.375969814173306	-0.0986801556920757	-0.176043355844499	-0.179773891597454	-0.0106224209268065	-0.185623596422805	-0.193551379996224	-0.18143171298819	-0.434101412358523	-0.227196444793155	-0.149972815851732	-0.336041693256895	-0.190155557086487	-0.548946664697859
"4728"	-0.399597081134471	-0.564805906263837	-0.411164228401353	-0.26878256395406	-0.173041760643785	-0.302826783364095	-0.17386205888937	-0.610113196577459	-0.345704610714159	-0.361735272852803	-0.449072088785618	-0.216650644902024	-0.365374354005422	-0.338232916299679	-0.575699361218959	-0.125626054302735	-0.384662053625801	-0.330490124052033	-0.194540697131982	-0.281655586778127	-0.29489436888728	-0.218081681997894	-0.446283796897145	-0.263824398419566	-0.316284060729595	-0.536472358446553	-0.469931516116762	-0.382908859359502	-0.288458113413054	-0.43701333043614	-0.465430486046703	-0.234449462583477	-0.514267800787369	-0.726359730195637	-0.470293541786884	-0.240589683163002	-0.424647276597498	-0.439614828227214	-0.422207533893893	-0.491229541774188	-0.411309966185797	-0.510411561534706	-0.2931667359873	-0.483301700876438	-0.474242369744507	-0.271020533182346	-0.337050410822352	-0.270413175881389	-0.447081677919427	-0.425174376503837	-0.240164825457099	-0.436239355829178	-0.691898142170037	-0.337300568971454	-0.360359994377911	-0.337543496493496	-0.323365854612479	-0.385010563692158	-0.237641961938318	-0.36310032787277	-0.528326922338332	-0.493367547482809	-0.521203920085659	-0.394085472781658	-0.467990703991924	-0.503016215832532	-0.322499546338526	-0.304922966781172	-0.368342438495218	-0.354200555807363	-0.384167744194467	-0.24162257201493	-0.394061528258323	-0.320343145688478	-0.311383032224407	-0.701893581242054	-0.14954252048121	-0.415836909008123	-0.62379695936412	-0.109601424986069	-0.488622063491271	-0.315383142055007	-0.371334908031349	-0.338570952482558	-0.158668500035196	-0.279521827843694	-0.248908867469414	-0.65788256599302	-0.324553273023327	-0.318271398694915	-0.461385261847363	-0.375093920994767	-0.471322409169961	-0.462799351020685	-0.486693640052645	-0.278523034547536	-0.421636138110721	-0.298396899657905	-0.637178933223445	-0.0729842593309977	-0.46675462224795	-0.57326550049195	-0.126382748842898	-0.302057002125198	-0.392980738681565	-0.351893565186324	-0.561325297664736	-0.540187995914122	-0.285981019899426	-0.311430165904082	-0.448486692217534	-0.65189369813056
