	"ACH.000012"	"ACH.000036"	"ACH.000060"	"ACH.000078"	"ACH.000082"	"ACH.000095"	"ACH.000097"	"ACH.000108"	"ACH.000113"	"ACH.000123"	"ACH.000150"	"ACH.000178"	"ACH.000183"	"ACH.000188"	"ACH.000190"	"ACH.000204"	"ACH.000215"	"ACH.000223"	"ACH.000235"	"ACH.000237"	"ACH.000248"	"ACH.000250"	"ACH.000264"	"ACH.000272"	"ACH.000274"	"ACH.000288"	"ACH.000311"	"ACH.000319"	"ACH.000320"	"ACH.000331"	"ACH.000332"	"ACH.000339"	"ACH.000356"	"ACH.000362"	"ACH.000376"	"ACH.000383"	"ACH.000387"	"ACH.000390"	"ACH.000395"	"ACH.000403"	"ACH.000407"	"ACH.000408"	"ACH.000411"	"ACH.000414"	"ACH.000416"	"ACH.000444"	"ACH.000452"	"ACH.000464"	"ACH.000468"	"ACH.000469"	"ACH.000471"	"ACH.000485"	"ACH.000496"	"ACH.000505"	"ACH.000520"	"ACH.000542"	"ACH.000545"	"ACH.000556"	"ACH.000588"	"ACH.000593"	"ACH.000601"	"ACH.000605"	"ACH.000622"	"ACH.000623"	"ACH.000624"	"ACH.000627"	"ACH.000665"	"ACH.000673"	"ACH.000676"	"ACH.000694"	"ACH.000714"	"ACH.000721"	"ACH.000735"	"ACH.000736"	"ACH.000753"	"ACH.000760"	"ACH.000762"	"ACH.000764"	"ACH.000768"	"ACH.000770"	"ACH.000773"	"ACH.000776"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000794"	"ACH.000796"	"ACH.000802"	"ACH.000809"	"ACH.000817"	"ACH.000823"	"ACH.000841"	"ACH.000847"	"ACH.000865"	"ACH.000866"	"ACH.000867"	"ACH.000872"	"ACH.000881"	"ACH.000887"	"ACH.000905"	"ACH.000906"	"ACH.000907"	"ACH.000912"	"ACH.000932"	"ACH.000953"	"ACH.000960"	"ACH.001028"	"ACH.001048"	"ACH.001054"	"ACH.001211"	"ACH.001232"	"ACH.001239"	"ACH.001302"	"ACH.001368"	"ACH.001374"	"ACH.001554"
"2784"	0.0443692746108084	-0.0368272153192976	-0.0621221977381708	-0.173123032618214	-0.0681951866059019	-0.0779526102695266	-0.0512342447448758	-0.156541050946406	-0.0270223999782168	-0.149135614096368	-0.00643574911374745	0.01542039670864	-0.0848284330275497	-0.0452115948997086	-0.0874615897112266	0.0709894588624604	-0.0340933754875628	-0.165583382138518	-0.093905330447922	-0.0994657134958159	0.0980602363839645	-0.0653142555430516	-0.147222102732657	-0.156983452443807	-0.0967553326583111	-0.194428085796567	-0.107867080400489	-0.23223823252032	-0.169236757152868	0.0029389656205284	-0.134489960992164	-0.111988052315348	0.00108494750282097	-0.120592980104853	-0.0658130423014104	-0.133782821576094	-0.0594419961744192	-0.021275341043387	0.0328577937181661	-0.0183647707618804	0.00338987660358542	-0.159985790529423	-0.141305287821545	-0.166741394070105	-0.0610786443269224	-0.0328795119950397	-0.241829597027477	-0.163809506305752	-0.282253286000089	-0.0956070421668304	-0.206901206617828	-0.142643140218034	-0.108369897834721	-0.081819224030753	-0.104744414076034	-0.123431152202859	-0.0290106244733538	-0.0189697543761228	0.00706165723389717	-0.146605480333409	-0.0369378157302326	-0.068713437927046	-0.110188537354536	-0.0971132980975819	-0.04868723683359	-0.180765990870524	-0.080760693157547	-0.143445582421269	-0.196124842278524	-0.180028449418799	-0.249038713216806	-0.146172095951193	-0.153587252893062	-0.181222249890209	-0.0764937400756036	-0.0539708938273454	-0.0826891432585871	-0.0268121199229428	-0.0503131841332091	-0.134293884023833	0.0142932578144623	-0.213157281934065	-0.121526310404855	-0.0933238952888581	-0.0674737927192882	-0.0259446020525707	-0.0953615976483728	-0.134851635348561	-0.0830312311867166	-0.235671856038917	-0.12381152835031	-0.0526573107269508	-0.209610412631334	-0.0613119295426587	-0.0110787746711884	-0.0371636880062891	3.2708802800599E-5	-0.168220743753413	-0.0162714142540101	0.0658060709893073	-0.0609980770347321	-0.029104001412928	-0.0319264122984472	-0.179236806833819	-0.237297144884905	-0.0261609124843199	-0.0924832004453739	-0.130323997453355	-0.107635425108037	0.116890563965457	-0.136125449786831	-0.155349515088667	0.051025679188248	-0.0156117170330798	-0.0676192552705511	-0.106032706954395
"27239"	2.87481516436506E-4	-0.141125156521724	-0.12580009764439	-0.0940480922542052	-0.140004455311289	-0.130329790104486	-0.0617309680954061	-0.0755086088949617	-0.0709177207979777	-0.0958782479937221	0.0175013747833322	-0.00765662702152195	-0.0704841217531791	-0.122435845636324	0.0233138136355434	0.00278686326339122	-0.120638590062494	-0.0953824891526452	-0.0783018545096025	-0.0755430345020774	-0.0332520243984814	-0.0670124766249089	-0.106384192707621	-0.1089333829709	-0.156581500565331	-0.180457903564985	-0.182312579865122	0.0700047569824735	-0.216282719658492	-0.0250392955808465	-0.127361981187422	-0.0802736719228618	-0.134941427862048	-0.0868305535775763	-0.0309469812967588	-0.0459658219772159	-0.192734659750693	-0.08811298364245	0.0340011023210789	-0.151459569787841	-0.0562063924557674	-0.161235844127967	-0.130268510027409	-0.125690196093053	-0.0819762434400595	-0.0868272860792703	-0.279824164723427	-0.184919664692636	-0.227073492035309	-0.138995931817032	-0.254234108612729	-0.0808558098111664	-0.097397290183852	-0.188412227214196	-0.0894156525618778	-0.0903503105450273	-0.127672224630999	-0.172080107911035	-0.0775669434601306	-0.235656899970609	-0.0502436200125991	0.0486129151846511	-0.0120164896139658	-0.0614343413853183	-0.0313095406078811	-0.20241819463399	-0.0874291995961427	-0.0627229845787597	-0.167738941930927	-0.193388887431933	-0.0390649756743237	-0.191705454810925	-0.173443243097149	-0.179622105557469	-0.0878408232206225	-0.0862708710056764	-0.158632772247318	-0.0563481797350653	0.0643672977098456	-0.186642055318203	-0.156645427466866	-0.120621466105882	-0.0458618279044152	-0.0527901854867089	-0.0566077103630701	-0.0225285243054196	-0.203852922406973	-0.164944333091565	-0.0860403151817658	0.0241972255937058	-0.109401808581427	-0.0930711729267158	-0.168804366346342	-0.125927254407618	-0.136868959578857	-0.0283979446307817	-0.11097134125968	-0.093901458405441	-0.0742076505850121	-0.0489170397421791	-0.124918208501448	-0.00915325330555809	-0.0311725937513819	-0.0521408609309597	-0.015538510239092	-0.0911092821556599	-0.0932304589528645	-0.106891259268738	-0.0328783795551716	0.00128644230088741	-0.155428038920027	-0.152282515522133	-0.0629456407815959	-0.103727240126662	-0.0707728395520556	-0.184319208019799
"9493"	-1.05770083182689	-0.876841779677595	-0.950868431552713	-1.04191029544279	-0.960378428911514	-1.06580041493821	-0.996087751208136	-0.974998428364461	-0.951558708124992	-0.994521949601591	-0.913948604188971	-0.947368043455988	-1.05650510613068	-0.887421479651632	-0.92778510513429	-0.949989584999446	-0.845745590383697	-1.0080294911864	-0.935008550868105	-0.996707245727183	-0.997473982696005	-0.954259314402998	-0.95781731230572	-0.975463668273828	-0.91960394656862	-0.902925203749856	-0.777813808880795	-0.903976370130534	-1.07537476096086	-0.967906226033274	-0.928257511123001	-0.956152458798614	-0.795462742594254	-0.951222251992512	-1.05176946516034	-0.905608759632072	-1.08369636973035	-0.92652693700185	-1.07771007089114	-1.09042152640726	-0.880867802629843	-0.911537924075583	-0.969820744724386	-0.822355607705953	-1.00135795489804	-0.932021715175994	-0.948495674071804	-1.04785331491708	-1.08864457924193	-0.986755588559034	-0.908243015965121	-0.882798945463639	-1.02318866587549	-1.0013885962893	-1.10567380358581	-0.913694912946037	-0.904056877095449	-0.946348733387799	-1.04561722894314	-1.06640805300326	-0.989353677040121	-0.773194015030372	-0.919206893847778	-0.933712248144967	-1.03362945831574	-0.924928237456884	-0.838894508611222	-0.858653722671072	-0.906330088624782	-0.901655226669215	-1.07711160481262	-1.04148902579503	-0.94633167532002	-1.13295560231943	-1.10098727191369	-0.971476770786459	-0.771982493667351	-0.990191198547566	-1.03791347387038	-1.16509253859934	-1.04170853996664	-0.970828867632132	-1.04707818407137	-0.799777801841223	-0.941782869956474	-1.01411546759397	-1.23549174036198	-0.908555375447829	-1.01255410176743	-0.771371166247894	-0.928243932375222	-1.02229840633475	-0.961464081232823	-0.970980932369596	-1.09517897964513	-0.874555435014869	-1.13647213647969	-1.02503047089301	-0.982368486750272	-1.07673316172365	-1.05012253435929	-0.926329109060451	-1.12626076300401	-0.86720733943358	-0.940228974856002	-0.881878996707716	-0.860923943359703	-0.920804876796348	-0.950572261647115	-1.01911826830945	-1.05518492247069	-0.934185857326231	-1.06277293840387	-1.05109944150048	-1.02348186817651	-1.03299150062594
"84930"	-1.33339940997473	-1.3388441155836	-1.40802606763989	-1.34023412456081	-1.38504620375039	-1.47618478012619	-1.31554296586277	-1.34486106093937	-1.19589887093268	-1.24405901776112	-1.53197357280756	-1.34619863864994	-1.48095129389277	-1.39911595702502	-1.53227687840864	-1.2348756109145	-1.4942275176027	-1.37465483400137	-1.36182291134236	-1.4622369499084	-1.32902982857872	-1.28630964705769	-1.56633255038069	-1.41726828787764	-1.54556384387605	-1.54974528507246	-1.35852564932984	-1.5466046151748	-1.47550916228763	-1.27861972790095	-1.42265174445409	-1.40572941984498	-1.2863944818066	-1.48314618027098	-1.43231163231224	-1.33029127134825	-1.51061461730723	-1.47715819041506	-1.35608102458914	-1.58268667973761	-1.37893852030803	-1.38325026928613	-1.27127155751027	-1.42928596423901	-1.41551201409552	-1.25674853058835	-1.71379647604977	-1.43111041251638	-1.35414854843028	-1.62825539221355	-1.41673377533471	-1.48025530080217	-1.44056306343702	-1.18682874748766	-1.26151708360028	-1.39993830374448	-1.31218788398298	-1.43621284489114	-1.62356407334542	-1.50088564283353	-1.30954090209288	-1.42942491847168	-1.4975268507472	-1.62620246427023	-1.55134213990479	-1.31397822326971	-1.47292536370658	-1.53991903576176	-1.43380745771494	-1.41616280865146	-1.41571374682644	-1.50735527319564	-1.51351816641091	-1.44904753605127	-1.49164378240351	-1.34269137198105	-1.44649264103912	-1.14556273305206	-1.34906295314694	-1.53998029281951	-1.5004506560973	-1.26462139190197	-1.62888103681224	-1.34422870095851	-1.56660358815222	-1.38739558680968	-1.50079245349051	-1.64963397096956	-1.37440355067237	-1.22939915993677	-1.46234020750956	-1.37069600784512	-1.41613554037917	-1.50080248496346	-1.45619739767951	-1.39152228329377	-1.0505883695634	-1.4149645260577	-1.10439758390647	-1.44556451203452	-1.41307340668098	-1.2694634356149	-1.35294307620601	-1.24350027752441	-1.40614308765426	-1.42429662758906	-1.49862358100886	-1.47181814921701	-1.15518654090783	-1.16446488273149	-1.34776779655483	-1.25299974887606	-1.16563690423467	-1.49428501266716	-1.20060917205817	-1.42651594006633
"93408"	0.121641499538355	0.357975704909884	0.13146848037502	0.20288913578276	0.116813178345408	0.146097651638645	0.144063879575365	0.24275015535341	0.145127137764853	0.179816792816903	0.293577213860879	0.0836159495168962	0.135348386440281	0.0746234787701183	0.205244786764554	0.296587778702039	0.12681721103651	0.152047306757737	0.13967990299794	0.0648322498237841	0.232658872242589	0.108774587135602	0.165884931639559	0.189128288746347	0.104492359898687	0.108094172531801	0.0768411548638802	0.111104023913372	0.101627620565127	0.11914373127604	0.155985110058452	0.164129482452134	0.0412983130835324	0.161274638506683	0.144650062323347	0.115772035729475	0.0952544497618976	0.105817684162024	0.0757656574350807	0.15867503905584	0.0456783642582691	0.225313841385709	0.180542947183006	0.214066116928348	0.120927169553281	0.153006311799477	0.0721088008584193	0.0553916392496792	0.117600139392013	0.0721951196856887	0.192125836755907	0.148853364936814	0.170908281331007	0.146218890922509	0.0958444831654175	0.103067211213739	0.129310339143617	0.114053477270571	0.125890387686654	0.188462281640687	0.180373830582573	0.304654692780028	0.215955572160209	0.120628719868747	0.117971583681157	0.213768291772364	0.175662302556997	0.1026215671064	0.172069726883118	0.17408973292739	0.148478379569991	0.212682073821223	0.146219009061295	0.141470903864558	0.150071445677473	0.178736046039192	0.309980578033752	-0.0556815643784801	0.263385269736184	0.0690590043957445	0.211758938526305	0.0186737518869403	0.091506277515579	0.156313071003588	0.104516399252949	0.107734098930519	0.164597083195879	0.0796682798371806	0.148102521255213	0.0172284305735587	0.126989052706519	0.19391366565572	0.32758894140761	0.14971463042425	0.226283036128377	0.121530818335906	0.141793808676851	0.169159000371759	0.17305867622662	0.177155396924102	0.10878761215873	0.343066348377005	0.10021222755717	0.135388753108171	0.186978395583988	0.146814054401156	0.207740764601363	0.206610123661824	0.226074350444702	0.215731030442053	0.162917665545181	0.176696243480925	0.0499428378656589	0.223225462739446	0.261749268073454	0.125842427301068
"4700"	-0.427840900722217	-0.183780804561439	-0.651783358495292	-0.713132047589382	-0.345326306451819	-0.271164924563897	-0.532811772255532	-0.419290972796229	-0.572457839588884	-0.520376120111268	-0.494187324999895	-0.2754189738157	-0.438871117717214	-0.174137540377237	-0.696263035860002	-0.662728288415349	-0.518322075987563	-0.500621782291958	-0.379430373964829	-0.261960627663749	-0.280077953013838	-0.201392782559067	-0.349409470646011	-0.398324018411669	-0.445326847447136	-0.497212346221236	-0.431252488564804	-0.443204080500501	-0.279677739245435	-0.260621496764434	-0.255596518521956	-0.393283127204573	-0.541375104534513	-0.587297378065901	-0.613430806625025	-0.455252407177041	-0.278810240476816	-0.603336760482197	-0.546267604021276	-0.586081451949553	-0.411864328768061	-0.750416283629286	-0.187596239849769	-0.592907476588223	-0.471373117033946	-0.603552233642142	-0.322642349680312	-0.26394077725833	-0.515318585650924	-0.684316759349191	-0.213972218117897	-0.392895959364575	-0.196351962722428	-0.39812837209406	-0.23170391129165	-0.301442295525609	-0.472382146072021	-0.595121429011733	-0.488571079652871	-0.522793394794633	-0.392064494208029	-0.367136895299194	-0.466733102274664	-0.391434486872348	-0.383622434006514	-0.413159572358762	-0.318105699982917	-0.346524502798233	-0.551114604264315	-0.576899845338451	-0.450065386710921	-0.394715398233514	-0.309952038145159	-0.609548855797785	-0.534399803875726	-0.502425504132591	-0.36258585243317	-0.46948610126122	-0.401263796531032	-0.284290067532775	-0.275093693498971	-0.462273961160519	-0.24228533251855	-0.533881677790604	-0.36649477507268	-0.296332186344061	-0.600319837019256	-0.481434785180226	-0.487828816365869	-0.164968099241543	-0.38115750688931	-0.197712096621842	-0.552199948880756	-0.541795298805594	-0.637591461758947	-0.3239717881514	-0.510809681877392	-0.40649127284736	-0.513579703146268	-0.378070259760248	-0.728924488552844	-0.565679799555719	-0.165785763053968	-0.583146061686629	-0.257552027490156	-0.332083555652072	-0.522480140379185	-0.374083616177092	-0.385724437508755	-0.461828387574922	-0.269940708240743	-0.779099500396211	-0.166862560740451	-0.492244007283099	0.221316702730262	-0.625015508270276
"4702"	-0.377206418752396	0.0524156746775215	-0.341044184101037	-0.514727186970547	-0.334937411179833	-0.272508630766225	-0.424105158599743	-0.408660608521924	-0.64953361910854	-0.388475896405514	-0.348756299848121	-0.233072008824207	-0.458004420908745	-0.285491125442419	-0.619927961277061	-0.533808873522065	-0.490285617628272	-0.427205433446925	-0.377844357393276	-0.21840628370797	-0.268317208601425	-0.247363312204415	-0.416924498889911	-0.460579269220673	-0.419486507318151	-0.439936618145809	-0.47766290846166	-0.465692025265142	-0.6195092497408	-0.296550752661657	-0.27237804926583	-0.413067262927572	-0.488588792554134	-0.447541801722842	-0.514914722767664	-0.660502259282613	-0.145193617525679	-0.446151682380512	-0.548851352023875	-0.477022062652579	-0.433802510736528	-0.62190496898749	-0.21073375412416	-0.579104015965551	-0.438128590744638	-0.761312915731249	-0.210008505126162	-0.281402620929129	-0.313311919893693	-0.578853892788883	-0.15918314792555	-0.272555278267611	-0.258165907273287	-0.444539530748043	-0.219099060369679	-0.246244422176124	-0.310209351427747	-0.596310345070293	-0.618262378777356	-0.521272746229753	-0.228513983588785	-0.656007145787543	-0.612343614213887	-0.429403232733695	-0.133062726715207	-0.394592404604667	-0.248147685229642	-0.191399928801031	-0.714874540160371	-0.695621012994256	-0.0605601095938051	-0.53717538729121	-0.335995986337405	-0.552929312227719	-0.550114133204826	-0.271835769769606	-0.456875552688085	-0.317599654201632	-0.507120251332219	-0.175205256699286	-0.256653225969609	-0.254620557048166	-0.221062840405964	-0.340125778009052	-0.291850953886333	-0.21967339777556	-0.725448659417411	-0.47902664512372	-0.376615072981107	-0.00778049356178339	-0.561516339853048	-0.361565216012162	-0.593993204577946	-0.403159798669779	-0.745324326067101	-0.20318791837223	-0.367927894163764	-0.478285864620371	-0.53002842880109	-0.430348739786798	-0.636160639445508	-0.467499159093261	-0.17426663479599	-0.523241002787334	-0.341930496705554	-0.214479574679274	-0.545810637034675	-0.498196039862905	-0.436410683066858	-0.322864644373686	-0.309356180681379	-0.578390179343968	-0.38681267910703	-0.241991492229629	0.0558722628442564	-0.552344478357866
"4716"	-0.582986710090071	-0.234532822889372	-0.59001281546153	-0.637302440809247	-0.400736224562108	-0.229870732943273	-0.434117383556622	-0.329422789090059	-0.616171394658154	-0.429127068491886	-0.439213030643974	-0.19134041155391	-0.490795722313012	-0.111032342961719	-0.735851671391956	-0.574565139768283	-0.425757496291331	-0.382848997645481	-0.482366519646259	-0.259291602665029	-0.321571099825753	-0.288100728342329	-0.406789287863471	-0.429294055458064	-0.434291507635764	-0.652120987660452	-0.446537855743395	-0.48051625477139	-0.477494424736751	-0.221439058926671	-0.257075669556816	-0.439180951946149	-0.919863976345032	-0.562469658027967	-0.572681814271472	-0.656768874381043	-0.162548681521412	-0.511268899941711	-0.283752932147975	-0.595013845782304	-0.463746817265916	-0.719835423973608	-0.272886692657269	-0.656246267784679	-0.363577636653933	-0.474398136437421	-0.317628516821081	-0.328114224002379	-0.331710561921986	-0.713815393020581	-0.303929847417481	-0.317847599910919	-0.237427694017095	-0.491210831637238	-0.257408073741971	-0.277260070172532	-0.509907283425493	-0.744469283889936	-0.474063254114698	-0.562289165458383	-0.340681090805613	-0.462874771195713	-0.359980483732456	-0.393684240657473	-0.258645995553858	-0.268851554146187	-0.231838820531272	-0.215132516356094	-0.638351135644926	-0.661337865543455	-0.217290825060493	-0.511048439675038	-0.270090870465514	-0.60430949233228	-0.607187504426702	-0.482491717461864	-0.256340881915968	-0.286598354250313	-0.547253533111828	-0.157763193321711	-0.359741504833203	-0.338750062558132	-0.162243071123564	-0.600423352764173	-0.403503839375209	-0.164857266708797	-0.598628991637893	-0.518565816212715	-0.539791791882684	-0.180423119382753	-0.446475790036548	-0.298419635026917	-0.433923277322144	-0.414019654692972	-0.662570885988497	-0.295662859238758	-0.399344892869377	-0.545043223405965	-0.464880857488289	-0.372224621397682	-0.699194209021164	-0.410043295607738	-0.127519430872925	-0.46164390878554	-0.271159493073482	-0.301131173785322	-0.520769793777414	-0.436047445711752	-0.455651198170241	-0.318072349674459	-0.339367866067206	-0.64995910410993	-0.299082165495813	-0.50713242064205	-0.273676957061717	-0.572308860240671
"4712"	-0.397025118123705	-0.192969474476992	-0.567963888053418	-0.557033642972253	-0.361669733763942	-0.333851346367052	-0.484625805788973	-0.366198291566464	-0.730532294576992	-0.779971970609837	-0.622596511055378	-0.335543957293632	-0.476930757460106	-0.458551267149389	-0.918364602625106	-0.603725317708899	-0.58425553972427	-0.561785804808443	-0.45210754566923	-0.282708635114792	-0.462970478235318	-0.262754585138824	-0.559780404363387	-0.572477130984012	-0.586812889274341	-0.447700505955804	-0.444287220416379	-0.464863006631631	-0.61603720416719	-0.498760863828682	-0.432768303753926	-0.534044407555099	-0.495900063816806	-0.70048035504802	-0.579448709391929	-0.645211624779131	-0.189162075459951	-0.637686403588648	-0.561255735667735	-0.631021651801391	-0.439228243079539	-0.64106681471709	-0.342306777734333	-0.585191681438787	-0.530486442129371	-0.728284371977166	-0.345369980939299	-0.336604086676446	-0.399280088966926	-0.628864389267419	-0.2827425076135	-0.403968496259071	-0.292036161581311	-0.444040414716059	-0.469070104127884	-0.419560250990265	-0.502653229014387	-0.755760608944362	-0.710451670433478	-0.486007160865722	-0.525989046947709	-0.413881251608004	-0.500159517662325	-0.445232721775117	-0.406545732540175	-0.362129080820168	-0.347723448352769	-0.216528038328022	-0.777180731030127	-0.795631440331084	-0.214718491867242	-0.61447190184428	-0.410584987793925	-0.646032753965457	-0.533074253250167	-0.668868260824791	-0.534763092186003	-0.58231766426444	-0.658126021520584	-0.276662031473537	-0.360569459019925	-0.52922799884114	-0.247893112012919	-0.533669614936659	-0.450152413296581	-0.316893390178468	-0.809333126685646	-0.804421875017746	-0.489327589036826	-0.338283428896677	-0.520261895178587	-0.263046661194308	-0.523087942765175	-0.506445713560522	-0.853265321179363	-0.472349501612552	-0.478864604689098	-0.642905311191099	-0.660814503796829	-0.466362626815637	-0.616351562881155	-0.628462474289119	-0.301360986256527	-0.608765687648891	-0.313728491854318	-0.34049564953844	-0.610383251628101	-0.510017536489838	-0.440382271668977	-0.374381644489932	-0.382424492964666	-0.640184370006142	-0.588537649103419	-0.616720650951555	-0.540238856780156	-0.618040614456669
"4714"	-0.417049444563045	-0.179624074346803	-0.470138495586445	-0.573948689906727	-0.418097708318508	-0.273279087953608	-0.508192764465947	-0.385366416416429	-0.616926287061746	-0.57845108460985	-0.576328965973306	-0.241099132839794	-0.531619286464427	-0.160639030591334	-0.779961035349622	-0.585290015003367	-0.438017339857776	-0.56716414279303	-0.366037197215286	-0.245811128407677	-0.335311977462883	-0.250365246332913	-0.489987457787718	-0.356872274059533	-0.401600883606216	-0.465681187968852	-0.396090204745098	-0.435955337864314	-0.280400916723659	-0.375786234319791	-0.259879029238904	-0.454824088111086	-0.695731915435907	-0.433502050576949	-0.639911427860889	-0.484353076965784	-0.255866780812481	-0.568267089282599	-0.434423654319551	-0.554222389546041	-0.410984630787392	-0.628078371986331	-0.345161786887611	-0.433046919998395	-0.492570597489471	-0.500473467692833	-0.49702124548106	-0.444738355694961	-0.354613500677835	-0.604625072491732	-0.142506898779707	-0.431049144297756	-0.271888715995476	-0.382992920640997	-0.250870353856441	-0.225320568500856	-0.393491728753276	-0.691266906119356	-0.585242112954328	-0.532305151156283	-0.365229726567429	-0.3964633204064	-0.482153307483745	-0.381911877195946	-0.29610645530734	-0.337424995447814	-0.406752234480867	-0.337460926720805	-0.665455676993982	-0.71171856820082	-0.222698236717618	-0.459871354769165	-0.419059957077858	-0.621277103322327	-0.531961949230611	-0.483091981740097	-0.316598896625251	-0.403951540393636	-0.475710903011131	-0.282329974328476	-0.340148966222921	-0.267894540057235	-0.178029874133451	-0.493927357480938	-0.369751148737184	-0.192817097048404	-0.631606602437144	-0.491760369932158	-0.490163083404831	-0.476925427533111	-0.370387154345329	-0.178814772000839	-0.636811909058163	-0.527083049613244	-0.729309081596616	-0.435574427416173	-0.383036326139181	-0.545282667150344	-0.427713615670573	-0.555594637182222	-0.51046449475322	-0.437734395113447	-0.163983823535797	-0.439006640309354	-0.308686137258699	-0.32896434225717	-0.54157719254234	-0.523345124553445	-0.341784504076041	-0.291948571462761	-0.381759961067163	-0.546046671073597	-0.453789169062066	-0.356888406815486	-0.141753127813678	-0.616065712919656
"4717"	-0.259312877609837	0.100894006728261	-0.388679164713616	-0.376077754203459	-0.221130633728821	-0.0336856459270568	-0.135065069821062	-0.0635338297814366	-0.336221679114658	-0.27813736034415	-0.208997489875032	-0.0770248692620824	-0.184580751554008	-0.0167997706507821	-0.382724909809149	-0.215847715410224	-0.192899556300123	-0.254165903128729	-0.239917949629282	0.0182824212552079	-0.195243141564373	0.0231820069486622	-0.180605380769766	-0.251127540016552	-0.21220827253776	-0.221709404398414	-0.280792639019052	-0.122175116053447	-0.143951580613132	-0.106245209702474	-0.0344386491441217	-0.192039084964413	-0.224413848196575	-0.380301520637665	-0.289599279927872	-0.315365849764627	-0.0684495941091204	-0.254941486075655	-0.136035663338773	-0.324979949907821	-0.316216598902991	-0.177381778997032	-0.178356869986936	-0.301012398493921	-0.171709963814461	-0.347991696995993	-0.103106707352817	-0.0830517253413262	-0.132238333875724	-0.369980305805809	-0.0630940628338757	-0.165932587872737	-0.157879167372408	-0.175698599772697	0.0530007812079219	-0.0848299889269231	-0.185543434394375	-0.391929421757407	-0.484558510777024	-0.301846221582583	-0.158610865127141	-0.236597204976605	-0.06877683429761	-0.150057277348561	-0.0437526836410992	-0.178578919092819	-0.126473290402386	-0.055297638246801	-0.307709633062879	-0.458723127697626	-0.0211144407707071	-0.0520490514868535	-0.134291197926676	-0.328654518695103	-0.224261423663419	-0.186603055583425	-0.142887487987473	-0.289558892643514	-0.167804886347252	-0.0569806144879918	-0.0669326203846974	-0.0836158789376406	0.0340919256591641	-0.262238321030673	-0.139690042129744	-0.0309084444597691	-0.314558425780475	-0.357014037812222	-0.171910951478276	-0.0701593635071629	-0.267721158007146	-0.10128886407177	-0.288504874124961	-0.250241274190407	-0.352225727791936	-0.10950246173282	-0.043157047673193	-0.33335289977313	-0.284828998079209	-0.154956454502043	-0.409194260440504	-0.231614214101455	0.0804194212685726	-0.222038562450869	-0.0509641439306175	0.050239187484204	-0.276016784529148	-0.20078388215196	-0.190248587367866	-0.216946233084026	-0.173719382771815	-0.290023906761151	-0.134982855838456	-0.145475747376172	0.328738368374738	-0.325859382781332
"4718"	-0.289647295880664	0.078361977546849	-0.373745922052665	-0.370051134889055	-0.292893471261353	-0.0455678661659983	-0.310597670941914	-0.186201888271278	-0.585749173447918	-0.422810906259528	-0.288154547948057	-0.198587633215203	-0.292377379639302	-0.143167562887621	-0.54989440330178	-0.484774877327702	-0.28561048918978	-0.37503334399727	-0.258527919796782	-0.142823852112024	-0.132824204977176	-0.0881348061191479	-0.279896471465748	-0.273411496964203	-0.364687003415851	-0.380184156037692	-0.312303442253371	-0.360918227731951	-0.359268805430621	-0.174840513032399	-0.120844290262223	-0.394743403688722	-0.308350542551406	-0.42326928764128	-0.59880450819383	-0.536569443628942	0.00589510818877343	-0.374557611555784	-0.210463326917582	-0.467185595241424	-0.264120052008741	-0.49235401305725	-0.225678665127928	-0.373040522405679	-0.281937821788454	-0.488125403392582	-0.136166102449319	-0.285354554447135	-0.216955659639359	-0.49730895427127	-0.114339572884316	-0.239291598038564	-0.106020630452916	-0.305631910451852	-0.0273701028031083	-0.103254453640365	-0.344544190440877	-0.486771448411787	-0.504950220182515	-0.401457333734337	-0.220133600475842	-0.224622611019726	-0.248754822394296	-0.167526482752988	-0.15790843177875	-0.227895669477259	-0.270238171897573	-0.0715232569266346	-0.293863303923678	-0.605347944229088	0.0314507388291871	-0.403591763073338	-0.235621801976042	-0.486486329101418	-0.352991394644047	-0.242376303878072	-0.271013992375269	-0.139188910560687	-0.357630902080197	-0.118599465290133	-0.285112682534987	-0.24213711161401	-0.0552545218722164	-0.374718196787852	-0.142730739996272	-0.184975312515663	-0.421095220899207	-0.299846360088983	-0.151713059477195	-0.256516299598063	-0.491421328239856	-0.0433015445149639	-0.409550679642943	-0.324497586663209	-0.432230631273145	-0.257910843280321	-0.252921935201293	-0.366846264887438	-0.43867189245758	-0.274004610363992	-0.55581625363222	-0.289125148089725	-0.0754715859335491	-0.356305119533118	-0.19993834960398	-0.146882568750334	-0.309975476014288	-0.274499671648618	-0.171278137842612	-0.117172131287125	-0.280743525859535	-0.326929916307875	-0.182345272102673	-0.267922686014817	0.100600054579405	-0.478885888826262
