	"ACH.000009"	"ACH.000012"	"ACH.000013"	"ACH.000028"	"ACH.000047"	"ACH.000070"	"ACH.000087"	"ACH.000137"	"ACH.000142"	"ACH.000198"	"ACH.000215"	"ACH.000226"	"ACH.000237"	"ACH.000238"	"ACH.000261"	"ACH.000278"	"ACH.000291"	"ACH.000312"	"ACH.000319"	"ACH.000320"	"ACH.000339"	"ACH.000362"	"ACH.000381"	"ACH.000389"	"ACH.000393"	"ACH.000414"	"ACH.000415"	"ACH.000433"	"ACH.000452"	"ACH.000463"	"ACH.000472"	"ACH.000475"	"ACH.000488"	"ACH.000490"	"ACH.000496"	"ACH.000502"	"ACH.000507"	"ACH.000516"	"ACH.000517"	"ACH.000522"	"ACH.000527"	"ACH.000545"	"ACH.000571"	"ACH.000573"	"ACH.000584"	"ACH.000601"	"ACH.000606"	"ACH.000619"	"ACH.000623"	"ACH.000627"	"ACH.000632"	"ACH.000638"	"ACH.000651"	"ACH.000658"	"ACH.000663"	"ACH.000694"	"ACH.000695"	"ACH.000701"	"ACH.000706"	"ACH.000720"	"ACH.000735"	"ACH.000753"	"ACH.000765"	"ACH.000771"	"ACH.000778"	"ACH.000781"	"ACH.000787"	"ACH.000788"	"ACH.000792"	"ACH.000809"	"ACH.000819"	"ACH.000834"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000846"	"ACH.000848"	"ACH.000849"	"ACH.000858"	"ACH.000862"	"ACH.000867"	"ACH.000880"	"ACH.000889"	"ACH.000900"	"ACH.000912"	"ACH.000921"	"ACH.000928"	"ACH.000937"	"ACH.000947"	"ACH.000957"	"ACH.000960"	"ACH.000973"	"ACH.000978"	"ACH.000986"	"ACH.001001"	"ACH.001038"	"ACH.001119"	"ACH.001134"	"ACH.001239"	"ACH.001274"	"ACH.001283"	"ACH.001289"	"ACH.001346"	"ACH.001353"	"ACH.001408"	"ACH.001736"	"ACH.001745"
"338442"	0.0656407173316336	0.226200934047563	0.13191788702769	0.135824519583241	0.175179161515741	0.304843315986316	-0.0199732171373005	0.0300335925634577	0.112431696944444	0.153831328187991	0.0647548346512989	0.0862903013551264	0.0809194255241379	0.241504583619006	0.138675955008954	0.165382281092004	0.143938881386728	0.0689827552886931	0.198984693072084	0.0898393230831532	0.124131415817997	0.182428593686655	0.138716555780734	0.0532611481439249	0.18853955954418	0.162480769752344	0.205604121659633	0.268996981983353	0.151401933319113	0.0413714412881638	0.139941087024924	0.154995535085643	0.156178277288418	0.0854190854619333	0.199211426267597	0.0968995324923801	0.00394370573623099	0.118571575567779	0.135872988093361	0.122916880029664	0.0702688715358722	0.0149565345472077	0.103321039303548	0.0928406219007528	0.194771800348739	0.1173541970863	-0.0356455797609135	0.0785526959034618	0.239136103682195	0.120140052016265	0.1201748315643	0.139465495395141	0.103526371624304	0.310120822137947	0.0770294539087422	0.107506295034985	-0.138464798037046	0.168702724471026	0.176788625955644	0.0456113073738168	-0.0243258507053617	0.164948994138171	0.150596765134132	0.147117576186052	0.120320628455966	0.190605702532157	0.228444551727911	0.130294313736873	0.110128866546475	0.0157627675466194	0.196336212239166	0.0775634700720173	0.190775373092397	0.179474861821281	0.250464857532012	0.122893128885123	0.200180029773432	0.101402831464352	0.100761604557536	0.116019532607271	0.140434962789616	0.201065558118053	0.139335006689848	-0.0598499695812163	0.0961556558148916	0.144410960775209	0.149452404009839	0.232170726370342	0.171239551228803	0.256382984671462	0.159691763896588	0.0981245996977331	0.0962370606464741	0.162554128254805	0.0450526547523651	0.115334719833997	0.0503344842729818	0.0156222093751399	0.162799523632595	0.171536761142641	0.240208056171845	0.196372209700749	0.0441614753048225	0.106594176749974	0.201245814241696	0.113312974036634	-0.00754127520404527
"8843"	0.103681505928296	0.191666811395719	0.0932440132707933	0.0597642169105736	0.0801951482957422	0.171360289700347	0.0820081121234822	0.0277870663768658	-0.00719020161335291	0.0918905558234916	1.45922506529674E-4	0.135519817395772	0.148073905793075	0.171555955237803	0.196346111141667	0.0116804921505474	0.0190350513576845	-0.038748948237186	0.107106158084854	0.0586951304127439	0.0735444713904276	0.0768555543896435	0.207461330091815	0.18065911601515	0.165640068369799	0.0365987814517194	0.151767160466691	0.123480184353629	0.148876461890511	0.0928216338389005	0.102194021785041	0.0808880475886105	0.101756759367786	0.134230984114711	0.142219674715836	0.0967729203057414	0.16786340322064	0.053563161960832	-0.0162547693546016	0.101364849170405	0.0502884733509042	0.250402867695927	0.159642860710104	0.0087545614015091	0.166863709124277	0.0789589220701939	0.0405828572590871	0.211232343068568	0.0799645125804885	0.142534411656031	0.0164384535582809	-0.00166202114691769	0.102209095850013	0.281210424899043	-0.0350455984644133	0.132591472587536	0.173457794267249	0.100593920753207	0.0907510453728477	0.00909516008350875	0.0521080279787453	0.180671986200448	-0.070578403255546	0.0442442479946565	0.162171081415506	0.120224982663699	0.167595700777205	0.04717829962364	0.0584420887995937	-0.0638587288912066	0.0643874234407733	-0.0803731754829008	-0.0100182993403452	0.00880747995732699	0.195948567939656	0.221705668969547	0.080041405089038	0.0450175884692847	0.0867497358251923	0.109074565387979	0.0624175127109329	0.209553747328788	0.14009456000719	-0.0421883971049103	0.135524596617558	0.165518499999608	0.290777802807765	0.179183423442595	0.169585727666537	0.250746242665991	0.242621776731689	0.102284449464462	-0.11567693577551	0.120842500551971	0.116579907099787	0.0327692898809613	0.00398517038896409	0.0110892685480901	0.0146858180593752	0.285575921268451	0.112968463481505	0.0768976496018982	0.246707786374274	0.0793367956955141	0.147374194213326	0.0694602464603007	0.0595931893702555
"157848"	0.0548925623941091	0.0265654847384132	-0.0886474889915769	-0.0491883581755368	0.0757182441150188	0.0445290920261692	0.0232025931775947	-0.173092188221969	0.0119325572904958	-0.057327541596159	-0.0860213634836961	-0.0154767204167427	-0.0788944522791601	0.0575637519995305	-0.163296691271014	-0.147026193316217	-0.230939038879542	-0.0455197686526383	-0.157055827973134	-0.0483722524202736	-0.103137535142061	-0.148605512023722	-0.00317672750008713	0.00878006185797196	-0.201698059884946	-0.0963334539482608	-0.160044357536581	0.0624820689761143	-0.101904277731553	-0.166958358324725	-0.105873373734757	-0.0936300087803714	0.00609911607663725	-0.120296719396443	-0.0558332345899597	-0.122177817844806	-0.0360654102461414	-0.181841342206686	-0.106890313644086	-0.120458486098172	-0.0661683863116304	-0.0361191881483143	-0.0724964536625068	-0.0887450582987637	-0.124890560237515	-0.058168765272482	-0.172182079536771	-0.199943996615272	-0.0257935128394884	-0.0776320965791051	-0.00172046088012994	-0.0616938638075842	-0.0288010156527458	-0.196789768611745	0.146217591461503	-0.0201865287503028	-0.0892930678772385	-0.0036750633099093	-0.042833689417213	-0.158292485376264	-0.0779526230838046	-0.199528226160337	0.0484332732112683	-0.109085527600434	-0.0415411103087219	-0.0160672826171574	0.0567751684803856	0.0449928685339747	-0.0741458946959724	-0.0509671955119663	-0.133285955526779	0.0229793085540126	0.00966365425344921	0.0352310447914582	-0.0907015085080294	-0.152315315322071	0.00876616364950756	-0.0263127679989739	-0.0923868748210558	-0.0693990757941886	-0.229569377498796	-0.122664175748879	-0.0693672429538876	-0.137171296071558	-0.103066729055541	-0.111928952979707	-0.192937240887172	-0.0371722585705889	-0.0758915570666634	-0.0273094878487968	0.0117180790266091	-0.0809299891504176	-0.132696606765299	-0.1092961289378	-0.0482425848138894	-0.0878927199655631	0.0439599591783425	-0.0501931460874415	-0.0716783462443781	-0.0613070302541741	-0.115120970782232	-0.147731518298006	-0.183520017215959	-0.0636929143357773	-0.0600116072488326	-0.0536868764021825	-0.0122211984054045
"6204"	-0.329029013376595	-0.296457499780816	-0.30120887849434	-0.344259293807148	-0.0215750595917746	-0.452716833639431	-0.369122722473585	-0.283721854278851	-0.202432993324745	-0.334641268013809	-0.232104919824373	-0.217124251263402	-0.206119456523119	-0.105148136059343	-0.339886959032692	-0.268076853468946	-0.268914515279654	-0.25081321278355	-0.261003898432291	-0.0758469846862605	-0.199432427060588	-0.23457034492959	0.102539552896851	-0.189006833011288	-0.174988398637204	-0.281294107016016	-0.266095455391076	-0.235840312875787	-0.111128384497276	-0.28239230201239	-0.380500864464467	-0.171068055097601	-0.294581028063729	0.0400245372171026	-0.180927136786933	-0.10938304449648	-0.299315640522727	-0.342000314191363	-0.43696340799947	-0.20630304812863	-0.259452220378975	-0.215825246336888	-0.323454376091119	-0.352425075477751	-0.0976726471853169	-0.174374792677102	-0.330791387590979	-0.354220961668766	-0.236692940774645	-0.158224100063044	-0.374706140771577	-0.31224327008193	-0.239038501236091	-0.548285312096805	-0.413690016972058	-0.199853157893275	-0.480630198514981	-0.241240386278552	-0.36331808741203	-0.0532694732371805	-0.329759257801843	-0.387866626517926	-0.409155024449568	-0.226786441614275	-0.329532300328422	-0.302913278400345	-0.133479086728679	-0.220035655690824	-0.293606331148329	-0.293927709127869	-0.243315144030918	-0.44485144373121	-0.115222245365803	-0.103203188005147	-0.462198019552104	-0.425587842155921	-0.175252927510028	-0.376908640030736	-0.376135705471403	-0.272516210155232	-0.511650729855871	-0.0817192879322176	-0.240877641206062	-0.334847207347543	-0.37229014629347	-0.222977532205308	-0.437347242602076	-0.342325492627009	-0.248349552395472	-0.211909701165915	-0.551893132275224	-0.239657338574421	-0.572604901553781	-0.27699250587752	-0.424988511358683	-0.319775293525987	-0.159924572904257	-0.0978364216867198	-0.25730247168054	-0.371394321256636	-0.211853932276769	-0.343143873156781	-0.00370134549504591	-0.268049689414638	-0.518459739315319	-0.388428464203579	-0.131502645378133
"6575"	-0.155582234898099	-0.234143578080564	-0.0670517846603984	-0.263482149000748	-0.223438276595426	-0.228954925446847	-0.274144131981626	-0.332442314710873	-0.1238033293905	-0.34442883841616	-0.220283943702113	-0.143042409709964	-0.171539032440998	-0.118329811311754	-0.245702041689263	-0.00895384012964973	-0.27373804285449	-0.13509054171987	-0.271295125503189	-0.184408816531784	-0.214614558816919	-0.19989670173802	-0.188620561138785	-0.0986543697990314	-0.180163562062026	-0.185194249831148	-0.121437384653512	0.0919249750329041	-0.230511047153541	-0.26872106758229	-0.199655961114797	-0.250725130239075	0.0766456475593606	-0.102821179468212	-0.00414690328071943	-0.164636003481269	-0.258732355951318	-0.1719881007774	-0.206319395988129	-0.229735674167744	-0.199359650946349	-0.157889700062927	-0.18295133870942	-0.192967743499879	-0.243636415720567	-0.244304024473793	-0.125369742873522	-0.114047638494314	-0.204031265592398	-0.246833703362786	-0.0901441799403677	-0.0511290450871473	-0.114701752605819	-0.464651453395304	-0.168231946396585	-0.0910561055584485	-0.305565820236298	-0.229891932884401	-0.200525631927096	-0.210466808628522	-0.188825148547436	-0.277230553565879	-0.0315827762571671	-0.13262163497964	-0.187021112559899	-0.17557924367002	-0.145169124487461	-0.137538736873116	-0.152637647048479	-0.172083755526523	-0.176238952506101	-0.0246374288073166	-0.16086632937637	0.0802141217851075	-0.137023545216137	0.0538905803341296	-0.203770177054606	-0.122567283408487	-0.0997019890646373	-0.0472974649010892	-0.199643042965594	0.135282566933309	-0.331802676315379	-0.0419362636128183	-0.0611970201806258	-0.113907315094685	-0.104834870358041	-0.209225033290734	-0.180605810143296	-0.206613560573455	-0.271756885961619	-0.143324536720002	-0.202714935637157	-0.269751729227038	-0.155120737717936	-0.154949192607828	-0.259571892590608	-0.0173685125022998	-0.248837748963484	-0.236656520257243	-0.182800838781608	-0.345865283628371	-0.206820389467988	-0.120919662556487	-0.0312673291983785	-0.272053992751716	-0.145453026316604
"79622"	-0.993170080584784	-1.28559226879092	-1.52301497365832	-1.1241608948291	-1.14847062289192	-1.0566006229983	-1.28412924305032	-1.31386425567702	-1.11351889850054	-1.06663817389382	-1.07067178551583	-1.08347024936498	-1.35455225796527	-1.26983106865215	-1.40148998931328	-1.32159714237826	-1.16664139218484	-1.13444214582082	-1.30018989656122	-1.1654898696988	-1.23480338013859	-1.03556113587986	-1.34831807335074	-1.13232925190815	-1.24790474420082	-1.39715203837895	-1.37913893568784	-1.00376378695401	-1.30380768330265	-1.1735661964081	-1.36741930488905	-1.31798605255022	-1.11437945609316	-1.11176871417296	-1.43602188281347	-1.20249573403794	-1.14948846364796	-1.34188757494456	-1.1629949753169	-1.34275417582636	-1.26636234875978	-1.22696879185517	-1.31219317086302	-1.35843811427895	-1.40068032718306	-1.17058267617186	-1.20877357823862	-1.37549614613269	-1.22015288869289	-0.99499938607058	-1.40274498130558	-1.22046175110626	-1.43103064092617	-1.29802413297844	-1.16175453176107	-1.15335362587989	-1.22144725942729	-1.1370917663877	-1.35458228724024	-1.16945933086424	-1.08499376027401	-1.49937952061409	-1.20306092053231	-1.13228046167435	-1.47263730314622	-1.30633493229414	-1.27899260890144	-1.227036843656	-1.26743343795297	-0.965766706834914	-1.23429962422071	-1.26380539700206	-1.20595321705216	-1.41413385208465	-1.07070308616797	-1.49541798677769	-1.21680640778027	-1.25341814931228	-1.18442996889874	-1.11054771452529	-1.3743803952915	-1.1479689170375	-1.27113628762297	-1.27460680634474	-1.18356619874189	-1.09141352735919	-1.35028299037209	-1.12747886552495	-1.33394120121853	-1.12824968339971	-1.21379469738846	-1.19884893660663	-1.45688721846992	-1.06848734025967	-1.33604647041708	-1.21215071901271	-1.04633168494205	-1.16437762634864	-0.989938581430092	-0.992313197146586	-1.15579429612248	-1.17208033889864	-1.20823411533365	-1.20161898206789	-1.18467712404323	-0.906053348705211	-1.14380582104622
"729873"	2.27208714701055	2.28403404008293	1.88541882879127	2.04854960194682	2.0560084797748	2.10580081321654	2.53688463753259	2.04201432754592	2.13267075372249	2.15217072202921	2.14155257875886	2.37162716417698	2.13407259836803	2.27022815536604	1.95215343252686	2.21242115167539	2.27172997791077	1.74677268617619	1.98480935245784	2.41839194750676	2.02455816638371	1.91694688088116	2.569814252192	2.19116355061237	2.22590648709707	1.98469393352202	1.88994030093169	2.23287704978127	1.88331479183934	2.03861113165674	1.85855008817917	2.04053278681672	1.90364150719294	2.05102116449714	2.4413864009606	1.96584178961247	2.07681760356785	2.18597488740416	2.12685980135062	2.15976168323153	1.95564639099017	2.07308360233925	2.06004565305872	2.25797555166389	2.30404426191336	1.99834210200548	1.93593090462859	2.13322775434349	2.21535446889562	2.26512644092858	2.02561528437375	2.08512425410116	1.86083831107956	1.92023800976869	2.07160716967961	1.86667544714303	1.80511995755598	1.98787537277623	2.08079563949803	2.06089039976949	2.07503512753302	1.90492676871246	2.0284982430021	2.05909488522066	1.64454015274177	1.97462676429183	2.12006132485201	1.98372006297251	2.02794031798696	2.15742108308917	1.78748628305138	2.01199917363445	2.07789621887623	2.35565592352762	1.83323658217614	2.32109380437738	2.30605829063995	2.10014051594514	2.19336427530895	2.0828216376843	1.85673875522381	2.48860630354911	1.90080737723958	2.1386532637294	2.06356970095121	2.05502271488513	2.0965951225878	1.84121907062399	2.01305696505475	2.1604465828346	1.86067501610186	2.02218853053976	1.78329801982194	1.8769844402341	1.96767660727504	1.92942043158684	2.33521254847528	2.37703208540108	2.00041843418418	2.05834720413285	1.98945197172311	2.41477511779683	2.02420137756922	2.07027343974124	1.65232122824646	2.11291088099305	2.0030423618566
"414060"	-1.70364456751264	-1.58394334625936	-1.58340216177402	-1.49820054848261	-1.70071318996174	-1.54112996769104	-1.79806764948267	-1.68880248650105	-1.53270601999674	-1.62059207765248	-1.66858695635375	-1.60211996704918	-1.58846329757607	-1.84411081798397	-1.64579366490997	-1.51194778692767	-1.75743045926656	-1.5022626595829	-1.68545716837939	-1.9106292065731	-1.53682008168279	-1.65184750458973	-1.71544475772332	-1.55347989939488	-1.70637889315333	-1.68235148668715	-1.73529026733596	-1.55537329830579	-1.631439049546	-1.39794503813837	-1.73214761530269	-1.68797312589387	-1.50044256894438	-1.44866103692565	-1.70081500364145	-1.70956150473403	-1.6057042529732	-1.68190138560139	-1.6382214297996	-1.66311648716289	-1.5102850083952	-1.58032091166758	-1.64421356801423	-1.77306239939007	-1.81834046951206	-1.58906620679955	-1.47774821680939	-1.48930190918812	-1.67379764965774	-1.55919043105708	-1.52681625481116	-1.44876068808916	-1.54188818597488	-1.83341614652659	-1.67534560661429	-1.61010440923616	-1.63015183773981	-1.61516704889843	-1.62049106592475	-1.71544953550728	-1.66744321459597	-1.63883261990968	-1.53053530572152	-1.56034015950804	-1.93294882976593	-1.67985877382616	-1.76397405348291	-1.59634093384412	-1.66729562317723	-1.47840898634838	-1.51562643430335	-1.40645348939465	-1.59409460561912	-1.73418192787489	-1.46540946435634	-1.51266274355427	-1.76365949130457	-1.76945314828728	-1.54919795567162	-1.65497981897153	-1.58077036776792	-1.73911068604198	-1.77573931224471	-1.45926860498241	-1.49689906600333	-1.45052391322803	-1.8315510142136	-1.74101999696406	-1.61553998473375	-1.53808393863679	-1.69237654561849	-1.64247926338366	-1.45743032655338	-1.45617724540225	-1.56126281951672	-1.68924312077082	-1.67697763716923	-1.83403549322537	-1.58038512266687	-1.52702530437421	-1.44648933108763	-1.71195880648214	-1.66205560915304	-1.61737693750906	-1.57128449969707	-1.57411049320495	-1.57204560716443
"58485"	-1.23737259655495	-0.948645478218524	-1.43651471068016	-1.02612058513152	-1.08004209111612	-0.754891730712266	-1.14095298697341	-1.09018480111967	-1.00987072722243	-0.977710938794564	-0.852367282038395	-1.17783161814584	-1.03121643414199	-0.958353272464177	-1.03182621644097	-1.14252644341172	-0.940675568727653	-1.19328539034125	-1.14381488717721	-1.12543503842	-0.953768561630102	-0.935129029441146	-1.02520860940546	-1.09652634885744	-0.963976249565909	-0.855787485869072	-0.921593006726239	-1.13473868740346	-1.17108494243643	-1.09493462008341	-0.962392354567712	-0.991324066401366	-1.14732306291785	-1.0450550459799	-1.15892540105953	-1.03434966634948	-1.07482593941206	-1.16629621953536	-1.06856617347348	-0.9817105653512	-1.19994363405967	-1.17735387369167	-1.15623095770665	-0.893357915195818	-1.2118028755718	-0.972228992234626	-1.02230389027444	-1.22303348135321	-1.26815685662326	-1.0436904883707	-1.05091637294466	-1.17384475203071	-0.978512549399408	-0.983613200926864	-0.897274608298549	-1.04798352366867	-0.986871681205197	-0.708790198400158	-1.10856272717123	-1.22202058281318	-0.984592483268376	-1.308865739525	-0.983788996834266	-1.06635117110579	-1.22544049060247	-1.17556671944617	-1.23827594835665	-1.05349175968449	-1.14362619766055	-1.02950577686248	-1.07330850007728	-0.988457157176259	-0.916680748721339	-1.12311709230864	-1.0480280503907	-0.959450854560081	-1.01532068850164	-0.92766404843484	-1.02028326536932	-1.10408971739409	-1.26155057941553	-1.07930680600666	-1.00033140610958	-0.862079710673002	-1.2327624997872	-1.0085962835429	-0.775049392158374	-0.887676019223321	-1.00127765509947	-1.10725871362252	-0.826319781331951	-0.838688745550679	-1.09293994038008	-1.11561456286192	-0.990995121573381	-1.05445536731488	-0.938246190883674	-0.895342057593412	-0.781861519616777	-0.939307659978461	-1.32575630503738	-0.945501335546169	-1.12329500523952	-1.0211818984509	-1.12713537800334	-0.759612891194612	-0.897237710921
"60684"	-0.680808305711953	-0.93040070183757	-0.789176730993032	-0.855550266284576	-0.997056955406385	-0.671005778513633	-0.622511682681024	-0.733685123576883	-0.719689483646271	-0.821743414970552	-0.695853045464227	-0.736593708206103	-0.921774423710416	-0.844442289388132	-0.98744609948733	-0.645271393413045	-0.750033042055667	-0.756954561477921	-0.883937137502925	-1.01600915775945	-0.816063701889827	-0.639697916091095	-0.775812595481697	-0.837551874158933	-0.819494302926542	-0.988528246697685	-0.784997199960062	-0.759629346756792	-0.783255442937619	-0.837862307423492	-0.803639690821409	-0.815687406235337	-0.815984527145394	-0.806257873119259	-0.834626741380678	-0.767877252752994	-0.94055710051656	-0.806735664809633	-0.940443079557142	-0.818661144455799	-0.851295037969623	-0.850377520318216	-0.96354701591608	-0.905249986770758	-0.93874187894393	-0.877737748383098	-0.820254756239786	-0.941855386410716	-0.796770013608276	-0.744370427800782	-0.852291599371011	-0.585635328736349	-0.860404984916521	-0.966167504275095	-0.780704740465749	-0.658144442291001	-0.74537906339391	-0.863209243335714	-0.745736618293302	-0.89302251250566	-0.786694721957127	-0.942026127939824	-0.812009423330616	-0.814569467040805	-0.86081965594176	-0.877295172922339	-0.850917162071322	-0.86987172520647	-0.816449131983377	-0.687926020340988	-0.818524799443032	-0.741449912396625	-0.847571684058219	-0.839891963801562	-0.663877429313903	-0.911243862536358	-0.654366492797319	-0.909453662957878	-0.997860635353415	-0.687366847481664	-0.905692873656637	-0.660064630927765	-0.778139475194815	-0.82828757958882	-0.807109262873617	-0.812605916329364	-0.773171470869671	-0.804131352127466	-0.779505773823071	-0.677971373976274	-0.721442618658768	-0.740039620423356	-0.68292993664085	-0.828272895896132	-0.775419086046007	-0.980047698050122	-0.802228216955292	-0.904232409829907	-0.67687000059501	-0.563573468013076	-0.824588379873691	-0.686937110805396	-0.920646383174374	-0.788548556841463	-0.801605466913385	-0.552537016845432	-0.83192079461812
"27095"	-1.24119268653593	-1.08549001069869	-0.967874072220819	-1.07771355858736	-1.08410239629891	-1.06095715310673	-0.967218293553447	-1.04872922850836	-1.06952383658914	-1.04484931088515	-0.948803478467359	-1.02396779213175	-1.12328917055477	-1.00512231539467	-1.27025114691774	-0.971539642781949	-0.883261697332735	-1.16497594178727	-1.30217153088785	-1.03113447722434	-1.00222768153073	-0.96922046189929	-1.14190856351766	-0.978936715583671	-1.15308511904493	-1.05316732663717	-0.873606147307486	-1.21142266664682	-1.03679760059986	-1.05078725718127	-1.08293034031506	-1.12128655501874	-1.02061556103001	-1.15669591817468	-1.1012181024035	-1.09645050918426	-0.963337308231322	-0.967722535656958	-1.16386785382172	-1.16561467799933	-1.06335556300933	-0.987828943723271	-1.31962076559635	-1.13800678767157	-1.18184469826328	-1.04236122105899	-1.06127676401236	-1.09524118741774	-1.14715621412867	-1.11324085256937	-0.864131446145671	-0.968743279069762	-1.17950879773851	-1.13716421616957	-1.00810641080397	-1.07989548905528	-1.03324942263041	-0.8855243678232	-1.09421006404413	-1.13592250251275	-1.07479209260302	-1.13028113564973	-1.13464830093545	-1.07490591887968	-1.0779029282601	-0.981142909736571	-1.11162827243071	-1.16396841412044	-1.03503217265185	-1.13116102369576	-1.08192689093849	-0.955616185127775	-1.07379892604024	-0.867213984596152	-0.853868829970109	-1.16949603407748	-1.08109083859021	-1.18099255776062	-1.05868923192379	-0.911963453582685	-1.18242429666754	-1.06219246760296	-1.05972609836695	-1.19922918462423	-0.920736678495893	-1.24699838187632	-1.08470483567811	-0.934157639319281	-1.0477151783743	-1.02677215353558	-0.989298888554982	-1.09367904700604	-1.1209342660196	-1.1110014610643	-1.24316287529101	-1.02015076735647	-0.933126000028493	-1.04484248035397	-0.948466743788799	-1.0460750416934	-1.05700866609314	-0.960871722617954	-1.02875087658093	-1.06533733785459	-0.881628708918138	-0.905589085520507	-1.18859901381398
"51399"	-0.86389242574664	-0.932255965802337	-1.27191159428032	-1.06271009849103	-1.00168741276677	-0.804183096826238	-1.068176752152	-1.27723446212112	-0.951572037311292	-1.01391029317025	-0.876182043001572	-1.01475629991105	-0.962553445487438	-1.10043663723799	-1.01531462021837	-1.23624113752758	-0.881413821119752	-1.08810385468325	-1.13892822123786	-0.915602935603403	-0.824880857490947	-0.911837673396375	-0.943242379518755	-1.04648915883987	-0.9069164809684	-0.98183195697297	-1.18017503004447	-0.791940753530153	-1.11355810835234	-0.982670332627544	-0.745275716786347	-0.910923877154182	-1.05073724359363	-0.94816994294226	-0.892264260296924	-1.06315707664605	-0.874270148959603	-1.18889429703845	-1.05634863400034	-1.02627259625506	-1.11154136249717	-1.11039302290823	-1.16574741144642	-1.14724371745086	-0.841514763502022	-1.0743335671412	-1.1036222493917	-1.16897260346431	-1.38255188497763	-0.72014899427557	-0.967111669094645	-0.970299460485014	-1.07072039149388	-1.25863403228165	-1.12740217968706	-1.2194413072838	-1.06712380285146	-0.948144497996354	-0.92064178588303	-1.05960224035558	-0.831303192522495	-1.18500260075013	-1.24241494916518	-0.959835854595226	-1.09275508212344	-1.04815414441056	-0.95012773098054	-1.03497832201355	-1.25438972650551	-0.786085747951549	-1.08620496603189	-0.955030410684108	-0.935896457160007	-0.964375758491548	-0.915143766065045	-0.804625144454757	-0.9335401446559	-0.870834009559743	-0.944280317683556	-0.998020294868002	-1.19886054884947	-1.06854730064962	-1.17090013247964	-0.954132286121652	-0.998277202796652	-0.85443474473012	-0.816949733864835	-0.883401210354782	-1.08494008491546	-1.08149371998058	-0.879123099209779	-0.683555500391719	-0.986572208911668	-1.06475880385437	-0.898750782127386	-1.0612297334765	-1.09605729309593	-0.854346376876253	-0.877978738929997	-0.781372848966699	-1.15191208885227	-0.899758853649123	-1.16766018855583	-0.969250304281492	-1.2003200611083	-0.861051834936855	-1.05738903060992
"126003"	-0.532200936950186	-0.650533799597378	-0.8036077332491	-0.842561957020736	-0.803314090701572	-0.555864907282318	-0.781188580344651	-0.751245817264167	-0.842908817704528	-0.55895435825837	-0.705440132219827	-0.695433306722799	-0.775034273738409	-0.446634501434331	-0.721888443125632	-0.72498743385356	-0.791519272219376	-0.761857065235475	-0.778768842193407	-0.874361994634064	-0.635606098611882	-0.491010571281233	-0.683693014108163	-0.693236205639307	-0.798059580712697	-0.74486363775132	-0.796717050451787	-0.72846747464651	-1.08656662189146	-0.602413629609022	-0.700280589803704	-0.749712239674135	-0.708181238187051	-0.840974681144264	-0.822550744837264	-0.733336969051562	-0.829906189715372	-0.725217658640631	-0.765494732487885	-0.813528624642971	-0.730738162307508	-0.866505580442671	-0.872709273669693	-0.761774383111244	-0.718884110465685	-0.625941951476626	-0.81944081254939	-0.710961716381149	-0.799126569250936	-0.617310594182679	-0.709178777345949	-0.592952554371846	-0.934010326836526	-0.716303288433649	-0.590203661187912	-0.812029182029212	-0.924607272866618	-0.667006514313231	-0.891134980171142	-0.782233780742654	-0.682918604807102	-0.733200759221889	-0.827696222263925	-0.638470622658983	-0.846108069689537	-0.873655432512494	-0.593916775351904	-0.969062780733768	-0.762915248684017	-0.727770014445727	-0.859708235359081	-0.810284352055946	-0.629400826117373	-0.725950356537757	-0.803054179168448	-0.67014293787734	-0.755707387488842	-0.883032355582932	-0.776345590284948	-0.679221594204567	-1.0427009759001	-0.694461717377672	-0.674725338675385	-0.722465135887102	-0.626162307048442	-0.70535851016779	-0.567813230565005	-0.56364469998305	-0.686107816059659	-0.57980396672555	-0.59358678211792	-0.656328174617796	-0.804093321586531	-0.870798534735551	-0.530140976024371	-0.716613372735823	-0.817689929423231	-0.822625668380507	-0.602019186960086	-0.501915300830561	-0.891851361882976	-0.502714492594378	-0.780679602579904	-0.777580328940325	-0.82054693465423	-0.535737745392309	-0.801409949184148
