	"ACH.000152"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000469"	"ACH.000616"	"ACH.000630"	"ACH.000647"	"ACH.000835"	"ACH.000973"	"ACH.001232"
"143098"	0.123200404736017	-0.0113908773953159	0.0657184172849329	0.0351623471126455	-0.0722564804432399	0.061996990594203	-0.00789502142683239	0.00159095789168431	0.0618156804827008	0.0447819472613406	0.0867314667213204
"219348"	-0.130482811135478	-0.120518642695762	-0.194994225048458	-0.198557069198387	-0.206120200714905	-0.174285383277971	-0.0300416192415868	-0.193901791431186	-0.201292564656318	-0.227141136640045	-0.132319140010507
"9533"	-1.29851877576626	-1.37249651822907	-1.43390853584663	-1.3970598604059	-1.42455130932241	-1.32695588575395	-1.37490847092949	-1.40282892471348	-1.35189267920333	-1.43315102477469	-1.55278238722083
"5441"	-1.43197224776492	-1.43081086443684	-1.53160422644796	-1.40806567727181	-1.64622101125737	-1.55339971780197	-1.52001344371381	-1.60142346070488	-1.57687865118364	-1.47582600036987	-1.64499015885488
"5684"	-1.35066408387095	-1.40564366838625	-1.54351961292771	-1.38857811875482	-1.47618465896025	-1.35224841169481	-1.27308212340037	-1.44380342257636	-1.47265792885756	-1.38167485055273	-1.33188620674574
"56163"	-0.156250232775423	-0.0893217111985589	-0.13938463453888	-0.0767404120978285	-0.112698298232906	-0.155307549131191	0.0224070346775858	-0.0647704782653825	-0.0809900977504107	-0.0936939562765984	-0.064515449270305
"79871"	-0.859699985418958	-0.615883724475669	-0.643728114409925	-0.839918788069477	-0.623488621699677	-0.705587508010255	-0.743625671529078	-0.734485966286536	-0.96825702057171	-0.820665646088375	-0.82911551729693
"91582"	-0.697834674404269	-0.450223098567151	-0.501527516967812	-0.729514222025441	-0.505435269316158	-0.527122975312153	-0.563521997709195	-0.696361492451822	-0.724148395069026	-0.590606114254479	-0.678904578796469
"6629"	-0.955157545442619	-0.82749651824192	-0.864390206742151	-1.06236599231593	-0.920381534016042	-0.978734843042009	-0.781891484288236	-0.922845504662493	-0.683259710425674	-0.893323981869882	-0.968541230603603
"57794"	-0.693827479426445	-0.592182035475276	-0.636662960468656	-0.479942092129602	-0.601013103541699	-0.555363578631324	-0.735620785343229	-0.551616291918694	-0.684042159229305	-0.555426041557343	-0.621534830746076
"729873"	2.19627679665892	1.92639863419867	2.14155257875886	2.04869962103284	2.15586629989041	1.99337578006481	2.05103072608178	1.9928602444954	2.07789621887623	2.02218853053976	2.0988330563444
"414060"	-1.50997651676932	-1.61386958268178	-1.66858695635375	-1.59166412424233	-1.76469283504251	-1.64387648131353	-1.57415976608684	-1.54436400265257	-1.59409460561912	-1.64247926338366	-1.59738430752401
"80145"	-1.0819004271339	-0.990104847047319	-0.824190150750679	-1.07687815094315	-0.890607473405874	-1.11526911315664	-1.18502389713312	-1.10014382988371	-0.930371931314578	-0.828429899001907	-1.03092371725416
"85378"	-0.49153534121468	-0.648733493165183	-0.715279829445211	-0.54060324305831	-0.638131747985561	-0.584984605080958	-0.497528937333848	-0.754175371003156	-0.630766989159237	-0.592509712359132	-0.542440809148421
"5976"	-0.804550983087917	-0.693344931929795	-0.648513317220794	-0.748047037661107	-0.577900792694689	-0.606080327949444	-0.753049767109743	-0.814241683682418	-0.626945949773114	-0.792403217389005	-0.667355759683372
