	"ACH.000013"	"ACH.000015"	"ACH.000025"	"ACH.000028"	"ACH.000035"	"ACH.000036"	"ACH.000086"	"ACH.000098"	"ACH.000116"	"ACH.000127"	"ACH.000133"	"ACH.000142"	"ACH.000152"	"ACH.000178"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000232"	"ACH.000243"	"ACH.000253"	"ACH.000255"	"ACH.000260"	"ACH.000261"	"ACH.000265"	"ACH.000278"	"ACH.000288"	"ACH.000296"	"ACH.000318"	"ACH.000319"	"ACH.000339"	"ACH.000348"	"ACH.000352"	"ACH.000375"	"ACH.000376"	"ACH.000381"	"ACH.000393"	"ACH.000401"	"ACH.000407"	"ACH.000415"	"ACH.000420"	"ACH.000421"	"ACH.000425"	"ACH.000444"	"ACH.000467"	"ACH.000468"	"ACH.000469"	"ACH.000471"	"ACH.000472"	"ACH.000475"	"ACH.000486"	"ACH.000505"	"ACH.000510"	"ACH.000511"	"ACH.000517"	"ACH.000518"	"ACH.000521"	"ACH.000522"	"ACH.000527"	"ACH.000528"	"ACH.000542"	"ACH.000544"	"ACH.000550"	"ACH.000552"	"ACH.000570"	"ACH.000573"	"ACH.000584"	"ACH.000585"	"ACH.000593"	"ACH.000605"	"ACH.000606"	"ACH.000623"	"ACH.000627"	"ACH.000630"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000649"	"ACH.000652"	"ACH.000665"	"ACH.000677"	"ACH.000683"	"ACH.000706"	"ACH.000713"	"ACH.000720"	"ACH.000732"	"ACH.000734"	"ACH.000765"	"ACH.000768"	"ACH.000769"	"ACH.000771"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000802"	"ACH.000819"	"ACH.000832"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000856"	"ACH.000859"	"ACH.000861"	"ACH.000865"	"ACH.000869"	"ACH.000881"	"ACH.000882"	"ACH.000884"	"ACH.000885"	"ACH.000887"	"ACH.000896"	"ACH.000901"	"ACH.000905"	"ACH.000906"	"ACH.000912"	"ACH.000915"	"ACH.000917"	"ACH.000941"	"ACH.000946"	"ACH.000957"	"ACH.000973"	"ACH.000986"	"ACH.000988"	"ACH.001048"	"ACH.001232"	"ACH.001239"	"ACH.001318"	"ACH.001336"	"ACH.001353"	"ACH.001380"	"ACH.001500"
"10787"	-0.589251478794342	-0.496278088899077	-0.378048711051527	-0.650814063709327	-0.496655994912982	-0.734100616840299	-0.291974597369354	-0.772025414084415	-0.393794360453069	-0.65565749157149	-0.602162939885832	-0.792350237397155	-0.753085722834372	-0.697106337459206	-0.676305936364638	-0.503468506792301	-0.239337445522829	-0.991735356993051	-0.684691407427264	-0.807155595249974	-0.782434972210966	-0.7752519118895	-0.333980496030495	-0.330485433076241	-0.484424858246268	-0.603123034541737	-0.709071665466186	-0.519396297790305	-0.588891874863681	-0.670952050077316	-0.438601306167556	-0.352041015659605	-0.581628226105116	-0.521237265171462	-0.633689850917984	-0.799149488011956	-0.621981328798611	-0.531603828526687	-0.60745810111487	-0.782714193112267	-0.635734132113889	-0.615191348777364	-0.519311127976128	-0.719015188606444	-0.881618911199344	-1.05929300832577	-0.922407595434599	-0.285876567463023	-0.455876880853557	-0.467595674154565	-0.45485953287956	-0.464886300592107	-0.764720317911587	-0.545590147338083	-0.557812804353254	-0.634484102336031	-0.571524751493153	-0.561901790287182	-0.5602559415723	-0.520295366395642	-0.723347042498591	-0.695172739025621	-0.838182631657413	-0.52012241792683	-0.127908944762635	-0.457801640519553	-0.810600898693964	-0.897860961547258	-0.779103162415385	-0.520665250420688	-0.638833189928603	-0.53909440828629	-1.00870259312524	-0.56716086942662	-0.381907818856477	-0.298005357591042	-0.503636705923327	-0.443955146416937	-0.557428326879343	-0.503267647509266	-0.377248205289979	-0.524761386040149	-0.391265599312649	-0.618914556386597	-0.370559358749795	-0.645226386463477	-0.38906706723636	-0.592737175560371	-0.588379814869505	-0.662005372944543	-0.454247499360953	-0.412697088234355	-0.51885067197771	-0.592303268787379	-0.678608133011114	-0.691328737297581	-0.644665372004431	-0.629959667444813	-0.222555649090412	-0.815305332362598	-0.583510825704403	-0.56005761411441	-0.574118203067514	-0.561150317576136	-0.48012577233966	-0.431173612114231	-0.594331647554972	-0.809227191231277	-0.505289142373184	-0.65497343898383	-0.196668737780651	-0.625131490468238	-0.392976426426233	-0.659509024550218	-0.741283241151829	-0.542778581692557	-0.562671470934265	-0.573405073735943	-0.648810792258432	-0.679802539674939	-0.568659239822655	-0.660450724956954	-0.90947972132062	-0.62568089138308	-0.427516362568017	-0.423117402978165	-0.499293830708004	-0.817538722286707	-0.921803863769557	-0.656381452972907
"51299"	-0.134881514271954	-0.135932463850265	-0.0987577152951737	-0.0290646441325915	-0.00116715805786551	-0.151958097006917	-0.18246238372101	-0.21663560398854	-0.203501968629567	-0.161586580242281	-0.238026696634291	-0.0517509066762004	-0.13102523657551	-0.159144338517477	-0.148367316812736	-0.143586703611378	-0.122600926684294	-0.19298450840138	-0.136255550426648	-0.125241915493047	-0.0630330685760855	-0.0301454846716937	-0.121040903334007	-0.12390064773984	-0.195514625825348	-0.0905490252096046	0.062525497253467	-0.0135686048533368	-0.14621668313225	-0.149530410741142	-0.0237576355238304	-0.153001650353551	-0.242837915311894	-0.0665404892775232	-0.233450719710215	-0.0962103531253112	-0.175939290300125	-0.0614428382345844	-0.0844591886937376	-0.0401451154699364	-0.0814085728727941	-0.220233929160742	-0.0443861799872548	-0.068624524372334	-0.0951000687778586	-0.294719324971234	-0.00494698935964069	-0.196457939076016	-0.12416617993319	-0.134393774005907	-0.0736680773673294	0.00823713251705861	-0.0887845160274306	-0.158612212573771	-0.0968800202293843	-0.193423591282487	-0.106530509428619	-0.0594305340717148	-0.113951975257449	-0.161382001987249	0.0501349656858465	-0.0735805012805026	-0.0732545960223135	-0.21679327598714	-0.066408326594709	-0.0640695337336737	-0.276251788563784	-0.0718211683219594	-0.443321296738701	-0.240112580102803	-0.00560386206416881	-0.147447061700461	-0.152591156868168	-0.142130772518096	-0.103107319612284	-0.0480508504502118	-0.13930850946686	-0.225953434724717	-0.123700069567819	-0.100851470503849	-0.0777123984219852	-0.0938951322925351	-0.117892461892748	-0.0909160982745673	-0.119204991110029	-0.208669742993924	-0.00244885941365721	-0.203141593148242	-0.0961396514956014	-0.147539908256142	-0.145272838243152	-0.185066206179383	-0.14086280843887	-0.168132826749241	0.0152290651409011	0.00691905987326627	0.0306357332594525	0.062829135552777	-0.0695214535432093	-0.00617603092735829	-0.0974048014135826	-0.00437684382464263	-0.124378895017887	-0.030292407098196	-0.162668131458516	-0.101026722609877	-0.131205687163135	-0.142162844660009	-0.135478797378339	-0.0297901300636396	-0.0767884352254657	-0.171068709897461	-0.0644085983713623	-0.186691628988092	-0.0101575499955658	0.0224237620273555	-0.0881779615177023	-0.245136488581921	-0.0595578905149167	-0.224120348574624	-0.0772260500161533	-0.250003686437997	-0.122183985192796	-0.0523923994058028	-0.0942457490637731	-0.205382097062514	-0.273810126522354	-0.240149808971804	-0.171047623435651	-0.20706349709313
"26471"	-0.0974939013780924	-0.0253987820334607	-0.112939752417528	0.0584873702460482	-0.0294076073422298	0.0609704127387338	-0.0423192640546108	-0.068710688445179	0.00995531974609164	-0.0877300447570602	0.129139571736247	0.0774075460110163	0.0781817761332646	0.0813166931458084	0.0916422699698457	0.0521349454251554	-0.00712910155146197	0.082735385113358	-0.0928842865558407	0.115759737180433	0.0331910820538664	0.0446727736288651	-0.00360093360813772	-0.0642630107896716	0.0562451542528126	0.00679033120924721	0.00651221060189561	3.17157710370508E-4	0.0122148262694646	0.0325729144588011	-0.0218486566485407	-0.0220980448955338	0.0181614690937068	0.0540135386634316	0.0147944971465703	0.00953483418488203	0.0750253657086551	-0.0777580642991494	0.0102832856031505	-0.0389964095532473	-0.0718808919397008	-0.112025252838059	0.0687265833662217	0.0592893133809289	0.107670158006436	0.0258183571323306	-0.0781557282648251	0.0401698505984035	0.0513299288908169	-0.0131205603884858	0.0321037225275863	-0.0769469819245771	-0.0115678569450911	0.056082288466639	0.017722130442056	0.13193381953496	0.00541296588009208	-0.05667578974934	0.0465702419485803	0.0495412678683343	0.0368451070417691	0.0199885036648915	0.0830443332063353	0.192975337400818	0.0687341667638381	0.0316692963393842	0.0337345477295042	0.100247444944776	-0.067150994713276	0.0578112507406308	0.0869050998493104	0.129084983994664	-0.0162703020583874	0.101703174000946	0.049200859929901	-0.00877210176039339	-0.0301398817726491	0.0580765036707673	0.064767135563635	0.0955351528963957	-0.0295463014377677	0.081883044735851	-0.0430321210852738	0.0384316140776064	0.0200775259107147	0.0363007187324757	0.0325080448344024	0.0603938027082816	0.0383533439157015	0.0176972504644115	0.018413823388572	-0.0143033575669866	-1.91805663950322E-4	0.0785551479027643	-0.0322293593141652	-0.111273980448028	0.0587016631103095	0.0704532733128863	0.0355966254335613	0.0524062717316313	0.123587015057143	-0.156934660830928	0.0219564432607997	-0.197690716603403	-0.0455127556684669	0.0664990655147074	0.0143052753128228	-0.0430207068131267	0.0398205091786624	0.0484053871890806	-0.0838410974968988	-0.00532336822124072	0.00961519460042526	0.0892556963199427	-0.00305207310328599	-0.00581343406466994	-0.0996524979366417	-0.135302629511039	0.159787240165975	0.0552491596508202	0.0422490737935668	0.0746131562415274	-0.0315373537179822	0.101915504106371	0.00415497999856632	-0.0594074950025315	-0.0293634565830444	-8.45026934372006E-4	0.193647984870096	0.104032078012226
"5053"	0.0496902653231394	-0.078818054385583	0.015189718972462	0.00208966972106111	-0.0122897960421937	0.115340312774745	-0.173676370570411	-0.0026038485763006	-0.0421611667335001	0.0647896483991802	-0.0450506597518173	-0.0428182913336016	-0.153419632116331	0.0756537674225932	0.0278135565361785	-0.0190593051711185	-0.0262128960496665	-0.0461754091861015	-0.0250477117922491	0.0149739121875048	0.0321079695972346	-0.0571988779839711	0.0376012601570859	0.00294984725391259	-0.0856998398540374	-0.0104585594704701	0.0413190280302676	0.0435504804260503	0.0588298926382743	0.0266805040200387	0.00442224544114775	0.0278518867023445	-0.0488879191792837	0.00910190650066671	-0.0407252637255607	-0.00596153058220972	-0.0949938702138206	-0.00295480456931423	0.0753999171471207	0.0633968436792739	0.0515682878751176	0.0389750992810877	-0.00389932938986059	-0.101999985191992	0.0100462549806294	-0.0546520990400459	0.122614414658215	0.0316847438643616	0.00940523529806589	-2.41965739293278E-4	0.037602412506928	-0.0322451627198672	-0.0341742495710167	0.0463116585458521	0.158875016316321	0.00913341775215784	0.0625365272839515	0.051931990517982	0.0781680509559365	0.106371398419924	0.106322704831516	-0.0518499547996101	0.022923775758841	0.174706505790778	-0.0550212150683704	0.0757788746460061	0.0260131460578156	-0.0336433633162985	-0.0655458748096686	-0.162290230581581	-0.0548221615821188	0.00424626850372872	-0.0120742093889583	-0.0750031257682097	-0.0195034604389355	0.0663721830569481	0.00966225325878884	-0.0506115389021274	0.0183878705286531	0.0253159481437866	0.0357824262569346	-0.0226766340573994	0.03053586961502	-0.0138227751696587	0.0213510531474647	0.0258190108500871	0.00243447060428715	-0.143883909053073	0.0169959173686326	0.0173942743494508	-0.0377624951616087	0.0199347763183935	-0.0342207410957883	0.0656483106781211	0.0186374155249461	0.025815338627678	-0.0169724076265143	-0.0219723791181304	0.0405711222004083	-0.0591546430842426	-0.0424146245293172	0.0125519905364705	-0.0237113130053359	0.00106124237784532	-0.129779825030932	0.0505250553283788	-0.0798418587388274	0.0389902012310152	0.0243211768443269	9.20808081150443E-4	-0.0440207401501183	-0.0162825420001563	-0.0230236567743545	-0.0988587028909667	0.0921912947305079	0.0350222139543844	0.126109652361079	-0.0293001061499143	-0.0536972148514614	0.00274571589626904	0.0460202212811928	-0.00199767489996302	0.00686810243618266	0.0808618279056094	0.0277701401693017	0.0318052248767946	-0.0681823488456454	0.021034210136996	0.0176497260569093	0.112876831256096
"3651"	-0.0215409825595652	0.0556027882511218	0.00842091036438716	0.0287286069796782	0.0921103872096349	0.159206869193897	-0.0359874766941341	0.113292150140059	-0.10691401196593	-0.0391420375449614	0.181584218592253	-0.0145063290895915	-0.0690102267598965	0.0464782443091814	-0.0109361575905183	-0.11477172366621	0.0627587769030652	0.122093456728981	0.0586876049860129	-0.0843656462160082	-0.0842430640942193	0.0249152889277185	-0.00399979823738191	-0.0162436911528567	-0.00890401238784423	-0.0148665895714523	-0.0498398925416665	0.0955417479675421	0.0951085329641632	-0.0685815944678504	0.0746049537668727	-0.114825918884404	0.0180692179178173	-0.156675460809776	-0.0478923716021183	0.0454210468184855	-0.112318690902435	0.137367544985199	-0.0818203136386569	0.0249589030889971	-0.0248677984408574	0.0487796647851586	0.112931310926641	-0.0167806726962448	-0.0691572847244839	0.166052966531524	0.0705368821081783	-0.034365763060849	-0.00589537179945776	-2.09667777631947E-4	0.0248367427097961	-0.0548018223648181	-0.00741278513476415	-0.0140379579575149	-0.114437359072815	-0.0430573514684214	0.0425515659936003	0.0261789535491957	0.00811439146532596	-0.0934548600835972	-0.0169467298765185	-0.0192097833380547	0.13935809731707	-0.0901160899723447	-0.0489709248423891	0.0422927410850734	0.0393127874351043	0.0980965973358071	0.126640225437478	-0.0267853085788721	0.129600020096628	0.0292202260370448	0.0262616146058649	-0.121131024780187	-0.00955930665581714	0.0183035620144925	0.0369496458916573	-0.0321429812131055	0.102018096152301	-0.0658872125798064	0.0358434855768053	-0.0781007330789768	0.0941729822703841	-0.133514577597942	0.188101028133163	0.0505915525711574	-0.0382351751872436	0.0767312027885792	-0.0365385740843219	-0.0465879576327277	-0.0137518890663978	0.0249245517342617	-0.0100946099682465	0.0572036126309564	0.0408074583465045	0.101145033555528	0.0866757463502358	-0.00527829941437467	-0.0233036035474684	-0.0108922681635072	-0.198178569134334	-0.0618490852348619	-0.0029406959367329	0.020723783552744	0.0436498271912001	-0.0097446152576687	0.110709752090896	0.0886305618757919	0.0236574607881537	0.0681288608723675	0.0156728597923913	-0.138343034686274	-0.0208711604991044	0.105529264103789	0.0113852294256076	-0.162379521737969	0.139591466732798	-0.0209574018312891	-0.033337424323512	-0.0327996032185596	0.0397275329806222	-0.203863859123309	0.0273239358248759	0.0806105762465995	-0.0545363180063102	0.126651840948963	-0.0951995370014958	-0.025142788746605	-0.202274006987124	-0.126343313199339
"5691"	-1.93561803796363	-1.49709926007052	-1.49536877954705	-1.65724888402776	-1.5564820544364	-1.44150537954383	-1.41120215991446	-1.51210272836951	-1.55844308262484	-1.61023884977649	-1.0994939515913	-1.56868629739907	-1.54866968856527	-1.59431705767498	-1.71760435374681	-1.50650717537384	-1.52642777126695	-1.65508805944092	-1.61795698477193	-1.46683463297399	-1.63138035285039	-1.65422056203839	-1.45234975424107	-1.58077827248401	-1.69926616822073	-1.68490615279409	-1.56697609404453	-1.58296010203092	-1.55277353943178	-1.50261486634807	-1.93494648432732	-1.66709637562995	-1.7687683088639	-1.5117729372698	-1.70143973322004	-1.50825371012822	-1.74890254838175	-1.72226816799125	-1.87726673854627	-1.51389426006894	-1.43483985957345	-1.67932422996559	-1.45204408735018	-1.57901505266301	-1.62766440929602	-1.51809442957638	-1.69347011649677	-1.79922519231499	-1.62188074091019	-1.64538989321963	-1.56849230296977	-1.69085510019322	-1.47680995295851	-1.67254257143323	-1.85866663991137	-1.51331196221315	-1.56854756918521	-1.57563973227834	-1.5315074770146	-1.65440412349658	-1.57043961915303	-1.59847946547717	-1.46496266438419	-1.41720754944968	-1.69314912101277	-1.71513555385842	-1.67163959356767	-1.58154699009604	-1.47860123176301	-1.56737464772515	-1.58836567609846	-1.52145123388307	-1.51450928213294	-1.73231007022121	-1.46670012909821	-1.52234883641104	-1.61031671111003	-1.49645994876417	-1.42493037237253	-1.89274059313186	-1.47813932044845	-1.64575212106099	-1.53897954406095	-1.78997102047982	-1.65444341577747	-1.52291804079497	-1.8697887766647	-1.72364287165534	-1.67716910874006	-1.60036983156516	-1.74415503820382	-1.34791482466379	-1.64350642072484	-1.59299977596575	-1.51022616598069	-1.690517497257	-1.74575941535445	-1.70526107343778	-1.53228508878885	-1.74775117844168	-1.56120634609494	-1.64573856092019	-1.53367474552879	-1.79036744773692	-1.89602956750618	-1.59468408726726	-1.52147703890135	-1.63036251003208	-1.50961627072657	-1.50200635468756	-1.59801157498179	-1.37423461801303	-1.55263303439503	-1.55392400937282	-1.82033969249699	-1.67708445352391	-1.69069335843981	-1.78563403417144	-1.54419832812355	-1.75927671054532	-1.73271960627976	-1.81901819056458	-1.57608199743005	-1.26483470768662	-1.58417098136194	-1.60040090624716	-1.45761020192403	-1.67891355254147	-1.52182149626568	-1.65415441503611
"5901"	-1.98503673901868	-1.69439659583052	-1.72474652640474	-1.86486252609057	-1.45148321604258	-1.61601491278551	-1.58354327335824	-1.6807769856149	-1.94199150954346	-1.71939535014596	-1.70556167606237	-1.81026159234384	-1.29246718029633	-1.72530549604091	-1.52161700273103	-1.6757912469502	-1.6411118250057	-1.94412838461473	-1.94621464774526	-1.74140648171083	-1.59985741257745	-1.81829918779531	-1.88357385631026	-1.84369396841556	-1.70732597664765	-1.69042197413595	-1.58360604252356	-2.27492910516187	-1.39215709796244	-1.80266614524697	-1.94159997111245	-1.85688160048388	-1.88202708792513	-1.63046543493541	-1.61782840679917	-1.70387340877774	-1.9488740863537	-1.62903615746185	-1.72535209958401	-1.66174846371163	-1.61027923739418	-1.64263748731629	-1.86283777521872	-1.80725483240961	-2.00409682693983	-1.68085736238917	-1.56522392849671	-1.73911211815998	-1.78604437830121	-1.67388257064	-1.68734224150197	-1.63788341144253	-1.58983785682092	-1.77811448702539	-1.7789909786954	-1.64760080445148	-1.80324014227619	-1.78595185770404	-1.77206209703877	-1.68621232375116	-1.57658813825527	-1.65608991042989	-1.80662504782881	-1.77829289862702	-1.81151911715448	-1.79776780670226	-1.80944915997474	-1.73920781178112	-1.84040614774245	-1.51398721117424	-1.67772523325759	-1.59807474988323	-1.57173408154331	-1.93601504592073	-2.09473249986869	-1.60100310233281	-1.73566644453909	-1.50232081360462	-1.64846201781158	-2.16931549859788	-1.68090576108895	-1.90789248333106	-1.61345635282758	-1.77923197519034	-1.64449705276974	-1.66170456346541	-2.01198757287085	-1.99300477995336	-1.84902639007226	-1.77118999759739	-2.024656829277	-1.66018428283939	-1.78580866325782	-1.78456856809465	-1.34249972777646	-1.86355841122042	-1.6690004082019	-1.96604584260513	-1.81817079257659	-1.94421019844585	-1.79956523182869	-2.00164919211621	-1.77482329482152	-1.92352689623758	-1.97687658776173	-1.72335114927356	-1.9000951759845	-1.66986663993334	-1.59466212137263	-1.76699302266813	-1.95055501952161	-1.82339264219882	-1.82879163422526	-2.02505182739125	-1.64661375076942	-1.76330656321299	-1.93125152004265	-1.87305253782603	-1.65323451580543	-1.62315964749337	-1.691402375566	-1.99653049039239	-1.74951779044644	-1.45194354088868	-1.7592734340923	-1.93785515453896	-1.70703817914309	-1.67755627792496	-1.71236007040665	-1.82162488019521
"6327"	0.0987018426573738	0.192511693347247	0.126178698211541	0.047494807989565	0.13391840638321	-0.0918662622800274	0.231008009116651	0.164778767132775	0.0406968260932389	0.147992735111112	0.194546907141136	0.00535595529033886	0.179010212547758	0.026187053827245	0.153939554527992	0.0711554682573621	0.106280386712828	0.140316950932117	0.0776606421596774	0.0929160295253889	0.130596954156021	0.127407625348244	0.0941094913847326	0.0759399924631887	0.132266480809671	0.072747554757695	0.201135237486623	0.106212826462267	0.157175628963156	0.111013521088701	0.200199028925069	0.243618001210108	0.311576192694375	0.165702702791214	0.0196873883206081	0.0368360805274628	0.195490423507773	0.36747847205271	0.106823906414892	0.0301577729361207	0.119803599116578	0.131908501645871	0.0188193062114394	-0.0214714604802389	0.196319472759956	0.160570888045949	0.17570437534777	0.129407229622761	0.0800823355222645	0.138890070707703	0.129842620127169	0.15120687646218	0.107182907748442	0.171354828392528	0.193872081580565	0.126050225514869	0.0290018128665312	0.136858791454398	0.107356995541422	0.124810398661324	0.0942523474329514	0.086714811867777	0.177492337235057	0.178646126104637	0.10037223553514	0.0881906366552805	0.171778890511001	0.118858223644997	0.168308945072477	0.071481654075795	0.133904351928892	0.121123308870425	0.0135255832557548	0.147275531503418	0.16381055714035	0.086610856938642	0.15037842867776	0.188220032665138	0.119063021334723	0.116918802931327	0.118212232042106	0.127995204078396	0.0408530177998528	0.167162175168818	0.22474316971675	0.078152928026592	0.0171315290887234	0.175202684944881	0.157502234430601	0.0482655092147751	0.0901471444954235	0.119067478297997	0.0604158435223658	0.16581450267929	0.0350969567471978	0.0184274415380831	0.112152943945534	0.00211589659180891	-0.00210922382226619	0.035377053127337	0.172111235301628	0.148672193731281	0.0501880128894606	0.0474266819844042	0.0729796285595228	0.0947500072218288	0.133663372116305	0.0755991015423742	0.0912639036478517	0.0932648162974914	0.191953504458119	0.135313628556542	0.127504794638446	0.19753059155278	0.00524006461937439	-0.0478601029780913	0.059665965421648	0.17784446299418	0.0286159650277361	0.0260063951446603	0.234966827202241	0.0100218761075271	0.11347189972471	0.11460319184055	0.0832827500429758	0.252308416202302	0.113560823427212	0.0202919133696589	0.211161091823197	0.233608116622562
"55061"	-0.110664675655658	-0.0912943549960529	-0.194775781886113	0.0504846029102161	0.0679997968129422	-0.0570074685581053	-0.211004440629041	-0.0952361045253621	0.0353281983628544	-0.0760376088227778	-0.228991106242526	0.0359961832348556	-0.0916907971800137	-0.0637913334670765	-0.0690500750360938	-0.021788034228868	-0.111346286031959	-0.0724568311632643	0.00196596228439987	0.059646673943916	2.01709102029435E-4	-0.0901970744944993	-0.00560998465427456	-0.0444303982554421	-2.34616373656019E-4	-0.0663456650068415	-0.253540659140363	-0.083715646268614	-0.102342031980553	-0.0547091761244268	-0.198102239454091	-0.165862891687072	-0.0406282359570632	-0.0608274568753408	-0.0210363027451384	-0.22367626837327	0.0632760009412366	-0.104840169867727	-0.0115659865206337	-0.0562117578761162	0.0812942631275447	-0.182610847211857	-0.0167188453444185	-0.100564445910432	-0.153654856064228	-0.0397535128776615	-0.107369982765777	-0.0984691506311918	0.0246250334963875	-0.0614855003268229	-0.162281932839013	-0.0455128657600541	-0.0606595339086566	-0.0406624655962574	-0.0502039594584068	0.11553242225368	-0.150313789593199	-0.0572361983755155	-0.0591611291532407	-0.0872523311474392	-0.0712059111198846	-0.104719467440725	0.0532515001454843	-0.0118150905544162	-0.0640579638378691	0.04262351628464	-0.0840748985829912	-0.082486516527449	-0.17945696170184	-0.089683103197442	-0.129251512284703	-0.14613415506637	-0.125573439746322	-0.0218489250226595	-0.118697747061684	-0.0199928013268035	-0.182040643515115	-0.0171019408231601	-0.0422031737071271	-0.0235028968060975	-0.0956053335089473	-0.0327134587520202	-0.00493201422392607	-0.0808218420450742	-0.162189535839426	-0.0531114266596334	-0.11393880110221	-0.20616733732213	-0.111368224718308	-0.07565983408002	0.00678036392099879	-0.0324042672792734	-0.0563908099113185	-0.21321372219728	-8.48869762315994E-4	-0.0507085089870811	-0.0159931594715073	-0.069824369288764	-0.0027740662093028	0.00750860309641722	-0.173140949014636	-0.128999227035611	-0.144993232539024	-0.0523167000274244	-0.108528742297192	-0.0957123876127861	-0.0445423848826533	-0.0863306205655383	-0.105966841301672	-0.04201668973557	-0.0763323527889623	-0.128669724451236	-0.0690761690262537	-0.129600159358268	-0.225385332362179	-0.00227532529772608	-0.176036094188558	-0.161466248370577	-0.0716494781496727	-0.0610734732232412	0.0249046990316912	-0.20376969739726	-0.0408959472481592	-0.0130448283247589	-0.173942224984946	-0.319912919252065	0.0219112112006761	-0.137586466874764	-0.190291563205622	-0.208398576677074
"729873"	1.88541882879127	1.90794131781765	2.0063220731181	2.04854960194682	2.04786157075916	2.16982575887247	2.00233968297443	2.1656073677229	1.86119846318612	2.0740178666258	2.03351333005824	2.13267075372249	2.19627679665892	2.08500504265254	1.92639863419867	2.14155257875886	2.04869962103284	2.01254836300437	1.85933084521458	2.02344801566122	1.94168391562208	1.93691789776563	1.95215343252686	2.10938409579875	2.21242115167539	2.28306253525814	2.53723461489561	1.86158031800933	1.98480935245784	2.02455816638371	2.0662975733329	1.92040818046772	2.49670265324147	2.18810943502762	2.569814252192	2.22590648709707	2.7406605522658	2.02523285414349	1.88994030093169	2.28849446922767	2.02052129517958	2.04869605198258	2.19417436410882	2.2510446577739	2.04725775495921	2.15586629989041	2.17933773942756	1.85855008817917	2.04053278681672	1.95563239607761	1.97985888733272	2.01086502061202	2.20659678129989	2.12685980135062	1.6390387288633	2.29882676180257	2.15976168323153	1.95564639099017	1.98776457621333	2.15739965506885	2.20078287554178	2.2188438299134	1.95601993010269	2.1042936264277	2.25797555166389	2.30404426191336	1.93196430330751	2.20907509007269	1.692285988799	1.93593090462859	2.21535446889562	2.26512644092858	2.05103072608178	2.02561528437375	2.08512425410116	1.9928602444954	2.024223145192	2.1609374378261	1.85702086630198	1.94679499342935	1.85255258646486	2.08079563949803	2.01738259056367	2.06089039976949	2.16083795721581	2.13038559762433	2.0284982430021	2.11850573012223	2.16295771398762	2.05909488522066	1.97462676429183	1.97018768042244	1.98372006297251	2.05991840682824	1.78748628305138	1.91008842072404	2.07789621887623	2.35565592352762	1.83323658217614	2.52022450309449	2.27221008046584	2.21470173839385	1.95248479773545	1.93232449039235	1.97272206819503	2.19584895321534	2.11606948134562	2.37219187352998	1.89910708484162	1.95831043269741	1.95488276017265	2.04289604856942	2.03388241824264	2.06356970095121	2.16929133337578	2.04636499852765	1.86740689522107	1.84883405048596	2.1604465828346	2.02218853053976	1.8769844402341	1.73226822355017	2.25972487363852	2.0988330563444	2.00041843418418	1.96541835114498	2.14321106512006	2.07027343974124	2.02812885259023	2.00956341770523
